,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
PPP1R13B,439.0,253.0,0.634393063583815,False
ATOX1,32469.0,16883.0,0.6579064678229859,False
AC087222.1,19.0,18.0,0.5135135135135135,True
OSBPL2,2728.0,1404.0,0.6602129719264279,False
EYA4,1.0,0.0,1.0,False
KMT2A,3426.0,2436.0,0.5844421699078812,True
GAST,875.0,283.0,0.7556131260794473,False
AL442071.1,4.0,3.0,0.5714285714285714,True
AC010834.3,2.0,0.0,1.0,False
RBM24,1182.0,569.0,0.6750428326670475,False
AL162574.2,4.0,0.0,1.0,False
AL354956.1,11.0,7.0,0.6111111111111112,True
AC010105.1,1.0,0.0,1.0,False
KMT2C,14271.0,9372.0,0.6036036036036037,True
GK,58.0,32.0,0.6444444444444445,False
EPM2A,77.0,49.0,0.6111111111111112,True
TCAF2C,17.0,9.0,0.6538461538461539,False
C1orf112,212.0,139.0,0.603988603988604,True
LINC02469,3.0,0.0,1.0,False
PJA1,1285.0,742.0,0.6339417858904786,False
AC090578.1,1.0,0.0,1.0,False
AL133163.3,2.0,0.0,1.0,False
CRELD2,8294.0,4707.0,0.6379509268517807,False
CARD14,227.0,118.0,0.6579710144927536,False
TBC1D2B,1926.0,1018.0,0.6542119565217391,False
AL009178.3,56.0,38.0,0.5957446808510638,True
SULT1A4,5.0,0.0,1.0,False
ACTR10,4361.0,2237.0,0.6609578660200061,False
AC011405.1,45.0,37.0,0.5487804878048781,True
TMEM245,2625.0,1745.0,0.6006864988558352,True
PXYLP1,2518.0,1331.0,0.6541958950376722,False
SLC10A7,2229.0,1238.0,0.6429189501009518,False
AKT1,5531.0,2500.0,0.6887062632299839,False
AC126696.1,1.0,0.0,1.0,False
KIAA1614-AS1,41.0,22.0,0.6507936507936508,False
AC012170.3,2.0,0.0,1.0,False
CCDC190,9.0,0.0,1.0,False
ZDHHC7,1862.0,918.0,0.6697841726618705,False
CCDC39,1.0,0.0,1.0,False
OBSCN,298.0,100.0,0.7487437185929648,False
AL512604.2,3.0,3.0,0.5,True
LRIG3,71.0,44.0,0.6173913043478261,True
AL022069.1,32.0,20.0,0.6153846153846154,True
AC021205.3,5.0,5.0,0.5,True
FILNC1,6801.0,5026.0,0.5750401623404076,True
CSNK2A3,27.0,17.0,0.6136363636363636,True
SPIN3,320.0,236.0,0.5755395683453237,True
AC083837.1,6.0,4.0,0.6,True
AC020916.2,2.0,0.0,1.0,False
AL136099.1,1.0,0.0,1.0,False
RIF1,4557.0,2639.0,0.6332684824902723,False
PITPNM2-AS1,1.0,0.0,1.0,False
CUL3,3411.0,1748.0,0.6611746462492731,False
C2orf68,1610.0,1057.0,0.6036745406824147,True
CRMP1,1.0,0.0,1.0,False
STAU1,4450.0,2285.0,0.6607275426874536,False
Z97832.2,2.0,0.0,1.0,False
UFSP1,41.0,18.0,0.6949152542372882,False
G6PC3,1563.0,888.0,0.6376988984088128,False
KLF4,19552.0,8307.0,0.701819878674755,False
ITPR2,4897.0,3372.0,0.5922118756802516,True
AC121757.1,1.0,0.0,1.0,False
PHLDB2,15622.0,7710.0,0.6695525458597634,False
SRSF4,6313.0,4049.0,0.6092453194364023,True
MT-CO2,2334289.0,587686.0,0.7988737069961241,False
AGGF1,831.0,467.0,0.6402157164869029,False
AC138894.1,48.0,20.0,0.7058823529411765,False
STX17,1806.0,1122.0,0.6168032786885246,True
AC097634.1,4.0,4.0,0.5,True
ABO,48.0,29.0,0.6233766233766234,True
ITPK1,839.0,282.0,0.7484388938447815,False
PMEL,741.0,495.0,0.5995145631067961,True
GRM2,13.0,6.0,0.6842105263157895,False
LINC00482,136.0,77.0,0.6384976525821596,False
RP9,2399.0,1420.0,0.6281749148991883,True
TRIM8,1053.0,600.0,0.6370235934664247,False
AC079766.1,1.0,0.0,1.0,False
TAF6,1858.0,1016.0,0.6464857341684064,False
CEACAM1,2398.0,1244.0,0.6584294343767161,False
ZNF234,329.0,215.0,0.6047794117647058,True
RAD1,2282.0,1317.0,0.6340650180605724,False
MYL3,52.0,36.0,0.5909090909090909,True
STX12,4503.0,2387.0,0.6535558780841799,False
AP001528.1,4.0,3.0,0.5714285714285714,True
RASSF4,135.0,69.0,0.6617647058823529,False
WNT10B,28.0,18.0,0.6086956521739131,True
AC103770.1,1.0,0.0,1.0,False
FAM81B,14.0,9.0,0.6086956521739131,True
AC097468.3,58.0,34.0,0.6304347826086957,True
AC104590.1,7.0,6.0,0.5384615384615384,True
TULP1,76.0,38.0,0.6666666666666666,False
EFCAB14-AS1,2.0,0.0,1.0,False
SBSN,25.0,19.0,0.5681818181818182,True
PSG4,80105.0,23237.0,0.7751446652861373,False
TRIML1,22.0,18.0,0.55,True
EPS15L1,1275.0,712.0,0.6416708605938601,False
AC036222.1,1.0,0.0,1.0,False
MRE11,1184.0,814.0,0.5925925925925926,True
FAM196A,20.0,14.0,0.5882352941176471,True
AL445985.1,6.0,4.0,0.6,True
IRF5,21.0,4.0,0.84,False
CPT1A,1141.0,645.0,0.6388577827547592,False
NPHP3,1680.0,1144.0,0.5949008498583569,True
RTL1,1.0,0.0,1.0,False
ZNF616,328.0,219.0,0.5996343692870201,True
GNAZ,21.0,11.0,0.65625,False
AL390037.1,3.0,3.0,0.5,True
S100PBP,1600.0,906.0,0.6384676775738228,False
GLMN,565.0,321.0,0.6376975169300225,False
OR4K17,1.0,0.0,1.0,False
STON2,627.0,407.0,0.6063829787234043,True
DMBX1,4.0,0.0,1.0,False
AC019068.1,1.0,0.0,1.0,False
POLR2J,11335.0,6238.0,0.6450236157741991,False
AC090377.1,9.0,5.0,0.6428571428571429,False
COLEC11,15.0,7.0,0.6818181818181818,False
OR3A3,24.0,17.0,0.5853658536585366,True
GCDH,692.0,350.0,0.6641074856046065,False
SLITRK2,2.0,0.0,1.0,False
SAR1A,12883.0,8230.0,0.6101927722256429,True
EIF4ENIF1,826.0,429.0,0.6581673306772908,False
AC004754.1,6.0,4.0,0.6,True
AC104984.4,3.0,0.0,1.0,False
LINC00957,29.0,13.0,0.6904761904761905,False
LILRB3,53.0,40.0,0.5698924731182796,True
TDO2,13.0,7.0,0.65,False
LINC01209,13.0,6.0,0.6842105263157895,False
UBR5,3242.0,2020.0,0.6161155454199924,True
FBXO44,221.0,156.0,0.5862068965517241,True
AL009181.1,3.0,0.0,1.0,False
HIST1H1B,37.0,22.0,0.6271186440677966,True
GHDC,617.0,401.0,0.6060903732809431,True
DENND5A,5071.0,2690.0,0.653395181033372,False
AC016396.2,1.0,0.0,1.0,False
SFTA2,3.0,0.0,1.0,False
VAX2,65.0,32.0,0.6701030927835051,False
ALDH4A1,1023.0,417.0,0.7104166666666667,False
SIGLEC14,2.0,0.0,1.0,False
AC005498.3,20.0,14.0,0.5882352941176471,True
ERICD,24.0,9.0,0.7272727272727273,False
MYH10,2944.0,1720.0,0.6312178387650086,True
COX11,1441.0,732.0,0.6631385181776346,False
P2RX5,7.0,0.0,1.0,False
LINC00111,1.0,0.0,1.0,False
HOOK1,1083.0,672.0,0.6170940170940171,True
KRTAP19-8,1.0,0.0,1.0,False
BCLAF3,773.0,470.0,0.6218825422365245,True
MPO,5.0,0.0,1.0,False
AC116366.1,155.0,139.0,0.5272108843537415,True
AL136531.2,1.0,0.0,1.0,False
DDIAS,37.0,24.0,0.6065573770491803,True
NAP1L1,19443.0,10211.0,0.6556619680312943,False
SUV39H2,1157.0,576.0,0.6676283900750144,False
DIRAS2,11.0,6.0,0.6470588235294118,False
AL138781.1,12.0,5.0,0.7058823529411765,False
PSMA4,13498.0,6665.0,0.6694440311461588,False
MYH14,10.0,4.0,0.7142857142857143,False
BACE1-AS,133.0,84.0,0.6129032258064516,True
GTF2H4,18.0,15.0,0.5454545454545454,True
LINC02196,1.0,0.0,1.0,False
ZNF8,306.0,193.0,0.6132264529058116,True
CRB2,9.0,7.0,0.5625,True
CEP76,413.0,212.0,0.6608,False
SLC35E4,77.0,39.0,0.6637931034482759,False
ZFP64,459.0,301.0,0.6039473684210527,True
AC073332.1,47.0,24.0,0.6619718309859155,False
NAA20,2424.0,1427.0,0.6294468969098935,True
PRMT5,1596.0,794.0,0.6677824267782427,False
AL138787.2,3.0,0.0,1.0,False
VIM-AS1,1.0,0.0,1.0,False
MIB2,1454.0,889.0,0.6205719163465643,True
AC092287.1,33.0,25.0,0.5689655172413793,True
AL138885.2,2.0,0.0,1.0,False
DTX2,1106.0,552.0,0.6670687575392038,False
RRAS,5518.0,3471.0,0.6138613861386139,True
SLC7A2,9279.0,4306.0,0.6830327567169673,False
OR6K3,1.0,0.0,1.0,False
NRXN3,300.0,221.0,0.5758157389635317,True
KLF6,27085.0,15483.0,0.6362760759255779,False
CDKN2D,505.0,293.0,0.6328320802005013,False
RAD52,198.0,125.0,0.6130030959752322,True
AL136301.1,3.0,0.0,1.0,False
CD151,34056.0,20519.0,0.6240219880897847,True
OR5H2,3.0,0.0,1.0,False
YTHDF3,5886.0,2981.0,0.6638096312168715,False
AC012370.2,1.0,0.0,1.0,False
MIPEP,271.0,144.0,0.653012048192771,False
RIMS1,2.0,0.0,1.0,False
SYCE3,201.0,114.0,0.638095238095238,False
KCNH4,1.0,0.0,1.0,False
RAB3C,101.0,47.0,0.6824324324324325,False
AC022973.2,2.0,0.0,1.0,False
HECTD2,21.0,13.0,0.6176470588235294,True
ATP6V1E2,460.0,261.0,0.6380027739251041,False
CMTM2,20.0,13.0,0.6060606060606061,True
AC007032.1,22.0,15.0,0.5945945945945946,True
SH3GLB1,21373.0,11700.0,0.6462371118434977,False
RSPRY1,4737.0,2727.0,0.6346463022508039,False
GATA3-AS1,376.0,258.0,0.5930599369085173,True
IMPAD1,6474.0,3872.0,0.6257490817707326,True
AC084880.3,10.0,10.0,0.5,True
AL391069.3,20.0,10.0,0.6666666666666666,False
VWA8-AS1,1.0,0.0,1.0,False
TMEM82,20.0,10.0,0.6666666666666666,False
SIAH1,7166.0,3407.0,0.6777641161448974,False
AL023754.1,1.0,0.0,1.0,False
AL049820.1,2.0,0.0,1.0,False
KCNA5,1.0,0.0,1.0,False
AC104051.2,1.0,0.0,1.0,False
SUMF2,7642.0,3904.0,0.6618742421617876,False
AC020658.2,7.0,0.0,1.0,False
CCDC186,8405.0,4795.0,0.6367424242424242,False
SNX1,2234.0,1205.0,0.6496074440244257,False
CYLD,686.0,390.0,0.637546468401487,False
CPEB1-AS1,13.0,6.0,0.6842105263157895,False
PSMB1,32470.0,16832.0,0.6585939718469839,False
HABP4,675.0,380.0,0.6398104265402843,False
TAF8,737.0,402.0,0.6470588235294118,False
MGRN1,2157.0,1119.0,0.6584249084249084,False
C12orf66,226.0,147.0,0.6058981233243967,True
NR1D1,235.0,151.0,0.6088082901554405,True
NUDT13,46.0,34.0,0.575,True
RNF19B,1010.0,590.0,0.63125,True
NUCKS1,27223.0,14146.0,0.65805313157195,False
ASAH2,19.0,15.0,0.5588235294117647,True
DTWD1,1210.0,828.0,0.5937193326790972,True
CAMK2B,8.0,0.0,1.0,False
TMEM234,867.0,587.0,0.5962861072902338,True
PLCE1-AS1,214.0,106.0,0.66875,False
KRTAP2-3,37.0,22.0,0.6271186440677966,True
AL133216.1,2.0,0.0,1.0,False
ACTN2,12.0,10.0,0.5454545454545454,True
ZNF565,107.0,67.0,0.6149425287356322,True
AC130456.2,43.0,34.0,0.5584415584415584,True
RTF2,5923.0,3094.0,0.6568703559942332,False
PRDX5,53367.0,30605.0,0.6355332729957605,False
STRADB,1097.0,605.0,0.6445358401880141,False
CDHR1,4.0,3.0,0.5714285714285714,True
HSF2,758.0,413.0,0.6473099914602903,False
RABGEF1,1096.0,624.0,0.6372093023255814,False
KCND3,5.0,0.0,1.0,False
LYSMD3,3356.0,1911.0,0.6371748623504842,False
RASGRP3,167.0,98.0,0.630188679245283,True
OGDH,5159.0,2202.0,0.700855861975275,False
CHRM2,2.0,0.0,1.0,False
AP000757.1,1.0,0.0,1.0,False
CFB,210.0,88.0,0.7046979865771812,False
GSTT2B,86.0,57.0,0.6013986013986014,True
TMEM252,1.0,0.0,1.0,False
AL121845.1,29.0,18.0,0.6170212765957447,True
NHLRC3,1860.0,1303.0,0.5880493202655707,True
TUB,286.0,152.0,0.6529680365296804,False
AC020911.2,47.0,29.0,0.618421052631579,True
NPIPB5,903.0,715.0,0.5580964153275649,True
CEP126,344.0,224.0,0.6056338028169014,True
AC092683.1,214.0,187.0,0.5336658354114713,True
STON1-GTF2A1L,9.0,4.0,0.6923076923076923,False
AC025048.4,7.0,5.0,0.5833333333333334,True
UCA1,4948.0,3380.0,0.5941402497598463,True
AC011477.3,4.0,3.0,0.5714285714285714,True
AC093799.1,8.0,7.0,0.5333333333333333,True
NACA2,62.0,23.0,0.7294117647058823,False
IGHVIII-76-1,1.0,0.0,1.0,False
AC104333.4,1.0,0.0,1.0,False
APOC3,204.0,103.0,0.6644951140065146,False
ALS2,917.0,606.0,0.6021011162179908,True
SVOP,22.0,16.0,0.5789473684210527,True
AC010931.3,2.0,0.0,1.0,False
TENT5C,577.0,331.0,0.6354625550660793,False
ATG9A,83.0,41.0,0.6693548387096774,False
SETBP1,308.0,226.0,0.5767790262172284,True
BMT2,1721.0,931.0,0.6489441930618401,False
ATP5PB,7525.0,4155.0,0.644263698630137,False
ZSCAN16-AS1,920.0,500.0,0.647887323943662,False
AC092611.1,37.0,35.0,0.5138888888888888,True
KIAA0895L,581.0,396.0,0.5946775844421699,True
MSI2,1663.0,1071.0,0.6082662765179224,True
CCL5,1643.0,1231.0,0.5716771050800278,True
BSDC1,2524.0,1316.0,0.6572916666666667,False
RAVER2,3.0,0.0,1.0,False
KYAT3,1376.0,732.0,0.6527514231499051,False
TSPAN5,229.0,134.0,0.6308539944903582,True
SNX5,7283.0,4064.0,0.6418436591169472,False
AC008738.3,91.0,52.0,0.6363636363636364,False
CLU,41965.0,29203.0,0.5896610836330936,True
HDGFL3,17.0,8.0,0.68,False
POTEM,4.0,4.0,0.5,True
SOHLH1,75.0,36.0,0.6756756756756757,False
AC006017.1,22.0,21.0,0.5116279069767442,True
AL390957.1,124.0,82.0,0.6019417475728155,True
AC099542.1,14.0,4.0,0.7777777777777778,False
AL049870.3,3.0,0.0,1.0,False
AGAP6,394.0,236.0,0.6253968253968254,True
SCUBE1,852.0,595.0,0.5888044229440221,True
C7orf57,26.0,13.0,0.6666666666666666,False
TNIK,459.0,295.0,0.6087533156498673,True
AC015818.9,2.0,0.0,1.0,False
POLE,515.0,304.0,0.6288156288156288,True
HNRNPAB,15520.0,8004.0,0.6597517429008672,False
AC114912.1,1.0,0.0,1.0,False
SUGP1,1070.0,507.0,0.6785034876347495,False
AL591030.1,6.0,6.0,0.5,True
TMEM59L,13.0,8.0,0.6190476190476191,True
AL359220.1,403.0,361.0,0.5274869109947644,True
AC010336.2,4.0,0.0,1.0,False
SBK1,3.0,0.0,1.0,False
MLC1,1.0,0.0,1.0,False
AMMECR1,1397.0,637.0,0.6868239921337267,False
TNFAIP6,55.0,32.0,0.632183908045977,False
CDK7,5767.0,2811.0,0.6723012357192819,False
CYS1,141.0,89.0,0.6130434782608696,True
MRPS17,716.0,379.0,0.6538812785388128,False
ADAM10,10768.0,5669.0,0.6551073796921579,False
PCSK2,2.0,0.0,1.0,False
MTOR,1448.0,803.0,0.643269657929809,False
KRTAP5-11,3.0,0.0,1.0,False
PSPH,323.0,190.0,0.6296296296296297,True
ARID5B,8477.0,4065.0,0.6758890129166002,False
AL139011.2,1.0,0.0,1.0,False
AC105219.2,5.0,5.0,0.5,True
ZNF142,305.0,146.0,0.6762749445676275,False
RAB3A,97.0,61.0,0.6139240506329114,True
TMEM175,880.0,602.0,0.5937921727395412,True
ZNF512,123.0,76.0,0.6180904522613065,True
ERO1A,9381.0,5841.0,0.6162790697674418,True
LRWD1,532.0,280.0,0.6551724137931034,False
ARRDC3-AS1,110.0,62.0,0.6395348837209303,False
ADGRV1,326.0,197.0,0.6233269598470363,True
LINC00920,331.0,244.0,0.5756521739130435,True
VSX2,2.0,0.0,1.0,False
EIF3K,16474.0,9222.0,0.6411114570361146,False
PINX1-1,369.0,0.0,1.0,False
AL133255.1,7.0,6.0,0.5384615384615384,True
CLEC7A,1983.0,1190.0,0.6249606051055783,True
AC026202.3,14.0,5.0,0.7368421052631579,False
CHADL,163.0,96.0,0.6293436293436293,True
FMNL1,443.0,175.0,0.7168284789644013,False
AC011290.1,1.0,0.0,1.0,False
PDS5B,3324.0,1940.0,0.6314589665653495,True
TNFRSF19,1.0,0.0,1.0,False
CLEC1A,1847.0,1061.0,0.6351444291609354,False
TRA2A,9181.0,5542.0,0.6235821503769612,True
OR10A3,1.0,0.0,1.0,False
LINC01681,1.0,0.0,1.0,False
CAMKK1,23.0,11.0,0.6764705882352942,False
SCAMP1-AS1,140.0,102.0,0.5785123966942148,True
C12orf45,4330.0,1994.0,0.6846932321315623,False
AC026471.4,37.0,23.0,0.6166666666666667,True
PTPRQ,30.0,15.0,0.6666666666666666,False
LAGE3,2818.0,1616.0,0.6355435272891294,False
ZBTB42,279.0,152.0,0.6473317865429234,False
UHRF1BP1,974.0,602.0,0.618020304568528,True
CDKN1B,2391.0,1325.0,0.6434337997847147,False
AC099518.6,4.0,3.0,0.5714285714285714,True
HSD17B8,610.0,336.0,0.6448202959830867,False
AC090971.1,90.0,47.0,0.656934306569343,False
CLTCL1,93.0,54.0,0.6326530612244898,False
AL035412.1,1.0,0.0,1.0,False
UPK3A,1.0,0.0,1.0,False
PEX13,1607.0,989.0,0.6190292758089369,True
ZNF688,362.0,224.0,0.6177474402730375,True
AC010201.1,1.0,0.0,1.0,False
INHA,18718.0,10428.0,0.6422150552391409,False
RHOV,2443.0,787.0,0.7563467492260062,False
UBQLN1,6058.0,3232.0,0.6520990312163617,False
ITFG1-AS1,5.0,0.0,1.0,False
USP47,5011.0,2801.0,0.6414490527393754,False
NTAN1,1197.0,739.0,0.6182851239669421,True
RS1,4.0,3.0,0.5714285714285714,True
FAM177B,1.0,0.0,1.0,False
ZNF671,17.0,11.0,0.6071428571428571,True
AC002553.2,29.0,22.0,0.5686274509803921,True
EXOSC5,1712.0,1148.0,0.5986013986013986,True
AC117383.1,2.0,0.0,1.0,False
ZNF396,70.0,35.0,0.6666666666666666,False
TRH,1.0,0.0,1.0,False
CROCC,402.0,280.0,0.5894428152492669,True
LINC01297,385.0,344.0,0.5281207133058985,True
BAMBI,237.0,127.0,0.6510989010989011,False
AC027575.2,10.0,6.0,0.625,True
CFAP299,1.0,0.0,1.0,False
KCNK4,149.0,75.0,0.6651785714285714,False
AL109811.2,18.0,13.0,0.5806451612903226,True
AL157938.3,386.0,369.0,0.5112582781456954,True
UGT2B11,5.0,0.0,1.0,False
FUT5,2.0,0.0,1.0,False
ZNF547,86.0,51.0,0.6277372262773723,True
PRMT7,412.0,238.0,0.6338461538461538,False
UMPS,1779.0,994.0,0.6415434547421565,False
AC010643.1,8.0,4.0,0.6666666666666666,False
RASSF1,1981.0,1171.0,0.628489847715736,True
SLC24A1,984.0,504.0,0.6612903225806451,False
TMEFF2,3.0,0.0,1.0,False
GCSAM,73.0,42.0,0.6347826086956522,False
SPTLC2,1877.0,1274.0,0.5956839098698826,True
CDHR2,2.0,0.0,1.0,False
CCT3,8641.0,4230.0,0.671354207132313,False
LRRC75B,96.0,62.0,0.6075949367088608,True
PIAS3,922.0,530.0,0.6349862258953168,False
GRK3,4355.0,2623.0,0.6241043278876469,True
AP000786.1,8.0,4.0,0.6666666666666666,False
AC008556.1,17.0,3.0,0.85,False
KRT8,217192.0,121732.0,0.6408280322432167,False
IL22RA2,152.0,49.0,0.7562189054726368,False
AC087516.2,2.0,0.0,1.0,False
CCDC197,1.0,0.0,1.0,False
LRRTM4,3.0,0.0,1.0,False
OGFOD1,1880.0,926.0,0.6699928724162509,False
HOXA10-AS,3.0,0.0,1.0,False
AC064805.1,3.0,0.0,1.0,False
ZBTB11-AS1,162.0,101.0,0.6159695817490495,True
VWC2L,3.0,0.0,1.0,False
FBXO41,44.0,26.0,0.6285714285714286,True
PCDHB13,6.0,3.0,0.6666666666666666,False
AL020996.1,86.0,46.0,0.6515151515151515,False
SPERT,72.0,33.0,0.6857142857142857,False
U2AF2,3552.0,1710.0,0.6750285062713797,False
TNFRSF1B,2392.0,1315.0,0.6452657135149716,False
UHRF1,64.0,35.0,0.6464646464646465,False
AC245060.2,6.0,6.0,0.5,True
LINC00273,1.0,0.0,1.0,False
RUNDC1,877.0,466.0,0.6530156366344005,False
DNM3,25.0,14.0,0.6410256410256411,False
SAMD5,8.0,5.0,0.6153846153846154,True
AC011603.2,569.0,192.0,0.7477003942181341,False
FOXRED1,955.0,571.0,0.6258191349934469,True
RBSN,1041.0,544.0,0.656782334384858,False
NAGS,89.0,54.0,0.6223776223776224,True
HOOK3,4937.0,2778.0,0.6399222294232015,False
LINC01856,12.0,6.0,0.6666666666666666,False
TFDP1,3386.0,1937.0,0.636107458200263,False
HLA-DQB2,1.0,0.0,1.0,False
PLN,1.0,0.0,1.0,False
CATSPERD,9.0,5.0,0.6428571428571429,False
NRIP1,42344.0,28393.0,0.5986117590511331,True
DYNC1H1,11818.0,6735.0,0.6369859321942543,False
FAM184A,1385.0,999.0,0.5809563758389261,True
JTB,14938.0,7926.0,0.6533414975507348,False
PUF60,5493.0,2842.0,0.6590281943611278,False
KLK1,2.0,0.0,1.0,False
AP4E1,1289.0,646.0,0.6661498708010336,False
CNTN1,12.0,4.0,0.75,False
RUBCNL,22.0,17.0,0.5641025641025641,True
TMEM179,2.0,0.0,1.0,False
GNB5,1756.0,958.0,0.6470154753131908,False
CSMD3,7.0,0.0,1.0,False
STOML2,6176.0,3561.0,0.634281606244223,False
ZNF649,619.0,363.0,0.630346232179226,True
ENGASE,1091.0,657.0,0.6241418764302059,True
AL645608.8,30.0,19.0,0.6122448979591837,True
TM9SF2,10867.0,6299.0,0.6330537108237213,False
TRA2B,10383.0,5744.0,0.6438271222173994,False
AC027644.4,2.0,0.0,1.0,False
STX2,1074.0,630.0,0.6302816901408451,True
AC136944.1,3.0,0.0,1.0,False
SERGEF,352.0,180.0,0.6616541353383458,False
OR4K1,1.0,0.0,1.0,False
C5orf52,22.0,7.0,0.7586206896551724,False
AC093484.3,33.0,13.0,0.717391304347826,False
SHLD3,155.0,104.0,0.5984555984555985,True
OR52K1,14.0,11.0,0.56,True
KLKB1,4.0,3.0,0.5714285714285714,True
KIF26B,35.0,20.0,0.6363636363636364,False
LDB2,7.0,5.0,0.5833333333333334,True
TNRC18,2332.0,1430.0,0.6198830409356725,True
LINC01460,2.0,0.0,1.0,False
NPIPA7,1.0,0.0,1.0,False
WNK2,691.0,352.0,0.6625119846596357,False
ZBTB3,295.0,164.0,0.6427015250544662,False
PHOSPHO2,241.0,146.0,0.6227390180878553,True
AANAT,5.0,0.0,1.0,False
TMEM229B,16.0,0.0,1.0,False
SLC17A8,1.0,0.0,1.0,False
AP001453.4,35.0,23.0,0.603448275862069,True
APBB3,545.0,300.0,0.6449704142011834,False
ELN,6.0,0.0,1.0,False
FAM129A,284.0,169.0,0.6269315673289183,True
MKNK2,10091.0,6645.0,0.6029517208413002,True
ZNF140,483.0,275.0,0.637203166226913,False
PACSIN1,3.0,0.0,1.0,False
ZNF138,497.0,318.0,0.6098159509202454,True
MMP7,4.0,0.0,1.0,False
AL158834.2,3.0,0.0,1.0,False
CDCA4,2653.0,1704.0,0.6089052100068855,True
AC011453.1,1436.0,1168.0,0.5514592933947773,True
AC008753.2,3.0,0.0,1.0,False
VMO1,10.0,5.0,0.6666666666666666,False
AC040162.1,123.0,77.0,0.615,True
SIGLEC6,985.0,544.0,0.644211903204709,False
DNAJB14,5509.0,3459.0,0.6142952720785013,True
SH3D19,3370.0,1862.0,0.6441131498470948,False
ZXDA,88.0,54.0,0.6197183098591549,True
AC025254.1,1.0,0.0,1.0,False
MTF1,1909.0,1070.0,0.6408190668009399,False
PATL1,2329.0,1350.0,0.6330524599075836,False
JAG1,430.0,296.0,0.5922865013774105,True
CASC8,230.0,137.0,0.6267029972752044,True
AC037487.1,9.0,4.0,0.6923076923076923,False
SLC4A11,10.0,7.0,0.5882352941176471,True
ST8SIA3,2.0,0.0,1.0,False
KIF4A,80.0,50.0,0.6153846153846154,True
BISPR,358.0,226.0,0.613013698630137,True
DCN,16.0,13.0,0.5517241379310345,True
MAEA,2464.0,1280.0,0.6581196581196581,False
AL606469.1,1.0,0.0,1.0,False
MAP1LC3B,26317.0,12115.0,0.6847679017485429,False
NEK10,122.0,104.0,0.5398230088495575,True
AL592301.1,1.0,0.0,1.0,False
AC008897.2,11.0,4.0,0.7333333333333333,False
HRH1,325.0,172.0,0.6539235412474849,False
AC084782.1,4.0,0.0,1.0,False
LILRB1,3.0,0.0,1.0,False
PNPLA1,8.0,3.0,0.7272727272727273,False
GAS8,370.0,246.0,0.6006493506493507,True
PSG2,72303.0,25614.0,0.7384111032813505,False
SZT2,1037.0,673.0,0.6064327485380117,True
RUNX1T1,5.0,3.0,0.625,True
KCNJ10,4.0,0.0,1.0,False
LRIG1,52.0,43.0,0.5473684210526316,True
ORC1,95.0,54.0,0.6375838926174496,False
KIF21B,6.0,0.0,1.0,False
ACAD9,1174.0,631.0,0.650415512465374,False
TRPC5OS,1.0,0.0,1.0,False
TANGO2,1476.0,749.0,0.6633707865168539,False
AL512380.2,2.0,0.0,1.0,False
SLC30A3,5.0,0.0,1.0,False
AC109927.2,8.0,8.0,0.5,True
REEP4,1575.0,800.0,0.6631578947368421,False
LINC01936,3.0,0.0,1.0,False
SIK1,133.0,71.0,0.6519607843137255,False
GIT1,1857.0,931.0,0.6660688665710186,False
C2orf81,6.0,5.0,0.5454545454545454,True
BTNL3,1.0,0.0,1.0,False
TOX4,4304.0,2310.0,0.6507408527366193,False
HEMGN,1.0,0.0,1.0,False
AC007389.5,3.0,0.0,1.0,False
ALOXE3,109.0,52.0,0.6770186335403726,False
ABHD6,86.0,53.0,0.6187050359712231,True
HARS2,573.0,338.0,0.6289791437980241,True
UBE2I,7865.0,4811.0,0.6204638687283055,True
AC138811.1,1.0,0.0,1.0,False
WIPI1,6083.0,3156.0,0.6584045892412599,False
LINC00184,4.0,3.0,0.5714285714285714,True
AC012073.1,14.0,6.0,0.7,False
SLC4A1,17.0,8.0,0.68,False
DNAH7,13.0,9.0,0.5909090909090909,True
QPCTL,113.0,58.0,0.6608187134502924,False
SEC16A,4291.0,2144.0,0.6668220668220668,False
AP000542.3,17.0,12.0,0.5862068965517241,True
RSAD2,1250.0,931.0,0.5731315910132967,True
PTGIS,103.0,88.0,0.5392670157068062,True
AL078581.1,27.0,12.0,0.6923076923076923,False
AMOTL2,6602.0,3579.0,0.648462822905412,False
GPR158-AS1,2.0,0.0,1.0,False
KRT19,224109.0,126922.0,0.6384307938615108,False
NPEPPS,8791.0,5610.0,0.6104437191861676,True
LINC01763,1.0,0.0,1.0,False
AC108866.1,4.0,3.0,0.5714285714285714,True
MAML1,913.0,548.0,0.6249144421629022,True
GCGR,1.0,0.0,1.0,False
LIPK,6.0,4.0,0.6,True
SELENOF,10347.0,5772.0,0.6419132700539736,False
PTMS,16166.0,7952.0,0.6702877518865578,False
AC098848.1,27.0,15.0,0.6428571428571429,False
AL359397.1,1.0,0.0,1.0,False
NOL10,1303.0,641.0,0.6702674897119342,False
AC002472.1,1.0,0.0,1.0,False
EIF3A,23709.0,13052.0,0.6449498109409428,False
AP003115.1,1.0,0.0,1.0,False
GOLPH3L,1272.0,690.0,0.6483180428134556,False
INPP5B,2035.0,1112.0,0.6466476008897363,False
P4HTM,2199.0,1227.0,0.6418563922942206,False
SMN2,151.0,91.0,0.6239669421487604,True
ENDOG,3661.0,2081.0,0.6375827237896203,False
