,gene,cluster,geneFrequency,geneFrequencyOutsideCluster,geneFrequencySecondBest,geneFrequencyGlobal,secondBestClusterName,tfidf,idf,qval
181,SLC25A15,EVT_2,0.437146092865232,0.0594422700587084,0.690140845070423,0.0682946250829462,eEVT,1.17326698247814,2.68392421121295,1.57710452067272e-212
182,NOTCH2,EVT_2,0.680634201585504,0.167536420961078,0.859154929577465,0.17956204379562,eEVT,1.1688085211968,1.71723448288981,5.87569401153216e-240
183,IL2RB,EVT_2,0.611551528878822,0.139242226570994,0.775862068965517,0.150311877903119,GC,1.15891641787733,1.89504295738089,3.73117608321703e-220
184,GYS1,EVT_2,0.481313703284258,0.0806425309849967,0.52112676056338,0.0900331785003318,eEVT,1.15879981460672,2.4075770265829,2.27709807284967e-206
185,CTIF,EVT_2,0.628539071347678,0.147124374864101,0.76056338028169,0.158407431984074,eEVT,1.15813659036711,1.8425848816111,2.75189322657721e-223
186,ODF2L,EVT_2,0.727066817667044,0.190992607088497,0.788732394366197,0.203556735235567,eEVT,1.15735260600063,1.59181051572984,1.92833468570104e-250
187,HUNK,EVT_2,0.805209513023783,0.224206349206349,0.878987341772152,0.237823490378235,iEVT,1.15646325476873,1.43622651752572,2.14123110487907e-282
188,GRB10,EVT_2,0.85277463193658,0.24339530332681,0.887323943661972,0.257677504976775,eEVT,1.15640201795708,1.3560464566482,5.91379242402788e-308
189,NCKAP5L,EVT_2,0.501698754246886,0.0904000869754294,0.661971830985915,0.100039814200398,eEVT,1.1550043651085,2.30218703022756,1.22072918174862e-205
190,PLS3,EVT_2,0.445073612684032,0.0664274842357034,0.676056338028169,0.0753019243530192,eEVT,1.151071447739,2.58624958868584,7.31769175482806e-204
191,C12orf75,EVT_2,0.619479048697622,0.146037181996086,0.683333333333333,0.157133377571334,EVT_1,1.14644527939106,1.85066029561664,3.10708204289692e-217
192,ASCL2,EVT_2,0.510758776896942,0.0964340073929115,0.758620689655172,0.106144658261447,GC,1.14560763194359,2.24295241464788,1.00092091269746e-202
193,EFNA1,EVT_2,0.575311438278596,0.126277451619917,0.758620689655172,0.136801592568016,GC,1.14442310894615,1.98922363228239,6.69444324171687e-209
194,AC011933.4,EVT_2,0.660249150622877,0.165334855403349,0.746478873239437,0.176934306569343,eEVT,1.14353618774354,1.73197676462701,1.97687415981159e-225
195,PADI1,EVT_2,0.342015855039638,0.0281854751032833,0.690140845070423,0.0355408095554081,eEVT,1.14133210724424,3.33707367780352,7.78221481270074e-214
196,ETS2,EVT_2,0.727066817667044,0.197624483583388,0.594936708860759,0.210033178500332,iEVT,1.1345803295385,1.5604897678855,3.26152072497349e-242
197,FBXL2,EVT_2,0.481313703284258,0.0858610567514677,0.507042253521127,0.095129396151294,eEVT,1.13229878934875,2.35251724939988,1.06607747421324e-196
198,NOS2,EVT_2,0.298980747451869,0.0160632746249185,0.619718309859155,0.0226940942269409,eEVT,1.13183663239331,3.78565055455794,1.19378922846727e-223
199,GCH1,EVT_2,0.44167610419026,0.0683572515764297,0.563380281690141,0.0771068347710683,eEVT,1.13182299902762,2.56256335420868,7.54194748510922e-197
200,IGFBP3,EVT_2,0.665911664779162,0.171912372254838,0.591666666666667,0.183490378234904,EVT_1,1.12911518908161,1.69559304754943,9.56418172652189e-222
201,PRG2,GC,0.896551724137931,0.0757104500624717,0.372658227848101,0.0769741207697412,iEVT,2.29901504122495,2.56428600752013,5.95413526380808e-47
202,NOG,GC,0.620689655172414,0.0354892734667836,0.300253164556962,0.0363901791639018,iEVT,2.05662807554424,3.31345634393238,1.51357412883642e-33
203,MXRA7,GC,0.827586206896552,0.0898795757237419,0.614177215189873,0.0910152621101526,iEVT,1.98349909326768,2.39672807103178,1.62359517621668e-36
204,PPIC,GC,0.689655172413793,0.0611957359704389,0.255696202531646,0.0621632382216324,iEVT,1.91585619264623,2.77799147933703,1.73935921507169e-31
205,KCNK12,GC,0.706896551724138,0.0681075045856926,0.557974683544304,0.0690909090909091,iEVT,1.8890623596294,2.67233211850013,3.14839607633617e-31
206,B3GNT7,GC,0.551724137931034,0.0320599728846,0.244556962025316,0.0328599867285999,iEVT,1.88441355600009,3.41549957025015,3.84978299242956e-29
207,SERPING1,GC,0.706896551724138,0.0689050163489911,0.299746835443038,0.0698871930988719,iEVT,1.88096185213679,2.66087286399839,4.21700717589379e-31
208,MFAP2,GC,0.827586206896552,0.107929925299731,0.438481012658228,0.109037823490378,iEVT,1.83398106409345,2.21606045244625,3.08720973973574e-33
209,KCTD12,GC,0.672413793103448,0.0653162134141479,0.380281690140845,0.0662508294625083,eEVT,1.82513766321051,2.71430729400538,3.84978299242956e-29
210,P3H1,GC,0.758620689655172,0.0904112502326076,0.379240506329114,0.0914399469143995,iEVT,1.81467594762181,2.39207284004694,8.74950067978494e-31
211,PTGES,GC,0.810344827586207,0.107212164712763,0.481518987341772,0.108294625082946,iEVT,1.80131531959543,2.22289975609649,7.24868469814792e-32
212,ITM2C,GC,0.620689655172414,0.0555599861764628,0.248101265822785,0.0564299933642999,iEVT,1.78433035733346,2.8747544645928,2.05941292168829e-27
213,SERPINH1,GC,0.879310344827586,0.1335832203525,0.432405063291139,0.134731254147313,iEVT,1.76255401599451,2.00447319466042,1.75616443668627e-33
214,FAT2,GC,0.672413793103448,0.0734242496743494,0.76056338028169,0.0743463835434638,eEVT,1.74761706346808,2.59902024823459,2.38406705357891e-27
215,BGN,GC,0.96551724137931,0.164340590690379,0.588354430379747,0.16557398805574,iEVT,1.73632550128119,1.79833712632695,2.51973062540266e-37
216,AOC1,GC,0.931034482758621,0.156046468352075,0.557974683544304,0.157239548772395,iEVT,1.72239968616859,1.84998484810701,5.31638865203825e-35
217,LGALS3BP,GC,0.896551724137931,0.145333226998432,0.516962025316456,0.146489714664897,iEVT,1.72209660556673,1.92080006005519,2.27606715132636e-33
218,PLXNB2,GC,0.775862068965517,0.108940106866576,0.873239436619718,0.109966821499668,eEVT,1.71277493385825,2.20757658141729,6.84302586114427e-29
219,SLC1A5,GC,0.637931034482759,0.0673631602732807,0.269367088607595,0.0682415394824154,iEVT,1.71265460690458,2.68470181622881,5.77923142551753e-26
220,PCSK1N,GC,0.5,0.0322194752372598,0.240506329113924,0.0329396151293962,iEVT,1.70653961914504,3.41307923829009,9.36286703927769e-25
221,ASCL2,GC,0.758620689655172,0.105138634128187,0.661971830985915,0.106144658261447,eEVT,1.70155010766391,2.24295241464788,3.79166762617388e-28
222,MCAM,GC,0.810344827586207,0.123587739585826,0.816901408450704,0.12464499004645,eEVT,1.68736941574789,2.08228566198676,2.73851515948813e-29
223,IGF2-1,GC,0.448275862068966,0.0230215062338836,0.152911392405063,0.0236761778367618,iEVT,1.67802470972038,3.74328589091469,3.94775319534911e-24
224,TNFSF10,GC,0.637931034482759,0.0718558098731956,0.478481012658228,0.0727272727272727,iEVT,1.67204200848561,2.62103882411258,4.96463360308293e-25
225,TIMP1,GC,0.741379310344828,0.107876757848845,0.337215189873418,0.10885202388852,iEVT,1.64420575204161,2.21776589810264,2.3310114712565e-26
226,TUBB2A,GC,0.46551724137931,0.0287370072041896,0.201518987341772,0.0294094226940942,iEVT,1.64161869339761,3.52644015618747,2.83141697425373e-23
227,VAT1,GC,0.5,0.0370577132679374,0.205063291139241,0.037770404777704,iEVT,1.63811471270242,3.27622942540484,3.22589679585385e-23
228,ARHGDIB,GC,0.620689655172414,0.0720950634021852,0.464788732394366,0.0729396151293961,eEVT,1.62504209181877,2.61812337015246,9.72100536211939e-24
229,ISG15,GC,0.758620689655172,0.123295318605949,0.450704225352113,0.124273390842734,eEVT,1.5819300089574,2.08527137544384,2.32529772661425e-25
230,BST2,GC,0.551724137931034,0.0561714118616583,0.281012658227848,0.0569343065693431,iEVT,1.5811625887628,2.86585719213258,3.89857924872833e-22
231,GCSH,GC,0.482758620689655,0.0374033016987001,0.165569620253165,0.0380889183808892,iEVT,1.57757401842116,3.26783189530097,8.11577426777576e-22
232,CITED2,GC,0.655172413793103,0.0906505037615972,0.441518987341772,0.0915195753151958,iEVT,1.56664984284521,2.39120239171111,5.906522306846e-23
233,PCYOX1,GC,0.655172413793103,0.0914214317994524,0.306835443037975,0.0922893165228932,iEVT,1.56116244614655,2.38282689148683,7.81061885803758e-23
234,NDUFA13,GC,0.517241379310345,0.0482760454050031,0.128607594936709,0.0489980092899801,iEVT,1.55998738367167,3.0159756084319,1.69311991257788e-21
235,JAM2,GC,0.46551724137931,0.0346917617034851,0.334177215189873,0.0353550099535501,iEVT,1.55590533887324,3.34231517239436,2.45182173695442e-21
236,TAP1,GC,0.517241379310345,0.0497115665789404,0.394366197183099,0.0504313205043132,eEVT,1.54507389224491,2.98714285834016,3.74539809433442e-21
237,SOX4,GC,0.775862068965517,0.135975755642396,0.802816901408451,0.136960849369609,eEVT,1.54246047285964,1.98806016501909,6.31456153689205e-25
238,FXYD5,GC,0.603448275862069,0.0771459712364091,0.282025316455696,0.077956204379562,iEVT,1.53976350397177,2.55160809229608,1.13635072385882e-21
239,PLOD3,GC,0.758620689655172,0.130472924475636,0.563380281690141,0.131439946914399,eEVT,1.53939705520227,2.02920520913026,2.13574203431654e-24
240,PLOD1,GC,0.655172413793103,0.0979078608076136,0.374858437146093,0.0987657597876576,EVT_2,1.51672695199357,2.31500429514807,7.93258132233875e-22
241,TTYH3,GC,0.586206896551724,0.0747534359465135,0.492957746478873,0.0755408095554081,eEVT,1.51422062628839,2.5830822448449,6.33793159154918e-21
242,SELENOM,GC,0.568965517241379,0.0691176861525374,0.286075949367089,0.0698871930988719,iEVT,1.51394490537839,2.66087286399839,9.07080116291511e-21
243,F11R,GC,0.741379310344828,0.129117154478029,0.469367088607595,0.130059721300597,iEVT,1.51223700334529,2.03976153939598,2.32069850173006e-23
244,HLA-E,GC,0.758620689655172,0.13528457878087,0.464788732394366,0.136244193762442,eEVT,1.51216352208816,1.99330646093439,9.05072915957913e-24
245,EFNA1,GC,0.758620689655172,0.135842837015179,0.575311438278596,0.136801592568016,EVT_2,1.50906620380043,1.98922363228239,1.00938605651604e-23
246,GJA5,GC,0.741379310344828,0.1300210011431,0.410126582278481,0.130962176509622,iEVT,1.50711050405917,2.03284672640539,2.83141697425373e-23
247,CD276,GC,0.689655172413793,0.111997235292554,0.47887323943662,0.112886529528865,eEVT,1.50439457120073,2.18137212824106,3.89857924872833e-22
248,CKAP4,GC,0.724137931034483,0.125581518994072,0.358481012658228,0.12650298606503,iEVT,1.49714747181228,2.06748936583601,1.10564776499983e-22
249,PLAC8,GC,0.672413793103448,0.108248930005051,0.744303797468354,0.109117451891175,iEVT,1.48961874184958,2.21533043659682,1.63009130372961e-21
250,PTGER3,GC,0.5,0.0503229922641359,0.464788732394366,0.0510152621101526,eEVT,1.48781521698223,2.97563043396446,8.78391887400565e-20
251,AIF1L,GC,0.706896551724138,0.122604141744424,0.661971830985915,0.123503649635037,eEVT,1.47846323168365,2.09148457165005,6.88877806048348e-22
252,CD151,GC,0.844827586206897,0.173192971262993,0.507042253521127,0.174226940942269,eEVT,1.47624882746467,1.74739657128471,1.3612032437009e-25
253,ADAM15,GC,0.551724137931034,0.0682670069383523,0.277974683544304,0.0690112806901128,iEVT,1.47502637212972,2.67348529948512,9.80162203667544e-20
254,PLK2,GC,0.655172413793103,0.104500624717548,0.633802816901408,0.105348374253484,eEVT,1.47445409805245,2.25048257071163,6.57653024975303e-21
255,IL2RB,GC,0.775862068965517,0.149347369540367,0.751898734177215,0.150311877903119,iEVT,1.47029194969207,1.89504295738089,2.67436606245078e-23
256,EFNB1,GC,0.672413793103448,0.11228965627243,0.396962025316456,0.11315195753152,iEVT,1.46520552866293,2.17902360672949,5.67204026806639e-21
257,CD9,GC,0.586206896551724,0.0827817210303852,0.450704225352113,0.0835567352355674,eEVT,1.45510000128537,2.4822294139574,1.40907291679784e-19
258,EXTL3,GC,0.758620689655172,0.146476327192493,0.819240506329114,0.147418712674187,iEVT,1.45236289047638,1.91447835562795,1.73765749297731e-22
259,PYCR1,GC,0.46551724137931,0.0437302283542016,0.47887323943662,0.0443795620437956,eEVT,1.45007514148192,3.11497622985005,6.52291081578605e-19
260,VKORC1,GC,0.379310344827586,0.0220379083924821,0.128101265822785,0.0225879230258792,iEVT,1.43771513255636,3.79033989492132,4.85492169400805e-19
261,TCEAL4,GC,0.637931034482759,0.105962729616929,0.426329113924051,0.106781685467817,iEVT,1.42703185357175,2.23696885154491,1.42181805911708e-19
262,CTSD,GC,0.551724137931034,0.07488635457373,0.173164556962025,0.0756204379562044,iEVT,1.42456755254995,2.58202868899679,1.24833815008855e-18
263,DAPP1,GC,0.551724137931034,0.0752053592790494,0.774647887323944,0.0759389515593895,eEVT,1.42224856852115,2.57782553044459,1.38265515907175e-18
264,IFI27,GC,0.655172413793103,0.113565675093708,0.414683544303797,0.114399469143995,iEVT,1.42045234370832,2.1680588403969,1.12207345883574e-19
265,HAPLN3,GC,0.5,0.0578727702900284,0.466666666666667,0.0585534173855342,EVT_1,1.41890791184062,2.83781582368125,2.76501071809996e-18
266,PIGT,GC,0.53448275862069,0.0696493606614031,0.206075949367089,0.0703649635036496,iEVT,1.41854921264441,2.65405981720567,2.05105172403673e-18
267,PTPRS,GC,0.603448275862069,0.0952494882632852,0.645569620253165,0.0960318513603185,iEVT,1.41392478472209,2.34307535753946,7.43957219404607e-19
268,GLIPR1,GC,0.620689655172414,0.104367706090331,0.563986409966025,0.105162574651626,EVT_2,1.39794690800868,2.2522477962362,1.04405234616031e-18
269,ARPC1A,GC,0.396551724137931,0.0290825956349523,0.12253164556962,0.0296483078964831,iEVT,1.39520784761701,3.5183502244255,5.82634862818302e-18
270,IFITM3,GC,0.603448275862069,0.0984395353164793,0.299746835443038,0.0992169873921699,iEVT,1.39423467658227,2.31044603547919,1.91728103067423e-18
271,SMAD3,GC,0.603448275862069,0.0993965494324375,0.802816901408451,0.100172528201725,eEVT,1.38845078301409,2.3008612975662,2.53547734970184e-18
272,WFS1,GC,0.53448275862069,0.0745939335938538,0.287088607594937,0.0753019243530192,iEVT,1.38230581464243,2.58624958868584,1.34239003877007e-17
273,PRCP,GC,0.586206896551724,0.0951963208123986,0.361518987341772,0.0959522229595222,iEVT,1.37401321073556,2.34390488890183,8.09171745037832e-18
274,COX6A1,GC,0.482758620689655,0.0581917749953478,0.170126582278481,0.0588453881884539,iEVT,1.36757880669991,2.83284181387838,4.23606710657687e-17
275,GPR146,GC,0.396551724137931,0.0316612170029508,0.184810126582278,0.0322229595222296,iEVT,1.36218533091605,3.43507605187525,3.33169011914872e-17
276,SOD3,GC,0.362068965517241,0.0233936783900896,0.138227848101266,0.0239150630391506,iEVT,1.35169279454506,3.73324676588636,2.94375470800054e-17
277,CMTM3,GC,0.46551724137931,0.0546295557859478,0.352112676056338,0.0552621101526211,eEVT,1.34798327425231,2.89566777431978,1.1967062761932e-16
278,SEMA4C,GC,0.689655172413793,0.141000079751176,0.537938844847112,0.141844724618447,EVT_2,1.3469119367436,1.95302230827821,1.19074002969016e-18
279,CTSA,GC,0.689655172413793,0.142063428768908,0.309859154929577,0.142906436629064,eEVT,1.34176907046216,1.94556515217013,1.47951028746047e-18
280,HLA-G,GC,1,0.260493925618736,0.915492957746479,0.261632382216324,eEVT,1.34081488182926,1.34081488182926,3.59984095074176e-31
281,P4HA2,GC,0.448275862068966,0.0498710689316001,0.205569620253165,0.0504844061048441,iEVT,1.33859241879523,2.98609078038936,1.85730217634912e-16
282,CD81,GC,0.689655172413793,0.143392615041072,0.318481012658228,0.144233576642336,iEVT,1.33539395414373,1.9363212335084,2.01590232917359e-18
283,HLA-C,GC,0.53448275862069,0.0815322859345509,0.280506329113924,0.0822295952222959,iEVT,1.33526620824232,2.49824000251788,1.47264183113565e-16
284,CAPG,GC,0.431034482758621,0.0445809075683866,0.235949367088608,0.0451758460517585,iEVT,1.33499685963852,3.09719271436138,2.00380683231425e-16
285,PVR,GC,0.413793103448276,0.0393173299306165,0.332658227848101,0.0398938287989383,iEVT,1.33304840016899,3.22153363374172,1.89323646899015e-16
286,OS9,GC,0.827586206896552,0.198872850041205,0.464303797468354,0.199840743198407,iEVT,1.33260787336103,1.61023451364457,8.35680588120355e-22
287,FAM110A,GC,0.517241379310345,0.0761357896695643,0.493771234428086,0.0768148639681486,EVT_2,1.32742609463962,2.56635711630327,2.59400770394777e-16
288,NPC2,GC,0.586206896551724,0.103198022170827,0.293670886075949,0.103941605839416,iEVT,1.32712904611562,2.2639260198443,8.87116032471748e-17
289,FSCN1,GC,0.396551724137931,0.0347980966052583,0.211139240506329,0.0353550099535501,iEVT,1.32540084422535,3.34231517239436,2.22906686473312e-16
290,PPIA,GC,0.879310344827586,0.223941303134221,0.549295774647887,0.224950232249502,eEVT,1.31182208023359,1.49187609124605,3.22589679585385e-23
291,EPHB2,GC,0.655172413793103,0.134300980939469,0.802816901408451,0.135102853351029,eEVT,1.31147101258801,2.00171891395013,2.64350268677985e-17
292,RPL18A,GC,0.620689655172414,0.120530611159848,0.228860759493671,0.121300597213006,iEVT,1.30933461079021,2.10948353960645,8.87116032471748e-17
293,PTH1R,GC,0.482758620689655,0.0658478879230135,0.552661381653454,0.0664897146648971,EVT_2,1.30861765998828,2.71070800997573,8.46027158155674e-16
294,TP53I13,GC,0.344827586206897,0.0220113246670388,0.101772151898734,0.0225082946250829,iEVT,1.30823151300096,3.79387138770279,1.85009815571133e-16
295,DNASE1L3,GC,0.293103448275862,0.0111651646861791,0.101772151898734,0.011599203715992,iEVT,1.30630896694457,4.45681882839911,3.2925765611108e-17
296,APOL6,GC,0.482758620689655,0.0662732275301061,0.379746835443038,0.066914399469144,iEVT,1.30554397752741,2.70434109630678,9.69536772761538e-16
297,NOTCH2,GC,0.758620689655172,0.178669218704309,0.859154929577465,0.17956204379562,eEVT,1.30272960770951,1.71723448288981,3.92249863795145e-19
298,COLGALT1,GC,0.672413793103448,0.143312863864742,0.367594936708861,0.144127405441274,iEVT,1.30250425538107,1.93705761056672,2.18633808759271e-17
299,ECE1,GC,0.517241379310345,0.0805221043677061,0.386329113924051,0.0811944260119443,iEVT,1.2987458686261,2.51090867934379,1.07336111254197e-15
300,TSPO,GC,0.396551724137931,0.0373235505223702,0.159493670886076,0.0378765759787658,iEVT,1.29808129893812,3.27342240601786,9.10250499176333e-16
301,AC112229.3,SCT,0.507499234771962,0.0269485343779549,0.034,0.318646317186463,VCT_p,0.580413433609927,1.14367351483934,0
302,SH2D5,SCT,0.509816782544055,0.0316763474267189,0.108986615678776,0.321911081619111,VCT_fusing,0.577867083655894,1.13347991561254,0
303,NOS3,SCT,0.657790021426385,0.0542347696879643,0.252390057361377,0.420597213005972,VCT_fusing,0.569698546248079,0.866079641969509,0
304,SYT12,SCT,0.529800166163803,0.0499797379440767,0.338028169014085,0.341234240212342,eEVT,0.569633782954792,1.07518611607735,0
305,TMEM74B,SCT,0.534260352442171,0.0523436444684587,0.0845070422535211,0.344870603848706,eEVT,0.568766088152124,1.06458599361196,0
306,KCNA7,SCT,0.453014998469544,0.0303930838849115,0.107074569789675,0.286927670869277,VCT_fusing,0.565600602092113,1.24852511286144,0
307,RAB3B,SCT,0.505400323582142,0.0531541267053897,0.0886075949367089,0.327670869276709,iEVT,0.563898198250329,1.11574562171542,0
308,LINC01119,SCT,0.694652149197604,0.0597730649736593,0.0845070422535211,0.445149303251493,eEVT,0.562213618917771,0.809345540163068,0
309,AC068234.1,SCT,0.511871966417421,0.058422261245441,0.0783938814531549,0.333669542136695,VCT_fusing,0.561832805142678,1.09760417057987,0
310,PCP4,SCT,0.49547422274695,0.053694448196677,0.309751434034417,0.32185799601858,VCT_fusing,0.561691794415798,1.13364483686302,0
311,LINC00474,SCT,0.469675106038742,0.0447116034040254,0.183098591549296,0.302667551426676,eEVT,0.561318237586202,1.19512026583734,0
312,AC005186.1,SCT,0.590712317985045,0.0726057003917331,0.140845070422535,0.387100199071002,eEVT,0.560628348056447,0.949071707136197,0
313,STRA6,SCT,0.669727578818488,0.0673375658516818,0.119094488188976,0.432992700729927,VCT_CCC,0.560585027831578,0.837034408558394,0
314,CLMN,SCT,0.589225589225589,0.0759151695258679,0.1275,0.387498341074983,VCT_p,0.558611614399244,0.948043711294716,0
315,RAP1GAP,SCT,0.436617254799073,0.0342428745103336,0.0689655172413793,0.278487060384871,GC,0.558164374036543,1.27838368250793,0
316,TWIST1,SCT,0.452577725304998,0.0425503174388761,0.0764818355640535,0.291439946914399,VCT_fusing,0.557992721249843,1.23292130843117,0
317,C7orf71,SCT,0.498229043683589,0.0609887883290558,0.103448275862069,0.326396814863968,GC,0.557837871126315,1.11964141432225,0
318,AC022146.2,SCT,0.44173335082426,0.0376198838308794,0.0563380281690141,0.282919708029197,eEVT,0.557729056198949,1.26259213880556,0
319,TCHH,SCT,0.447811447811448,0.0413345940834797,0.0535372848948375,0.28806901128069,VCT_fusing,0.557326068254123,1.24455520504868,0
320,AC004784.1,SCT,0.509554418645328,0.0658516817506416,0.295774647887324,0.335182481751825,eEVT,0.55698383250196,1.09308017381681,0
321,RRS1-AS1,SCT,0.46193537102628,0.0488315547750912,0.179732313575526,0.299588586595886,VCT_fusing,0.556791546856738,1.20534512353907,0
322,NCF1,SCT,0.53168044077135,0.0717952181548021,0.126760563380282,0.350948905109489,eEVT,0.556730370994563,1.04711463560117,0
323,LAMA3,SCT,0.553893917530281,0.0763879508307443,0.1155,0.366237558062376,VCT_p,0.556371535089113,1.00447309038864,0
324,ANKRD33,SCT,0.433031614849797,0.0364717006618938,0.0707456978967495,0.277186463171865,VCT_fusing,0.555607642659977,1.28306484701515,0
325,AC020891.2,SCT,0.454545454545455,0.049777117384844,0.382409177820268,0.295474452554745,VCT_fusing,0.55416950038587,1.21917290084891,0
326,SH3BP2,SCT,0.515501333683152,0.0722679994596785,0.140845070422535,0.341313868613139,eEVT,0.554139596491529,1.07495278922426,0
327,HSD11B2,SCT,0.566662293935021,0.0831419694718357,0.244741873804971,0.376642335766423,VCT_fusing,0.553322640432067,0.976459253340608,0
328,OLAH,SCT,0.66203157112248,0.0807780629474537,0.130019120458891,0.433603185136032,VCT_fusing,0.553210451440219,0.835625483090249,0
329,PPP1R14C,SCT,0.425641698368971,0.0416047548291233,0.0764818355640535,0.27471798274718,VCT_fusing,0.549933426394451,1.29201022480118,0
330,AC093827.5,SCT,0.662643753552844,0.0884101040118871,0.185822784810127,0.436974120769741,iEVT,0.548590376002471,0.827881305846675,0
331,MTNR1B,SCT,0.396256941711487,0.0256652708361475,0.160611854684512,0.250617120106171,VCT_fusing,0.548351816637556,1.38382892238846,0
332,MYLK,SCT,0.533385806113079,0.0905038497906254,0.114,0.359336429993364,VCT_p,0.5459183448512,1.02349619842614,0
333,SGSM1,SCT,0.708776072412436,0.0832095096582467,0.154929577464789,0.46293297942933,eEVT,0.545880185672993,0.770172988226028,0
334,ZNF554,SCT,0.476103021557567,0.0733486424422531,0.162523900573614,0.317823490378235,VCT_fusing,0.545737426715568,1.1462591120094,0
335,LGALS13,SCT,0.423018059381696,0.0526138052141024,0.315487571701721,0.277451891174519,VCT_fusing,0.54235472215472,1.28210772596199,0
336,TRIM62,SCT,0.540032358214176,0.0981358908550588,0.28169014084507,0.366370272063703,eEVT,0.542252314954231,1.00411078467112,0
337,CD200,SCT,0.589925226288863,0.105024989868972,0.224137931034483,0.39936297279363,GC,0.541483262295324,0.917884569374529,0
338,TBX20,SCT,0.511303511303511,0.0929352965014183,0.273422562141491,0.346887856668879,VCT_fusing,0.541344500213667,1.05875373089766,0
339,CERS4,SCT,0.428046700773973,0.0577468593813319,0.0845,0.282521566025216,VCT_p,0.541051197314547,1.26400039139712,0
340,STEAP4,SCT,0.450872359963269,0.0701742536809402,0.125,0.301260783012608,EVT_1,0.540947189428198,1.19977900058515,0
341,NMT2,SCT,0.450435086798723,0.0717952181548021,0.154929577464789,0.301632382216324,eEVT,0.539867297898591,1.19854628052062,0
342,PIK3AP1,SCT,0.427828064191701,0.0602458462785357,0.0845070422535211,0.283370935633709,eEVT,0.539490552752689,1.26099851297028,0
343,TNFRSF1B,SCT,0.409899864445319,0.0493043360799676,0.183098591549296,0.268188453881885,eEVT,0.539455012445625,1.31606535946437,0
344,LINC00939,SCT,0.41409768682496,0.0554504930433608,0.140845070422535,0.27315195753152,eEVT,0.537385756142682,1.2977270176586,0
345,OTOGL,SCT,0.728016091652455,0.0922598946373092,0.122370936902486,0.478168546781685,VCT_fusing,0.537124448519955,0.737792000312503,0
346,MORN3,SCT,0.371682189864008,0.0260029717682021,0.0563380281690141,0.235832780358328,eEVT,0.536944090458723,1.44463228290594,0
347,FER1L5,SCT,0.364423455332546,0.0211400783466162,0.0363288718929254,0.229515593895156,VCT_fusing,0.536352721762586,1.47178430453427,0
348,AL031280.1,SCT,0.433643797280161,0.0690260705119546,0.288718929254302,0.290351692103517,VCT_fusing,0.536270961472777,1.23666235937491,0
349,DUSP4,SCT,0.420263238445057,0.0611914088882885,0.189655172413793,0.279150630391506,GC,0.536257467812127,1.27600374897467,0
350,SH3TC2-DT,SCT,0.707158161703616,0.10043225719303,0.361376673040153,0.468719309887193,VCT_fusing,0.535849928706598,0.757751176081572,0
351,GPNMB,SCT,0.483449210721938,0.0935431581791166,0.206896551724138,0.33021897810219,GC,0.53566137477628,1.10799927458021,0
352,AL109761.1,SCT,0.637762910490183,0.114142915034445,0.23943661971831,0.431984074319841,eEVT,0.535316857989219,0.839366556417926,0
353,SLC25A35,SCT,0.510953692771875,0.104687288936917,0.166347992351816,0.35129396151294,VCT_fusing,0.534524961944964,1.04613190883349,0
354,KIAA1211,SCT,0.457562639380821,0.0845603133864649,0.1985,0.310975447909754,VCT_p,0.534452067247565,1.16804131554707,0
355,LINC01968,SCT,0.416808780445144,0.0630825341077941,0.141491395793499,0.277796947577969,VCT_fusing,0.533875710442702,1.28086483656254,0
356,CLDN10,SCT,0.643010188464734,0.116439281372417,0.225352112676056,0.436071665560717,eEVT,0.533665456235158,0.829948678588359,0
357,RAB11FIP5,SCT,0.437754165026892,0.075847629339457,0.23943661971831,0.295527538155275,eEVT,0.533619374407044,1.21899325475124,0
358,SLC6A6,SCT,0.633390178844724,0.119275969201675,0.23943661971831,0.43134704711347,eEVT,0.532581254250664,0.840842299168688,0
359,GH2,SCT,0.495867768595041,0.103741726327165,0.323943661971831,0.341765096217651,eEVT,0.53237932119471,1.073631631076,0
360,ISM1,SCT,0.399011762648126,0.0569363771444009,0.0985915492957746,0.264578633045786,eEVT,0.530532736018872,1.32961678246746,0
361,EPHA1-AS1,SCT,0.628448992085356,0.123531000945563,0.164,0.430019907100199,VCT_p,0.530363046288497,0.843923775784278,0
362,UNC13D,SCT,0.517162971708426,0.11373767391598,0.47887323943662,0.358619774386198,eEVT,0.530346788087054,1.02549257603474,0
363,MLPH,SCT,0.355677992041628,0.0263406727002567,0.0401529636711281,0.226250829462508,VCT_fusing,0.52857698719955,1.48611103027619,0
364,MOCOS,SCT,0.550045913682277,0.12481426448737,0.323943661971831,0.38293297942933,eEVT,0.527986483779436,0.959895293548924,0
365,COL28A1,SCT,0.420569329660239,0.076590571389977,0.130019120458891,0.285388188453882,VCT_fusing,0.527353968792607,1.25390496073177,0
366,GADD45G,SCT,0.635182998819362,0.128326354180738,0.755258126195029,0.43599203715992,VCT_fusing,0.527285288036213,0.830131299194559,0
367,CSHL1,SCT,0.58065503520049,0.129947318654599,0.224137931034483,0.403530192435302,GC,0.526946748317476,0.90750396771386,0
368,HES2,SCT,0.375880012243649,0.0465351884371201,0.160611854684512,0.246449900464499,VCT_fusing,0.526456248252614,1.40059654970789,0
369,MMP11,SCT,0.46670164851983,0.103336485208699,0.517241379310345,0.323901791639018,GC,0.526119732201048,1.12731492136286,0
