,gene,cluster,geneFrequency,geneFrequencyOutsideCluster,geneFrequencySecondBest,geneFrequencyGlobal,secondBestClusterName,tfidf,idf,qval
60,AL390957.1,VCT,0.534656084656085,0.176738141650422,0.225393700787402,0.474118034948895,VCT_CCC,0.399013284966333,0.746298969407589,1.98352912618447e-153
61,AC009226.1,VCT,0.308994708994709,0.108512020792723,0.135826771653543,0.275085174194966,VCT_CCC,0.398811593056165,1.29067450492492,6.30759747453509e-65
62,TNK2,VCT,0.450132275132275,0.228719948018194,0.280511811023622,0.412682712385976,VCT_CCC,0.398401378046987,0.885076232158456,1.09991628720601e-59
63,SLC16A12,VCT,0.466005291005291,0.227420402858999,0.250984251968504,0.425651170458292,VCT_CCC,0.398031483681766,0.854135116841939,1.21794490477422e-68
64,NR3C2,VCT,0.350396825396825,0.178687459389214,0.223425196850394,0.321353994944499,VCT_CCC,0.397774672363111,1.13521197548702,4.37017083832854e-41
65,NRP2,VCT,0.452248677248677,0.231968810916179,0.309055118110236,0.4149906583141,VCT_CCC,0.397752381087719,0.879499269091299,6.83131572642984e-59
66,GNG12-AS1,VCT,0.371428571428571,0.203378817413905,0.234251968503937,0.343004725794043,VCT_CCC,0.39743267723191,1.07001105408591,1.35056605709167e-37
67,AC013652.1,VCT,0.410846560846561,0.229369720597791,0.293307086614173,0.380151665018134,VCT_CCC,0.397364625783735,0.967184987419522,2.1464268287193e-41
68,BCAM,VCT,0.361904761904762,0.194931773879142,0.236220472440945,0.333663039894494,VCT_CCC,0.397235228552043,1.09762365784117,8.88727838288935e-38
69,MANBA,VCT,0.353835978835979,0.186484730344379,0.243110236220472,0.325530278052533,VCT_CCC,0.39711004882142,1.12229980152895,1.336651943679e-38
70,MAP2K6,VCT,0.317063492063492,0.132553606237817,0.18996062992126,0.285855588526212,VCT_CCC,0.397048633410922,1.25226853090804,2.21994033457683e-52
71,AC107419.1,VCT,0.33994708994709,0.168940870695257,0.202676864244742,0.311023189361468,VCT_fusing,0.397020060939005,1.16788780571941,1.04443652748844e-41
72,DNMBP,VCT,0.368518518518519,0.204028589993502,0.224409448818898,0.340696779865919,VCT_CCC,0.396806886612606,1.07676240588345,3.94482109724181e-36
73,PARP1,VCT,0.390079365079365,0.222222222222222,0.275590551181102,0.361688097593142,VCT_CCC,0.396700200637827,1.01697304741335,2.66377657468867e-36
74,APLF,VCT,0.361375661375661,0.197530864197531,0.238188976377953,0.333663039894494,VCT_CCC,0.396654475293926,1.09762365784117,2.48223896439869e-36
75,TSGA10,VCT,0.423280423280423,0.237166991552956,0.27151051625239,0.391801296845807,VCT_fusing,0.396613952807744,0.937000463508294,7.01609700482921e-43
76,TMEM267,VCT,0.355687830687831,0.192332683560754,0.226377952755905,0.328058028354764,VCT_CCC,0.396437125390891,1.11456477052999,1.60341429801613e-36
77,DLG2,VCT,0.484259259259259,0.228719948018194,0.27755905511811,0.441037476645785,VCT_CCC,0.396426942449029,0.818625426089774,7.67651227812947e-78
78,WLS,VCT,0.526587301587302,0.198180636777128,0.225393700787402,0.471040773711397,VCT_CCC,0.39642051316224,0.752810620323169,4.87446849457077e-128
79,DLC1,VCT,0.568650793650794,0.151397011046134,0.18011811023622,0.498076711726563,VCT_CCC,0.396350270889366,0.697001174208794,5.6548629459934e-209
80,PRKX,VCT,0.428042328042328,0.239766081871345,0.317913385826772,0.396197384327948,VCT_CCC,0.396299884671879,0.925842746637641,1.18938944425389e-43
81,SLC2A13,VCT,0.431084656084656,0.240415854450942,0.268700787401575,0.398835036817233,VCT_CCC,0.396256201219452,0.91920738914362,1.20915408642829e-44
82,TMCC3,VCT,0.46984126984127,0.235867446393762,0.292322834645669,0.43026706231454,VCT_CCC,0.396240253377475,0.843349187931787,1.43522474301588e-65
83,TMEM266,VCT,0.348148148148148,0.185834957764782,0.213582677165354,0.320694581822178,VCT_CCC,0.395937075273156,1.13726606727396,1.32149264918479e-36
84,AC124947.1,VCT,0.291798941798942,0.0896686159844055,0.109251968503937,0.257610726453456,VCT_CCC,0.395768552159456,1.35630564565979,1.91615954431492e-70
85,PEX3,VCT,0.375661375661376,0.216374269005848,0.321223709369025,0.348719639520826,VCT_fusing,0.395754377454593,1.0534870047735,2.430109650489e-33
86,EPB41L4A,VCT,0.44973544973545,0.243664717348928,0.346080305927342,0.414880756127047,VCT_fusing,0.395661118768535,0.879764134673566,2.45716156483232e-51
87,PIR,VCT,0.331481481481481,0.164392462638077,0.269598470363289,0.303220134080668,VCT_fusing,0.395555599561025,1.1932962221394,1.71119546725073e-40
88,SCP2,VCT,0.369444444444444,0.211825860948668,0.246062992125984,0.342784921419936,VCT_CCC,0.395546462796117,1.07065207974889,5.52771734708223e-33
89,CPAMD8,VCT,0.359920634920635,0.202079272254711,0.285433070866142,0.33322343114628,VCT_CCC,0.395531920231011,1.09894204959443,1.1082021823712e-33
90,PCMTD2,VCT,0.339285714285714,0.176088369070825,0.200764818355641,0.311682602483789,VCT_fusing,0.395529076167657,1.16576990870467,8.91461472220189e-38
91,MDFIC,VCT,0.355820105820106,0.198180636777128,0.24507874015748,0.3291570502253,VCT_CCC,0.395394519685345,1.11122028580714,7.24578296715023e-34
92,RNF170,VCT,0.361375661375661,0.205328135152697,0.21259842519685,0.334981866139136,VCT_CCC,0.395228928430029,1.09367887955015,8.47001874496177e-33
93,KIF9-AS1,VCT,0.32962962962963,0.164392462638077,0.215551181102362,0.301681503461919,VCT_CCC,0.395022690276897,1.19838344241306,1.02842987827068e-39
94,ZC3H6,VCT,0.376190476190476,0.221572449642625,0.223709369024857,0.350038465765469,VCT_fusing,0.394891743046113,1.04971222835043,2.59342145289199e-31
95,DNMT3A,VCT,0.417989417989418,0.245614035087719,0.290630975143403,0.388833937795362,VCT_fusing,0.394834025446137,0.94460292163696,8.20820100644107e-37
96,DTNBP1,VCT,0.383201058201058,0.228070175438596,0.268700787401575,0.356962303549841,VCT_CCC,0.394745026512253,1.03012509507512,3.68798550439838e-31
97,KCTD1,VCT,0.411640211640212,0.244964262508122,0.283464566929134,0.38344873062974,VCT_CCC,0.394577459429733,0.958549355169917,1.24392768728584e-34
98,LRRC37A3,VCT,0.378703703703704,0.225471085120208,0.231299212598425,0.352786020441807,VCT_CCC,0.394568957699209,1.04189358023263,1.3347070610296e-30
99,MPP1,VCT,0.431878306878307,0.250162443144899,0.338432122370937,0.401142982745357,VCT_fusing,0.39449377606246,0.913437349780154,2.40003826772331e-40
100,GSR,VCT,0.309920634920635,0.133203378817414,0.165354330708661,0.280030772612375,VCT_CCC,0.394484271396064,1.27285577966464,1.40690696919484e-48
101,POLK,VCT,0.412566137566138,0.246263807667316,0.327755905511811,0.384437850313221,VCT_CCC,0.394402146307808,0.955973140778143,1.98332339829453e-34
102,CCDC122,VCT,0.356878306878307,0.205328135152697,0.241141732283465,0.331245191779316,VCT_CCC,0.394313562635626,1.10489641717025,4.07348167379508e-31
103,CR381653.1,VCT,0.399338624338624,0.241065627030539,0.251968503937008,0.372568414111441,VCT_CCC,0.394280839321461,0.987334595982195,1.11449896781823e-31
104,SACM1L,VCT,0.414285714285714,0.247563352826511,0.284448818897638,0.386086383119024,VCT_CCC,0.394273288266215,0.951694144090864,1.58433212898227e-34
105,WDSUB1,VCT,0.356084656084656,0.205328135152697,0.208661417322835,0.330585778656995,VCT_CCC,0.394146228516468,1.10688911128696,7.98202499550956e-31
106,CRLS1,VCT,0.390873015873016,0.237166991552956,0.252952755905512,0.364875261017694,VCT_CCC,0.394078070805343,1.00819973444616,3.3679596121913e-30
107,GSDME,VCT,0.451719576719577,0.252111760883691,0.311023622047244,0.417958017364546,VCT_CCC,0.394068544309933,0.872374288428431,6.40130883536158e-48
108,LINC02253,VCT,0.296031746031746,0.107862248213125,0.145669291338583,0.264204857676668,VCT_CCC,0.394027283144202,1.33103050070159,1.31715223916264e-58
109,TOX,VCT,0.275132275132275,0.0604288499025341,0.0659448818897638,0.238817452467304,VCT_CCC,0.394004774800072,1.43205581610026,6.84846856243082e-88
110,ATP6AP1L,VCT,0.361640211640212,0.212475633528265,0.238188976377953,0.336410594570832,VCT_CCC,0.393979112719899,1.08942285741128,8.00518019371797e-30
111,ACO1,VCT,0.334259259259259,0.177387914230019,0.21414913957935,0.307726123749863,VCT_fusing,0.393939612194274,1.1785451001934,4.03611924660296e-35
112,ZNF44,VCT,0.412566137566138,0.248862897985705,0.269685039370079,0.384877459061435,VCT_CCC,0.393930642099269,0.954830283510894,2.48100811974095e-33
113,CLYBL,VCT,0.399603174603175,0.243664717348928,0.307086614173228,0.373227827233762,VCT_CCC,0.393835401852354,0.985566248925453,1.03870688586321e-30
114,IGDCC3,VCT,0.302116402116402,0.121507472384665,0.144685039370079,0.271568304209254,VCT_CCC,0.393821295291097,1.30354159036808,2.78343418133671e-52
115,IQGAP2,VCT,0.347751322751323,0.197530864197531,0.200764818355641,0.322343114627981,VCT_fusing,0.39370273998413,1.13213872737924,4.08665486780622e-31
116,SOGA1,VCT,0.418518518518519,0.252111760883691,0.338582677165354,0.390372568414111,VCT_CCC,0.393680989717197,0.94065369224463,3.33658678222585e-34
117,AMOT,VCT,0.472619047619048,0.248862897985705,0.307086614173228,0.434773051983734,VCT_CCC,0.393659104922373,0.832931103614088,1.69897845459394e-59
118,TTC14,VCT,0.368650793650794,0.221572449642625,0.256889763779528,0.343774041103418,VCT_CCC,0.393634514035077,1.06777069469149,1.35949500703833e-28
119,ZNF248,VCT,0.408994708994709,0.249512670565302,0.261811023622047,0.382020002198044,VCT_CCC,0.393568373337512,0.962282309971408,9.63367563674779e-32
120,NOX5,VCT,0.294708994708995,0.107862248213125,0.110236220472441,0.263105835806133,VCT_CCC,0.393495128573014,1.33519891023877,6.15615549645204e-58
121,SENP7,VCT,0.424867724867725,0.254710851202079,0.290354330708661,0.396087482140895,VCT_CCC,0.393478572823098,0.926120177628462,1.60018846994982e-35
122,LINC02062,VCT,0.31984126984127,0.156595191682911,0.170172084130019,0.292229915375316,VCT_fusing,0.393473337508579,1.23021440511367,1.13114197617599e-39
123,CAMSAP1,VCT,0.368386243386243,0.222222222222222,0.260826771653543,0.343664138916364,VCT_CCC,0.393469824382711,1.06809043889885,3.07581549912022e-28
124,KREMEN1,VCT,0.333730158730159,0.179337231968811,0.213582677165354,0.307616221562809,VCT_CCC,0.393435253989476,1.17890230684124,5.37813531333209e-34
125,L3MBTL3,VCT,0.42962962962963,0.256010396361274,0.298228346456693,0.400263765248928,VCT_CCC,0.393382437718592,0.915631536069137,8.19614855867836e-37
126,TEC,VCT,0.294179894179894,0.107862248213125,0.139579349904398,0.262666227057918,VCT_fusing,0.393280613860164,1.33687115143113,1.15072931983899e-57
127,GSTA3,VCT,0.416931216931217,0.254061078622482,0.602294455066922,0.38938344873063,VCT_fusing,0.39324564280163,0.943190691491219,8.4050753873644e-33
128,DSC3,VCT,0.410185185185185,0.252111760883691,0.336614173228346,0.38344873062974,VCT_CCC,0.393182744759512,0.958549355169917,4.05137840682595e-31
129,IDE,VCT,0.422486772486772,0.256010396361274,0.318897637795276,0.394329047148038,VCT_CCC,0.393153335546368,0.930569573178004,4.63652388639454e-34
130,LINC00467,VCT,0.316798941798942,0.153346328784925,0.174212598425197,0.289152654137817,VCT_CCC,0.393084290235817,1.2408005153164,4.18987880054497e-40
131,USP13,VCT,0.375793650793651,0.231319038336582,0.278543307086614,0.351357292010111,VCT_CCC,0.393061988091316,1.04595164729685,3.21176016983061e-27
132,WDR7,VCT,0.42010582010582,0.256010396361274,0.317913385826772,0.392350807781075,VCT_CCC,0.39305055224175,0.935598921583006,3.61027222010456e-33
133,AGPAT3,VCT,0.437433862433862,0.258609486679662,0.299212598425197,0.4071876030333,VCT_CCC,0.39302612728543,0.898481258626504,8.94484128772567e-39
134,MEIS1,VCT,0.53505291005291,0.209226770630279,0.233267716535433,0.479942850862732,VCT_CCC,0.392776050583825,0.73408824287113,7.04389701210248e-125
135,LINC01524,VCT,0.422354497354497,0.258609486679662,0.319311663479924,0.394658753709199,VCT_fusing,0.392677252672359,0.929733802130608,6.214850264556e-33
136,UIMC1,VCT,0.437433862433862,0.260558804418454,0.321850393700787,0.407517309594461,VCT_CCC,0.392672073148388,0.897671869670945,6.65659632648947e-38
137,SLC6A4,VCT,0.576851851851852,0.159844054580897,0.206500956022945,0.506319375755578,VCT_fusing,0.392598235532539,0.680587631420774,4.54027111993561e-207
138,LRRK1,VCT,0.417857142857143,0.258609486679662,0.34251968503937,0.390922079349379,VCT_CCC,0.392471078056298,0.939247024408236,2.79483396551375e-31
139,ANTXR2,VCT,0.497883597883598,0.242365172189734,0.268700787401575,0.454665347840422,VCT_CCC,0.392428680281195,0.788193629895279,8.49425819934931e-77
140,SLC2A9,VCT,0.505820105820106,0.237166991552956,0.256889763779528,0.460380261567205,VCT_CCC,0.39236590819663,0.775702475409656,8.68294579391089e-85
141,LINC01205,VCT,0.466005291005291,0.258609486679662,0.359251968503937,0.430926475436861,VCT_CCC,0.392291546096394,0.841817794064359,4.05867762629861e-51
142,KIF13B,VCT,0.425529100529101,0.261858349577648,0.308070866141732,0.397845917133751,VCT_CCC,0.392206125829911,0.921690491536874,8.82543356928498e-33
143,ATF2,VCT,0.376587301587302,0.237166991552956,0.30511811023622,0.353005824815914,VCT_CCC,0.392129331152479,1.04127072129004,2.87305340244601e-25
144,CADM1,VCT,0.48994708994709,0.249512670565302,0.316929133858268,0.449280140674799,VCT_CCC,0.392010911800073,0.80010866447315,4.71940501250163e-68
145,DZIP3,VCT,0.338095238095238,0.193632228719948,0.208661417322835,0.313660841850753,VCT_CCC,0.392002156574826,1.15944299831991,2.99197030186679e-29
146,PTPN21,VCT,0.386111111111111,0.245614035087719,0.365200764818356,0.362347510715463,VCT_fusing,0.391961294185026,1.01515155328496,2.74329216216774e-25
147,C9orf85,VCT,0.356878306878307,0.218973359324237,0.253937007874016,0.33355313770744,VCT_CCC,0.391835640812781,1.09795309286309,1.44226676448813e-25
148,PARP11,VCT,0.311507936507937,0.150747238466537,0.16240157480315,0.284316957907462,VCT_CCC,0.391772820287289,1.25766561417066,2.96039309643213e-39
149,AC097103.2,VCT,0.335846560846561,0.192332683560754,0.207677165354331,0.311572700296736,VCT_CCC,0.391638258083954,1.16612258019484,5.43840296547025e-29
150,ARHGAP12,VCT,0.414417989417989,0.262508122157245,0.338432122370937,0.388724035608309,VCT_fusing,0.391577593545601,0.94488560715121,1.615030240049e-28
151,SEMA3F,VCT,0.272222222222222,0.0662768031189084,0.0745697896749522,0.237388724035608,VCT_fusing,0.391470880490253,1.43805629567848,3.41512708915619e-80
152,DGKD,VCT,0.462301587301587,0.264457439896036,0.369094488188976,0.428838333882844,VCT_CCC,0.391419323641779,0.846675275173634,1.59001113879171e-46
153,LINC02267,VCT,0.289285714285714,0.107862248213125,0.121062992125984,0.258599846136938,VCT_CCC,0.391251235778484,1.35247340762933,3.44311364659173e-55
154,MEIS2,VCT,0.527116402116402,0.225471085120208,0.270669291338583,0.476096274315859,VCT_CCC,0.391191630306839,0.74213518823581,1.49921385964058e-106
155,LPCAT3,VCT,0.383862433862434,0.249512670565302,0.316929133858268,0.361138586657875,VCT_CCC,0.390961392923016,1.01849349775948,3.65504769704245e-23
156,CLK4,VCT,0.317195767195767,0.165692007797271,0.175196850393701,0.291570502252995,VCT_CCC,0.390935359053048,1.23247344221895,5.26857152612933e-34
157,PNP,VCT,0.368650793650794,0.236517218973359,0.372848948374761,0.346301791405649,VCT_fusing,0.390933763540817,1.06044465459942,6.08033951354655e-23
158,CDO1,VCT,0.360978835978836,0.228719948018194,0.390057361376673,0.338608638311902,VCT_fusing,0.390907698754908,1.08291029776002,2.72252573562429e-23
159,FLOT2,VCT,0.327380952380952,0.183235867446394,0.243110236220472,0.303000329706561,VCT_CCC,0.390899858293507,1.19402138533289,7.86626890908506e-30
160,MTERF1,VCT,0.412169312169312,0.265756985055231,0.316929133858268,0.387405209363666,VCT_CCC,0.39085359745235,0.948284081110322,1.58580074237099e-26
161,VSIG10,VCT,0.345502645502645,0.211825860948668,0.284448818897638,0.322892625563249,VCT_CCC,0.390568434959647,1.13043543962287,1.65799088302627e-24
162,SIGLEC6,VCT,0.383465608465608,0.251461988304094,0.253937007874016,0.361138586657875,VCT_CCC,0.390557228836604,1.01849349775948,2.2831308693305e-22
163,PPM1L,VCT,0.36468253968254,0.235217673814165,0.262795275590551,0.342784921419936,VCT_CCC,0.390448119559217,1.07065207974889,3.70345649629114e-22
164,ST7L,VCT,0.361507936507937,0.231968810916179,0.303149606299213,0.339597757995384,VCT_CCC,0.390426195043462,1.0799934264649,2.63560691061553e-22
165,RETREG3,VCT,0.356216931216931,0.226770630279402,0.277246653919694,0.334322453016815,VCT_fusing,0.390288839720418,1.09564932353745,1.75860581300207e-22
166,AC010197.1,VCT,0.318121693121693,0.170890188434048,0.277246653919694,0.293219035058798,VCT_fusing,0.390282951232464,1.22683538932118,6.41293840186978e-32
167,SLC44A5,VCT,0.392195767195767,0.259259259259259,0.346456692913386,0.369710957248049,VCT_CCC,0.390248034875307,0.995033775263852,2.10929246875851e-22
168,KCNH5,VCT,0.366534391534392,0.238466536712151,0.297244094488189,0.344873062973953,VCT_CCC,0.390204765813432,1.06457886306371,1.30769443653457e-21
169,FAM169A,VCT,0.287037037037037,0.108512020792723,0.15255905511811,0.256841411144082,VCT_CCC,0.390168428855119,1.35929646181783,1.29825570549879e-53
170,FAAH2,VCT,0.353042328042328,0.224171539961014,0.275590551181102,0.331245191779316,VCT_CCC,0.390075203363412,1.10489641717025,2.08433285972732e-22
171,NISCH,VCT,0.379497354497354,0.251461988304094,0.276574803149606,0.357841521046269,VCT_CCC,0.389996175083742,1.02766506923426,3.70434699713529e-21
172,ZNF439,VCT,0.513888888888889,0.243664717348928,0.294291338582677,0.468183316848005,VCT_CCC,0.389987891839599,0.758895357093275,3.00465973101651e-85
173,FILNC1,VCT,0.333201058201058,0.197530864197531,0.230314960629921,0.310253874052094,VCT_CCC,0.3899666459328,1.1703643681032,6.35633388156241e-26
174,TMEM154,VCT,0.38505291005291,0.256010396361274,0.278543307086614,0.363226728211891,VCT_CCC,0.389953880461693,1.0127280440709,2.5538588341056e-21
