"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"PRDM10_E"	"PRDM10_E"	221	10.9920451931567	4.1735994972045e-28	4.58764706637161e-27
"ATF5_E"	"ATF5_E"	328	-10.9433392305561	7.15163342543342e-28	7.79922227891755e-27
"PHTF1_E"	"PHTF1_E"	575	10.9080879582846	1.05450928181051e-27	1.14101199633403e-26
"ADNP2_E"	"ADNP2_E"	271	10.8586286333336	1.81453619135647e-27	1.94816482560365e-26
"ZNF430_E"	"ZNF430_E"	281	10.8208076254652	2.74349063775145e-27	2.92287271791212e-26
"SP110_E"	"SP110_E"	386	10.8006491163938	3.41778705983757e-27	3.61346189150766e-26
"ZNF771_E"	"ZNF771_E"	388	-10.7934824079045	3.69516623502352e-27	3.87712517841483e-26
"ZNF687_E"	"ZNF687_E"	476	10.716339728511	8.53130239250933e-27	8.88410061174844e-26
"CXXC1_E"	"CXXC1_E"	913	10.6934524569504	1.09227758179302e-26	1.1289585453607e-25
"ZNF160_E"	"ZNF160_E"	198	10.6507551527388	1.72956267045179e-26	1.77440318413017e-25
"ZNF317_E"	"ZNF317_E"	700	10.5948924635687	3.14702486302753e-26	3.20487458477436e-25
"CNOT4_E"	"CNOT4_E"	359	10.570532277602	4.08171344315702e-26	4.12640373633027e-25
"ZNF224_E"	"ZNF224_E"	488	-10.5395055146465	5.6796744330032e-26	5.70025296355756e-25
"ZSCAN25_E"	"ZSCAN25_E"	374	10.4934322820042	9.26021093402357e-26	9.22690082275011e-25
"ZNF708_E"	"ZNF708_E"	533	10.4907780142524	9.52408888349463e-26	9.42204507402862e-25
"ZNF678_E"	"ZNF678_E"	349	10.4325264544764	1.76141498234369e-25	1.73018422024539e-24
"THAP10_E"	"THAP10_E"	442	-10.4306422511962	1.79669726515555e-25	1.75241247340876e-24
"TSC22D2_E"	"TSC22D2_E"	290	10.3370301400107	4.79157051254673e-25	4.64078682508897e-24
"ZBTB1_E"	"ZBTB1_E"	255	-10.272519279933	9.37246095988145e-25	9.01448502044153e-24
"ARID4A_E"	"ARID4A_E"	536	10.2659823225046	1.00294962780218e-24	9.57989816900705e-24
"ZNF558_E"	"ZNF558_E"	320	10.2599694098369	1.06740547788155e-24	1.0125730047027e-23
"MLX_E"	"MLX_E"	1340	-10.2345237734308	1.38876742307912e-24	1.30846454487386e-23
