"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZFHX2_E"	"ZFHX2_E"	382	4.82597308317784	1.39321325692909e-06	9.01682411610647e-06
"NCOA3_C"	"NCOA3_C"	26	-4.82320755454256	1.41267833976571e-06	9.10027674686283e-06
"ZFP62_E"	"ZFP62_E"	394	4.81743529138281	1.45415226808158e-06	9.32407820043053e-06
"ZNF700_E"	"ZNF700_E"	500	-4.79075166629584	1.66157670996395e-06	1.05963567228549e-05
"NFKBIL1_E"	"NFKBIL1_E"	605	-4.78999265303752	1.66787419897643e-06	1.05963567228549e-05
"ZNF501_E"	"ZNF501_E"	145	4.7801022802068	1.75206036963289e-06	1.10803817896875e-05
"ZNF616_E"	"ZNF616_E"	258	4.76895185800465	1.85186904556813e-06	1.16583574005085e-05
"ZNF771_E"	"ZNF771_E"	390	4.73381228230471	2.2034152548767e-06	1.38087336108789e-05
"HLX_E"	"HLX_E"	305	4.72455727757048	2.30617211039793e-06	1.43876052833384e-05
"ZNF133_E"	"ZNF133_E"	450	4.71981698645316	2.3605692756344e-06	1.46609347388056e-05
"ZNF689_E"	"ZNF689_E"	445	-4.71792058456331	2.38267462061042e-06	1.47321622747564e-05
"ZNF595_E"	"ZNF595_E"	85	-4.7038573329978	2.55291672526497e-06	1.57146207310755e-05
"ZNF182_E"	"ZNF182_E"	372	4.69746575544567	2.63409330300049e-06	1.61425629409543e-05
"ZNF93_E"	"ZNF93_E"	57	4.67831727452611	2.89238759651112e-06	1.76473868773916e-05
"HOXC12_E"	"HOXC12_E"	355	-4.66756175636104	3.047951518036e-06	1.84895534352045e-05
"ZBTB34_E"	"ZBTB34_E"	246	-4.66694457633636	3.05711749939483e-06	1.84895534352045e-05
"ZXDB_E"	"ZXDB_E"	237	-4.64202873111036	3.45004872437204e-06	2.07752934054577e-05
"ZNF529_E"	"ZNF529_E"	435	-4.61612660963548	3.90968479778713e-06	2.34411837443081e-05
"NPAS1_E"	"NPAS1_E"	184	4.599276482939	4.23960800891009e-06	2.53097288462951e-05
"ZNF18_E"	"ZNF18_E"	813	4.59722758725132	4.28149866507121e-06	2.54501100906593e-05
"ID1_E"	"ID1_E"	94	4.55479333917305	5.24371043105324e-06	3.10364912265331e-05
"ARID2_C"	"ARID2_C"	30	-4.52085980775522	6.15889669312068e-06	3.62981783828602e-05
"ZNF354B_E"	"ZNF354B_E"	385	-4.5130393654191	6.39051550839885e-06	3.75036609285272e-05
"RERE_E"	"RERE_E"	394	4.5050242536894	6.63653622497699e-06	3.8783133635414e-05
"ZBTB17_E"	"ZBTB17_E"	1153	-4.46657430959719	7.94820623494803e-06	4.62532169554749e-05
"ZNF726_E"	"ZNF726_E"	175	-4.45805707807208	8.27058819157175e-06	4.79278855453007e-05
"ZNF79_E"	"ZNF79_E"	161	-4.4366711990532	9.13606795147297e-06	5.27227254699586e-05
"ZNF669_E"	"ZNF669_E"	113	-4.42293105311341	9.73708217161534e-06	5.59579203638475e-05
"ZNF32_E"	"ZNF32_E"	809	4.42045636869321	9.84926715917655e-06	5.63687397333038e-05
"IKZF2_E"	"IKZF2_E"	182	-4.39951394386032	1.0849360643325e-05	6.1836890909486e-05
"ZNF710_E"	"ZNF710_E"	363	-4.37693373507653	1.20360546642673e-05	6.83194086475826e-05
"ZKSCAN7_E"	"ZKSCAN7_E"	172	4.37491533497091	1.21479618342945e-05	6.8673172002032e-05
"ZNF785_E"	"ZNF785_E"	470	4.36650044017147	1.26253033608718e-05	7.1081484369136e-05
"TBX6_E"	"TBX6_E"	335	4.35793138667786	1.3129752897964e-05	7.36222986383811e-05
"ETV7_E"	"ETV7_E"	362	-4.3508244491351	1.35626607546104e-05	7.57430852626428e-05
"E2F2_A"	"E2F2_A"	15	-4.33748777558426	1.44120547392427e-05	8.01634370034182e-05
"ZKSCAN4_E"	"ZKSCAN4_E"	234	4.31103879712217	1.62489390023165e-05	9.00191220728335e-05
"ZNF175_D"	"ZNF175_D"	460	-4.30847001879648	1.64387754566688e-05	9.07079840935711e-05
"ZNF569_E"	"ZNF569_E"	297	4.29400587303378	1.75477829035308e-05	9.64431719102783e-05
"ZNF135_E"	"ZNF135_E"	221	4.28400049332883	1.8356250443311e-05	0.000100487774165951
"RCOR2_E"	"RCOR2_E"	291	-4.25911186153758	2.0524074782182e-05	0.000111912769973709
"ZBTB6_E"	"ZBTB6_E"	740	-4.25034304666334	2.13443359670315e-05	0.000115929040448387
"ZNF614_E"	"ZNF614_E"	190	-4.23923221036053	2.24285565067263e-05	0.000121341995163343
"ATF7_C"	"ATF7_C"	29	-4.23810334730482	2.25416006982116e-05	0.000121479054346394
"ZNF362_E"	"ZNF362_E"	664	4.22807622409046	2.35697948160344e-05	0.000126527774496929
"ZNF316_E"	"ZNF316_E"	501	-4.21801397491441	2.46463547409146e-05	0.000131336720555041
"ZBTB7B_E"	"ZBTB7B_E"	1032	4.21793241651891	2.46552688406575e-05	0.000131336720555041
"ZNF484_E"	"ZNF484_E"	177	-4.2149836819267	2.49796250002847e-05	0.000132554715039825
"ZKSCAN3_E"	"ZKSCAN3_E"	152	4.18146385070413	2.89638305058665e-05	0.00015274877664934
"KLF16_E"	"KLF16_E"	764	-4.18113526145993	2.90057243745677e-05	0.00015274877664934
