"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF658_E"	"ZNF658_E"	124	4.49539552572724	6.94407469169586e-06	6.82095279999913e-05
"ZNF16_E"	"ZNF16_E"	298	-4.48926566991855	7.14691182597932e-06	6.92933882680842e-05
"ZNF785_E"	"ZNF785_E"	470	-4.48904019512003	7.15447979952061e-06	6.92933882680842e-05
"CNOT4_E"	"CNOT4_E"	359	4.47302982883392	7.71190146923767e-06	7.41734967700984e-05
"ZNF354B_E"	"ZNF354B_E"	386	-4.46001800942104	8.19527661510836e-06	7.81032853539799e-05
"KMT2B_D"	"KMT2B_D"	97	-4.45902659713883	8.23327051384915e-06	7.81032853539799e-05
"ZNF641_E"	"ZNF641_E"	289	-4.44848961391914	8.64762298468305e-06	8.14759036311974e-05
"E2F3_A"	"E2F3_A"	13	-4.44412937025776	8.82484937656546e-06	8.21848591884724e-05
"ZNF43_E"	"ZNF43_E"	201	-4.4437228622676	8.84154802821833e-06	8.21848591884724e-05
"HES2_E"	"HES2_E"	750	4.4191492243837	9.90902121007863e-06	9.1493295839726e-05
"ZNF296_E"	"ZNF296_E"	612	-4.4040877548297	1.06229938571095e-05	9.74360694840842e-05
"ZBTB39_E"	"ZBTB39_E"	291	-4.38186612349074	1.17667107380867e-05	0.00010721641034375
"ZNF394_E"	"ZNF394_E"	669	4.34311084689224	1.40479208377089e-05	0.000127165819347888
"NFAT5_E"	"NFAT5_E"	855	-4.30130269327139	1.69796925597325e-05	0.000152706975293699
"ZNF18_E"	"ZNF18_E"	822	-4.29905086619056	1.71531105232957e-05	0.000153271342417836
"ZKSCAN7_E"	"ZKSCAN7_E"	172	-4.24780877752565	2.15871524642822e-05	0.000191655167711736
"ZNF429_E"	"ZNF429_E"	158	-4.24557007943868	2.18038346498234e-05	0.000192345929872646
"ZNF226_E"	"ZNF226_E"	297	-4.23471706117807	2.28839649986842e-05	0.00020017723181141
"ZFP69B_E"	"ZFP69B_E"	392	-4.23376963426709	2.29806352765445e-05	0.00020017723181141
"ZNF512B_E"	"ZNF512B_E"	548	-4.21171425494792	2.53440011218892e-05	0.000219384009711354
"ZFP41_E"	"ZFP41_E"	421	-4.20220860046563	2.64323387241886e-05	0.00022738378343479
"ZSCAN25_E"	"ZSCAN25_E"	374	-4.19099696050002	2.77731381200286e-05	0.000237443187013824
"NFKBIB_E"	"NFKBIB_E"	806	-4.17181609645365	3.02181486768129e-05	0.000256761570045312
"HOXC11_D"	"HOXC11_D"	8	-4.15761553604287	3.21586643920544e-05	0.00027158384257924
"BNC1_E"	"BNC1_E"	223	-4.14989019219104	3.32634808825635e-05	0.000279125919582468
"ZNF512_E"	"ZNF512_E"	442	-4.14721412747358	3.36545283126838e-05	0.000279125919582468
"OVOL1_E"	"OVOL1_E"	713	-4.14720180982891	3.3656338317886e-05	0.000279125919582468
