"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"FOXE1_E"	"FOXE1_E"	97	-4.83284772746201	1.34593735778319e-06	1.12296580754802e-05
"ZNF92_D"	"ZNF92_D"	394	-4.81833892787773	1.44758318833529e-06	1.20054054840981e-05
"ZNF268_E"	"ZNF268_E"	299	-4.79596732520451	1.61891670130896e-06	1.33464263768625e-05
"ZNF354A_E"	"ZNF354A_E"	679	4.78028233549757	1.75049188699323e-06	1.43457471212167e-05
"ZNF169_E"	"ZNF169_E"	271	-4.75928644147245	1.94278561175894e-06	1.58279886605067e-05
"ZSCAN16_E"	"ZSCAN16_E"	171	4.75754764150375	1.9595901799155e-06	1.5871534498146e-05
"ZNF141_E"	"ZNF141_E"	305	-4.74081561030075	2.12859588737124e-06	1.71061085372679e-05
"ZNF711_E"	"ZNF711_E"	398	-4.74004385196303	2.13671969454682e-06	1.71061085372679e-05
"MIER3_E"	"MIER3_E"	477	4.70502714171704	2.53832182347115e-06	2.02044581925721e-05
"ZNF777_E"	"ZNF777_E"	388	4.69952831017693	2.60763073694355e-06	2.06375346895246e-05
"AEBP2_E"	"AEBP2_E"	727	4.6580638957262	3.19197149488497e-06	2.51186393205437e-05
"THAP7_E"	"THAP7_E"	758	4.62596010098461	3.72867079179525e-06	2.91519549528547e-05
"TFCP2L1_E"	"TFCP2L1_E"	409	4.6249656400089	3.74660504087229e-06	2.91519549528547e-05
"HNF4G_C"	"HNF4G_C"	50	-4.56180045206783	5.0716836559535e-06	3.92417981200871e-05
"SALL2_E"	"SALL2_E"	602	-4.52966973307572	5.90759591592008e-06	4.54556685752739e-05
"ZNF398_E"	"ZNF398_E"	358	4.50393680681099	6.67060496903604e-06	5.10430269730106e-05
"MAFG_C"	"MAFG_C"	36	-4.47125297669128	7.776264581701e-06	5.91765189321752e-05
"ZNF587_E"	"ZNF587_E"	288	-4.45033172710653	8.57377508341829e-06	6.48889535001876e-05
"ZNF629_E"	"ZNF629_E"	571	4.44295999280112	8.87296693370679e-06	6.67883652346951e-05
"ZNF606_E"	"ZNF606_E"	254	4.39033606803702	1.13175610240478e-05	8.47287676665197e-05
"HES2_E"	"HES2_E"	743	4.37913440005123	1.19151634242223e-05	8.87231254975695e-05
"ZNF184_E"	"ZNF184_E"	267	4.3767334048409	1.20471175412813e-05	8.92259775116288e-05
"FOXD2_E"	"FOXD2_E"	460	-4.36340828881775	1.28051636134829e-05	9.43359127908178e-05
"ZNF600_E"	"ZNF600_E"	78	-4.35197622957774	1.34915892344589e-05	9.88669369826753e-05
"E2F1_AA"	"E2F1_AA"	111	4.33628206970547	1.44912962315848e-05	0.000105633922530236
"ZNF524_E"	"ZNF524_E"	825	4.32268951241933	1.54138582278306e-05	0.000111770647358877
"KDM5A_D"	"KDM5A_D"	186	4.31590700358071	1.58948890733887e-05	0.000114658444617934
"ZNF138_E"	"ZNF138_E"	401	4.30323048901986	1.68325576002947e-05	0.000120793224230094
"ZBTB42_E"	"ZBTB42_E"	601	4.29821421101693	1.72179721117968e-05	0.000122922120488859
"ZNF182_E"	"ZNF182_E"	374	-4.29442840442271	1.75143988824028e-05	0.000124397140780143
"ZBTB44_E"	"ZBTB44_E"	471	-4.24343324776354	2.20125871755163e-05	0.000155548128765766
"ZBTB6_E"	"ZBTB6_E"	741	4.24071124745678	2.22812623155751e-05	0.000156647453335388
"ZNF84_E"	"ZNF84_E"	344	-4.23445915291184	2.29102421481405e-05	0.000160255986743306
"GLI4_E"	"GLI4_E"	1002	4.21055431329969	2.54744868509034e-05	0.000177297307982418
"SREBF2_A"	"SREBF2_A"	18	4.2036161357261	2.62684275719209e-05	0.000181908860935552
"MIER2_E"	"MIER2_E"	601	4.19695875326578	2.70523178143857e-05	0.00018640527449216
"ZBTB17_E"	"ZBTB17_E"	1158	4.1950672539695	2.72790634657488e-05	0.000187037143069614
"ZFP42_E"	"ZFP42_E"	334	4.18266363029903	2.88113511068464e-05	0.000196570055581194
"ZNF628_E"	"ZNF628_E"	281	4.17771462641235	2.9445276812642e-05	0.000199910335223084
"ZNF133_E"	"ZNF133_E"	450	-4.16694299404091	3.08711657666428e-05	0.000208568607740489
"ZNF493_E"	"ZNF493_E"	172	-4.140718513913	3.46219614518296e-05	0.000232773867042641
"ZNF540_E"	"ZNF540_E"	227	4.12590824859912	3.69274479325233e-05	0.000247074953558187
"LHX4_E"	"LHX4_E"	337	-4.11178806016238	3.92606627525795e-05	0.000261423163040013
"AR_AA"	"AR_AA"	39	-4.1080231886386	3.99060046221481e-05	0.000264448882304666
"ZNF251_E"	"ZNF251_E"	408	-4.10648942122724	4.01717850882858e-05	0.00026494248736798
"ZBTB41_E"	"ZBTB41_E"	529	4.08942003264776	4.32453124946902e-05	0.000283861411398796
"ZNF91_E"	"ZNF91_E"	447	4.0729162776357	4.64281171386436e-05	0.000303315765268969
"KLF7_E"	"KLF7_E"	372	4.06106403073746	4.88495704180812e-05	0.000317636878070622
"ZBTB7C_E"	"ZBTB7C_E"	693	-4.04085639038893	5.32563649422813e-05	0.000344673203014297
"ZNF469_E"	"ZNF469_E"	444	4.02909616071493	5.5991712986062e-05	0.000360690802259051
"HEYL_E"	"HEYL_E"	370	3.99249098028892	6.53828207139481e-05	0.000419237068003788
"TP53_AA"	"TP53_AA"	134	-3.9807069367708	6.87106187632922e-05	0.000438544732659722
"ZNF860_E"	"ZNF860_E"	139	3.97176341284151	7.13425552708799e-05	0.000453254307569581
"ZNF514_E"	"ZNF514_E"	144	-3.95840211799526	7.5452850453418e-05	0.000477178985744219
"ZBTB25_E"	"ZBTB25_E"	375	-3.94252542064962	8.0628101186273e-05	0.000507590546104491
"MEIS3_E"	"MEIS3_E"	953	3.93262952593337	8.40216795390406e-05	0.000525363640853429
"PURB_E"	"PURB_E"	448	3.93209174878216	8.42099121079142e-05	0.000525363640853429
"ZNF280D_E"	"ZNF280D_E"	637	3.92561996025667	8.65066446072328e-05	0.000537272209780347
"ZNF79_E"	"ZNF79_E"	161	3.91812227722441	8.92414358874715e-05	0.000551782985286375
"SP110_E"	"SP110_E"	391	-3.91149211825998	9.17276503268812e-05	0.000564634647567691
"ZNF345_E"	"ZNF345_E"	299	-3.88811840030994	0.000101024345984894	0.000619109376942827
"HIVEP2_E"	"HIVEP2_E"	417	3.88141508175025	0.000103850414996334	0.000633624778722126
"ZNF497_E"	"ZNF497_E"	329	-3.87883675495944	0.000104957156268113	0.000637568690488317
"YBX3_E"	"YBX3_E"	663	-3.86266453868	0.000112156974189567	0.000678329298046072
"ZNF552_E"	"ZNF552_E"	267	-3.85367561851019	0.000116357733187955	0.000700675915066596
"ZNF439_E"	"ZNF439_E"	112	-3.83699341290712	0.000124549811545986	0.000746759692602554
"ZNF546_E"	"ZNF546_E"	303	-3.83511604929849	0.000125505022037607	0.000749243342767609
"PRDM2_E"	"PRDM2_E"	335	-3.83043193688949	0.000127918513997436	0.000760373999512654
"FOXA3_E"	"FOXA3_E"	503	-3.82139775210931	0.000132697430249133	0.000784366518810426
"IRX1_E"	"IRX1_E"	17	-3.8197652343341	0.000133578751949089	0.000784366518810426
"ZNF581_E"	"ZNF581_E"	501	-3.81962670761708	0.000133653789486831	0.000784366518810426
"BACH2_C"	"BACH2_C"	48	-3.79645212895596	0.000146781690944862	0.00085168807382223
"PROX2_E"	"PROX2_E"	128	-3.79621854886664	0.000146919988556257	0.00085168807382223
"ZNF3_E"	"ZNF3_E"	435	3.7961341325944	0.000146969999742609	0.00085168807382223
"ZNF653_E"	"ZNF653_E"	461	-3.77875949509671	0.000157611554698114	0.000907538349912152
"NCOA2_C"	"NCOA2_C"	19	-3.77827533880495	0.00015791822550818	0.000907538349912152
"ZNF324B_E"	"ZNF324B_E"	333	3.77144806007029	0.000162302943886247	0.000928882550753936
"ZNF771_E"	"ZNF771_E"	393	3.74063602591136	0.000183555172810644	0.00104618894791252
"TFEC_E"	"TFEC_E"	807	3.72650028788681	0.000194156850551427	0.00110207884431855
"ZNF507_E"	"ZNF507_E"	467	3.70849443504213	0.000208495241819461	0.00117863636702022
