"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"PHTF2_E"	"PHTF2_E"	468	12.1155708551402	8.73538031129122e-34	1.15223826010841e-32
"DMAP1_E"	"DMAP1_E"	918	12.0151197702261	2.9594055006547e-33	3.86677039472336e-32
"ZXDC_E"	"ZXDC_E"	355	11.9640340104141	5.4831984176873e-33	7.09741103597842e-32
"ZNF91_E"	"ZNF91_E"	444	-11.9372722220217	7.56640820286657e-33	9.70321792682427e-32
"ZBTB48_E"	"ZBTB48_E"	693	11.9145919214335	9.93514148384346e-33	1.26240100505717e-31
"GMEB2_E"	"GMEB2_E"	599	11.7715145885142	5.47329230270632e-32	6.89137258113478e-31
"ZNF516_E"	"ZNF516_E"	263	11.7317397048845	8.76386677907093e-32	1.09350950351471e-30
"ZNF354C_E"	"ZNF354C_E"	352	-11.6717280324633	1.77775066102883e-31	2.19837916564726e-30
"ZFP91_E"	"ZFP91_E"	1031	11.6566395856212	2.12255070350561e-31	2.60153338438519e-30
"ZNF33A_E"	"ZNF33A_E"	514	11.6198858363239	3.26572350701029e-31	3.9675675940432e-30
"ATF5_E"	"ATF5_E"	328	-11.6063236406524	3.82719308239199e-31	4.60927166879384e-30
"SP140L_E"	"SP140L_E"	592	11.5817610384728	5.09877162641065e-31	6.08775750222306e-30
"MLXIP_E"	"MLXIP_E"	675	11.5636863313174	6.29472879659665e-31	7.45145246434732e-30
"ZNF76_E"	"ZNF76_E"	1198	11.5453285595646	7.79430576180351e-31	9.14840125432022e-30
"ZNF532_E"	"ZNF532_E"	335	11.5223792071386	1.01761709414274e-30	1.18436947511571e-29
"ZNF518A_E"	"ZNF518A_E"	411	11.4972942018034	1.36115791073777e-30	1.57100308864318e-29
"IKZF5_E"	"IKZF5_E"	452	11.4923313115096	1.44167940385824e-30	1.65018675565592e-29
"ZNF771_E"	"ZNF771_E"	388	-11.4445631996457	2.50362300651379e-30	2.84222775739476e-29
"ZNF141_E"	"ZNF141_E"	303	11.4175878654822	3.41583162120905e-30	3.84628194745897e-29
"ZNF8_E"	"ZNF8_E"	497	11.4036590820562	4.00907164131601e-30	4.47787437356668e-29
"POGZ_E"	"POGZ_E"	761	11.389299844697	4.72773265709379e-30	5.23832778405992e-29
"PRDM10_E"	"PRDM10_E"	221	11.3078640178877	1.1997465675914e-29	1.318769044535e-28
"ZNF16_E"	"ZNF16_E"	298	-11.3009720800643	1.29773464841543e-29	1.4152460535869e-28
"ZBTB17_E"	"ZBTB17_E"	1150	11.1497553533852	7.18035127676521e-29	7.76936446743735e-28
"ZNF430_E"	"ZNF430_E"	281	11.0492254541088	2.21114324302841e-28	2.37397937332895e-27
"ZNF160_E"	"ZNF160_E"	198	10.976303886164	4.96838271825383e-28	5.29323851137043e-27
"ADNP2_E"	"ADNP2_E"	271	10.9643350602985	5.67159180546218e-28	5.99630125997337e-27
"CNOT4_E"	"CNOT4_E"	359	10.9597434862268	5.96682523066245e-28	6.26064617005114e-27
"ZNF224_E"	"ZNF224_E"	488	-10.9270447327925	8.55906024921057e-28	8.91300634974184e-27
"ZNF687_E"	"ZNF687_E"	476	10.9132465593608	9.96333307484971e-28	1.02979226184081e-26
"ZSCAN25_E"	"ZSCAN25_E"	374	10.8917047213719	1.26254543772253e-27	1.29527809721904e-26
"CXXC1_E"	"CXXC1_E"	913	10.8068904659275	3.19310876941899e-27	3.25180562179802e-26
"MLX_E"	"MLX_E"	1340	-10.796450062378	3.577697472758e-27	3.61686934289768e-26
"ZNF678_E"	"ZNF678_E"	350	10.7295093970259	7.39879376438782e-27	7.42560098817183e-26
"PHTF1_E"	"PHTF1_E"	575	10.6871235790609	1.16941620598804e-26	1.16520967287298e-25
"ZNF708_E"	"ZNF708_E"	533	10.6666900445184	1.45725308369763e-26	1.44163965780087e-25
"ZNF317_E"	"ZNF317_E"	703	10.6142878439623	2.5573707147536e-26	2.51202726236435e-25
"ZBTB1_E"	"ZBTB1_E"	255	-10.5851247546957	3.49315112850666e-26	3.40705233308572e-25
"ARID4A_E"	"ARID4A_E"	536	10.5519221508205	4.97683671232101e-26	4.806304374732e-25
"TBPL1_E"	"TBPL1_E"	542	-10.5515391541144	4.99716844737479e-26	4.806304374732e-25
"THAP10_E"	"THAP10_E"	442	-10.5158043083629	7.30547784572648e-26	6.97799090781461e-25
"TSC22D2_E"	"TSC22D2_E"	290	10.5036096443719	8.31388499509376e-26	7.88680186178415e-25
"SP110_E"	"SP110_E"	387	10.4704964866963	1.1802236027119e-25	1.11197938078638e-24
"ZNF84_E"	"ZNF84_E"	343	10.4640030110282	1.26400122834782e-25	1.18286601436604e-24
"ZNF558_E"	"ZNF558_E"	320	10.4447300069899	1.54895508346528e-25	1.43980053060363e-24
"ZNF280D_E"	"ZNF280D_E"	633	10.3863695961533	2.86034058860486e-25	2.64104781014515e-24
"ZNF343_E"	"ZNF343_E"	359	10.3452947296381	4.39561681413456e-25	4.03174125005058e-24
"RFX3_E"	"RFX3_E"	687	-10.3429253568331	4.50569377381851e-25	4.10551702417015e-24
"ZNF337_E"	"ZNF337_E"	152	10.3125017958849	6.18694056834221e-25	5.60059652755161e-24
