"","motif","view","factor","padj"
"5327","FOXP3","ATAC_all","Factor9",0.949835405625606
"5328","RXRB","ATAC_all","Factor9",0.0111073006705848
"5329","RXRG","ATAC_all","Factor9",0.0021854105704217
"5330","TP63","ATAC_all","Factor9",0.28496276019695
"5331","TP53","ATAC_all","Factor9",0.439586754131099
"5332","TP73","ATAC_all","Factor9",0.230728507899703
"5333","GMEB2","ATAC_all","Factor9",0.116469556017657
"5334","MTF1","ATAC_all","Factor9",0.00531824742189419
"5335","E2F1","ATAC_all","Factor9",0.0208846157717069
"5336","E2F8","ATAC_all","Factor9",6.39106153870887e-05
"5337","SOX21","ATAC_all","Factor9",1
"5338","TFAP2A(var.3)","ATAC_all","Factor9",6.94243541474805e-05
"5339","ELK1","ATAC_all","Factor9",3.21632812889663e-06
"5340","HOXD12","ATAC_all","Factor9",1
"5341","BARX1","ATAC_all","Factor9",1
"5342","BSX","ATAC_all","Factor9",1
"5343","DLX6","ATAC_all","Factor9",1
"5344","DUXA","ATAC_all","Factor9",1
"5345","EMX2","ATAC_all","Factor9",1
"5346","EVX1","ATAC_all","Factor9",0.145472735224976
"5347","EVX2","ATAC_all","Factor9",0.203073515381965
"5348","GBX1","ATAC_all","Factor9",1
"5349","GBX2","ATAC_all","Factor9",1
"5350","GSC2","ATAC_all","Factor9",1
"5351","GSX1","ATAC_all","Factor9",1
"5352","HESX1","ATAC_all","Factor9",1
"5353","HMBOX1","ATAC_all","Factor9",0.532086844541666
"5354","HOXA10","ATAC_all","Factor9",1
"5355","HOXB3","ATAC_all","Factor9",1
"5356","HOXC10","ATAC_all","Factor9",1
"5357","HOXC12","ATAC_all","Factor9",1
"5358","HOXC13","ATAC_all","Factor9",0.647918582007024
"5359","HOXD11","ATAC_all","Factor9",0.939201144975103
"5360","ISL2","ATAC_all","Factor9",1
"5361","FOXK1","ATAC_all","Factor9",0.12045199902643
"5362","GATA2","ATAC_all","Factor9",1
"5363","HIF1A","ATAC_all","Factor9",0.0238577631922057
"5364","MYC","ATAC_all","Factor9",2.89909105230168e-06
"5365","MYB","ATAC_all","Factor9",0.000202445970409416
"5366","MYCN","ATAC_all","Factor9",0.170020110373384
"5367","NEUROD1","ATAC_all","Factor9",0.130079529507805
"5368","NFIC","ATAC_all","Factor9",0.591548772703101
"5369","NFYA","ATAC_all","Factor9",3.37250040035662e-15
"5370","NR1H4","ATAC_all","Factor9",0.429358268268224
"5371","NR2F2","ATAC_all","Factor9",1
"5372","PAX5","ATAC_all","Factor9",0.000352586230614969
"5373","PBX3","ATAC_all","Factor9",0.106090102743237
"5374","POU5F1","ATAC_all","Factor9",1
"5375","RBPJ","ATAC_all","Factor9",2.31922361434237e-07
"5376","RELB","ATAC_all","Factor9",0.120214268236695
"5377","SIX1","ATAC_all","Factor9",0.0556759979844443
"5378","SIX2","ATAC_all","Factor9",1
"5379","SOX10","ATAC_all","Factor9",0.283955109905879
"5380","SOX13","ATAC_all","Factor9",1
"5381","TEAD2","ATAC_all","Factor9",1
"5382","TFDP1","ATAC_all","Factor9",7.86423227781553e-22
"5383","ZBTB7A","ATAC_all","Factor9",8.32857313689827e-12
"5384","ZEB1","ATAC_all","Factor9",0.00252762379882285
"5385","ZNF24","ATAC_all","Factor9",1
"5386","ZNF384","ATAC_all","Factor9",1
"5387","ZNF282","ATAC_all","Factor9",0.0871823342823175
"5388","ZSCAN4","ATAC_all","Factor9",0.858449060136358
"5389","GATA3","ATAC_all","Factor9",1
"5390","FOS::JUN","ATAC_all","Factor9",1
"5391","FOS::JUN(var.2)","ATAC_all","Factor9",0.000856636927728304
"5392","FOSB::JUN","ATAC_all","Factor9",0.0334869067978284
"5393","FOSL1::JUN","ATAC_all","Factor9",1
"5394","FOSL1::JUN(var.2)","ATAC_all","Factor9",0.0353504052026411
"5395","FOSL2::JUN","ATAC_all","Factor9",1
"5396","FOSL2::JUN(var.2)","ATAC_all","Factor9",0.00806109371082341
"5397","JUN::JUNB","ATAC_all","Factor9",1
"5398","JUN::JUNB(var.2)","ATAC_all","Factor9",7.57741216161876e-05
"5399","FOS::JUNB","ATAC_all","Factor9",1
"5400","FOSB::JUNB","ATAC_all","Factor9",1
"5401","FOSB::JUNB(var.2)","ATAC_all","Factor9",0.565243247043682
"5402","FOSL1::JUNB","ATAC_all","Factor9",1
"5403","FOSL2::JUNB","ATAC_all","Factor9",1
"5404","FOSL2::JUNB(var.2)","ATAC_all","Factor9",0.00107931045425715
"5405","FOS::JUND","ATAC_all","Factor9",1
"5406","FOSL1::JUND","ATAC_all","Factor9",1
"5407","FOSL1::JUND(var.2)","ATAC_all","Factor9",0.140389073132708
"5408","FOSL2::JUND","ATAC_all","Factor9",1
"5409","FOSL2::JUND(var.2)","ATAC_all","Factor9",0.0017874357952658
"5410","NR1H4::RXRA","ATAC_all","Factor9",0.787333711789782
"5411","NR4A2::RXRA","ATAC_all","Factor9",0.949835405625606
"5412","PPARA::RXRA","ATAC_all","Factor9",0.263393345524434
"5413","RARA::RXRG","ATAC_all","Factor9",0.0118134826157527
"5414","RORB","ATAC_all","Factor9",1
"5415","RORC","ATAC_all","Factor9",1
"5416","SOX15","ATAC_all","Factor9",1
"5417","TFE3","ATAC_all","Factor9",0.0740360301191788
"5418","VDR","ATAC_all","Factor9",1
"5419","IRF3","ATAC_all","Factor9",0.00679413077752673
"5420","IRF4","ATAC_all","Factor9",0.570974520334015
"5421","IRF5","ATAC_all","Factor9",0.137551489372753
"5422","TCF7L1","ATAC_all","Factor9",1
"5423","ARGFX","ATAC_all","Factor9",1
"5424","ARNT2","ATAC_all","Factor9",7.87789193581625e-05
"5425","ATF6","ATAC_all","Factor9",0.0476163232287652
"5426","ATOH1(var.2)","ATAC_all","Factor9",1
"5427","ATOH7","ATAC_all","Factor9",1
"5428","BACH2","ATAC_all","Factor9",1
"5429","BACH2(var.2)","ATAC_all","Factor9",0.309886202550358
"5430","BARX2","ATAC_all","Factor9",1
"5431","BHLHA15(var.2)","ATAC_all","Factor9",0.0654907820166798
"5432","CDX4","ATAC_all","Factor9",1
"5433","CREB3L4","ATAC_all","Factor9",0.0340473603777419
"5434","CREB3L4(var.2)","ATAC_all","Factor9",0.0510243252307002
"5435","DLX5","ATAC_all","Factor9",1
"5436","DMRTA2","ATAC_all","Factor9",1
"5437","DMRTC2","ATAC_all","Factor9",1
"5438","DPRX","ATAC_all","Factor9",1
"5439","DRGX","ATAC_all","Factor9",1
"5440","ELF2","ATAC_all","Factor9",2.85503112054213e-12
"5441","ETS2","ATAC_all","Factor9",8.20053259761389e-06
"5442","FERD3L","ATAC_all","Factor9",1.06042484436998e-05
"5443","FOXE1","ATAC_all","Factor9",1
"5444","FOXN3","ATAC_all","Factor9",1
"5445","GLI3","ATAC_all","Factor9",9.61100315607507e-09
"5446","HES6","ATAC_all","Factor9",8.42512967875989e-06
"5447","HNF4A(var.2)","ATAC_all","Factor9",0.565243247043682
"5448","HOXA1","ATAC_all","Factor9",1
"5449","HOXA4","ATAC_all","Factor9",1
"5450","HOXA6","ATAC_all","Factor9",1
"5451","HOXA7","ATAC_all","Factor9",0.399182654044881
"5452","HOXB4","ATAC_all","Factor9",1
"5453","HOXB6","ATAC_all","Factor9",1
"5454","HOXB7","ATAC_all","Factor9",1
"5455","HOXB8","ATAC_all","Factor9",0.399182654044881
"5456","HOXB9","ATAC_all","Factor9",1
"5457","HOXC4","ATAC_all","Factor9",1
"5458","HOXC8","ATAC_all","Factor9",1
"5459","HOXD10","ATAC_all","Factor9",0.995893226745874
"5460","HOXD4","ATAC_all","Factor9",1
"5461","IKZF1","ATAC_all","Factor9",0.00149885837988097
"5462","IRF6","ATAC_all","Factor9",2.27054359345225e-06
"5463","KLF10","ATAC_all","Factor9",6.39092807012053e-16
"5464","KLF11","ATAC_all","Factor9",3.8261910678365e-22
"5465","KLF15","ATAC_all","Factor9",1.02871342936481e-31
"5466","KLF17","ATAC_all","Factor9",8.34807965118158e-11
"5467","KLF2","ATAC_all","Factor9",4.60276666090038e-23
"5468","KLF3","ATAC_all","Factor9",2.81225491668872e-07
"5469","KLF6","ATAC_all","Factor9",2.0452888232836e-17
"5470","LHX1","ATAC_all","Factor9",1
"5471","LHX5","ATAC_all","Factor9",1
"5472","MAF","ATAC_all","Factor9",1
"5473","MAFA","ATAC_all","Factor9",0.979847308491838
"5474","MAZ","ATAC_all","Factor9",1.31554566943444e-17
"5475","MSANTD3","ATAC_all","Factor9",0.0492747973710867
"5476","MSGN1","ATAC_all","Factor9",1
"5477","NFATC4","ATAC_all","Factor9",0.638686357687052
"5478","NFIC(var.2)","ATAC_all","Factor9",0.00143211980497168
"5479","NFIX(var.2)","ATAC_all","Factor9",0.0305063206516498
"5480","NHLH2","ATAC_all","Factor9",2.6771654780917e-09
"5481","NKX6-3","ATAC_all","Factor9",1
"5482","NR1D1","ATAC_all","Factor9",0.873588488116141
"5483","NR1D2","ATAC_all","Factor9",0.873588488116141
"5484","NR1I2","ATAC_all","Factor9",2.34581422514258e-05
"5485","NR1I3","ATAC_all","Factor9",1
"5486","NR2C1","ATAC_all","Factor9",0.847944198140735
"5487","NR2C2(var.2)","ATAC_all","Factor9",1
"5488","NR2F1(var.2)","ATAC_all","Factor9",0.235419502470692
"5489","NR2F1(var.3)","ATAC_all","Factor9",0.537012562888819
"5490","NR2F6(var.3)","ATAC_all","Factor9",0.746341995484742
"5491","NR5A1","ATAC_all","Factor9",0.0332947099688841
"5492","NR6A1","ATAC_all","Factor9",0.454256948452365
"5493","OSR1","ATAC_all","Factor9",0.000262984959636033
"5494","OVOL1","ATAC_all","Factor9",1
"5495","OVOL2","ATAC_all","Factor9",0.0438390786634132
"5496","PAX3(var.2)","ATAC_all","Factor9",0.00483706816017577
"5497","PITX2","ATAC_all","Factor9",1
"5498","PLAGL2","ATAC_all","Factor9",0.00288124442982526
"5499","POU6F1(var.2)","ATAC_all","Factor9",1
"5500","PPARD","ATAC_all","Factor9",0.000702123388391071
"5501","RARB(var.3)","ATAC_all","Factor9",0.414105336939068
"5502","RARG(var.3)","ATAC_all","Factor9",0.84386904990687
"5503","RFX7","ATAC_all","Factor9",2.79553202508695e-06
"5504","RXRB(var.2)","ATAC_all","Factor9",0.308289748947212
"5505","RXRG(var.2)","ATAC_all","Factor9",0.197233607229458
"5506","SMAD5","ATAC_all","Factor9",0.510697070669015
"5507","SNAI1","ATAC_all","Factor9",0.130841099570628
"5508","SNAI3","ATAC_all","Factor9",0.00219705198367973
"5509","SOHLH2","ATAC_all","Factor9",0.0210012038510318
"5510","SOX12","ATAC_all","Factor9",0.125337510230377
"5511","SOX14","ATAC_all","Factor9",1
"5512","SOX18","ATAC_all","Factor9",1
"5513","SP9","ATAC_all","Factor9",4.69571214562652e-30
"5514","TBX18","ATAC_all","Factor9",0.678152349273371
"5515","TBX3","ATAC_all","Factor9",0.26402839987216
"5516","TBX6","ATAC_all","Factor9",1
"5517","TCF21(var.2)","ATAC_all","Factor9",0.997953040189907
"5518","TFAP2E","ATAC_all","Factor9",0.00108801638076889
"5519","TFAP4(var.2)","ATAC_all","Factor9",1
"5520","TGIF2LX","ATAC_all","Factor9",1
"5521","TGIF2LY","ATAC_all","Factor9",1
"5522","THAP11","ATAC_all","Factor9",0.00293250263154498
"5523","THRB","ATAC_all","Factor9",0.000851738314177121
"5524","THRB(var.2)","ATAC_all","Factor9",0.309886202550358
"5525","THRB(var.3)","ATAC_all","Factor9",0.433410483262342
"5526","TLX2","ATAC_all","Factor9",1
"5527","VEZF1","ATAC_all","Factor9",0.00284385243976873
"5528","ZBTB26","ATAC_all","Factor9",1
"5529","ZBTB32","ATAC_all","Factor9",0.740199346693714
"5530","ZBTB6","ATAC_all","Factor9",0.000177039887305521
"5531","ZFP57","ATAC_all","Factor9",0.00376745494944792
"5532","ZIC5","ATAC_all","Factor9",3.98171916568296e-07
"5533","ZKSCAN1","ATAC_all","Factor9",1
"5534","ZNF135","ATAC_all","Factor9",0.410555265496402
"5535","ZNF136","ATAC_all","Factor9",0.953027067466556
"5536","ZNF140","ATAC_all","Factor9",0.000177912026114183
"5537","ZNF274","ATAC_all","Factor9",0.592276093316064
"5538","ZNF317","ATAC_all","Factor9",1
"5539","ZNF382","ATAC_all","Factor9",0.214814118113377
"5540","ZNF460","ATAC_all","Factor9",4.62702833661316e-07
"5541","ZNF528","ATAC_all","Factor9",0.00806109371082341
"5542","ZNF682","ATAC_all","Factor9",5.02572035482235e-12
"5543","ZNF684","ATAC_all","Factor9",0.140389073132708
"5544","ZNF75D","ATAC_all","Factor9",0.0350926730995545
"5545","ZSCAN29","ATAC_all","Factor9",0.862700126018253
"5546","ASCL1","ATAC_all","Factor9",2.66075230884329e-06
"5547","ATF3","ATAC_all","Factor9",0.0241426378450529
"5548","BARHL1","ATAC_all","Factor9",0.0174986135516214
"5549","BATF::JUN","ATAC_all","Factor9",1
"5550","BCL6","ATAC_all","Factor9",0.169351146834801
"5551","CDX1","ATAC_all","Factor9",1
"5552","E2F2","ATAC_all","Factor9",4.48246637752817e-07
"5553","E2F3","ATAC_all","Factor9",0.000326601003036645
"5554","E2F4","ATAC_all","Factor9",4.85554371689409e-07
"5555","EMX1","ATAC_all","Factor9",1
"5556","FOXD2","ATAC_all","Factor9",1
"5557","GATA5","ATAC_all","Factor9",1
"5558","GFI1","ATAC_all","Factor9",1
"5559","GLI2","ATAC_all","Factor9",4.28125643896761e-08
"5560","GSX2","ATAC_all","Factor9",1
"5561","HES1","ATAC_all","Factor9",8.19713149843664e-11
"5562","HES2","ATAC_all","Factor9",0.000319003450657336
"5563","HOXA13","ATAC_all","Factor9",1
"5564","HOXA2","ATAC_all","Factor9",1
"5565","HOXA5","ATAC_all","Factor9",1
"5566","HOXA9","ATAC_all","Factor9",7.86242184493712e-05
"5567","HOXB2","ATAC_all","Factor9",1
"5568","HOXB5","ATAC_all","Factor9",1
"5569","HOXC9","ATAC_all","Factor9",1
"5570","HOXD13","ATAC_all","Factor9",0.712569382091781
"5571","HOXD3","ATAC_all","Factor9",1
"5572","HOXD8","ATAC_all","Factor9",1
"5573","HOXD9","ATAC_all","Factor9",1
"5574","JUNB(var.2)","ATAC_all","Factor9",0.000246947674733632
"5575","LHX9","ATAC_all","Factor9",1
"5576","LMX1A","ATAC_all","Factor9",1
"5577","LMX1B","ATAC_all","Factor9",1
"5578","NEUROG1","ATAC_all","Factor9",0.966906302310591
"5579","NRL","ATAC_all","Factor9",0.556817955993651
"5580","PITX1","ATAC_all","Factor9",1
"5581","PRRX2","ATAC_all","Factor9",1
"5582","SOX4","ATAC_all","Factor9",0.113739576729668
"5583","SOX8","ATAC_all","Factor9",1
"5584","SP1","ATAC_all","Factor9",4.70641339885809e-20
"5585","SP2","ATAC_all","Factor9",2.42103462527663e-33
"5586","SP3","ATAC_all","Factor9",2.31240344938733e-29
"5587","TCFL5","ATAC_all","Factor9",4.20961482334823e-15
"5588","TFEC","ATAC_all","Factor9",0.00306145560086005
"5589","ZNF740","ATAC_all","Factor9",7.73895346126373e-05
"5590","ASCL1(var.2)","ATAC_all","Factor9",0.00131149354060153
"5591","ATF2","ATAC_all","Factor9",1
"5592","BACH1","ATAC_all","Factor9",1
"5593","BATF","ATAC_all","Factor9",1
"5594","BHLHE22(var.2)","ATAC_all","Factor9",7.77348659815465e-06
"5595","CEBPG(var.2)","ATAC_all","Factor9",1
"5596","EBF3","ATAC_all","Factor9",4.48246637752817e-07
"5597","HAND2","ATAC_all","Factor9",0.86627386432835
"5598","MEIS1(var.2)","ATAC_all","Factor9",0.858449060136358
"5599","MEIS2(var.2)","ATAC_all","Factor9",1
"5600","MYF5","ATAC_all","Factor9",0.788740859523753
"5601","NEUROG2(var.2)","ATAC_all","Factor9",0.674138415646056
"5602","NFIB","ATAC_all","Factor9",0.953027067466556
"5603","NFYC","ATAC_all","Factor9",4.11962830543661e-14
"5604","NKX2-2","ATAC_all","Factor9",6.70789220576705e-05
"5605","OSR2","ATAC_all","Factor9",0.000500348683694025
"5606","PRDM4","ATAC_all","Factor9",0.813639315463486
"5607","TCF12(var.2)","ATAC_all","Factor9",9.48610392964065e-07
"5608","ZBTB12","ATAC_all","Factor9",0.0194382934080081
"5609","ZBTB14","ATAC_all","Factor9",1.75524676932962e-09
"5610","ZFP42","ATAC_all","Factor9",2.81225491668872e-07
"5611","ZKSCAN5","ATAC_all","Factor9",0.000171390650361628
"5612","ZNF148","ATAC_all","Factor9",7.6893500193047e-24
"5613","ZNF16","ATAC_all","Factor9",0.00659902228372431
"5614","ZNF341","ATAC_all","Factor9",0.0524136516062573
"5615","ZNF449","ATAC_all","Factor9",0.0759282096117023
"5616","ZNF652","ATAC_all","Factor9",0.893990009854066
"5617","FOXA3","ATAC_all","Factor9",1
"5618","ATF4","ATAC_all","Factor9",1
"5619","BATF3","ATAC_all","Factor9",1
"5620","CDX2","ATAC_all","Factor9",1
"5621","CEBPA","ATAC_all","Factor9",1
"5622","CEBPD","ATAC_all","Factor9",1
"5623","CREB1","ATAC_all","Factor9",0.273077701485722
"5624","CTCFL","ATAC_all","Factor9",5.12221148306021e-17
"5625","E2F6","ATAC_all","Factor9",2.64003055486648e-30
"5626","EBF1","ATAC_all","Factor9",1.63394971270779e-05
"5627","EGR1","ATAC_all","Factor9",1.89176879532803e-18
"5628","EHF","ATAC_all","Factor9",1.11721419037396e-06
"5629","ELF1","ATAC_all","Factor9",0.00143211980497168
"5630","ELF3","ATAC_all","Factor9",2.84312698393508e-07
"5631","ESRRA","ATAC_all","Factor9",0.116716521457751
"5632","ETV1","ATAC_all","Factor9",0.00018858768417694
"5633","ETV4","ATAC_all","Factor9",1.92083258828132e-06
"5634","ETV5","ATAC_all","Factor9",1.15810089153572e-09
"5635","FOSL1","ATAC_all","Factor9",1
"5636","FOXA1","ATAC_all","Factor9",1
"5637","FOXA2","ATAC_all","Factor9",1
"5638","FOXK2","ATAC_all","Factor9",1
"5639","FOXP1","ATAC_all","Factor9",1
"5640","GABPA","ATAC_all","Factor9",0.00254026256221956
"5641","GATA1","ATAC_all","Factor9",1
"5642","GATA4","ATAC_all","Factor9",1
"5643","GATA6","ATAC_all","Factor9",1
"5644","GRHL2","ATAC_all","Factor9",0.638877502334556
"5645","HLF","ATAC_all","Factor9",1
"5646","HNF4A","ATAC_all","Factor9",0.936973931723226
"5647","HNF4G","ATAC_all","Factor9",1
"5648","HOXB13","ATAC_all","Factor9",1
"5649","JUNB","ATAC_all","Factor9",1
"5650","JUND","ATAC_all","Factor9",1
"5651","KLF4","ATAC_all","Factor9",4.33128757947469e-24
"5652","KLF9","ATAC_all","Factor9",7.48558709629785e-16
"5653","LHX2","ATAC_all","Factor9",1
"5654","MAFF","ATAC_all","Factor9",1
"5655","MAFG","ATAC_all","Factor9",1
"5656","MAFK","ATAC_all","Factor9",1
"5657","MEF2A","ATAC_all","Factor9",1
"5658","MITF","ATAC_all","Factor9",1
"5659","MXI1","ATAC_all","Factor9",1
"5660","MYOD1","ATAC_all","Factor9",0.00126263865575596
"5661","MYOG","ATAC_all","Factor9",5.94858671387157e-05
"5662","MZF1","ATAC_all","Factor9",0.273077701485722
"5663","NFE2L1","ATAC_all","Factor9",1
"5664","NFIL3","ATAC_all","Factor9",1
"5665","NFYB","ATAC_all","Factor9",8.34807965118158e-11
"5666","NKX2-5","ATAC_all","Factor9",0.830194889790274
"5667","NR4A1","ATAC_all","Factor9",1
"5668","ONECUT1","ATAC_all","Factor9",1
"5669","OTX2","ATAC_all","Factor9",1
"5670","PBX2","ATAC_all","Factor9",1
"5671","PHOX2B","ATAC_all","Factor9",1
"5672","PKNOX1","ATAC_all","Factor9",1
"5673","POU2F3","ATAC_all","Factor9",1
"5674","PRDM1","ATAC_all","Factor9",1
"5675","RFX1","ATAC_all","Factor9",0.0345824400485549
"5676","RFX3","ATAC_all","Factor9",0.021000995107853
"5677","RUNX3","ATAC_all","Factor9",1
"5678","SCRT1","ATAC_all","Factor9",1
"5679","SCRT2","ATAC_all","Factor9",0.678152349273371
"5680","SNAI2","ATAC_all","Factor9",0.00576773840818261
"5681","SOX2","ATAC_all","Factor9",1
"5682","SPI1","ATAC_all","Factor9",0.00448469268508321
"5683","SPIB","ATAC_all","Factor9",0.000114712397998176
"5684","SREBF1(var.2)","ATAC_all","Factor9",1
"5685","TCF3","ATAC_all","Factor9",2.79207623594795e-07
"5686","TCF4","ATAC_all","Factor9",1.5007044083278e-06
"5687","TCF7","ATAC_all","Factor9",0.289690099692414
"5688","TEAD1","ATAC_all","Factor9",1
"5689","TEAD4","ATAC_all","Factor9",1
"5690","TFAP2A","ATAC_all","Factor9",0.000497616155128128
"5691","TFAP2C(var.2)","ATAC_all","Factor9",3.10117004454526e-12
"5692","TWIST1","ATAC_all","Factor9",0.760384629083948
"5693","USF1","ATAC_all","Factor9",1
"5694","USF2","ATAC_all","Factor9",1
"5695","YY2","ATAC_all","Factor9",5.36060938349606e-09
"5696","ZNF263","ATAC_all","Factor9",7.18543263152186e-11
"5697","CREM","ATAC_all","Factor9",0.103901200202898
"5698","FOXF2","ATAC_all","Factor10",0.56129661682298
"5699","FOXD1","ATAC_all","Factor10",1
"5700","IRF2","ATAC_all","Factor10",0.964690642166874
"5701","MZF1(var.2)","ATAC_all","Factor10",0.520295270088348
"5702","MAX::MYC","ATAC_all","Factor10",1
"5703","PPARG","ATAC_all","Factor10",0.227403588071973
"5704","PAX6","ATAC_all","Factor10",0.960664313547539
"5705","PBX1","ATAC_all","Factor10",0.154117126174487
"5706","RORA","ATAC_all","Factor10",0.871167256077528
"5707","RORA(var.2)","ATAC_all","Factor10",0.470126202510401
"5708","RREB1","ATAC_all","Factor10",0.7263976651297
"5709","RXRA::VDR","ATAC_all","Factor10",1
"5710","SOX9","ATAC_all","Factor10",1
"5711","SRY","ATAC_all","Factor10",1
"5712","TAL1::TCF3","ATAC_all","Factor10",1
"5713","REL","ATAC_all","Factor10",1
"5714","RELA","ATAC_all","Factor10",1
"5715","NR1H2::RXRA","ATAC_all","Factor10",1
"5716","NFIC::TLX1","ATAC_all","Factor10",0.510598484488595
"5717","ZNF354C","ATAC_all","Factor10",0.970241334526631
"5718","CTCF","ATAC_all","Factor10",0.306739430496528
"5719","EWSR1-FLI1","ATAC_all","Factor10",0.283827362138248
"5720","REST","ATAC_all","Factor10",0.824025253118767
"5721","NFATC2","ATAC_all","Factor10",1
"5722","INSM1","ATAC_all","Factor10",0.785465267306271
"5723","RARA::RXRA","ATAC_all","Factor10",0.109226214197825
"5724","NR4A2","ATAC_all","Factor10",1
"5725","PLAG1","ATAC_all","Factor10",0.739471521509161
"5726","ARNT::HIF1A","ATAC_all","Factor10",0.854573286291101
"5727","DUX4","ATAC_all","Factor10",0.590037535167982
"5728","FOS","ATAC_all","Factor10",1
"5729","FOSL2","ATAC_all","Factor10",1
"5730","FOXH1","ATAC_all","Factor10",1
"5731","JUN","ATAC_all","Factor10",1
"5732","JUN(var.2)","ATAC_all","Factor10",1
"5733","JUND(var.2)","ATAC_all","Factor10",1
"5734","MEF2C","ATAC_all","Factor10",1
"5735","MAF::NFE2","ATAC_all","Factor10",1
"5736","NR2C2","ATAC_all","Factor10",0.960664313547539
"5737","NRF1","ATAC_all","Factor10",0.38756265168609
"5738","POU2F2","ATAC_all","Factor10",0.617983196091955
"5739","SMAD2::SMAD3::SMAD4","ATAC_all","Factor10",0.798840962819792
"5740","STAT1::STAT2","ATAC_all","Factor10",0.588436928376476
"5741","TCF7L2","ATAC_all","Factor10",1
"5742","ZBTB33","ATAC_all","Factor10",0.960664313547539
"5743","ELK4","ATAC_all","Factor10",0.369474811346217
"5744","ESR2","ATAC_all","Factor10",0.678833475283847
"5745","IRF1","ATAC_all","Factor10",1
"5746","STAT1","ATAC_all","Factor10",0.636078556213024
"5747","STAT3","ATAC_all","Factor10",0.772595388646356
"5748","GATA1::TAL1","ATAC_all","Factor10",1
"5749","YY1","ATAC_all","Factor10",0.580121434232286
"5750","FOXP2","ATAC_all","Factor10",1
"5751","SREBF1","ATAC_all","Factor10",0.742113654507998
"5752","SREBF2","ATAC_all","Factor10",1
"5753","THAP1","ATAC_all","Factor10",1
"5754","KLF5","ATAC_all","Factor10",0.261118747771565
"5755","DMRT3","ATAC_all","Factor10",1
"5756","FOXG1","ATAC_all","Factor10",1
