"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"JDP2(var.2)",0.0132066599922448,7.01250409367799e-13,1,2.4512145886603e-05,1,0.0173399101902289,1,1,0.00346594208637079,1,0.0415911232591589,3.73018074899006e-12,1,0.000674616884618247,1,0.0772969235944709,1,1,0.00899156287160948,1,2.47856328506086,7.18806494624471,0,4.22111034853759,0,2.37979248032736,0,0,2.92372971070389,0
"KLF13",0.0120153159855903,3.88376908061735e-28,1,0.00297906124111861,1,0.0747999990984695,1,1,1.97305255207654e-08,1,0.0386075889283179,5.99616055617264e-27,1,0.0229968995808302,1,0.205285923997783,1,1,1.52310032373713e-07,1,2.51212565973905,11.0301396672448,0,2.97057582959236,0,1.78186357417226,0,0,5.61864124819544,0
"LHX6",0.916159740597671,0.0686978835438652,0.632179054687374,0.271013437934545,0.576340285407792,0.164565382441227,1,0.33431147129288,1,1,0.951340341426626,0.103537524483968,0.841291326916211,0.489540734246385,0.801809671787103,0.313764720136435,1,0.657578894970195,1,1,0.105274803459388,1.82058607249344,0.478675894919178,1.10078892970908,0.558755605285894,1.38997556096003,0,0.965509812994714,0,0
"MEF2B",1,1,1,1,1,1,0.000101541105269068,1,1,1,1,1,1,1,1,1,0.000246266358756015,1,1,1,0,0,0,0,0,0,3.8883514067031,0,0,0
"MEOX1",1,0.101420282278505,0.0677890646469308,1,1,1,1,1,1,1,1,0.146908555337057,0.296273619444617,1,1,1,1,1,1,1,0,1.63814855561195,1.82659254323365,0,0,0,0,0,0,0
"MIXL1",0.879041790050428,1,0.222453839599804,1,1,0.161091763265338,1,0.255027698918381,1,0.0180823824159525,0.931677557938378,1,0.535411712801049,1,1,0.309942511084982,1,0.593426397421892,1,0.25609750650029,0.152187688554978,0,1.22010046318294,0,0,1.40150675292109,0,1.13828363581802,0,2.36429290411305
"MLX",1,6.47217661345554e-12,1,0.424872885829723,1,0.515313259037263,1,0.892737663889562,0.00583925833247911,1,1,3.01241749729217e-11,1,0.62931524023402,1,0.682435099641152,1,0.969124143759946,0.0144819306438725,1,0,6.8766344789972,0,0.798026568343574,0,0.650608552720793,0,0.134844131197108,2.7572309298057,0
"MLXIPL",1,5.03918771578017e-11,1,1,1,0.347279607850968,1,1,0.000382368798074067,1,1,2.09855646321635e-10,1,1,1,0.52716544788888,1,1,0.00126263865575596,1,0,6.576597828389,0,0,0,0.939920645014941,0,0,3.55309981891515,0
"MSC",0.66115896926205,0.000754292365905456,0.141935963839856,1,1,0.964659165462721,1,0.765942032994583,0.507017812962299,0.77697961830703,0.775980451375991,0.00152545389015384,0.429882608184827,1,1,0.978572518810741,1,0.932445650567678,0.621981154273518,0.912482557306772,0.438325878861379,3.37002265035318,1.46872867915766,0,0,0.0443087038337044,0,0.297694659614133,0.663510846768842,0.28326447622753
"MSX1",0.984193505583375,1,0.270617390037321,1,0.546652078937813,1,0.457356356055993,1,1,0.00424424832755753,0.992029441137382,1,0.597162240158399,1,0.789161173342872,1,0.53811630740417,1,1,0.141400483754943,0.0198122646621877,0,1.10169920009629,0,0.602803784135844,0,0.743234130575149,0,0,2.86003048683542
"MYF6",1,0.127192305999587,0.713853543839857,1,1,0.105108112103186,1,0.0178568298030233,0.839282402498526,1,1,0.177732295138496,0.880836828948595,1,1,0.248284687946776,1,0.154840729661832,0.890847309279152,1,0,1.52538708414933,0.366695383161998,0,0,1.62071640382865,0,2.36894153919877,0.202816419505369,0
