"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"VAX2",4.00060552522892e-06,1,1,0.00326151192178108,1,0.217314257084503,0.107113862058368,0.764220073144907,0.485487240736857,0.0182357808890343,7.38304168358574e-06,1,1,0.158810542037494,1,0.38968817205238,0.25112249882573,0.912738313774955,0.855167894319312,0.0307001311243583,4.61376481285139,0,0,2.94261899172454,0,1.23377435033539,1.61143843463883,0.299951418697491,0.697528681111918,2.36116029785642
"VENTX",0.00489885172527174,0.617033442035102,1,0.239810397037078,1,0.162839276034698,0.115061858022074,0.310806144905372,0.472017882266204,1,0.00652836450967791,0.732588254382143,1,0.73946976222982,1,0.334048547979098,0.264851476828993,0.583799079302969,0.851245924428795,1,2.81420037171863,0.500073821797314,0,1.17552663185958,0,1.39568243182195,1.57597258026485,1.01358023499447,0.719225348037436,0
"VSX1",0.0259231751631324,1,1,0.0315617155233696,1,0.350677146041279,0.0773270386195522,0.519063591944636,0.163945768180438,0.559201286529991,0.0320495505434821,1,1,0.348565214174206,1,0.542735045095672,0.202264526637093,0.751870145768775,0.594959392461654,0.649494338299971,2.22767279819876,0,0,2.15020191594046,0,0.933317691424154,1.76658135193143,0.644810977126593,1.39201892229058,0.584046685680875
"VSX2",0.0452386927166369,1,1,0.0812925257030968,1,0.527350985072387,0.130869342258418,0.416650563392873,0.0878676633476075,1,0.0536256413663505,1,1,0.451387445351406,1,0.701288179728616,0.286644614704425,0.683263747740125,0.503917101146604,1,2.00266402629839,0,0,1.74340075390273,0,0.632075717143396,1.51079911458089,0.812277553613271,1.70691162250644,0
"ESR1",1,0.00360107350452703,1,0.78628411265003,0.00280583921643702,1,1,0.719569702947312,0.720175059675803,1,1,0.0101762478944893,1,0.960845257350326,0.00400924655531519,1,1,0.881369427208416,0.946135158256914,1,0,2.91179291187585,0,0.271145859119019,2.98894312918507,0,0,0.359043460405725,0.358234338670496,0
"ESRRB",1,1,1,1,0.00195001822811375,0.402564559813494,0.538088067593797,1,0.0416690792727116,1,1,1,1,1,0.00281175749065149,0.593993860983547,0.707760505351181,1,0.354202239776915,1,0,0,0,0,3.09851247368898,0.837083284084575,0.615726726479448,0,2.03705653894057,0
"NR2F1",0.399427159196965,0.297348299393756,0.200645169232072,1,0.00287727459385473,1,1,0.686772537806493,0.263868510961434,1,0.422099151538696,0.439561595212565,0.351823800897234,1,0.00410206040069829,1,1,0.852405914571589,0.681203108803613,1,0.842678608525982,1.04218780501409,1.27979495040599,0,2.98124649964773,0,0,0.403249846077436,1.11735334040078,0
"NR3C1",1,0.19153886953552,0.535386782001797,0.674961329129476,0.0034240130580094,1,1,0.321723197096788,0.126855144687257,1,1,0.310882319015343,0.691632312259464,0.912904242725967,0.00483794702169632,1,1,0.596470485188001,0.584813008284195,1,0,1.3061233041014,0.619824242247906,0.419360261915673,2.92751966790315,0,0,0.990969122117437,1.52674105106129,0
"NR3C2",1,0.0956637091582545,0.609255733621015,0.593626819461983,0.00313756591614571,1,1,1,0.159867987058031,1,1,0.174008988210273,0.748523310912026,0.883798378451799,0.00444313025709225,1,1,1,0.594959392461654,1,0,1.66639749600787,0.511151287332522,0.533603811070998,2.9546038894995,0,0,0,1.40561397843911,0
"RARA",3.7874744017372e-12,1,1,0.981100133139682,1,0.757847747270233,1,1,0.840432614382096,1,9.98946373458186e-12,1,1,0.995741979356839,1,0.864356079319023,1,1,0.974658770167596,1,6.95293593461222,0,0,0.02369024296521,0,0.308316239157546,0,0,0.201345068094625,0
"RARA(var.2)",1,0.0102127194369592,0.832994779551555,1,7.96171890488095e-16,0.461928970740896,1,0.0167613699224961,1,1,1,0.0254513834787212,0.918165090690429,1,1.7438643829722e-15,0.641846687835359,1,0.0838388732480881,1,1,0,2.56900115422696,0.210867403216884,0,8.06727414510465,0.735700885675639,0,2.39227870824277,0,0
"BCL6B",1.81754543966933e-05,1,1,0.909518097389683,1,0.444387388396747,0.694761941621163,0.808271105072119,0.423416902137534,1,3.13489445043784e-05,1,1,0.974153901265092,1,0.630711248554127,0.820700163118083,0.925399113130497,0.805314821181515,1,4.28815305570155,0,0,0.113649113277202,0,0.76483396038631,0.392411649488292,0.242663058951897,0.800538226884137,0
"EGR2",1,1.51223070663887e-09,1.50399628376195e-06,0.399377233553705,3.29399197913768e-130,1,1,0.000412805968806169,0.827190677461692,1,1,1.70936078089715e-08,1.73096299567512e-05,0.83675808773094,4.63354871732033e-129,1,1,0.0044289182754967,0.974566251502152,1,0,6.04838726240567,4.81343479296609,0.842767860395573,24.619497351696,0,0,3.53287721376055,0.218311403680128,0
"EGR3",1,3.60240233769695e-23,3.460708148977e-12,1,7.96361315272059e-272,1,1,1.33694351363106e-07,0.570007139241565,1,1,1.03650939989189e-21,9.52447068827148e-11,1,2.29134869348733e-270,1,1,8.68504616729986e-06,0.893105245395819,1,0,9.93762978372375,6.96570603806829,0,36.2796697868484,0,0,5.27728122683986,0.568058641268637,0
"EGR4",1,4.90952162552411e-23,4.60147516387673e-13,1,1.11327509760121e-247,1,1,7.64887409979803e-08,0.837574114336129,1,1,1.35118573432903e-21,1.38701608511142e-11,1,3.06392668165899e-246,1,1,8.68504616729986e-06,0.974658770167596,1,0,9.90645076884348,7.24566357464422,0,34.5255232095305,0,0,5.3789995706329,0.205002473923791,0
"GLIS1",1,0.127674260426357,0.0979005087991196,1,2.85182625762952e-33,1,1,0.0160447216253462,0.892759156903061,1,1,0.220212007765352,0.21150519477762,1,9.75787038421346e-33,1,1,0.0819057160390658,0.974658770167596,1,0,1.52345650092018,1.65526373629954,0,12.0593749392542,0,0,2.40828140286251,0.134816947069315,0
"GLIS2",1,2.02481151157048e-06,0.844671118584227,1,1.09441446800498e-60,1,1,8.50446933993631e-06,1,1,1,1.23240931425396e-05,0.920476875820559,1,6.02403789780131e-60,1,1,0.000234057786616508,1,1,0,4.75356508554639,0.195926907422191,0,16.5391226865664,0,0,4.45425374834172,0,0
"GLIS3",1,0.0252413074572086,0.091654987717182,1,1.13817321304475e-26,1,1,0.0149215901721336,0.91009039228849,1,1,0.0568603118164165,0.201450025086723,1,3.32010895786786e-26,1,1,0.0780608808178561,0.974658770167596,1,0,2.23800549346996,1.6868839528135,0,10.7186586651413,0,0,2.43467279920793,0.112927213010977,0
"HIC2",1,0.000314954021520667,0.0090977435268543,0.718047975338283,1.06680703665657e-36,1,1,0.279393967383147,0.280666726171318,1,1,0.00114578100932518,0.0314692440027255,0.92571154458072,3.92609798955585e-36,1,1,0.55440871897659,0.69972218970057,1,0,3.60386320109386,2.6088376082706,0.361078446369165,12.7017987032565,0,0,1.08173691069434,1.07887766919566,0
"KLF14",1,1.00563367393598e-28,1.65198491122274e-27,1,0,1,1,2.52337899762632e-06,1,1,1,3.97853822250922e-27,2.09141289760799e-25,1,0,1,1,7.98649452748732e-05,1,1,0,11.1523948731514,10.8976841536361,0,49.2391320020365,0,0,4.7087929893613,0,0
"KLF16",1,1.47555133008891e-40,1.20571675199367e-25,1,0,1,1,1.74774881049316e-07,1,1,1,1.86804798389256e-38,1.09031243430285e-23,1,0,1,1,1.00574999731107e-05,1,1,0,13.3898426657576,10.4957397219911,0,50.8647974730155,0,0,5.22781842683988,0,0
"SP8",1,1.06933770924434e-30,3.58271570773295e-18,1,0,1,1,1.26268770545464e-06,1,1,1,4.83493407108333e-29,2.06169003908632e-16,1,0,1,1,4.44045176418214e-05,1,1,0,11.5543846460599,8.70697094096408,0,44.9235589507838,0,0,4.84832735542874,0,0
"ZBED1",1,0.829240116069463,0.283628495870875,1,4.56136483643775e-13,0.0876429508252093,1,1,1,1,1,0.873172161792447,0.444398113579861,1,9.31401271440354e-13,0.221027840128914,1,1,1,1,0,0.215681553363838,1.07225798591894,0,7.24685584523679,1.70812162831317,0,0,0,0
"ZIC4",1,1.7625040443618e-09,0.0296390242359083,1,1.06086915159116e-89,1,1,0.000758616873724991,1,1,1,1.95730712294916e-08,0.0856929515466378,1,8.50038193616712e-89,1,1,0.00706941261130035,1,1,0,6.02357540353557,2.17517405509606,0,20.2742996524329,0,0,3.368445321624,0,0
"ZNF143",1,0.301155690221977,0.551133631722268,1,6.16155140049617e-23,0.101600287877404,1,0.749567943990751,0.417325783095452,1,1,0.441276740533591,0.706209694089464,1,1.66677864808294e-22,0.242690498967534,1,0.900546579637798,0.800506729392185,1,0,1.03400850953881,0.596081250115873,0,9.88351286523556,1.63728606973669,0,0.319217383098867,0.811101060297654,0
"ZNF410",1.84009157992264e-07,1,1,1,1,0.746076994511252,1,1,0.724921882708694,1,3.72133536770297e-07,1,1,1,1,0.858913184233607,1,1,0.946135158256914,1,5.21826378235168,0,0,0,0,0.323824867050183,0,0,0.351897795474564,0
"CUX1",1,0.796161931187893,0.905551921230509,0.878171579114065,0.224248080169077,0.530433033495745,1,0.448698740292666,1,1,1,0.857092691227783,0.952183332456665,0.969155118099237,0.264830288707137,0.702435376993319,1,0.713633926143863,1,1,0,0.258323911328461,0.118653748545481,0.153291159935624,1.2153802212879,0.627365665481302,0,0.75761422940743,0,0
"CUX2",1,1,0.825416612746851,1,0.623686123678265,1,0.168557303665886,0.327122753035776,1,1,1,1,0.913441810959365,1,0.666880601838416,1,0.346418094871773,0.598464458588573,1,1,0,0,0.220589112054946,0,0.49064719041878,0,1.37694798775733,0.979970931371576,0,0
"ONECUT2",0.146320950404067,1,0.718222311059339,1,1,0.222673926207432,1,1,1,0.377489721559951,0.162778842892398,1,0.834192152111122,1,1,0.395934256430631,1,1,1,0.4577605244204,1.45275620460951,0,0.360845233840769,0,0,1.21952000231156,0,0,0,0.882567898557941
"ONECUT3",0.000946063287065952,1,1,1,1,1,1,1,1,0.663192497352579,0.00138624551090914,1,1,1,1,1,1,1,1,0.739155154237077,3.30702120665195,0,0,0,0,0,0,0,0,0.435521879524256
"E2F7",1,0.00145142364776764,0.34301031118454,1,2.97025860668958e-34,1,0.944664551318633,1,0.135484782973204,1,1,0.00441707292806211,0.506120109510056,1,1.02741732133033e-33,1,0.967593302564231,1,0.58741005220574,1,0,3.18505833351102,0.948276383044125,0,12.2468236064764,0,0.0694100283350876,0,1.49293146763856,0
"ELK3",1,1.13543313932558e-05,6.51869355564298e-11,0.59397402611504,9.07511434271393e-130,1,1,0.174547568629786,1,1,1,5.7041998189928e-05,1.5282714891563e-09,0.883798378451799,1.22224412317828e-128,1,1,0.429916774095932,1,1,0,4.39172250580839,6.5380399007858,0.533102122692239,24.5760253026614,0,0,1.35782642085216,0,0
"ERF",1,1.02937802909795e-05,4.2580507349903e-09,0.571542144186978,2.11153903605991e-97,1,1,0.0963448386024142,1,1,1,5.31629677482276e-05,7.70098890071103e-08,0.880258338857316,1.93710755047235e-96,1,1,0.293203282862155,1,1,0,4.413029881899,5.87874781039288,0.565799317586004,21.1626613715366,0,0,1.66298528801064,0,0
"ERG",1,4.34585464081915e-05,8.85304887410927e-10,0.436748590298682,9.34571918572612e-107,1,1,0.145289020260479,1,1,1,0.000193727182228065,1.80773546364876e-08,0.837763205027473,9.54167781381393e-106,1,1,0.378468929320506,1,1,0,4.08998144979582,6.13438343781157,0.777724755484325,22.1978417800171,0,0,1.45648169154605,0,0
"ETS1",1,1.0330244917902e-05,1.17564818529791e-09,0.70240442731721,1.24623900997855e-103,1,1,0.0813096399780851,1,1,1,5.31629677482276e-05,2.2551069736169e-08,0.92177585235441,1.23260827080691e-102,1,1,0.262596949521061,1,1,0,4.41226314658729,6.0889683714991,0.382087052743393,21.8569775479781,0,0,1.74330272217346,0,0
"ETV2",1,0.00225817834017169,0.000384569410986463,0.953818137192307,2.0180405934665e-45,1,1,0.178421606787391,1,1,1,0.00664849715966829,0.00221302215594937,0.987058331791602,8.51613130442862e-45,1,1,0.436065162534433,1,1,0,3.05473368985013,3.55158813883263,0.0579141029450553,14.2116516226073,0,0,1.34571971086009,0,0
"ETV3",1,0.000334606291650128,2.31764122855868e-09,0.493780865134416,1.57072949731242e-125,1,1,0.188584060721796,1,1,1,0.00119664283963012,4.31490264022837e-08,0.86398371240849,2.02912606489543e-124,1,1,0.443170418134427,1,1,0,3.58808967020171,5.97897235052675,0.684331345739937,24.1538491705614,0,0,1.31486369164186,0,0
"FEV",1,0.000243936540922434,3.33045374973958e-13,0.461831336556956,1.84466182305451e-122,1,1,0.113925525267498,1,1,1,0.000909907214840724,1.05408861179258e-11,0.850624741868806,2.24552102691059e-121,1,1,0.319092289797905,1,1,0,3.66979000401142,7.28956294931877,0.735861298075115,23.8439034113559,0,0,1.58092233956371,0,0
"GCM2",1,0.0174317025322924,0.242055396989389,1,1.81466305550179e-10,0.554206400624549,0.190761606592477,1,0.15064377226746,1,1,0.0407073674065503,0.404277219773835,1,3.42890063920189e-10,0.724861049252985,0.370405205438767,1,0.594959392461654,1,0,2.37784508889245,1.16992988317794,0,6.38250602870233,0.591487493654994,1.30841278401546,0,1.43736481672126,0
"LEF1",0.00022399262845253,1,1,1,1,0.019461103140747,0.104813129972869,1,0.110732271499094,1,0.000350958747055574,1,1,1,1,0.0769929893005802,0.25112249882573,1,0.556297840150213,1,3.69156486846928,0,0,0,0,2.33693341548313,1.62209272174494,0,1.59504324517379,0
"HSF2",6.94488726242609e-05,1,1,1,0.57837161463202,0.0887014892378243,1,1,0.158202109485656,1,0.00011214575604887,1,1,1,0.624759781675885,0.221055286171428,1,1,0.594959392461654,1,3.97973961665566,0,0,0,0.555781949645983,1.70244343211829,0,0,1.41124337380455,0
"HSF4",0.184096693058685,0.646999032786584,0.651270680734312,1,0.0398351937748747,0.591895621274931,1,1,0.320890699806421,1,0.202666446445474,0.751656953235782,0.788249217791242,1,0.0509407629484761,0.744870632737637,1,1,0.717751989319663,1,1.32833277338159,0.457948168841227,0.452010435237663,0,2.05570621470998,0.536107275516099,0,0,0.992675492927447,0
"IRF7",1,1,1,0.864217183604288,0.00016427610694088,1,1,1,1,1,1,1,1,0.969155118099237,0.000251175786699461,1,1,1,1,1,0,0,0,0.171012507192519,3.7697788226272,0,0,0,0,0
"MEF2D",5.23276282099774e-35,1,1,1,1,0.288976278603758,0.0239099670968041,1,0.591320782533795,5.14279348829593e-08,3.0112171506287e-34,1,1,1,1,0.474009183150159,0.0836188352059502,1,0.907621901452865,1.88172732837649e-07,12.388867747819,0,0,0,0,1.06042299866711,2.25889674971796,0,0.536939285651423,5.45022845496199
"MEIS1",1,0.00853735992518375,0.0326738626276073,1,1.54137269224463e-11,0.363729586876216,0.526078403459491,0.491941956589513,0.400518762372143,1,1,0.022148150953448,0.092746883602132,1,2.98375814737263e-11,0.55479717709071,0.698129202075174,0.741426806002766,0.7888588003283,1,0,2.63053429587268,2.13634739183373,0,6.75132381748792,0.908320318437952,0.634024595222347,0.687247184796001,0.840728828818347,0
"MEIS2",1,0.967609932899669,0.695746466517435,1,7.32179186566992e-10,1,1,0.45450664928119,1,1,1,0.975313833639316,0.817680407443498,1,1.36314536793208e-09,1,1,0.716596485709529,1,1,0,0.0406070410192425,0.391079281585423,0,6.16461320485231,0,0,0.747950334022887,0,0
"MEIS3",1,1,0.358650800368818,1,3.7996345589006e-06,1,0.790562532777665,0.808312531955314,0.435609065220168,1,1,1,0.520701735397848,1,6.27981377489316e-06,1,0.879333413329397,0.925399113130497,0.811001583189314,1,0,0,0.917978754571906,0,4.62448186054015,0,0.265586886120203,0.242609585582906,0.779658825895906,0
"MYBL1",1,0.622554512402871,1,1,8.81793949972238e-06,1,1,0.202485581553017,0.826466199738831,1,1,0.733849173838021,1,1,1.43859683075368e-05,1,1,0.457762046868071,0.974566251502152,1,0,0.492247548969234,0,0,4.44646612410228,0,0,1.27458055999085,0.21924141769458,0
"MYBL2",1,0.605536302423559,0.100968716002234,0.377798311414491,6.03625410044259e-15,1,1,0.642473699350617,0.311599987195687,1,1,0.724583136926489,0.216153009234324,0.813704817978234,1.26941822112298e-14,1,1,0.81993115259867,0.713517729884567,1,0,0.516470887589984,1.64031758667297,0.881997085669992,7.81455133417551,0,0,0.464256202242949,1.01191860579793,0
"NFKB1",1,7.63234583451788e-05,0.684723915811391,0.484243332388543,3.35084419920566e-17,1,1,0.72572943789471,0.412876827583278,1,1,0.000322084994216654,0.811101900771202,0.858634587623007,7.62979992121288e-17,1,1,0.883837241049601,0.796801926403094,1,0,3.95720866414418,0.40603654473131,0.699518529016558,8.44795287824232,0,0,0.350821200559562,0.818873686580021,0
"NFKB2",1,0.0193199820120432,0.402764755118157,0.432285990034816,6.89024250245191e-23,1,1,0.890154343710054,0.444127851263067,1,1,0.0447968813685836,0.567817572360342,0.837763205027473,1.85596744853279e-22,1,1,0.966496911781242,0.822026110671116,1,0,2.33965452782912,0.83672714019759,0.785315686674442,9.87220668542861,0,0,0.138112218092208,0.765269848814991,0
"PAX1",1,0.147133223675936,0.0999651901032556,1,6.22944637387252e-18,1,1,0.262480948775553,0.930041061548146,1,1,0.247043317206546,0.215231174610071,1,1.46588831028301e-17,1,1,0.529141530493392,0.982164745202358,1,0,1.44983784326051,1.64516569525332,0,8.64357742108906,0,0,1.12060590186566,0.0877952551730222,0
"PAX3",0.265213021169475,1,1,1,1,0.903184314151904,0.157512322367566,0.439424794626045,0.143820838170276,0.605936677249277,0.285509936054894,1,1,1,1,0.946124298331597,0.3290111865964,0.707775814245003,0.594959392461654,0.69109534540323,1.11421293269101,0,0,0,0,0.121642672567116,1.41358747320571,0.77319393496909,1.46181723421016,0.51589756418259
"PAX9",1,0.0689445837935523,0.754680960859599,1,9.63305649740931e-15,1,1,0.475723851228523,1,1,1,0.132868206662217,0.862870045506475,1,2.01245041678551e-14,1,1,0.734471214213792,1,1,0,1.81896688491368,0.312481216455758,0,7.75511784267245,0,0,0.713222304792368,0,0
"PKNOX2",1.64330804189892e-10,1,0.611423233811599,0.930586515630206,1,0.000702749509008873,0.107781912064301,1,0.897013387313286,1,3.95518627574912e-10,1,0.748609104454047,0.985757580939443,1,0.00549185727410638,0.251318092419696,1,0.974658770167596,1,6.39773133369725,0,0.508057955656977,0.0871089943295307,0,3.38949843507801,1.60837882039991,0,0.129438177862233,0
"POU1F1",3.13965588477306e-21,1,1,1,1,0.000251368193638466,0.110351884846924,1,0.377065925490309,0.00965759685921169,1.23441128885798e-20,1,1,1,1,0.00239875992422668,0.255870853875834,1,0.762564635256759,0.0169812744774472,9.47811563300887,0,0,0,0,3.66210134434265,1.5967466946234,0,0.883352282678532,2.58832195379425
"POU2F1",3.30611601060541e-22,1,1,1,1,0.0829480865754014,0.122257532578613,1,0.50414760564934,0.0252993838077113,1.36782446713283e-21,1,1,1,1,0.21198401721471,0.273498013828471,1,0.866977352766708,0.0415961297409903,9.71224502092246,0,0,0,0,1.73399417789837,1.54548999666237,0,0.668000750179803,2.23711608308202
"POU3F1",2.75361199500539e-24,1,1,1,1,0.249841191852664,0.04662156814569,1,0.573728259499819,0.000401144920580779,1.20209406402649e-23,1,1,1,1,0.43092499848157,0.141203122661348,1,0.894507360254644,0.000866637319889532,10.1930478161956,0,0,0,0,1.15079805360141,1.98995390518444,0,0.56258662075571,3.5404548647361
"POU3F2",9.45247715784155e-20,1,1,1,1,0.176728786149442,0.00661404839424688,1,0.242467508038065,0.002759714822438,3.41909602337926e-19,1,1,1,1,0.349591630101864,0.0296928555571509,1,0.66925597101043,0.0053097248711345,9.112995087944,0,0,0,0,1.35098557500539,2.7162112209871,0,1.16890647115109,2.99400834157363
"POU3F3",1.02353731090269e-33,1,1,1,1,0.0085579210980422,0.016085689210678,1,0.997656163887954,1.41730568992796e-06,5.73362051151684e-33,1,1,1,1,0.0404265974258262,0.0617105531536919,1,0.997656163887954,4.17281163592742e-06,12.1446377947558,0,0,0,0,2.62971602019469,2.4073498372107,0,0.00293763619579874,4.82530600614069
"POU3F4",1.23508764514715e-14,1,1,1,1,0.0113643431207,0.122793724512235,1,0.546004057325378,0.00638184073139146,3.6877852800856e-14,1,1,1,1,0.0510186467759085,0.273498013828471,1,0.884951480367699,0.011575086484157,7.72333856548931,0,0,0,0,2.53173199734193,1.54327535896581,0,0.603778097420785,2.72802992046147
"POU4F1",1.05812072976157e-34,1,1,1,1,5.88833811573215e-06,0.00879770739832565,1,0.44805421354193,0.00796687011739556,6.03414794539705e-34,1,1,1,1,9.31829506814613e-05,0.0384065433320009,1,0.823723821985258,0.0141658111918859,12.3314520716455,0,0,0,0,4.53265219609269,2.62030078715358,0,0.758691028544243,2.6539721457796
"POU4F3",1.85094730902663e-23,1,1,1,1,0.00144324337271108,0.0133207230091531,1,0.607507010620405,0.00982227221623131,7.91655166630983e-23,1,1,1,1,0.00993014190137077,0.0544001139664123,1,0.910908845324922,0.0172229870162726,10.0043795254478,0,0,0,0,3.18669513983596,2.475492154601,0,0.513650532915374,2.5824894096334
"POU5F1B",3.18443842382035e-19,1,1,1,1,0.0426593095243329,0.0711180646251234,1,0.529536386544859,0.117781541747968,1.12611705155211e-18,1,1,1,1,0.134179708052411,0.189948248555709,1,0.87618709926017,0.166419008764428,8.97929269151578,0,0,0,0,2.0272737408245,1.80490340291749,0,0.628734500673726,1.56428012788069
"POU6F2",5.19452507014637e-10,1,1,0.526697422523461,1,0.0176626240202442,0.360192599215218,0.583353077632222,0.148846673870683,0.74899081243852,1.21333371564673e-09,1,1,0.866981698433834,1,0.0727245515496965,0.549280342529288,0.794112899228379,0.594959392461654,0.817433076333764,6.21889954683745,0,0,0.633076306408301,0,2.37298552407225,0.915037661593165,0.548510288048717,1.44372187227513,0.319978632557539
"PROX1",1,0.222107288142249,0.519225471211109,1,1.12711169438936e-11,1,1,1,1,1,1,0.34886827144924,0.675947053206397,1,2.20204229181625e-11,1,1,1,1,1,0,1.22101529915594,0.644561219438281,0,6.79677976229923,0,0,0,0,0
"RFX2",1,0.266779770012433,0.103550210048967,1,1.96519892897615e-27,1,1,1,1,1,1,0.405891542343138,0.21865088867307,1,5.86778736812217e-27,1,1,1,1,1,0,1.11056724351164,1.62802022688628,0,10.8816958997571,0,0,0,0,0
"SMAD3",1,0.129131388741123,1,0.219084806505084,0.000179940060019428,0.384820557497788,1,0.117516198687008,0.988897619130671,1,1,0.221518073368918,1,0.714848878957311,0.000274462790342886,0.575866224340661,1,0.326262077933666,0.996810386050179,1,0,1.51765389156624,0,1.22903783363401,3.74695560808589,0.8690844334106,0,1.56541149693101,0.0139155470474433,0
"TGIF1",0.000579328158411036,1,0.0791607172784066,0.705040017606687,1,0.192111774681829,0.131980498639282,1,0.432054877939354,1,0.000876859590231504,1,0.179601197266062,0.92177585235441,1,0.3654614080124,0.288081571167811,1,0.811001583189314,1,3.44215097790736,0,1.75574510840821,0.378535988976223,0,1.30444014623956,1.50645345743781,0,0.785710042256129,0
"TGIF2",0.000764176277852924,1,0.432460820456693,0.651917477477297,0.289538594423444,0.0181620489115064,0.0165269721526356,1,0.206589718603345,1,0.0011381731385433,1,0.59621409380113,0.90757012681469,0.336907960055221,0.0741714642644098,0.0626441519318464,1,0.635703230549365,1,3.36642979690274,0,0.785017447830926,0.451112758954491,1.05918717242508,2.36266311315209,2.39744550463691,0,1.26307553317045,0
"RFX4",1,0.123819222985211,0.0433732285318105,1,2.55684693799265e-31,1,1,1,0.629237697071241,1,1,0.21665177319326,0.11298458296558,1,8.38592804015206e-31,1,1,1,0.921498881764218,1,0,1.53906068958932,2.02033918136795,0,11.6782187115598,0,0,0,0.482814066845231,0
"RFX5",1,0.217737219788573,0.008362210752995,1,2.97239695238777e-28,1,1,0.635508627364276,0.297643671940552,1,1,0.343709875626351,0.0292446376057781,1,9.0895037239684e-28,1,1,0.816385672548684,0.69972218970057,1,0,1.23264033939168,2.63757709168016,0,11.0544405278195,0,0,0.474001413459096,1.04155077204101,0
"RUNX2",1,1,0.641177159352131,1,5.25838665235878e-15,1,1,0.138039276576593,0.750019067438742,1,1,1,0.780509888211344,1,1.1095195836477e-14,1,1,0.365601933359764,0.957098733017217,1,0,0,0.466066897407387,0,7.83201067866799,0,0,1.4832437840198,0.318622469973953,0
"EOMES",0.000442309276394464,1,1,0.0374668685647796,0.656681009154746,0.815408882530111,0.772682255302117,0.356735097195448,0.291704351905916,1,0.000676284473327767,1,1,0.372489608655172,0.693955056418955,0.896156771743592,0.86875287319048,0.630763453979661,0.69972218970057,1,3.5145631792978,0,0,2.0809006167792,0.444512675841668,0.233459789103276,0.288875534548497,0.921644197588774,1.05444243135306,0
"MGA",4.01265094071438e-09,1,0.858506449889526,1,1,0.413441894786354,1,0.396915896647599,0.934065049939683,1,9.00712072862482e-09,1,0.924208474115765,1,1,0.601952829713211,1,0.669994033541147,0.982164745202358,1,5.88859940011113,0,0.178280037843028,0,0,0.817883738665747,0,0.847176341671033,0.0827334417341551,0
"TBR1",6.0506789614012e-14,1,1,1,1,0.165603214870536,0.402160036381023,0.214592398210153,0.0983487640646547,1,1.74094535571225e-13,1,1,1,1,0.335380552247183,0.585212190871696,0.472170570757002,0.532092031221594,1,7.51711045900975,0,0,0,0,1.38656594427375,0.837803248321302,1.24111022974559,1.65305703661542,0
"TBX15",4.01265094071438e-09,1,0.858506449889526,1,1,0.413441894786354,1,0.396915896647599,0.934065049939683,1,9.00712072862482e-09,1,0.924208474115765,1,1,0.601952829713211,1,0.669994033541147,0.982164745202358,1,5.88859940011113,0,0.178280037843028,0,0,0.817883738665747,0,0.847176341671033,0.0827334417341551,0
"TBX19",0.013693749123659,0.434737022778269,1,0.306693855320409,1,0.375390611171962,1,1,0.246716219511121,1,0.0175114003944972,0.575708233093399,1,0.812289583338153,1,0.567117558166711,1,1,0.66925597101043,1,2.46560824614303,0.781140880806812,0,1.02223305368079,0,0.886458379377749,0,0,1.1584260473133,0
"TBX1",6.97671093655645e-12,1,0.958055283539688,1,1,0.606741246439001,1,0.391201059423018,0.566210873652169,1,1.81739013285606e-11,1,0.970318391168996,1,1,0.754552473469328,1,0.669271001661542,0.892764715485622,1,6.86588045552355,0,0.0525953826601261,0,0,0.514745960284776,0,0.857476236347543,0.573658751179201,0
"TBX4",8.91779663406556e-15,1,0.885724500735014,0.325717505080707,1,0.311966183189479,0.158528296859245,0.342679117784611,1,1,2.70094032026962e-14,1,0.941268317682112,0.813704817978234,1,0.489548802823991,0.3290111865964,0.618584979719205,1,1,7.7649579433123,0,0.143719745394001,0.982821793676347,0,1.01115304441778,1.41013758847189,0.948927352918887,0,0
"TBX5",8.91779663406556e-15,1,0.885724500735014,0.325717505080707,1,0.311966183189479,0.158528296859245,0.342679117784611,1,1,2.70094032026962e-14,1,0.941268317682112,0.813704817978234,1,0.489548802823991,0.3290111865964,0.618584979719205,1,1,7.7649579433123,0,0.143719745394001,0.982821793676347,0,1.01115304441778,1.41013758847189,0.948927352918887,0,0
"TEAD3",9.25877831520661e-56,1,1,1,1,0.00341800038726565,0.914680349248149,1,1,0.8880042344002,7.32600834190723e-55,1,1,1,1,0.0200332800475848,0.950726865474677,1,1,0.907659932715152,15.8234074472702,0,0,0,0,2.92806661221368,0.107139477489335,0,0,0.14083338575272
