,id_cp_interaction,interacting_pair,partner_a,partner_b,gene_a,gene_b,secreted,receptor_a,receptor_b,annotation_strategy,is_integrin
1319,CPI-CC031341B06,ACVR_1B2B_receptor_Inhibin_ligand_B,complex:ACVR_1B2B_receptor,complex:Inhibin_ligand_B,,,True,True,False,user_curated,False
1320,CPI-CC0492F9C60,ACVR_1C2A_receptor_Inhibin_ligand_B,complex:ACVR_1C2A_receptor,complex:Inhibin_ligand_B,,,True,True,False,user_curated,False
1321,CPI-CC065C6CA6D,ACVR_1C2B_receptor_Inhibin_ligand_B,complex:ACVR_1C2B_receptor,complex:Inhibin_ligand_B,,,True,True,False,user_curated,False
1322,CPI-CS0E467E60C,ACVR_1A2A_receptor_INHA,complex:ACVR_1A2A_receptor,simple:P05111,,INHA,True,True,False,user_curated,False
1323,CPI-CS004C594E2,ACVR_1A2B_receptor_INHA,complex:ACVR_1A2B_receptor,simple:P05111,,INHA,True,True,False,user_curated,False
1324,CPI-CS03F19BFCB,ACVR_1B2A_receptor_INHA,complex:ACVR_1B2A_receptor,simple:P05111,,INHA,True,True,False,user_curated,False
1325,CPI-CS08387C315,ACVR_1B2B_receptor_INHA,complex:ACVR_1B2B_receptor,simple:P05111,,INHA,True,True,False,user_curated,False
1326,CPI-CS096F1E209,ACVR_1C2A_receptor_INHA,complex:ACVR_1C2A_receptor,simple:P05111,,INHA,True,True,False,user_curated,False
1327,CPI-CS09DFE4623,ACVR_1C2B_receptor_INHA,complex:ACVR_1C2B_receptor,simple:P05111,,INHA,True,True,False,user_curated,False
1328,CPI-CS0E4E75E3B,BMPR1A_BMPR2_BMP2,complex:BMPR1A_BMPR2,simple:P12643,,BMP2,True,True,False,user_curated,False
1329,CPI-CS028ACED72,BMPR1B_BMPR2_BMP2,complex:BMPR1B_BMPR2,simple:P12643,,BMP2,True,True,False,user_curated,False
1330,CPI-CS075442484,BMR1A_ACR2A_BMP2,complex:BMR1A_ACR2A,simple:P12643,,BMP2,True,True,False,user_curated,False
1331,CPI-CS0BE59B43E,BMR1A_AVR2B_BMP2,complex:BMR1A_AVR2B,simple:P12643,,BMP2,True,True,False,user_curated,False
1332,CPI-CS08A043594,BMR1B_AVR2A_BMP2,complex:BMR1B_AVR2A,simple:P12643,,BMP2,True,True,False,user_curated,False
1333,CPI-CS058910188,BMR1B_AVR2B_BMP2,complex:BMR1B_AVR2B,simple:P12643,,BMP2,True,True,False,user_curated,False
1334,CPI-CS0E54FF657,BMPR1A_BMPR2_BMP4,complex:BMPR1A_BMPR2,simple:P12644,,BMP4,True,True,False,user_curated,False
1335,CPI-CS0107C51C6,BMPR1B_BMPR2_BMP4,complex:BMPR1B_BMPR2,simple:P12644,,BMP4,True,True,False,user_curated,False
1336,CPI-CS012D15A88,BMR1A_ACR2A_BMP4,complex:BMR1A_ACR2A,simple:P12644,,BMP4,True,True,False,user_curated,False
1337,CPI-CS0BCDC40FC,BMR1A_AVR2B_BMP4,complex:BMR1A_AVR2B,simple:P12644,,BMP4,True,True,False,user_curated,False
1338,CPI-CS02957B1BF,BMR1B_AVR2A_BMP4,complex:BMR1B_AVR2A,simple:P12644,,BMP4,True,True,False,user_curated,False
1339,CPI-CS0E997FABD,BMR1B_AVR2B_BMP4,complex:BMR1B_AVR2B,simple:P12644,,BMP4,True,True,False,user_curated,False
1340,CPI-CS09CECD20D,BMPR1A_BMPR2_GDF5,complex:BMPR1A_BMPR2,simple:P43026,,GDF5,True,True,False,curated,False
1341,CPI-CS0700FDD27,BMPR1B_BMPR2_GDF5,complex:BMPR1B_BMPR2,simple:P43026,,GDF5,True,True,False,user_curated,False
1342,CPI-CS0DAA66443,BMR1A_ACR2A_GDF5,complex:BMR1A_ACR2A,simple:P43026,,GDF5,True,True,False,user_curated,False
1343,CPI-CS036BF2AC7,BMR1A_AVR2B_GDF5,complex:BMR1A_AVR2B,simple:P43026,,GDF5,True,True,False,user_curated,False
1344,CPI-CS069E2161D,BMR1B_AVR2A_GDF5,complex:BMR1B_AVR2A,simple:P43026,,GDF5,True,True,False,user_curated,False
1345,CPI-CS089A36491,BMR1B_AVR2B_GDF5,complex:BMR1B_AVR2B,simple:P43026,,GDF5,True,True,False,user_curated,False
1346,CPI-CS0B9A4CA4D,BMPR1A_BMPR2_GDF6,complex:BMPR1A_BMPR2,simple:Q6KF10,,GDF6,True,True,False,user_curated,False
1347,CPI-CS0C623F17A,BMPR1B_BMPR2_GDF6,complex:BMPR1B_BMPR2,simple:Q6KF10,,GDF6,True,True,False,user_curated,False
1348,CPI-CS04C402DFB,BMR1A_ACR2A_GDF6,complex:BMR1A_ACR2A,simple:Q6KF10,,GDF6,True,True,False,user_curated,False
1349,CPI-CS0546460D1,BMR1A_AVR2B_GDF6,complex:BMR1A_AVR2B,simple:Q6KF10,,GDF6,True,True,False,curated,False
1350,CPI-CS0D9226707,BMR1B_AVR2A_GDF6,complex:BMR1B_AVR2A,simple:Q6KF10,,GDF6,True,True,False,user_curated,False
1351,CPI-CS027F8BD7E,BMR1B_AVR2B_GDF6,complex:BMR1B_AVR2B,simple:Q6KF10,,GDF6,True,True,False,user_curated,False
1352,CPI-CS0CFA0E4C5,BMPR1A_BMPR2_GDF7,complex:BMPR1A_BMPR2,simple:Q7Z4P5,,GDF7,True,True,False,user_curated,False
1353,CPI-CS027D7A724,BMPR1B_BMPR2_GDF7,complex:BMPR1B_BMPR2,simple:Q7Z4P5,,GDF7,True,True,False,user_curated,False
1354,CPI-CS05789C9A0,BMR1A_ACR2A_GDF7,complex:BMR1A_ACR2A,simple:Q7Z4P5,,GDF7,True,True,False,user_curated,False
1355,CPI-CS0E5078EDE,BMR1A_AVR2B_GDF7,complex:BMR1A_AVR2B,simple:Q7Z4P5,,GDF7,True,True,False,user_curated,False
1356,CPI-CS0BDA0D08C,BMR1B_AVR2A_GDF7,complex:BMR1B_AVR2A,simple:Q7Z4P5,,GDF7,True,True,False,user_curated,False
1357,CPI-CS055E15573,BMR1B_AVR2B_GDF7,complex:BMR1B_AVR2B,simple:Q7Z4P5,,GDF7,True,True,False,user_curated,False
1358,CPI-CS0A8F7D89F,BMPR1B_BMPR2_BMP15,complex:BMPR1B_BMPR2,simple:O95972,,BMP15,True,True,False,user_curated,False
1359,CPI-CS0569B9B91,BMPR1B_BMPR2_BMPR1A,complex:BMPR1B_BMPR2,simple:P36894,,BMPR1A,False,True,True,user_curated,False
1360,CPI-CS09F35DDEB,ACVR_1B2A receptor_MSTN,complex:ACVR_1B2A receptor,simple:O14793,,MSTN,True,True,False,curated,False
1361,CPI-CS0AED3F8E8,ACVR_1B2B receptor_MSTN,complex:ACVR_1B2B receptor,simple:O14793,,MSTN,True,True,False,curated,False
1362,CPI-CS00379F820,ACVR_1B2B_receptor_MSTN,complex:ACVR_1B2B_receptor,simple:O14793,,MSTN,True,True,False,user_curated,False
1363,CPI-CS04F78ACD6,ACVR_1B2A receptor_GDF11,complex:ACVR_1B2A receptor,simple:O95390,,GDF11,True,True,False,curated,False
1364,CPI-CS0384572FE,ACVR_1B2B receptor_GDF11,complex:ACVR_1B2B receptor,simple:O95390,,GDF11,True,True,False,curated,False
1365,CPI-CS05CAC687A,ACVR_1B2A_receptor_GDF11,complex:ACVR_1B2A_receptor,simple:O95390,,GDF11,True,True,False,user_curated,False
1366,CPI-CS0A79056B0,ACVR_1B2B_receptor_GDF11,complex:ACVR_1B2B_receptor,simple:O95390,,GDF11,True,True,False,user_curated,False
1367,CPI-CS0C8F1E01F,ACVR_1B2A receptor_BMP3,complex:ACVR_1B2A receptor,simple:P12645,,BMP3,True,True,False,curated,False
1368,CPI-CS06C0EEFCB,ACVR_1B2B receptor_GDF10,complex:ACVR_1B2B receptor,simple:P55107,,GDF10,True,True,False,curated,False
1369,CPI-CS0DD047CC3,ACVR_1B2B_receptor_GDF10,complex:ACVR_1B2B_receptor,simple:P55107,,GDF10,True,True,False,user_curated,False
1370,CPI-CS0B2F2EF5D,ACVR_1B2B receptor_GDF3,complex:ACVR_1B2B receptor,simple:Q9NR23,,GDF3,True,True,False,curated,False
1371,CPI-CS0778FEF01,ACVR_1B2B_receptor_GDF3,complex:ACVR_1B2B_receptor,simple:Q9NR23,,GDF3,True,True,False,user_curated,False
1372,CPI-CS0575223B3,AMY1_receptor_IAPP,complex:AMY1_receptor,simple:P10997,,IAPP,True,True,False,user_curated,False
1373,CPI-CS04B3DEC8B,AMY2_receptor_IAPP,complex:AMY2_receptor,simple:P10997,,IAPP,True,True,False,user_curated,False
1374,CPI-CS0865396CA,AMY3_receptor_IAPP,complex:AMY3_receptor,simple:P10997,,IAPP,True,True,False,user_curated,False
1375,CPI-CC04E827BCE,AcetylcholineReceptor_a2b3_Acetylcholine_byCHAT,complex:AcetylcholineReceptor_a2b3,complex:Acetylcholine_byCHAT,,,True,True,False,user_curated,False
1376,CPI-CC062A4D7BF,AcetylcholineReceptor_a3b2a5_Acetylcholine_byCHAT,complex:AcetylcholineReceptor_a3b2a5,complex:Acetylcholine_byCHAT,,,True,True,False,user_curated,False
1377,CPI-CC009944F9E,AcetylcholineReceptor_a3b4a5_Acetylcholine_byCHAT,complex:AcetylcholineReceptor_a3b4a5,complex:Acetylcholine_byCHAT,,,True,True,False,user_curated,False
1378,CPI-CC0354EAB57,AcetylcholineReceptor_a4b2_Acetylcholine_byCHAT,complex:AcetylcholineReceptor_a4b2,complex:Acetylcholine_byCHAT,,,True,True,False,user_curated,False
1379,CPI-CC04B372036,AcetylcholineReceptor_a6a4b3_Acetylcholine_byCHAT,complex:AcetylcholineReceptor_a6a4b3,complex:Acetylcholine_byCHAT,,,True,True,False,user_curated,False
1380,CPI-CC0E276BF0A,AcetylcholineReceptor_a6b3b4_Acetylcholine_byCHAT,complex:AcetylcholineReceptor_a6b3b4,complex:Acetylcholine_byCHAT,,,True,True,False,user_curated,False
1381,CPI-CS063516AC0,Acetylcholine_byCHAT_CHRNA1,complex:Acetylcholine_byCHAT,simple:P02708,,CHRNA1,True,False,True,user_curated,False
1382,CPI-CS09DCE99A5,Acetylcholine_byCHAT_CHRM2,complex:Acetylcholine_byCHAT,simple:P08172,,CHRM2,True,False,True,user_curated,False
1383,CPI-CS040939107,Acetylcholine_byCHAT_CHRM4,complex:Acetylcholine_byCHAT,simple:P08173,,CHRM4,True,False,True,user_curated,False
1384,CPI-CS08ED696DC,Acetylcholine_byCHAT_CHRM5,complex:Acetylcholine_byCHAT,simple:P08912,,CHRM5,True,False,True,user_curated,False
1385,CPI-CS07EEAD824,Acetylcholine_byCHAT_CHRM1,complex:Acetylcholine_byCHAT,simple:P11229,,CHRM1,True,False,True,user_curated,False
1386,CPI-CS088613CD3,Acetylcholine_byCHAT_CHRM3,complex:Acetylcholine_byCHAT,simple:P20309,,CHRM3,True,False,True,user_curated,False
1387,CPI-CS0C5C5E217,Acetylcholine_byCHAT_CHRNA7,complex:Acetylcholine_byCHAT,simple:P36544,,CHRNA7,True,False,True,user_curated,False
1388,CPI-CS0D5502736,Androstenedione_byCYP17A1_AR,complex:Androstenedione_byCYP17A1,simple:P10275,,AR,True,False,False,user_curated,False
1389,CPI-CS037C1C02B,BCR_CD45_CD22_LGALS9,complex:BCR_CD45_CD22,simple:O00182,,LGALS9,True,True,False,user_curated,False
1390,CPI-CS0CB8E6064,BetaKlotho_FGFR4_FGF19,complex:BetaKlotho_FGFR4,simple:O95750,,FGF19,True,False,False,user_curated,False
1391,CPI-CS05B3376EE,CD1B_complex_IL6ST,complex:CD1B_complex,simple:P40189,,IL6ST,True,False,True,user_curated,False
1392,CPI-CS0A66DB1CA,CD8 receptor_LCK,complex:CD8 receptor,simple:P06239,,LCK,False,True,False,curated,False
1393,CPI-CS0DBD5CD16,CD8_receptor_LCK,complex:CD8_receptor,simple:P06239,,LCK,False,True,False,user_curated,False
1394,CPI-CS0715DE78D,CD94:NKG2A_HLA-E,complex:CD94:NKG2A,simple:P13747,,HLA-E,False,True,False,user_curated,False
1395,CPI-CS05AB368CE,CD94:NKG2C_HLA-E,complex:CD94:NKG2C,simple:P13747,,HLA-E,False,True,False,user_curated,False
1396,CPI-CS0023FA839,CD94:NKG2E_HLA-E,complex:CD94:NKG2E,simple:P13747,,HLA-E,False,True,False,user_curated,False
1397,CPI-CS0B0B35928,CNTF-1R_CNTF,complex:CNTF-1R,simple:P26441,,CNTF,True,True,False,curated,False
1398,CPI-CS0F5F74D37,CNTF_1R_CNTF,complex:CNTF_1R,simple:P26441,,CNTF,True,True,False,user_curated,False
1399,CPI-SS0D795AC00,EGFR_CNTF,simple:P00533,simple:P26441,EGFR,CNTF,True,True,False,InnateDB-All,False
1400,CPI-CS0EB5F7B6F,CNTF-1R_CLCF1,complex:CNTF-1R,simple:Q9UBD9,,CLCF1,True,True,False,curated,False
1401,CPI-CS04EC47889,CNTF_1R_CLCF1,complex:CNTF_1R,simple:Q9UBD9,,CLCF1,True,True,False,user_curated,False
1402,CPI-SS0B02DE712,EGFR_NRG1,simple:P00533,simple:Q02297,EGFR,NRG1,True,True,True,"I2D,IMEx,InnateDB-All,IntAct",False
1403,CPI-SS076BC3BA6,HLA-DPB1_NRG1,simple:HLADPB1,simple:Q02297,HLA-DPB1,NRG1,True,True,True,InnateDB-All,False
1404,CPI-SS09375CA29,ADGRL1_NRG1,simple:O94910,simple:Q02297,ADGRL1,NRG1,True,True,True,InnateDB-All,False
1405,CPI-SS00A953C3A,EGF_NRG1,simple:P01133,simple:Q02297,EGF,NRG1,True,False,True,I2D,False
1406,CPI-SS0BF9FA3F2,ERBB3_NRG1,simple:P21860,simple:Q02297,ERBB3,NRG1,True,True,True,user_curated,False
1407,CPI-SS0F4D30D5A,EGFR_EGF,simple:P00533,simple:P01133,EGFR,EGF,True,True,False,user_curated,False
1408,CPI-SS0E25CE362,EGFR_TGFA,simple:P00533,simple:P01135,EGFR,TGFA,True,True,False,user_curated,False
1409,CPI-SS0055264F3,EGFR_TGFB1,simple:P00533,simple:P01137,EGFR,TGFB1,True,True,False,"IMEx,InnateDB-All,MINT",False
1410,CPI-SS00EDDD458,EGFR_MIF,simple:P00533,simple:P14174,EGFR,MIF,True,True,False,"IMEx,InnateDB-All",False
1411,CPI-SS0ABC5C1B8,CD74_MIF,simple:P04233,simple:P14174,CD74,MIF,True,True,False,"I2D,InnateDB-All",False
1412,CPI-SS0481D83A4,EGFR_AREG,simple:P00533,simple:P15514,EGFR,AREG,True,True,False,user_curated,False
1413,CPI-SS0D4C221B8,ICAM1_AREG,simple:P05362,simple:P15514,ICAM1,AREG,True,True,False,InnateDB-All,False
1414,CPI-SS08CA619FE,EGFR_GRN,simple:P00533,simple:P28799,EGFR,GRN,True,True,False,InnateDB-All,False
1415,CPI-SS0DA033F03,TNFRSF1A_GRN,simple:P19438,simple:P28799,TNFRSF1A,GRN,True,True,False,"IMEx,InnateDB-All,MINT",False
1416,CPI-SS054D158CC,NTRK1_GRN,simple:P04629,simple:P28799,NTRK1,GRN,True,True,False,InnateDB-All,False
1417,CPI-SS0C4E86714,TNFRSF1B_GRN,simple:P20333,simple:P28799,TNFRSF1B,GRN,True,True,False,"IMEx,InnateDB-All,MINT",False
1418,CPI-SS0A19E9C34,EGFR_BTC,simple:P00533,simple:P35070,EGFR,BTC,True,True,False,user_curated,False
1419,CPI-SS06BC4D123,ERBB3_BTC,simple:P21860,simple:P35070,ERBB3,BTC,True,True,False,user_curated,False
1420,CPI-SS088A0A760,EGFR_COPA,simple:P00533,simple:P53621,EGFR,COPA,True,True,False,InnateDB-All,False
1421,CPI-SS0302E8E8F,CD74_COPA,simple:P04233,simple:P53621,CD74,COPA,True,True,False,"IMEx,IntAct",False
1422,CPI-SS0E6E8A727,NTRK1_COPA,simple:P04629,simple:P53621,NTRK1,COPA,True,True,False,InnateDB-All,False
1423,CPI-SS04C3EC52C,MTNR1B_COPA,simple:P49286,simple:P53621,MTNR1B,COPA,True,True,False,"I2D,IMEx,InnateDB-All,IntAct",False
1424,CPI-SS07F042076,EGFR_EPGN,simple:P00533,simple:Q6UW88,EGFR,EPGN,True,True,False,user_curated,False
1425,CPI-SS0C10824C7,EGFR_HBEGF,simple:P00533,simple:Q99075,EGFR,HBEGF,True,True,True,user_curated,False
1426,CPI-SS0632A027A,CD44_HBEGF,simple:P16070,simple:Q99075,CD44,HBEGF,True,True,True,"I2D,InnateDB-All",False
1427,CPI-SS00CFAFE79,ERBB2_HBEGF,simple:P04626,simple:Q99075,ERBB2,HBEGF,True,True,True,user_curated,False
1428,CPI-SS03098AC28,ERBB4_HBEGF,simple:Q15303,simple:Q99075,ERBB4,HBEGF,True,True,True,user_curated,False
1429,CPI-SS05D23BCE8,HLA-DPB1_TNFSF13B,simple:HLADPB1,simple:Q9Y275,HLA-DPB1,TNFSF13B,True,True,False,InnateDB-All,False
1430,CPI-SS03C51D352,TNFRSF13B_TNFSF13B,simple:O14836,simple:Q9Y275,TNFRSF13B,TNFSF13B,True,True,False,user_curated,False
1431,CPI-SS03133B4F2,TFRC_TNFSF13B,simple:P02786,simple:Q9Y275,TFRC,TNFSF13B,True,True,False,"IMEx,IntAct",False
1432,CPI-SS0F00D756A,CD40_TNFSF13B,simple:P25942,simple:Q9Y275,CD40,TNFSF13B,True,True,False,"I2D,InnateDB",False
1433,CPI-SS0E2863F09,TNFRSF17_TNFSF13B,simple:Q02223,simple:Q9Y275,TNFRSF17,TNFSF13B,True,True,False,user_curated,False
1434,CPI-SS09648FAA9,TNFRSF13C_TNFSF13B,simple:Q96RJ3,simple:Q9Y275,TNFRSF13C,TNFSF13B,True,True,False,user_curated,False
1435,CPI-SS09808DEAE,CD74_APP,simple:P04233,simple:P05067,CD74,APP,False,True,False,user_curated,False
1436,CPI-SS0A0718AC5,TNFRSF21_APP,simple:O75509,simple:P05067,TNFRSF21,APP,False,True,False,user_curated,False
1437,CPI-SS0A0718AC5,TNR21_APP,simple:O75509,simple:P05067,TNFRSF21,APP,False,True,False,user_curated,False
1438,CPI-SS09C4FCB90,ICAM1_SPN,simple:P05362,simple:P16150,ICAM1,SPN,False,True,False,user_curated,False
1439,CPI-SS0E9A581F8,ICAM1_ITGAL,simple:P05362,simple:P20701,ICAM1,ITGAL,False,True,True,user_curated,False
1440,CPI-SC0F4AC5AA2,ICAM1_aLb2 complex,simple:P05362,complex:aLb2 complex,ICAM1,,False,True,False,curated,True
1441,CPI-SC063BC3DDE,ICAM2_aLb2 complex,simple:P13598,complex:aLb2 complex,ICAM2,,False,False,False,curated,True
1442,CPI-SC0329D5397,ICAM3_aLb2 complex,simple:P32942,complex:aLb2 complex,ICAM3,,False,False,False,curated,True
1443,CPI-SC092659F65,ICAM4_aLb2 complex,simple:Q14773,complex:aLb2 complex,ICAM4,,True,False,False,curated,True
1444,CPI-SC08923F7F7,F11R_aLb2 complex,simple:Q9Y624,complex:aLb2 complex,F11R,,False,True,False,curated,True
1445,CPI-SC00035437A,ICAM1_integrin_aLb2_complex,simple:P05362,complex:integrin_aLb2_complex,ICAM1,,False,True,False,user_curated,True
1446,CPI-SC0943ECD6E,ICAM2_integrin_aLb2_complex,simple:P13598,complex:integrin_aLb2_complex,ICAM2,,False,False,False,user_curated,True
1447,CPI-SC09DC9200A,ICAM3_integrin_aLb2_complex,simple:P32942,complex:integrin_aLb2_complex,ICAM3,,False,False,False,user_curated,True
1448,CPI-SC0A3A31D04,ICAM4_integrin_aLb2_complex,simple:Q14773,complex:integrin_aLb2_complex,ICAM4,,True,False,False,user_curated,True
1449,CPI-SC0DEE2AF32,F11R_integrin_aLb2_complex,simple:Q9Y624,complex:integrin_aLb2_complex,F11R,,False,True,False,user_curated,True
1450,CPI-SS004A073E1,NTRK1_NTF3,simple:P04629,simple:P20783,NTRK1,NTF3,True,True,False,user_curated,False
1451,CPI-SS0ADA587B4,NGFR_NTF3,simple:P08138,simple:P20783,NGFR,NTF3,True,True,False,user_curated,False
1452,CPI-SS0B1AB068C,NTRK1_GPI,simple:P04629,simple:P06744,NTRK1,GPI,True,True,False,InnateDB-All,False
1453,CPI-SS0391D4602,NTRK1_NAMPT,simple:P04629,simple:P43490,NTRK1,NAMPT,True,True,False,InnateDB-All,False
1454,CPI-SS00A6D366F,ADORA2A_NAMPT,simple:P29274,simple:P43490,ADORA2A,NAMPT,True,True,False,"I2D,IMEx,InnateDB-All,MINT",False
1455,CPI-SS05D1A6BEF,NTRK1_AIMP1,simple:P04629,simple:Q12904,NTRK1,AIMP1,True,True,False,InnateDB-All,False
1456,CPI-SS06F83AE58,CD44_SELE,simple:P16070,simple:P16581,CD44,SELE,False,True,False,user_curated,False
1457,CPI-SS0BDC04683,CEACAM1_SELE,simple:P13688,simple:P16581,CEACAM1,SELE,True,False,False,user_curated,False
1458,CPI-SS00FC42B03,CD44_SIGLEC15,simple:P16070,simple:Q6ZMC9,CD44,SIGLEC15,False,True,False,user_curated,False
1459,CPI-SS066A622D5,CD44_MILR1,simple:P16070,simple:Q7Z6M3,CD44,MILR1,False,True,False,user_curated,False
1460,CPI-SS0B20C184E,CD44_LYVE1,simple:P16070,simple:Q9Y5Y7,CD44,LYVE1,False,True,False,user_curated,False
1461,CPI-SS074CF011C,ERBB4_NRG4,simple:Q15303,simple:Q8WWG1,ERBB4,NRG4,True,True,False,user_curated,False
1462,CPI-CS037E41952,CUBN_AMN_complex_APOA1,complex:CUBN_AMN_complex,simple:P02647,,APOA1,True,True,False,user_curated,False
1463,CPI-SS073A20D23,ABCA1_APOA1,simple:O95477,simple:P02647,ABCA1,APOA1,True,False,False,user_curated,False
1464,CPI-CS01DAEDE79,Calcitriol_byCYP27B1_VDR,complex:Calcitriol_byCYP27B1,simple:P11473,,VDR,True,False,False,user_curated,False
1465,CPI-CC0D8077BDC,CatSperChannel1b_Progesterone_byHSD3B1,complex:CatSperChannel1b,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1466,CPI-CC08C27C5E0,CatSperChannel1dg_Progesterone_byHSD3B1,complex:CatSperChannel1dg,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1467,CPI-CC091A3CC18,CatSperChannel2b_Progesterone_byHSD3B1,complex:CatSperChannel2b,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1468,CPI-CC00D31ADCD,CatSperChannel2dg_Progesterone_byHSD3B1,complex:CatSperChannel2dg,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1469,CPI-CC063626126,CatSperChannel3b_Progesterone_byHSD3B1,complex:CatSperChannel3b,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1470,CPI-CC00B4C41B0,CatSperChannel3dg_Progesterone_byHSD3B1,complex:CatSperChannel3dg,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1471,CPI-CC0B6A51BD9,CatSperChannel4b_Progesterone_byHSD3B1,complex:CatSperChannel4b,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1472,CPI-CC0173A6ECF,CatSperChannel4dg_Progesterone_byHSD3B1,complex:CatSperChannel4dg,complex:Progesterone_byHSD3B1,,,True,True,False,user_curated,False
1473,CPI-SC0070D38B9,PGR_Progesterone_byHSD3B1,simple:P06401,complex:Progesterone_byHSD3B1,PGR,,True,False,False,user_curated,False
1474,CPI-CS06A0713BD,Cholesterol_byCEL_RORA,complex:Cholesterol_byCEL,simple:P35398,,RORA,True,False,False,user_curated,False
1475,CPI-CS0D81115C8,Cholesterol_byDHCR24_RORA,complex:Cholesterol_byDHCR24,simple:P35398,,RORA,True,False,False,user_curated,False
1476,CPI-CS06C6527F4,Cholesterol_byDHCR7_RORA,complex:Cholesterol_byDHCR7,simple:P35398,,RORA,True,False,False,user_curated,False
1477,CPI-CS0406B0B69,Cholesterol_byLIPA_RORA,complex:Cholesterol_byLIPA,simple:P35398,,RORA,True,False,False,user_curated,False
1478,CPI-CS0CDFC0C7D,Cholesterol_byCEL_RORC,complex:Cholesterol_byCEL,simple:P51449,,RORC,True,False,False,user_curated,False
1479,CPI-CS03D61E885,Cholesterol_byDHCR24_RORC,complex:Cholesterol_byDHCR24,simple:P51449,,RORC,True,False,False,user_curated,False
1480,CPI-CS0BEF10547,Cholesterol_byDHCR7_RORC,complex:Cholesterol_byDHCR7,simple:P51449,,RORC,True,False,False,user_curated,False
1481,CPI-CS0F51152EA,Cholesterol_byLIPA_RORC,complex:Cholesterol_byLIPA,simple:P51449,,RORC,True,False,False,user_curated,False
1482,CPI-CS08489C136,Corticosterone_byCYP11B1_NR3C1,complex:Corticosterone_byCYP11B1,simple:P04150,,NR3C1,True,False,False,user_curated,False
1483,CPI-CS0F08AA106,Corticosterone_byCYP11B1_NR3C2,complex:Corticosterone_byCYP11B1,simple:P08235,,NR3C2,True,False,False,user_curated,False
1484,CPI-SS04C8BC444,KLRF2_CLEC2A,simple:D3W0D1,simple:Q6UVW9,KLRF2,CLEC2A,False,True,True,user_curated,False
1485,CPI-CS09918B680,Epinephrine_byPNMT_ADRB2,complex:Epinephrine_byPNMT,simple:P07550,,ADRB2,True,False,True,user_curated,False
1486,CPI-CS0B163FBF9,Noradrenaline_byDBH_ADRB2,complex:Noradrenaline_byDBH,simple:P07550,,ADRB2,True,False,True,user_curated,False
1487,CPI-SS0C6448B94,IL1B_ADRB2,simple:P01584,simple:P07550,IL1B,ADRB2,True,False,True,I2D,False
1488,CPI-CS043102EAA,Epinephrine_byPNMT_ADRB1,complex:Epinephrine_byPNMT,simple:P08588,,ADRB1,True,False,True,user_curated,False
1489,CPI-CS0C2C1436F,Noradrenaline_byDBH_ADRB1,complex:Noradrenaline_byDBH,simple:P08588,,ADRB1,True,False,True,user_curated,False
1490,CPI-CS0AB9AD0C3,Epinephrine_byPNMT_ADRA2A,complex:Epinephrine_byPNMT,simple:P08913,,ADRA2A,True,False,True,user_curated,False
1491,CPI-CS0F38E0E82,Noradrenaline_byDBH_ADRA2A,complex:Noradrenaline_byDBH,simple:P08913,,ADRA2A,True,False,True,user_curated,False
1492,CPI-CS09342A843,Epinephrine_byPNMT_ADRB3,complex:Epinephrine_byPNMT,simple:P13945,,ADRB3,True,False,True,user_curated,False
1493,CPI-CS0567F5A28,Noradrenaline_byDBH_ADRB3,complex:Noradrenaline_byDBH,simple:P13945,,ADRB3,True,False,True,user_curated,False
1494,CPI-CS07947C107,Epinephrine_byPNMT_ADRA2B,complex:Epinephrine_byPNMT,simple:P18089,,ADRA2B,True,False,True,user_curated,False
1495,CPI-CS03367AA19,Noradrenaline_byDBH_ADRA2B,complex:Noradrenaline_byDBH,simple:P18089,,ADRA2B,True,False,True,user_curated,False
1496,CPI-CS0D4E32D9D,Epinephrine_byPNMT_ADRA2C,complex:Epinephrine_byPNMT,simple:P18825,,ADRA2C,True,False,True,user_curated,False
1497,CPI-CS0965866AD,Noradrenaline_byDBH_ADRA2C,complex:Noradrenaline_byDBH,simple:P18825,,ADRA2C,True,False,True,user_curated,False
1498,CPI-CS0A5499A2C,Epinephrine_byPNMT_ADRA1D,complex:Epinephrine_byPNMT,simple:P25100,,ADRA1D,True,False,True,user_curated,False
1499,CPI-CS0AAB81D2A,Noradrenaline_byDBH_ADRA1D,complex:Noradrenaline_byDBH,simple:P25100,,ADRA1D,True,False,True,user_curated,False
1500,CPI-CS05F96EA59,Epinephrine_byPNMT_ADRA1A,complex:Epinephrine_byPNMT,simple:P35348,,ADRA1A,True,False,True,user_curated,False
1501,CPI-CS092C03024,Noradrenaline_byDBH_ADRA1A,complex:Noradrenaline_byDBH,simple:P35348,,ADRA1A,True,False,True,user_curated,False
1502,CPI-CS0D33FF37B,Epinephrine_byPNMT_ADRA1B,complex:Epinephrine_byPNMT,simple:P35368,,ADRA1B,True,False,True,user_curated,False
