,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
56366,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dM2,EVT_2,False,NA,NA,0.0100856740049886,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56372,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",iEVT,PV,True,0.11708362888762,3.41648345581523e-20,0.1371055495103373,False,NA,NA,"[0.5803607214428858, 0.7993987975951904]"
56377,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",Granulocytes,EVT_1,False,NA,NA,0.0,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56378,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",MO,EVT_1,False,NA,NA,0.0022950819672131,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56381,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",eEVT,EVT_2,False,NA,NA,0.0,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56386,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",uSMC,EVT_1,False,NA,NA,0.0350877192982456,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56395,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",GC,EVT_1,False,NA,NA,0.0526315789473684,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56402,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",iEVT,dNK3,True,0.11708362888762,3.41648345581523e-20,0.1371055495103373,False,NA,NA,"[0.2574525745257452, 0.489159891598916]"
56405,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",T_cells,eEVT,False,NA,NA,0.0004703668861712,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56406,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",iEVT,Endo_M,True,0.11708362888762,3.41648345581523e-20,0.1371055495103373,False,NA,NA,"[0.3888323396830013, 0.7936600261742038]"
56410,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dNK3,EVT_1,False,NA,NA,0.0016937669376693,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56413,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",iEVT,ILC3,True,0.11708362888762,3.41648345581523e-20,0.1371055495103373,False,NA,NA,"[0.2365591397849462, 0.3966547192353644]"
56414,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",T_cells,iEVT,False,NA,NA,0.0004703668861712,True,"[0.437469219587852, 0.259124274453629]","[1.6275097759779598e-64, 3.38448198297411e-24]","[0.7682263329706203, 0.8813928182807399]"
56417,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",ILC3,EVT_1,False,NA,NA,0.0015929908403026,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56423,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dNK2,EVT_2,False,NA,NA,0.0019219988788339,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56428,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dNK3,EVT_2,False,NA,NA,0.0016937669376693,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56434,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",ILC3,EVT_2,False,NA,NA,0.0015929908403026,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56435,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",VCT_CCC,EVT_2,False,NA,NA,0.013044767269493,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56449,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dS3,EVT_1,False,NA,NA,0.0021216943244676,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56456,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dEpi_lumenal,EVT_1,False,NA,NA,0.0074074074074074,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56457,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dDC,eEVT,False,NA,NA,0.0014409221902017,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56459,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dT_cells,EVT_1,False,NA,NA,0.0004106776180698,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56469,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dDC,iEVT,False,NA,NA,0.0014409221902017,True,"[0.437469219587852, 0.259124274453629]","[1.6275097759779598e-64, 3.38448198297411e-24]","[0.7682263329706203, 0.8813928182807399]"
56474,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dT_regs,EVT_2,False,NA,NA,0.0010741138560687,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56476,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dT_cells,EVT_2,False,NA,NA,0.0004106776180698,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56480,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",DC,eEVT,False,NA,NA,0.0014347202295552,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56484,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",NK,eEVT,False,NA,NA,0.0005783689994216,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56485,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",iEVT,EVT_1,True,0.11708362888762,3.41648345581523e-20,0.1371055495103373,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56486,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dM2,eEVT,False,NA,NA,0.0100856740049886,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56493,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dS2,EVT_1,False,NA,NA,0.0062665409302467,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56496,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",DC,iEVT,False,NA,NA,0.0014347202295552,True,"[0.437469219587852, 0.259124274453629]","[1.6275097759779598e-64, 3.38448198297411e-24]","[0.7682263329706203, 0.8813928182807399]"
56500,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",NK,iEVT,False,NA,NA,0.0005783689994216,True,"[0.437469219587852, 0.259124274453629]","[1.6275097759779598e-64, 3.38448198297411e-24]","[0.7682263329706203, 0.8813928182807399]"
56502,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dEpi_secretory,eEVT,False,NA,NA,0.0117619104193893,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56503,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",Endo_M,EVT_1,False,NA,NA,0.0331539915660898,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56507,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",EVT_1,B_cells,True,0.0231671370811851,5.17656630477477e-07,0.0363017583664208,False,NA,NA,"[0.0400516795865633, 0.2997416020671835]"
56515,COL11A1_integrin_a1b1_complex,COL11A1,"['ITGA1', 'ITGB1']",dS2,EVT_2,False,NA,NA,0.0062665409302467,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56529,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",GC,T_cells,True,0.495949993010779,3.16180107578185e-05,0.4210526315789473,False,NA,NA,"[0.0498588899341486, 0.293038570084666]"
56530,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",GC,dDC,True,0.495949993010779,3.16180107578185e-05,0.4210526315789473,False,NA,NA,"[0.1195965417867435, 0.531700288184438]"
56533,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",eEVT,dNK1,True,0.370929448517822,0.0009499611962322,0.5714285714285714,False,NA,NA,"[0.4342583732057416, 0.6155980861244019]"
56535,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",eEVT,PV,True,0.370929448517822,0.0009499611962322,0.5714285714285714,False,NA,NA,"[0.5803607214428858, 0.7993987975951904]"
56543,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",dNK2,eEVT,False,NA,NA,0.0656682950268279,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56551,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",T_cells,EVT_1,False,NA,NA,0.022107243650047,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56557,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",dNK2,iEVT,False,NA,NA,0.0656682950268279,True,"[0.437469219587852, 0.259124274453629]","[1.6275097759779598e-64, 3.38448198297411e-24]","[0.7682263329706203, 0.8813928182807399]"
56559,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",VCT_CCC,eEVT,False,NA,NA,0.092795730803439,True,"[1.17615174606901, 0.638453155222618]","[9.40957793838534e-09, 0.0083280392736361]","[1.0, 0.9642857142857144]"
56561,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",eEVT,dNK3,True,0.370929448517822,0.0009499611962322,0.5714285714285714,False,NA,NA,"[0.2574525745257452, 0.489159891598916]"
56563,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",Plasma,EVT_1,False,NA,NA,0.0549019607843137,True,"[0.277544562975275, 0.399729860566513]","[7.519091546499831e-120, 3.6361042568288497e-137]","[0.2768009075439591, 0.9319342030629608]"
56564,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",Granulocytes,EVT_2,False,NA,NA,0.0666666666666666,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56566,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",MO,EVT_2,False,NA,NA,0.0501639344262295,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56568,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",VCT_CCC,iEVT,False,NA,NA,0.092795730803439,True,"[0.437469219587852, 0.259124274453629]","[1.6275097759779598e-64, 3.38448198297411e-24]","[0.7682263329706203, 0.8813928182807399]"
56569,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",uSMC,EVT_2,False,NA,NA,0.6775215631050872,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
56572,COL6A1_integrin_a1b1_complex,COL6A1,"['ITGA1', 'ITGB1']",GC,EVT_2,True,0.495949993010779,3.16180107578185e-05,0.4210526315789473,True,"[0.267114233465286, 0.274537084211533]","[1.15819086471065e-46, 5.6040869957627e-41]","[0.46225614927905, 0.8180661577608143]"
