gene_name,uniprot,hgnc_symbol,ensembl
IGSF9,Q9P2J2,IGSF9,ENSG00000085552
IGSF9B,Q9UPX0,IGSF9B,ENSG00000080854
TVP23A,A6NH52,TVP23A,ENSG00000166676
TVP23B,Q9NYZ1,TVP23B,ENSG00000171928
TVP23C,Q96ET8,TVP23C,ENSG00000175106
TRAV38-1,A0A0B4J264,TRAV38-1,ENSG00000211816
TRAV38-2DV8,A0JD32,TRAV38-2DV8,ENSG00000211817
TRAV10,A0A0B4J240,TRAV10,ENSG00000211784
TRAV1-1,A0A0B4J248,TRAV1-1,ENSG00000255569
TRAV1-2,A0A0B4J238,TRAV1-2,ENSG00000256553
TRAV14DV4,A0A0A6YYC5,TRAV14DV4,ENSG00000211792
TRAV16,A0A0A6YYK6,TRAV16,ENSG00000211796
TRAV17,A0A0B4J275,TRAV17,ENSG00000211797
TRAV18,A0A075B6X5,TRAV18,ENSG00000211798
TRAV19,A0A0A6YYK7,TRAV19,ENSG00000211799
TRAV20,A0A0B4J274,TRAV20,ENSG00000211800
TRAV21,A0A0B4J279,TRAV21,ENSG00000211801
TRAV22,A0A0B4J277,TRAV22,ENSG00000211802
TRAV23DV6,A0A075B6W5,TRAV23DV6,ENSG00000211803
TRAV24,A0A0B4J272,TRAV24,ENSG00000211805
TEX13B,Q9BXU2,TEX13B,ENSG00000170925
TAX1BP3,O14907,TAX1BP3,ENSG00000213977
TXNDC12,O95881,TXNDC12,ENSG00000117862
TMSB4Y,O14604,TMSB4Y,ENSG00000154620
TYK2,P29597,TYK2,ENSG00000105397
TYMP,P19971,TYMP,ENSG00000025708
METTL9,Q9H1A3,METTL9,ENSG00000197006
METTL9,Q9H1A3,METTL9,ENSG00000284548
MFSD4A,Q8N468,MFSD4A,ENSG00000174514
MFAP3L,O75121,MFAP3L,ENSG00000198948
MFF,Q9GZY8,MFF,ENSG00000168958
MFSD13A,Q14CX5,MFSD13A,ENSG00000138111
NOTO,A8MTQ0,NOTO,ENSG00000214513
MGA,Q8IWI9,MGA,ENSG00000174197
MAGOH,P61326,MAGOH,ENSG00000162385
MGP,P08493,MGP,ENSG00000111341
MFSD5,Q6N075,MFSD5,ENSG00000182544
NAP1L3,Q99457,NAP1L3,ENSG00000186310
NAP1L4,Q99733,NAP1L4,ENSG00000273562
NAP1L4,Q99733,NAP1L4,ENSG00000205531
NPAS3,Q8IXF0,NPAS3,ENSG00000151322
NPAT,Q14207,NPAT,ENSG00000149308
NPIPB13,A6NJU9,NPIPB13,ENSG00000198064
NPDC1,Q9NQX5,NPDC1,ENSG00000107281
NPIPB4,C9JG80,NPIPB4,ENSG00000185864
NPL,Q9BXD5,NPL,ENSG00000135838
NPNT,Q6UXI9,NPNT,ENSG00000168743
MLXIP,Q9HAP2,MLXIP,ENSG00000175727
MLXIP,Q9HAP2,MLXIP,ENSG00000281178
MMP10,P09238,MMP10,ENSG00000166670
MMAB,Q96EY8,MMAB,ENSG00000139428
MMACHC,Q9Y4U1,MMACHC,ENSG00000132763
MMADHC,Q9H3L0,MMADHC,ENSG00000168288
MMP24OS,A0A0U1RRL7,MMP24OS,ENSG00000126005
MMEL1,Q495T6,MMEL1,ENSG00000142606
MMEL1,Q495T6,MMEL1,ENSG00000277131
MMP26,Q9NRE1,MMP26,ENSG00000167346
MMRN2,Q9H8L6,MMRN2,ENSG00000173269
MMS22L,Q6ZRQ5,MMS22L,ENSG00000146263
NMRK1,Q9NWW6,NMRK1,ENSG00000106733
NMRK2,Q9NPI5,NMRK2,ENSG00000077009
NRL,P54845,NRL,ENSG00000129535
NRL,P54845,NRL,ENSG00000285493
NRN1L,Q496H8,NRN1L,ENSG00000188038
NRXN3,Q9Y4C0,NRXN3,ENSG00000021645
NRXN3,Q9HDB5,NRXN3,ENSG00000021645
NUTF2,P61970,NUTF2,ENSG00000102898
NTHL1,P78549,NTHL1,ENSG00000065057
MOB3B,Q86TA1,MOB3B,ENSG00000120162
MORN5,Q5VZ52,MORN5,ENSG00000185681
SLC16A3,O15427,SLC16A3,ENSG00000141526
MOCS3,O95396,MOCS3,ENSG00000124217
MROH1,Q8NDA8,MROH1,ENSG00000179832
MRTO4,Q9UKD2,MRTO4,ENSG00000053372
ABCC4,O15439,ABCC4,ENSG00000125257
MSANTD2,Q6P1R3,MSANTD2,ENSG00000120458
MFN1,Q8IWA4,MFN1,ENSG00000171109
MEX3D,Q86XN8,MEX3D,ENSG00000181588
MFSD6,Q6ZSS7,MFSD6,ENSG00000151690
MFSD6L,Q8IWD5,MFSD6L,ENSG00000185156
MFSD1,Q9H3U5,MFSD1,ENSG00000118855
MGAM2,Q2M2H8,MGAM2,ENSG00000278563
MGAM2,Q2M2H8,MGAM2,ENSG00000257743
MFRP,Q9BY79,MFRP,ENSG00000235718
NOVA1,P51513,NOVA1,ENSG00000139910
NOVA2,Q9UNW9,NOVA2,ENSG00000104967
MDP1,Q86V88,MDP1,ENSG00000213920
MDP1,Q86V88,MDP1,ENSG00000285200
NOX1,Q9Y5S8,NOX1,ENSG00000007952
MGMT,P16455,MGMT,ENSG00000170430
MGAT5B,Q3V5L5,MGAT5B,ENSG00000167889
NPAP1,Q9NZP6,NPAP1,ENSG00000185823
CHCHD4,Q8N4Q1,CHCHD4,ENSG00000163528
MIF4GD,A9UHW6,MIF4GD,ENSG00000125457
MMP24,Q9Y5R2,MMP24,ENSG00000125966
MMP25,Q9NPA2,MMP25,ENSG00000008516
MMP14,P50281,MMP14,ENSG00000157227
MN1,Q10571,MN1,ENSG00000169184
MMP17,Q9ULZ9,MMP17,ENSG00000198598
MMP19,Q99542,MMP19,ENSG00000123342
MNDA,P41218,MNDA,ENSG00000163563
ALDH6A1,Q02252,ALDH6A1,ENSG00000119711
NSA2,O95478,NSA2,ENSG00000164346
NSDHL,Q15738,NSDHL,ENSG00000147383
NSMCE2,Q96MF7,NSMCE2,ENSG00000156831
NSMCE4A,Q9NXX6,NSMCE4A,ENSG00000107672
NSFL1C,Q9UNZ2,NSFL1C,ENSG00000088833
NSG1,P42857,NSG1,ENSG00000168824
NSG2,Q9Y328,NSG2,ENSG00000170091
SMPD4,Q9NXE4,SMPD4,ENSG00000136699
SMPD2,O60906,SMPD2,ENSG00000135587
NSRP1,Q9H0G5,NSRP1,ENSG00000126653
MNS1,Q8NEH6,MNS1,ENSG00000138587
NSUN3,Q9H649,NSUN3,ENSG00000178694
NSUN6,Q8TEA1,NSUN6,ENSG00000241058
NT5DC1,Q5TFE4,NT5DC1,ENSG00000178425
NT5DC3,Q86UY8,NT5DC3,ENSG00000111696
LAT2,Q9GZY6,LAT2,ENSG00000086730
WDYHV1,Q96HA8,WDYHV1,ENSG00000156795
SLC10A4,Q96EP9,SLC10A4,ENSG00000145248
SLC10A5,Q5PT55,SLC10A5,ENSG00000253598
SLC10A7,Q0GE19,SLC10A7,ENSG00000120519
MORF4L2,Q15014,MORF4L2,ENSG00000123562
MCF2L2,Q86YR7,MCF2L2,ENSG00000053524
MFGE8,Q08431,MFGE8,ENSG00000140545
MEX3A,A1L020,MEX3A,ENSG00000254726
MFN2,O95140,MFN2,ENSG00000116688
MFSD11,O43934,MFSD11,ENSG00000092931
MFSD3,Q96ES6,MFSD3,ENSG00000167700
MGAT3,Q09327,MGAT3,ENSG00000128268
SLC25A37,Q9NYZ2,SLC25A37,ENSG00000147454
SLC25A28,Q96A46,SLC25A28,ENSG00000155287
MGRN1,O60291,MGRN1,ENSG00000102858
MAGOHB,Q96A72,MAGOHB,ENSG00000111196
NOX5,Q96PH1,NOX5,ENSG00000255346
NAP1L5,Q96NT1,NAP1L5,ENSG00000177432
MGST2,Q99735,MGST2,ENSG00000085871
MGST3,O14880,MGST3,ENSG00000143198
NIPAL3,Q6P499,NIPAL3,ENSG00000001461
NPAS1,Q99742,NPAS1,ENSG00000130751
NPAS2,Q99743,NPAS2,ENSG00000170485
MGAT4D,A6NG13,MGAT4D,ENSG00000205301
NPC1,O15118,NPC1,ENSG00000141458
NPC2,P61916,NPC2,ENSG00000119655
NPC1L1,Q9UHC9,NPC1L1,ENSG00000015520
NPFFR2,Q9Y5X5,NPFFR2,ENSG00000056291
NPHP1,O15259,NPHP1,ENSG00000144061
NPIPA1,Q9UND3,NPIPA1,ENSG00000281994
NPIPA1,Q9UND3,NPIPA1,ENSG00000183426
NPIPA3,F8WFD2,NPIPA3,ENSG00000278308
NPIPA3,F8WFD2,NPIPA3,ENSG00000224712
NPIPA5,E9PKD4,NPIPA5,ENSG00000282705
NPIPA5,E9PKD4,NPIPA5,ENSG00000183793
NPIPA7,E9PJI5,NPIPA7,ENSG00000214967
NPIPA8,P0DM63,NPIPA8,ENSG00000214940
NPIPB3,Q92617,NPIPB3,ENSG00000169246
NPIPB5,A8MRT5,NPIPB5,ENSG00000243716
NPIPB6,E9PJ23,NPIPB6,ENSG00000198156
NPIPB7,O75200,NPIPB7,ENSG00000233232
NPIPB8,E9PQR5,NPIPB8,ENSG00000255524
NPIPB9,F8W1W9,NPIPB9,ENSG00000196993
NPM3,O75607,NPM3,ENSG00000107833
SLC34A2,O95436,SLC34A2,ENSG00000157765
SLC17A2,O00624,SLC17A2,ENSG00000112337
SLC17A3,O00476,SLC17A3,ENSG00000124564
NPTX2,P47972,NPTX2,ENSG00000106236
NPY4R2,P0DQD5,NPY4R2,ENSG00000264717
APOO,Q9BUR5,APOO,ENSG00000184831
MIB2,Q96AX9,MIB2,ENSG00000197530
MICAL2,O94851,MICAL2,ENSG00000133816
MIDN,Q504T8,MIDN,ENSG00000167470
MICAL3,Q7RTP6,MICAL3,ENSG00000243156
MIER1,Q8N108,MIER1,ENSG00000198160
MIGA1,Q8NAN2,MIGA1,ENSG00000180488
MIIP,Q5JXC2,MIIP,ENSG00000116691
NR0B1,P51843,NR0B1,ENSG00000169297
NR0B2,Q15466,NR0B2,ENSG00000131910
NR1D1,P20393,NR1D1,ENSG00000126368
NR1D2,Q14995,NR1D2,ENSG00000174738
NR1H2,P55055,NR1H2,ENSG00000131408
NR1H3,Q13133,NR1H3,ENSG00000025434
NR1H4,Q96RI1,NR1H4,ENSG00000012504
NR6A1,Q15406,NR6A1,ENSG00000148200
SLC11A1,P49279,SLC11A1,ENSG00000018280
SPEN,Q96T58,SPEN,ENSG00000065526
MINDY1,Q8N5J2,MINDY1,ENSG00000143409
MINDY3,Q9H8M7,MINDY3,ENSG00000148481
MINDY4,Q4G0A6,MINDY4,ENSG00000106125
MIPEP,Q99797,MIPEP,ENSG00000027001
MIPOL1,Q8TD10,MIPOL1,ENSG00000151338
RHOT2,Q8IXI1,RHOT2,ENSG00000140983
HNMT,P50135,HNMT,ENSG00000150540
HMGB4,Q8WW32,HMGB4,ENSG00000176256
HNRNPR,O43390,HNRNPR,ENSG00000125944
HNRNPR,O43390,HNRNPR,ENSG00000282958
HNRNPUL1,Q9BUJ2,HNRNPUL1,ENSG00000105323
ADHFE1,Q8IWW8,ADHFE1,ENSG00000147576
HAPLN4,Q86UW8,HAPLN4,ENSG00000187664
HRK,O00198,HRK,ENSG00000135116
HS3ST3A1,Q9Y663,HS3ST3A1,ENSG00000153976
HSFX3,A0A1B0GWH4,HSFX3,ENSG00000283697
HSFX4,A0A1B0GTS1,HSFX4,ENSG00000283463
HSDL1,Q3SXM5,HSDL1,ENSG00000103160
HUS1B,Q8NHY5,HUS1B,ENSG00000188996
IGHV3-43,A0A0B4J1X8,IGHV3-43,ENSG00000282151
IGHV3-43,A0A0B4J1X8,IGHV3-43,ENSG00000232216
IGHV3-48,P01763,IGHV3-48,ENSG00000282627
IGHV3-48,P01763,IGHV3-48,ENSG00000211964
IGHV3-53,P01767,IGHV3-53,ENSG00000282593
IGHV3-53,P01767,IGHV3-53,ENSG00000211967
IGHV6-1,A0A0B4J1U7,IGHV6-1,ENSG00000282745
IGHV6-1,A0A0B4J1U7,IGHV6-1,ENSG00000211933
IGHV1-69-2,A0A0G2JMI3,IGHV1-69-2,ENSG00000275148
IGHV1-69-2,A0A0G2JMI3,IGHV1-69-2,ENSG00000281990
HOXA3,O43365,HOXA3,ENSG00000105997
IGHV1-46,P01743,IGHV1-46,ENSG00000282131
IGHV1-46,P01743,IGHV1-46,ENSG00000211962
IGHV1-58,A0A0C4DH39,IGHV1-58,ENSG00000282337
IGHV1-58,A0A0C4DH39,IGHV1-58,ENSG00000211968
AMDHD1,Q96NU7,AMDHD1,ENSG00000139344
HOXA7,P31268,HOXA7,ENSG00000122592
LST1,O00453,LST1,ENSG00000226182
LST1,O00453,LST1,ENSG00000231048
LST1,O00453,LST1,ENSG00000204482
LST1,O00453,LST1,ENSG00000235915
LST1,O00453,LST1,ENSG00000223465
LST1,O00453,LST1,ENSG00000230791
LST1,O00453,LST1,ENSG00000234514
LST1,O00453,LST1,ENSG00000206433
ZFYVE28,Q9HCC9,ZFYVE28,ENSG00000159733
MLST8,Q9BVC4,MLST8,ENSG00000167965
LTB4R,Q15722,LTB4R,ENSG00000213903
LTB4R,Q15722,LTB4R,ENSG00000285456
LTB4R2,Q9NPC1,LTB4R2,ENSG00000213906
LTB4R2,Q9NPC1,LTB4R2,ENSG00000285203
LTBP1,Q14766,LTBP1,ENSG00000049323
LTBP2,Q14767,LTBP2,ENSG00000119681
LTBP3,Q9NS15,LTBP3,ENSG00000168056
LTBP4,Q8N2S1,LTBP4,ENSG00000090006
LTC4S,Q16873,LTC4S,ENSG00000213316
LTC4S,Q16873,LTC4S,ENSG00000283887
LTK,P29376,LTK,ENSG00000062524
LETMD1,Q6P1Q0,LETMD1,ENSG00000050426
LTN1,O94822,LTN1,ENSG00000198862
LAMTOR1,Q6IAA8,LAMTOR1,ENSG00000149357
LAMTOR2,Q9Y2Q5,LAMTOR2,ENSG00000116586
LAMTOR3,Q9UHA4,LAMTOR3,ENSG00000109270
LAMTOR4,Q0VGL1,LAMTOR4,ENSG00000188186
LAMTOR5,O43504,LAMTOR5,ENSG00000134248
LTV1,Q96GA3,LTV1,ENSG00000135521
LUC7L,Q9NQ29,LUC7L,ENSG00000007392
LUM,P51884,LUM,ENSG00000139329
LURAP1L,Q8IV03,LURAP1L,ENSG00000153714
LURAP1,Q96LR2,LURAP1,ENSG00000171357
LUZP1,Q86V48,LUZP1,ENSG00000169641
LUZP2,Q86TE4,LUZP2,ENSG00000187398
LUZP4,Q9P127,LUZP4,ENSG00000102021
LUZP6,Q538Z0,LUZP6,ENSG00000267697
IGLV1-36,A0A0B4J1U3,IGLV1-36,ENSG00000211655
IGLV1-36,A0A0B4J1U3,IGLV1-36,ENSG00000273737
IGLV1-40,P01703,IGLV1-40,ENSG00000211653
IGLV1-40,P01703,IGLV1-40,ENSG00000274575
IGLV1-44,P01699,IGLV1-44,ENSG00000211651
IGLV1-44,P01699,IGLV1-44,ENSG00000274854
IGLV1-47,P01700,IGLV1-47,ENSG00000211648
IGLV1-51,P01701,IGLV1-51,ENSG00000211644
IGLV2-8,P01709,IGLV2-8,ENSG00000278196
IGLV2-11,P01706,IGLV2-11,ENSG00000211668
IGLV2-14,P01704,IGLV2-14,ENSG00000211666
IGLV2-18,A0A075B6J9,IGLV2-18,ENSG00000211664
IGLV2-23,P01705,IGLV2-23,ENSG00000211660
IGLV3-1,P01715,IGLV3-1,ENSG00000211673
IGLV3-10,A0A075B6K4,IGLV3-10,ENSG00000211669
IGLV3-12,A0A075B6K2,IGLV3-12,ENSG00000211667
IGLV3-16,A0A075B6K0,IGLV3-16,ENSG00000211665
IGLV3-19,P01714,IGLV3-19,ENSG00000211663
IGLV3-21,P80748,IGLV3-21,ENSG00000211662
IGLV3-22,A0A075B6J6,IGLV3-22,ENSG00000211661
IGLV3-25,P01717,IGLV3-25,ENSG00000211659
IGLV3-27,P01718,IGLV3-27,ENSG00000211658
IGLV3-9,A0A075B6K5,IGLV3-9,ENSG00000211670
IGLV4-3,A0A075B6K6,IGLV4-3,ENSG00000211672
IGLV4-60,A0A075B6I1,IGLV4-60,ENSG00000211639
IGLV4-69,A0A075B6H9,IGLV4-69,ENSG00000211637
IGLV5-37,A0A075B6J1,IGLV5-37,ENSG00000211654
IGLV5-37,A0A075B6J1,IGLV5-37,ENSG00000281471
IGLV5-45,A0A087WSX0,IGLV5-45,ENSG00000211650
IGLV5-45,A0A087WSX0,IGLV5-45,ENSG00000281145
IGLV5-52,A0A0A0MRZ9,IGLV5-52,ENSG00000211643
IGLV6-57,P01721,IGLV6-57,ENSG00000211640
IGLV7-43,P04211,IGLV7-43,ENSG00000211652
IGLV7-43,P04211,IGLV7-43,ENSG00000278293
IGLV7-46,A0A075B6I9,IGLV7-46,ENSG00000211649
IGLV8-61,A0A075B6I0,IGLV8-61,ENSG00000211638
IGLV9-49,A0A0B4J1Y8,IGLV9-49,ENSG00000223350
IGLV10-54,A0A075B6I4,IGLV10-54,ENSG00000211642
ALOX12B,O75342,ALOX12B,ENSG00000179477
ALOX15B,O15296,ALOX15B,ENSG00000179593
LXN,Q9BS40,LXN,ENSG00000079257
LY6G5B,Q8NDX9,LY6G5B,ENSG00000240433
LY6G5B,Q8NDX9,LY6G5B,ENSG00000244672
LY6G5B,Q8NDX9,LY6G5B,ENSG00000241132
LY6G5B,Q8NDX9,LY6G5B,ENSG00000240053
LY6G5B,Q8NDX9,LY6G5B,ENSG00000241713
LY6G5B,Q8NDX9,LY6G5B,ENSG00000239285
LY6G5B,Q8NDX9,LY6G5B,ENSG00000239497
LY6G5C,Q5SRR4,LY6G5C,ENSG00000228883
LY6G5C,Q5SRR4,LY6G5C,ENSG00000226404
LY6G5C,Q5SRR4,LY6G5C,ENSG00000237495
LY6G5C,Q5SRR4,LY6G5C,ENSG00000204428
LY6G5C,Q5SRR4,LY6G5C,ENSG00000231325
LY6G5C,Q5SRR4,LY6G5C,ENSG00000206404
LY6G5C,Q5SRR4,LY6G5C,ENSG00000111971
LY6G6C,O95867,LY6G6C,ENSG00000235452
LY6G6C,O95867,LY6G6C,ENSG00000204421
LY6G6C,O95867,LY6G6C,ENSG00000236183
LY6G6C,O95867,LY6G6C,ENSG00000228859
LY6G6C,O95867,LY6G6C,ENSG00000228250
LY6G6C,O95867,LY6G6C,ENSG00000206398
LY6G6C,O95867,LY6G6C,ENSG00000235925
LY6G6D,O95868,LY6G6D,ENSG00000225993
LY6G6D,O95868,LY6G6D,ENSG00000226603
LY6G6D,O95868,LY6G6D,ENSG00000234443
LY6G6D,O95868,LY6G6D,ENSG00000236902
LY6G6D,O95868,LY6G6D,ENSG00000244355
LY6G6D,O95868,LY6G6D,ENSG00000206402
LY6G6D,O95868,LY6G6D,ENSG00000235302
LY6G6F,Q5SQ64,LY6G6F,ENSG00000239741
LY6G6F,Q5SQ64,LY6G6F,ENSG00000240008
LY6G6F,Q5SQ64,LY6G6F,ENSG00000243003
LY6G6F,Q5SQ64,LY6G6F,ENSG00000240957
LY6G6F,Q5SQ64,LY6G6F,ENSG00000204424
LY6G6F,Q5SQ64,LY6G6F,ENSG00000243804
LY6G6F,Q5SQ64,LY6G6F,ENSG00000241822
LY6D,Q14210,LY6D,ENSG00000167656
LY6E,Q16553,LY6E,ENSG00000160932
LY6E,Q16553,LY6E,ENSG00000278032
LY6H,O94772,LY6H,ENSG00000176956
LY6H,O94772,LY6H,ENSG00000274488
LY6K,Q17RY6,LY6K,ENSG00000160886
LY6L,H3BQJ8,LY6L,ENSG00000261667
LY6L,H3BQJ8,LY6L,ENSG00000282693
LY75,O60449,LY75,ENSG00000054219
LY86,O95711,LY86,ENSG00000112799
LY96,Q9Y6Y9,LY96,ENSG00000154589
LY9,Q9HBG7,LY9,ENSG00000122224
GAA,P10253,GAA,ENSG00000171298
LYAR,Q9NX58,LYAR,ENSG00000145220
LYG1,Q8N1E2,LYG1,ENSG00000144214
LYG2,Q86SG7,LYG2,ENSG00000185674
LYL1,P12980,LYL1,ENSG00000104903
LYNX1,P0DP58,LYNX1,ENSG00000180155
METTL8,Q9H825,METTL8,ENSG00000123600
MFHAS1,Q9Y4C4,MFHAS1,ENSG00000147324
MFSD9,Q8NBP5,MFSD9,ENSG00000135953
MGAT2,Q10469,MGAT2,ENSG00000168282
NRAP,Q86VF7,NRAP,ENSG00000197893
NRARP,Q7Z6K4,NRARP,ENSG00000198435
NRBF2,Q96F24,NRBF2,ENSG00000148572
NRBP2,Q9NSY0,NRBP2,ENSG00000185189
NRBP1,Q9UHY1,NRBP1,ENSG00000115216
NRDC,O43847,NRDC,ENSG00000078618
NRDE2,Q9H7Z3,NRDE2,ENSG00000119720
MAPK6,Q16659,MAPK6,ENSG00000069956
MAPK7,Q13164,MAPK7,ENSG00000166484
MAPK8,P45983,MAPK8,ENSG00000107643
MAPK9,P45984,MAPK9,ENSG00000050748
NIFK,Q9BYG3,NIFK,ENSG00000155438
MKLN1,Q9UL63,MKLN1,ENSG00000128585
TMEM67,Q5HYA8,TMEM67,ENSG00000164953
MLF2,Q15773,MLF2,ENSG00000089693
MLKL,Q8NB16,MLKL,ENSG00000168404
MRLN,P0DMT0,MRLN,ENSG00000227877
MAP1LC3A,Q9H492,MAP1LC3A,ENSG00000101460
MMGT1,Q8N4V1,MMGT1,ENSG00000169446
MMAA,Q8IVH4,MMAA,ENSG00000151611
MMP20,O60882,MMP20,ENSG00000137674
MMP13,P45452,MMP13,ENSG00000137745
NRSN1,Q8IZ57,NRSN1,ENSG00000152954
NRSN2,Q9GZP1,NRSN2,ENSG00000125841
IVNS1ABP,Q9Y6Y0,IVNS1ABP,ENSG00000116679
NSD1,Q96L73,NSD1,ENSG00000165671
SLC10A2,Q12908,SLC10A2,ENSG00000125255
MNX1,P50219,MNX1,ENSG00000130675
MORF4L1,Q9UBU8,MORF4L1,ENSG00000185787
NTMT1,Q9BV86,NTMT1,ENSG00000148335
MOB2,Q70IA6,MOB2,ENSG00000182208
MOCS2,O96033,MOCS2,ENSG00000164172
MOCS2,O96007,MOCS2,ENSG00000164172
MCL1,Q07820,MCL1,ENSG00000143384
NEXMIF,Q5QGS0,NEXMIF,ENSG00000050030
MCM4,P33991,MCM4,ENSG00000104738
NFATC2IP,Q8NCF5,NFATC2IP,ENSG00000176953
MCCD1,P59942,MCCD1,ENSG00000226923
MCCD1,P59942,MCCD1,ENSG00000238238
MCCD1,P59942,MCCD1,ENSG00000204511
MCCD1,P59942,MCCD1,ENSG00000231975
MCCD1,P59942,MCCD1,ENSG00000225228
MCCD1,P59942,MCCD1,ENSG00000226841
MCCD1,P59942,MCCD1,ENSG00000228662
MCCD1,P59942,MCCD1,ENSG00000206447
NKD1,Q969G9,NKD1,ENSG00000140807
NLK,Q9UBE8,NLK,ENSG00000087095
MED18,Q9BUE0,MED18,ENSG00000130772
MED18,Q9BUE0,MED18,ENSG00000284944
MLPH,Q9BV36,MLPH,ENSG00000115648
NOL3,O60936,NOL3,ENSG00000140939
NOL4L,Q96MY1,NOL4L,ENSG00000197183
NOP56,O00567,NOP56,ENSG00000101361
NOS1,P29475,NOS1,ENSG00000089250
NPFF,O15130,NPFF,ENSG00000139574
NPHS1,O60500,NPHS1,ENSG00000161270
NPHP3,Q7Z494,NPHP3,ENSG00000113971
NPHP4,O75161,NPHP4,ENSG00000131697
NPIPA2,E9PIF3,NPIPA2,ENSG00000254852
NPRL2,Q8WTW4,NPRL2,ENSG00000114388
NIPSNAP3A,Q9UFN0,NIPSNAP3A,ENSG00000136783
NIPSNAP3B,Q9BS92,NIPSNAP3B,ENSG00000165028
NPTXR,O95502,NPTXR,ENSG00000221890
APOOL,Q6UXV4,APOOL,ENSG00000155008
MIA,Q16674,MIA,ENSG00000261857
MIB1,Q86YT6,MIB1,ENSG00000101752
SPATA18,Q8TC71,SPATA18,ENSG00000163071
LPCAT4,Q643R3,LPCAT4,ENSG00000176454
LPAR6,P43657,LPAR6,ENSG00000139679
MAN2C1,Q9NTJ4,MAN2C1,ENSG00000140400
MAP3K6,O95382,MAP3K6,ENSG00000142733
MARC1,Q5VT66,MARC1,ENSG00000186205
MARC2,Q969Z3,MARC2,ENSG00000117791
MARCKS,P29966,MARCKS,ENSG00000277443
MAML2,Q8IZL2,MAML2,ENSG00000184384
NDUFB11,Q9NX14,NDUFB11,ENSG00000147123
MALRD1,Q5VYJ5,MALRD1,ENSG00000204740
MAGEL2,Q9UJ55,MAGEL2,ENSG00000254585
NDUFC2-KCTD14,E9PQ53,NDUFC2-KCTD14,ENSG00000259112
MAPRE2,Q15555,MAPRE2,ENSG00000166974
NEK3,P51956,NEK3,ENSG00000136098
NEK4,P51957,NEK4,ENSG00000114904
MNAT1,P51948,MNAT1,ENSG00000020426
NEPRO,Q6NW34,NEPRO,ENSG00000163608
MBD3L3,A6NE82,MBD3L3,ENSG00000182315
MBD3L5,A6NJ08,MBD3L5,ENSG00000237247
MBD4,O95243,MBD4,ENSG00000129071
MBD5,Q9P267,MBD5,ENSG00000204406
MBD6,Q96DN6,MBD6,ENSG00000166987
MBD3,O95983,MBD3,ENSG00000071655
MVB12B,Q9H7P6,MVB12B,ENSG00000196814
MAB21L1,Q13394,MAB21L1,ENSG00000180660
MBIP,Q9NS73,MBIP,ENSG00000151332
MBL2,P11226,MBL2,ENSG00000165471
NTN1,O95631,NTN1,ENSG00000065320
MBTPS2,O43462,MBTPS2,ENSG00000012174
NFE2L2,Q16236,NFE2L2,ENSG00000116044
MCFD2,Q8NI22,MCFD2,ENSG00000180398
MDM4,O15151,MDM4,ENSG00000198625
MTR,Q99707,MTR,ENSG00000116984
MAT1A,Q00266,MAT1A,ENSG00000151224
NEXN,Q0ZGT2,NEXN,ENSG00000162614
MCM10,Q7L590,MCM10,ENSG00000065328
MCCC2,Q9HCC0,MCCC2,ENSG00000281742
MCCC2,Q9HCC0,MCCC2,ENSG00000131844
MCCC2,Q9HCC0,MCCC2,ENSG00000275300
NFE2L1,Q14494,NFE2L1,ENSG00000082641
MCM2,P49736,MCM2,ENSG00000073111
MCIDAS,D6RGH6,MCIDAS,ENSG00000234602
MCF2L,O15068,MCF2L,ENSG00000126217
MCF2,P10911,MCF2,ENSG00000101977
NFATC1,O95644,NFATC1,ENSG00000131196
NIT1,Q86X76,NIT1,ENSG00000158793
MDM1,Q8TC05,MDM1,ENSG00000111554
NKAPD1,Q6ZUT1,NKAPD1,ENSG00000150776
MAT2A,P31153,MAT2A,ENSG00000168906
NOSIP,Q9Y314,NOSIP,ENSG00000142546
METRNL,Q641Q3,METRNL,ENSG00000275031
METRNL,Q641Q3,METRNL,ENSG00000176845
MFSD14C,Q5VZR4,MFSD14C,ENSG00000196312
MFAP1,P55081,MFAP1,ENSG00000140259
MEX3B,Q6ZN04,MEX3B,ENSG00000183496
MEX3C,Q5U5Q3,MEX3C,ENSG00000176624
MFSD14A,Q96MC6,MFSD14A,ENSG00000156875
MFSD12,Q6NUT3,MFSD12,ENSG00000161091
MFSD4B,Q5TF39,MFSD4B,ENSG00000173214
MTFR1L,Q9H019,MTFR1L,ENSG00000117640
MGAM,O43451,MGAM,ENSG00000282607
MGAM,O43451,MGAM,ENSG00000257335
NOTUM,Q6P988,NOTUM,ENSG00000185269
NAP1L1,P55209,NAP1L1,ENSG00000187109
NAP1L2,Q9ULW6,NAP1L2,ENSG00000186462
MGAT5,Q09328,MGAT5,ENSG00000152127
NIPAL2,Q9H841,NIPAL2,ENSG00000104361
MGAT4B,Q9UQ53,MGAT4B,ENSG00000161013
MGAT4B,Q9UQ53,MGAT4B,ENSG00000284501
NPLOC4,Q8TAT6,NPLOC4,ENSG00000182446
NPM2,Q86SE8,NPM2,ENSG00000158806
NPM1,P06748,NPM1,ENSG00000181163
MBTD1,Q05BQ5,MBTD1,ENSG00000011258
TACR2,P21452,TACR2,ENSG00000075073
NKAIN3,Q8N8D7,NKAIN3,ENSG00000185942
NKX6-1,P78426,NKX6-1,ENSG00000163623
