"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"FOXN2_E"	"FOXN2_E"	375	4.5952324201981	4.32267176803856e-06	5.34239015184625e-05
"E2F2_A"	"E2F2_A"	15	-4.5934979425394	4.35877319248106e-06	5.34239015184625e-05
"FOXO3_AA"	"FOXO3_AA"	17	4.5856907172128	4.52488012197225e-06	5.49733242888734e-05
"THAP10_E"	"THAP10_E"	442	-4.57188556969783	4.83354891698275e-06	5.82127413045313e-05
"TGIF1_E"	"TGIF1_E"	944	4.56927338122211	4.89418043493269e-06	5.84348267446705e-05
"ZNF407_E"	"ZNF407_E"	432	-4.56693478202939	4.94907906510721e-06	5.85852521809699e-05
"NFX1_E"	"NFX1_E"	618	-4.52695084233928	5.98408531538099e-06	6.97384034944145e-05
"AEBP2_E"	"AEBP2_E"	728	4.52667268192966	5.99196391035042e-06	6.97384034944145e-05
"CSRNP3_E"	"CSRNP3_E"	383	-4.50925509977495	6.50556448545856e-06	7.50850567696675e-05
"GLIS3_E"	"GLIS3_E"	788	4.50651149607833	6.59021165114571e-06	7.51964269490293e-05
"ZNF302_E"	"ZNF302_E"	201	-4.50543213046009	6.62380078540186e-06	7.51964269490293e-05
"ZNF107_E"	"ZNF107_E"	126	-4.48808978239306	7.18646435539969e-06	8.092075717259e-05
"ZNF655_E"	"ZNF655_E"	639	-4.46197261391039	8.12086065068516e-06	9.07047742032174e-05
"CNOT4_E"	"CNOT4_E"	359	4.44249968707797	8.89197627985353e-06	9.85230971807771e-05
"ZNF544_E"	"ZNF544_E"	142	-4.42797088521806	9.51237378489359e-06	0.000104560616603791
"ZNF814_E"	"ZNF814_E"	295	-4.41755365853781	9.98242935352163e-06	0.000108863501217539
"ZNF124_E"	"ZNF124_E"	224	-4.40324108376044	1.06645542071218e-05	0.000115393809194248
"ELK3_E"	"ELK3_E"	1223	-4.38038415822006	1.18470261243904e-05	0.000127194815366517
"KLF7_E"	"KLF7_E"	372	4.37502149380284	1.21420513604289e-05	0.000129359547186108
"ZNF689_E"	"ZNF689_E"	446	-4.35904483675661	1.30631349387578e-05	0.000137898886350789
"ZNF493_E"	"ZNF493_E"	172	-4.35771545264089	1.3142709746068e-05	0.000137898886350789
"ZNF512B_E"	"ZNF512B_E"	548	-4.33131476511678	1.48221612463525e-05	0.000154351077640588
"ZFP91_E"	"ZFP91_E"	1031	4.32729541961654	1.50951440862399e-05	0.00015602070566748
"ZBED4_E"	"ZBED4_E"	809	-4.32271191580005	1.54122925715772e-05	0.000158118705271366
"ZNF438_E"	"ZNF438_E"	500	-4.31469872177794	1.59820712777529e-05	0.000162758593527116
"ZNF345_E"	"ZNF345_E"	299	-4.29351767056243	1.75864310664662e-05	0.000177789832314275
"ZNF317_E"	"ZNF317_E"	710	-4.28639401439062	1.81596779812322e-05	0.000182254739159468
"FIZ1_E"	"FIZ1_E"	720	4.27005324585478	1.95426306616991e-05	0.000194723334291031
"DMRTA1_E"	"DMRTA1_E"	164	-4.26357870062953	2.01178597365001e-05	0.000199023112393233
"TSHZ3_E"	"TSHZ3_E"	907	4.24517390109348	2.1842395474113e-05	0.000214551189586145
"ZNF530_E"	"ZNF530_E"	181	-4.21519885216878	2.49558199845801e-05	0.000243407117455236
"ZBTB42_E"	"ZBTB42_E"	601	-4.20740903802688	2.58315326762404e-05	0.000250186522773377
"ZNF600_E"	"ZNF600_E"	78	-4.20330771896527	2.63042605947271e-05	0.000252995839747896
"L3MBTL1_E"	"L3MBTL1_E"	661	-4.20069858984029	2.66092646804259e-05	0.00025416435574062
"FOXN1_E"	"FOXN1_E"	224	-4.19900860484326	2.68086134132393e-05	0.00025431458614614
"ZBTB39_E"	"ZBTB39_E"	291	-4.15504378357566	3.25225258300317e-05	0.0003064197161537
"TFE3_E"	"TFE3_E"	1352	4.15234852905602	3.290805655318e-05	0.000307957150852394
"ZBTB45_E"	"ZBTB45_E"	655	-4.14348813281242	3.42062779624031e-05	0.000317957684415626
"ZNF570_E"	"ZNF570_E"	130	4.13571944839321	3.53844281451415e-05	0.000326716219873473
"MEIS3_E"	"MEIS3_E"	960	4.12064496805079	3.77813249632408e-05	0.000346537318371448
"ZNF91_E"	"ZNF91_E"	447	4.11804726156134	3.82096346173202e-05	0.000348160157532819
"ZFP69_E"	"ZFP69_E"	166	-4.10561684855209	4.03237385349685e-05	0.000365022077587787
"ZFP3_E"	"ZFP3_E"	302	-4.10130219197071	4.10831617425478e-05	0.000369481681905382
"BCL11B_E"	"BCL11B_E"	358	-4.09605002263816	4.20259159939647e-05	0.000375521894526717
"ZNF394_E"	"ZNF394_E"	670	4.09016980522234	4.31057485359361e-05	0.000382701677706869
"HEYL_E"	"HEYL_E"	371	4.08823174508804	4.34673807521517e-05	0.000383454282431401
"NFKBIZ_E"	"NFKBIZ_E"	276	4.07804311868023	4.54163450614934e-05	0.000398111632342838
"ZFP1_E"	"ZFP1_E"	381	4.0739213107494	4.62281066086644e-05	0.000402678790270441
"KLF14_E"	"KLF14_E"	330	4.07179888808576	4.66514508420123e-05	0.000402692213736391
"ZNF514_E"	"ZNF514_E"	144	-4.07100296961156	4.68111526437249e-05	0.000402692213736391
"ZNF837_E"	"ZNF837_E"	360	-4.06882762665965	4.725028608717e-05	0.00040396077920204
"ZBTB26_E"	"ZBTB26_E"	195	-4.04950465811639	5.13261562938881e-05	0.000436114886300829
