"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF736_E"	"ZNF736_E"	354	5.6555810517721	1.55319910675666e-08	9.4350033458683e-08
"NFX1_E"	"NFX1_E"	618	-5.63965833018039	1.70387916605067e-08	1.03051207204374e-07
"PBX4_E"	"PBX4_E"	430	5.62915109230774	1.81098708762132e-08	1.09052918102414e-07
"IRF6_E"	"IRF6_E"	502	5.61612792167441	1.95284108453611e-08	1.17085926497078e-07
"ZBTB48_E"	"ZBTB48_E"	697	5.6125990620872	1.99310039422889e-08	1.18984657155474e-07
"ZNF260_E"	"ZNF260_E"	652	5.60599792477798	2.07058442509301e-08	1.23079803809177e-07
"ZNF469_E"	"ZNF469_E"	456	5.5592566304722	2.70926085860947e-08	1.6035582432368e-07
"SP140_E"	"SP140_E"	489	5.55601381421407	2.76005037800186e-08	1.62666798873726e-07
"HOXB2_E"	"HOXB2_E"	602	5.550704746432	2.84520264653402e-08	1.66974816332611e-07
"ZNF780B_E"	"ZNF780B_E"	365	5.52995727224339	3.20308796526603e-08	1.871846764512e-07
"ZNF200_E"	"ZNF200_E"	246	-5.52738854169678	3.2503259008607e-08	1.89147116499667e-07
"HSF4_E"	"HSF4_E"	937	5.5246138633625	3.30211030605631e-08	1.91356601417908e-07
"JUNB_C"	"JUNB_C"	54	5.51645882141845	3.45898489585301e-08	1.99612253364851e-07
"ATF6_A"	"ATF6_A"	11	5.49535976187585	3.89914695779025e-08	2.2407960732529e-07
"KLF9_C"	"KLF9_C"	68	5.48368167667839	4.16564052420187e-08	2.38405459752875e-07
"ZFP69B_E"	"ZFP69B_E"	391	-5.4817669526941	4.21098708576776e-08	2.400089347238e-07
"STAT1_AA"	"STAT1_AA"	77	5.48085456438135	4.23276327171373e-08	2.40261357841128e-07
"MEOX2_E"	"MEOX2_E"	880	5.46265727331128	4.6905964959529e-08	2.6516229170999e-07
"ZFAT_E"	"ZFAT_E"	255	-5.44658428413499	5.13462782571749e-08	2.89083721082062e-07
"ZNF579_E"	"ZNF579_E"	356	-5.43653672627744	5.43261456156652e-08	3.046223144846e-07
"NPAS1_E"	"NPAS1_E"	187	5.4333901725572	5.52933213458146e-08	3.08795363161102e-07
"NR2C1_E"	"NR2C1_E"	827	-5.42996502820624	5.63650961586586e-08	3.13516699517037e-07
"ZNF302_E"	"ZNF302_E"	201	5.41901026003605	5.9929878665732e-08	3.32011527808155e-07
"ZNF675_E"	"ZNF675_E"	361	5.37331083692273	7.73038974571925e-08	4.26557362462995e-07
"ZNF263_B"	"ZNF263_B"	297	-5.37145097108751	7.81056055477555e-08	4.29270887633497e-07
"ZNF532_E"	"ZNF532_E"	340	5.36928905667687	7.90476354274954e-08	4.32731126747356e-07
"ZNF169_E"	"ZNF169_E"	272	5.36009297966457	8.31791299489608e-08	4.5355549204453e-07
"ZKSCAN8_E"	"ZKSCAN8_E"	402	5.35213875722708	8.69207044402956e-08	4.72098728038468e-07
"ZBTB47_E"	"ZBTB47_E"	732	5.34930552702115	8.82923788656374e-08	4.77675565347296e-07
"EBF3_E"	"EBF3_E"	313	5.32233741569768	1.02442330644557e-07	5.52072482267362e-07
"POU2F3_E"	"POU2F3_E"	549	5.31317895774228	1.07729147263871e-07	5.78313445583185e-07
"ZNF416_E"	"ZNF416_E"	138	-5.29166400529317	1.21208424633885e-07	6.48160880764213e-07
"PURB_E"	"PURB_E"	448	5.28652617828994	1.24660983502153e-07	6.64059469809545e-07
"PLAG1_E"	"PLAG1_E"	513	5.28124877584923	1.2830632854698e-07	6.80859253017497e-07
"ZNF665_E"	"ZNF665_E"	91	5.26803820495671	1.37889413819069e-07	7.28919229539733e-07
"ZNF701_E"	"ZNF701_E"	215	5.26638225253344	1.39138418263716e-07	7.32725130400175e-07
"GMEB1_E"	"GMEB1_E"	793	-5.25218658316644	1.50304086064233e-07	7.88527118177891e-07
"ZNF519_E"	"ZNF519_E"	375	5.22275428257303	1.7628123990589e-07	9.21318933093049e-07
