,EVT_1,EVT_2,GC,VCT_CCC,eEVT,iEVT
TFAP4,0.09459534,-0.1970426,-0.33514172,0.220808,-0.3351418,-0.20803095
CREB3,0.32937625,-0.30923578,-0.6714261,-0.014308048,-0.35485393,-0.25624022
MAFG,-0.03236424,0.007700434,-0.4537884,-0.095573835,0.1879826,0.1302356
ZNF540,-0.035634566,-0.009439625,-0.17575638,-0.07205595,0.7856125,0.11836691
ZNF354A,0.08534079,-0.16603498,0.05126698,-0.10892759,0.029343802,0.0831775
ZNF404,0.048513208,-0.036605984,-0.10866671,-0.00011710544,-0.1086667,-0.06272744
THAP5,0.06610061,-0.14948046,-0.3068842,0.12471774,0.04319623,-0.11240024
ZNF749,0.0559584,-0.07456757,-0.11861291,-0.021128777,-0.11861291,-0.021910548
DMTF1,-0.11644229,-0.02552345,-0.4150838,-0.02159034,0.8591648,0.19932029
ZBTB8B,0.03722023,-0.08242575,-0.11685166,0.08749937,-0.11685165,-0.08818408
POU3F1,-0.027449742,-0.030323394,-0.0388381,0.0028291787,-0.038838107,-0.036107186
ZNF496,-0.016562976,-0.047395524,0.23820642,0.07703136,0.02626342,-0.017880226
ZIK1,0.02642764,-0.05938604,-0.09728344,0.042806193,-0.09728342,-0.06767755
ZNF664,-0.00035474592,-0.11325774,-0.3245095,0.0938164,-0.11001033,-0.01040779
ELF1,0.006371267,-0.13243645,0.051230878,-0.07578003,0.7867087,0.13906205
CSRNP1,0.0723665,-0.054867163,-0.46807766,-0.0051524765,-0.019634712,-0.06162879
ZNF497,-0.02975351,-0.038248524,-0.11340184,0.0562787,0.062193256,0.0015547257
ATRX,-0.026003368,-0.13684943,-0.07807193,0.030364528,0.48887044,0.094014995
ZNF668,0.123896696,-0.13328502,-0.14102213,-0.063253306,-0.10029959,-0.03323234
STAT3,-0.07249373,0.047939487,0.37575722,-0.22206135,0.22632527,0.2736437
ZNF3,-0.04112571,-0.09994036,-0.19744268,0.052338384,0.24275544,0.07442591
ZNF485,0.008066885,-0.054894935,-0.11008602,0.08643736,-0.11008601,-0.07144681
KAT8,0.10519802,-0.21666239,-0.33076453,0.18044525,-0.3542582,-0.17354193
ZNF280D,-0.0003547993,-0.124593206,0.08012469,0.010800588,-0.13301085,0.07112056
ZNF786,-0.0018477048,-0.09745638,-0.22791572,0.048510775,0.011975951,0.021747082
ZNF518B,0.006210904,-0.118725985,0.14826973,0.067596845,-0.26215783,0.006426835
GRHL3,-0.14697388,-0.13776235,-0.15102115,0.4875942,-0.15102114,-0.14606406
AEBP2,-0.19613214,-0.17057668,0.08728424,0.2373987,0.55969065,0.16906628
HMGA1,0.38534287,-0.45035392,-0.7066712,0.45290068,-0.7108594,-0.6720475
ZNF140,0.046573818,-0.09906386,-0.35025448,-0.02071426,0.013280814,0.017251203
ZNF250,-0.017139398,-0.07648032,0.2951662,-0.017253658,0.27741754,0.08591175
ZNF227,0.031102737,-0.082389936,-0.24533033,0.05035679,0.13186176,-0.037843075
ZNF581,0.21036734,-0.29057497,-0.48491403,0.19898781,-0.48491403,-0.2926689
FOXJ3,-0.20579453,0.11736118,0.757283,-0.40050817,1.0262591,0.5765776
OVOL1,0.048995484,-0.14440592,-0.019777676,0.2172491,-0.21323052,-0.17547946
IKZF5,-0.0021303075,-0.06175734,-0.30425915,0.02560309,0.030090254,0.020530626
SMAD2,-0.02968623,-0.20067242,0.36617896,-0.016666735,0.16422431,0.18358482
ZFP3,-0.026527166,-0.024174329,-0.10906082,0.03525014,0.10126703,0.0026344603
ZNF408,0.099844396,-0.06142183,-0.27850294,-0.001229606,-0.27850294,-0.09956679
IRX2,-0.08965949,-0.14312059,-0.42770416,0.17656045,-0.25293562,0.06293746
ZNF43,-0.07095377,-0.09823104,-0.4100393,0.0027355982,0.4934184,0.16094975
SNAI2,-0.06746883,-0.019703548,-0.10550787,0.101495735,-0.10550787,-0.010420564
ZNF512,-0.099720456,-0.045355476,-0.3001648,-0.14825906,1.0315025,0.30230376
GRHL1,0.010494515,-0.01260111,-0.33379436,-0.16581126,1.0144082,0.13912615
ZNF253,-0.010292051,-0.085935645,-0.30486202,-0.0005396162,0.6712674,0.06689014
EGR2,0.0076556914,-0.022117626,-0.108214125,0.045888335,-0.108214125,-0.05828215
ZNF33A,-0.045562778,-0.16964106,0.07894462,0.027421067,0.8436104,0.14237842
SMARCA1,-0.039116304,-0.20859183,0.03263974,0.24405286,-0.32746384,-0.031527713
TCF12,-0.24552312,0.043211002,0.69988334,-0.20245288,0.6832417,0.5024822
ZNF507,-0.08513255,-0.053947434,-0.07858867,0.1055842,0.19791238,0.05911059
GCM1,0.20910008,0.0607661,0.5265551,-0.69026816,0.7443175,0.28515035
ZNF879,0.06756516,-0.052214533,0.37700573,0.019554146,0.28804308,-0.08636215
ZNF570,0.085522875,0.01091332,-0.31206715,-0.17646113,0.70409095,0.02811592
ZNF484,-0.040553518,-0.0018583497,0.043134242,-0.083646536,1.0330629,0.12820025
ZNF184,0.042301077,-0.09361561,0.13295755,0.082138196,-0.18582217,-0.07545162
ZNF611,-0.050935414,-0.07454217,-0.2675114,0.002364963,1.4928534,0.10894279
ETV5,-0.057389654,-0.17096327,-0.3356695,0.32074285,-0.08110281,-0.09971489
ZNF443,0.0027579563,-0.06387214,-0.12443944,0.14621626,0.06375034,-0.10352326
TCF3,-0.10127061,-0.081684455,-0.32249093,-0.07261694,0.5102372,0.2625163
KLF3,0.01802687,-0.1691903,0.020931765,0.14054056,0.49279523,-0.050226454
SP140L,0.07047565,-0.08968075,0.14839098,-0.12122869,0.13584451,0.065561116
NR1H2,0.24824409,-0.2962558,-0.7148199,0.04390798,-0.18190399,-0.20234446
ZNF76,-0.03810321,-0.14483789,-0.31955373,0.06747514,0.48884502,0.0837448
ZNF772,0.019563071,-0.04315733,-0.107068285,0.038166,-0.107068285,-0.055946473
ZBTB37,-0.03681878,-0.02056515,-0.048883192,0.0075015067,0.50082904,0.055721015
NFKBIL1,0.26234108,-0.23710167,-0.2880793,0.077155665,-0.12669896,-0.29370534
ARID4B,0.011692912,-0.12835369,0.0140756685,-0.102351665,0.47219396,0.15575545
ZNF787,-0.061376307,-0.007125756,0.0654526,0.02937645,0.3294998,0.0630755
E2F1,0.049386233,-0.1688469,0.038336273,0.3080659,-0.27181324,-0.24354911
POGZ,-0.111350745,-0.05418361,-0.013160875,0.0142888045,0.34461227,0.17929916
HIF1A,0.11974145,-0.12020128,-0.648153,-0.1035915,0.47219583,-0.00037285552
ZNF571,0.016498405,-0.041251235,-0.23361973,-0.07423907,0.8230868,0.065781176
ETV7,-0.072451554,-0.2191795,-0.27187827,0.46888813,-0.002213443,-0.18398003
MTF1,0.14276564,-0.101186156,0.16087632,-0.109261416,0.26011637,-0.043060776
ZBTB41,-0.073239796,-0.018205212,-0.19982861,-0.11046468,0.5047582,0.21560234
ZNF586,-0.075141974,-0.058989845,0.24211836,-0.040596023,0.91320187,0.17499577
E4F1,0.049701195,-0.102405645,-0.18208687,0.02356127,0.48989636,-0.030230364
ZNF420,-0.109840386,-0.12972958,0.023593808,-0.049285553,1.0979428,0.27799168
E2F6,0.09625023,-0.18777323,-0.056725163,0.15442835,-0.30874452,-0.15708992
ZNF566,-0.029590162,-0.079975285,-0.07323516,0.14746328,0.1691604,-0.042343367
ERG,-0.042483002,0.041387837,-0.105689146,-0.031825043,-0.10568913,0.041643642
ZNF594,-0.012707366,-0.07106826,-0.15131363,0.06790316,0.06462,0.0011286066
ZNF546,-0.024842454,-0.024286665,0.43035546,0.013301068,-0.10129141,0.009705721
ZFP14,-0.01765392,-0.058006525,0.047087446,0.10208695,0.040757876,-0.031617
ZNF468,0.06843495,-0.12499526,-0.39746565,0.07422249,0.018803984,-0.08447798
NONO,0.36286935,-0.34526595,-0.8598135,0.15417571,-0.3604834,-0.43489763
ZSCAN26,0.084824465,-0.10626179,-0.17433839,0.041680243,-0.04459297,-0.09091691
ZNF439,0.055288482,-0.11595909,0.20192802,-0.12900604,0.50286704,0.10833276
GTF3A,0.4400144,-0.41559386,-0.8831655,0.079548806,-0.80883914,-0.42876914
PRDM2,-0.1575347,-0.038025763,-0.0073051327,-0.14049527,0.73132676,0.37443373
ZKSCAN4,0.07605605,-0.0944427,-0.18780878,0.008899745,0.14545958,-0.0571512
ZNF582,0.012907558,-0.048959505,0.37411365,0.0114520425,0.47768018,-0.017888889
PURA,0.024463985,-0.13674329,0.017978476,0.038368046,-0.26903522,0.019267261
KDM2A,-0.23044191,-0.004580251,0.036861345,-0.037528533,0.77632993,0.36282736
PLAGL1,-0.059563234,-0.0065869503,0.38180348,-0.15526818,1.1506174,0.2216566
THAP8,0.10037499,-0.13595042,-0.24355686,0.041159246,0.056981742,-0.094154015
FOXN2,-0.0074147847,-0.017450335,-0.15392296,-0.31516835,0.48430195,0.3081586
CNOT4,-0.027269075,-0.12209147,0.36152318,-0.037218753,0.51503414,0.14591055
ZNF493,0.05348641,0.0047377115,-0.3722189,0.017988922,0.106921695,-0.09539164
ZNF277,0.08871245,-0.14811859,-0.026414689,-0.14320345,0.555418,0.09467878
ZNF426,0.0778742,-0.13809167,-0.1302196,0.09303594,0.14434259,-0.10925843
ZBTB18,-0.043840956,-0.03004431,-0.19963619,0.009760088,0.00073994376,0.074420795
FOXJ2,-0.10614163,-0.10259031,-0.0044764155,0.21954976,-0.09444212,0.017812453
ZNF215,0.024117887,-0.025952145,-0.037505534,-0.10412306,0.5130297,0.07377341
ZNF335,-0.047778517,-0.05627846,-0.24594231,0.01773235,0.19320215,0.08837254
ZSCAN21,0.045927044,-0.14464857,-0.29522535,0.12523292,1.2543147,-0.096232034
ZNF512B,-0.10025967,-0.072087884,0.3005356,0.16734767,0.6249118,0.03062712
ZHX3,-0.13517468,0.08230918,0.15538521,-0.31713763,0.5461032,0.4277246
ZNF737,-0.019375442,-0.023380583,-0.18196847,-0.020103114,-0.1819685,0.063647516
ZNF500,-0.012067968,-0.07088739,-0.053503443,0.011694885,-0.11835002,0.053281695
TBX5,-0.03124632,-0.034757864,-0.047541,-0.011795218,0.31129983,-0.017983217
ZNF777,-0.06698515,-0.06753154,-0.29356575,-0.016025383,0.046491895,0.15556404
ZNF316,-0.090497844,0.03687146,0.23481691,-0.023055162,0.23797713,0.12468466
TFDP2,0.22210307,-0.4329881,-0.6892158,0.26904485,0.8641328,-0.29170454
ZNF446,0.02541513,-0.07212494,-0.23294143,0.013816058,0.0056447983,-0.0018182553
ZKSCAN8,-0.083812505,-0.036278423,0.20095181,-0.020649033,0.32951874,0.15925834
SFPQ,0.10264223,-0.1534895,-0.56160027,0.1492091,-0.21408656,-0.18160065
ARNT,0.0858066,-0.023024056,-0.77995366,-0.22594331,0.21148208,0.10105119
JDP2,0.044862553,-0.034388542,-0.13400345,0.07281306,-0.08328957,-0.10797353
ZNF84,-0.041217014,-0.1026051,0.057780653,0.054611735,0.2221806,0.07301822
GLIS2,-0.1174107,-0.094001,-0.17109565,0.20491159,-0.020162003,0.041991133
MGA,-0.17006645,-0.059358228,0.43961093,-0.032907765,0.89117104,0.30390108
ZNF260,0.032762084,-0.13953002,0.06490945,0.0080917375,0.53361183,0.030540181
SOX12,-0.043081556,-0.05332377,-0.09028485,0.066097036,0.27008244,-0.00777061
SOX9,-0.0323129,-0.028058311,-0.03231289,0.009327287,-0.03231289,-0.029583761
ZNF91,-0.14248861,0.021931112,0.29352123,-0.13563217,0.8957428,0.30705616
TAF1,-0.16802822,0.0014109527,0.62825906,-0.09155085,0.65102285,0.31665123
NFX1,-0.104478106,-0.07110386,0.07674742,0.021084443,0.16701837,0.1749171
ATF4,0.29524538,-0.1955115,-0.5938592,0.081950165,-0.7316413,-0.36593717
ZNF736,-0.045608494,0.01205276,-0.25877327,-0.094476596,1.0710576,0.13775846
ZFP91,0.042943235,-0.15420707,-0.38090286,0.13364184,-0.31305912,-0.08114178
ZNF345,-0.08706505,-0.05668115,-0.32698295,-0.09888163,1.1021351,0.24565345
MAX,0.18101817,-0.27723178,-0.48034748,-0.02065681,0.33808708,-0.06375333
ZNF652,-0.088761955,-0.07137376,0.5205077,-0.09887203,0.30885878,0.25917292
ZNF8,-0.017716536,-0.021723168,-0.16774188,0.036941756,-0.16774188,0.007550797
NFAT5,-0.38527644,-0.055102814,0.9886212,0.008170478,1.0235506,0.5692756
ZNF761,-0.058482468,-0.0812096,0.30561525,0.008281411,0.38290554,0.12414159
TBX19,-0.040394977,-0.022758286,-0.16672069,-0.102403924,0.41891506,0.16435236
ZBTB7C,-0.13149461,-0.09600385,-0.20049025,0.35188195,-0.08846748,-0.070391595
LHX4,-0.08802199,-0.09640719,0.9311164,-0.024980271,0.062552,0.20584843
ZNF557,0.02973985,-0.058298748,-0.051179744,0.017204199,0.24649206,-0.022792254
ZNF451,-0.10295596,-0.021164905,0.14629991,-0.10459559,1.0357748,0.24903706
SMAD5,-0.00573359,-0.14649102,-0.111369155,0.14684947,0.13318993,-0.03296686
ZNF816,0.08540386,-0.13398309,-0.18298702,0.06435922,-0.18298705,-0.0936485
ZBTB14,0.0711848,-0.08214586,-0.24134448,0.055945367,-0.24134447,-0.09797523
NR3C1,0.07807702,-0.17392209,0.05184525,-0.043425538,-0.38082695,0.041706122
E2F2,0.06386709,-0.116533324,-0.23965123,0.20475516,-0.23965122,-0.20195408
ZBED2,-0.036083795,-0.037981693,-0.037981693,0.015585946,-0.037981696,-0.02978965
NFE2L1,0.007829822,-0.08692193,-0.53900933,0.017384365,0.23012805,0.029572945
MYCL,0.028868873,-0.12538369,-0.06822935,-0.012481165,0.086356334,0.050039224
GATA2,0.32484648,-0.25734302,-0.23028077,-0.05135133,-0.28134048,-0.2518599
ZNF219,-0.07952278,-0.089824855,-0.12795924,0.26773968,0.18494456,-0.07845422
ZNF573,-0.032261666,-0.09950973,-0.31709442,-0.09866671,0.674545,0.19728416
BARX2,-0.027249223,-0.16244188,-0.23551434,0.32228416,0.18523785,-0.15250747
ZNF189,0.012017638,-0.026949897,-0.19740064,0.041796073,-0.19740064,-0.03583076
PPP1R13L,-0.07839987,-0.18764146,-0.16365547,0.1787511,0.43091363,0.06671149
ZNF814,0.05121454,-0.17510678,0.0709028,-0.009879809,1.02886,0.039498832
ID4,0.06523927,0.027108157,-0.25287896,-0.061242256,0.15667976,-0.054946635
ZBTB48,0.040081248,-0.026263667,0.1905357,-0.055460315,-0.03744642,0.009367807
PBX4,-0.25435776,-0.048667092,0.459521,-0.3283191,0.31901512,0.6936375
ZNF506,0.054264214,-0.08960135,-0.33541554,0.023046426,-0.26548722,-0.0379903
ZNF791,0.020203982,-0.07010541,-0.314811,-0.0010759142,-0.002904049,0.018536909
TFAM,0.3133647,-0.34843248,-0.51280713,0.24428864,-0.48616812,-0.44516113
ZNF565,-0.064513765,-0.046890568,0.20301887,-0.05785494,0.6174024,0.1702343
ETV6,-0.19870827,-0.05126082,-0.013712523,-0.07556473,0.36640754,0.38539776
ZNF234,-0.0026326918,-0.07104712,0.051275358,0.034541737,0.1632737,0.016158408
ZNF624,-0.032139253,-0.045940965,0.18593535,-0.037828866,0.40444416,0.10638001
SMARCE1,0.16128705,-0.22601658,-0.47403792,0.13098767,-0.3667303,-0.2020258
TP63,-0.19723207,-0.17472006,-0.30735442,0.6481623,-0.20701371,-0.19571953
ZNF180,0.012998901,-0.08353502,-0.25050452,0.03958061,0.17104712,-0.001444691
ZNF561,0.07321337,-0.08430542,-0.32744536,-0.022854635,1.1270726,-0.037181955
ZNF552,-0.0072102984,-0.067976214,-0.33725938,0.06360123,0.7216474,-0.008134317
ZNF414,0.11331026,-0.13942301,-0.4181122,0.10902537,0.04755791,-0.17183606
ZNF691,0.11257866,-0.14153309,-0.23408043,0.041231167,-0.12404008,-0.106867775
ZNF100,0.0065584,-0.05958614,0.33135408,-0.072366074,0.46470982,0.089934774
ZNF429,0.04384102,-0.09348189,-0.16533299,-0.020419823,0.15616837,0.015288256
ZNF692,0.0019274947,-0.07448841,-0.397949,0.04227599,0.69247705,0.0029988347
ZNF605,0.007138124,-0.0630385,-0.22882213,0.01932481,-0.014236301,0.013725357
FOXM1,0.17880867,-0.18234597,-0.18706706,0.21716511,-0.38309577,-0.33568114
ZBED3,-0.042990997,-0.043718975,-0.08467067,0.034339547,-0.084670685,0.0065852986
THAP6,0.04290013,-0.11899497,-0.39586288,0.043386225,0.014489225,-0.023268472
ZNF132,-0.023030039,-0.044223305,-0.06428427,-0.019527592,0.29515442,-0.0026926761
HMGA2,-0.029357858,-0.03046333,-0.072549745,-0.01782998,3.3834941,-0.020430572
FOXP1,-0.31833246,-0.13390695,0.8175727,0.13305824,-0.1871325,0.4190189
ZNF138,0.07988991,-0.13250448,-0.08218712,0.008842588,0.085792966,-0.03829135
GLI4,-0.019463995,-0.06323869,-0.23327366,-0.0039985245,0.21247546,0.07182583
ELK1,0.09344814,-0.12968025,-0.066007085,0.095122404,-0.0059490567,-0.13816331
ZNF146,0.15328482,-0.22398846,-0.36512306,0.09667949,-0.26666656,-0.16165797
NR4A2,0.030041764,0.012276385,-0.23563395,0.058837105,-0.13176382,-0.102864265
ZNF460,-0.03823988,-0.023398826,0.16592017,-0.0029088396,-0.07364928,0.07240105
ZNF384,-0.06831599,0.016566291,-0.19641979,-0.025141876,0.1546979,0.11057232
UBP1,-0.07639449,-0.080842435,0.22087383,-0.051107023,0.8747493,0.20086278
ID2,0.3622914,-0.24010803,-0.71204084,0.18763745,-0.24573371,-0.533862
ZBTB38,-0.06439318,-0.13300067,0.41536388,-0.1094599,0.43441543,0.27294436
ZBTB5,-0.058295522,-0.074048094,-0.24946243,0.041090902,0.26270434,0.092958406
PBX1,-0.24619348,-0.14737317,0.60268795,0.53228587,0.19348869,-0.044245448
ZNF319,-0.04324099,-0.065692164,-0.14482313,-0.009266202,-0.14482315,0.11198392
BHLHE40,0.06553826,-0.12460306,-0.28355563,0.30671164,-0.63634455,-0.28948605
TFDP1,0.16486493,-0.27553397,-0.41235757,0.22360374,-0.31254086,-0.26112375
EPAS1,-0.08536129,0.12848344,0.64900446,-0.61447465,0.5644439,0.5965722
ZNF268,0.0512086,-0.06968844,-0.32815808,0.05653603,-0.11087005,-0.0783116
ZNF358,-0.030495975,-0.033825524,-0.26236904,0.060917474,-0.262369,0.013033343
ZNF33B,0.04509909,-0.16750883,-0.26238233,0.0102362,0.18370531,0.033126116
SHOX2,-0.04989621,0.001946925,-0.1423669,-0.122299254,0.06646227,0.17951696
HOXA7,0.13543709,-0.14050727,-0.18457003,0.06995627,-0.18457,-0.1665665
ZNF34,0.0512753,-0.122558914,0.51042986,-0.023857685,0.42507395,0.020857196
TEAD3,0.15377462,-0.08724639,-0.1900592,-0.15999907,0.40156755,-0.020550199
ZNF768,0.0034721894,-0.056372374,-0.3077828,0.1000681,-0.07751725,-0.058473907
HSF2,0.04200759,-0.13320221,-0.3475319,0.11642048,-0.11170639,-0.07917381
THAP7,0.2382559,-0.27321965,-0.09600931,0.16580492,-0.46191716,-0.3156654
FOXD1,-0.030468132,-0.035701666,-0.03995949,0.0043543694,0.6771804,-0.034497056
JUND,-0.065061495,0.05971296,0.16224766,0.08132302,-0.36955518,-0.017336957
ZNF280C,-0.10592205,-0.07265905,-0.06693385,-0.04367102,1.1775664,0.23045535
ZFAT,-0.30969882,-0.0979026,0.812184,0.24095242,0.83133316,0.27677092
JUNB,0.15937547,-0.16475345,-0.8357309,0.20397568,-0.7707408,-0.30059817
ZNF514,0.03235876,-0.08635275,0.16989917,0.058791477,-0.2332215,-0.044213213
ARNTL2,-0.1112307,-0.08592635,0.018796055,0.09056769,-0.0029623935,0.13197887
TFEC,-0.057415906,-0.016329221,0.43124735,0.028188499,0.26037687,0.032274067
ZNF407,-0.17401187,0.008843083,0.41772678,-0.13892436,0.8559683,0.36348903
KLF13,0.1474157,0.024565075,0.16354239,-0.07747025,0.4508502,-0.16105264
ZBTB25,0.087812535,-0.1371144,-0.16070177,0.029960712,0.17252886,-0.06636555
ZNF281,0.16101967,-0.08142245,-0.20272647,-0.088600636,-0.41489986,-0.093939
ZNF799,-0.028387075,-0.13131028,-0.18671142,0.27946243,0.13435516,-0.13141246
ZNF544,0.09916009,-0.15004049,-0.3110798,0.16438532,-0.11947345,-0.19474372
CXXC1,0.20393147,-0.20173985,-0.49249238,0.045847245,-0.3168203,-0.20111689
ID3,0.465172,-0.13612893,-0.40785828,-0.16128719,0.2032882,-0.43341246
GATAD1,0.02128868,-0.17936946,-0.39571196,0.17807618,0.011575033,-0.07701273
PURB,-0.08700134,-0.103544794,-0.30278865,0.09991302,0.13027056,0.10049161
ZNF121,-0.04853356,-0.051347353,-0.22035459,0.10283404,1.652536,-0.003039388
ZBTB6,-0.033895187,-0.0063038883,0.23251045,0.027880827,-0.0069725174,0.024527973
FOSB,0.036443654,0.059617862,-0.37602013,0.141246,-0.78691524,-0.21234326
FOXK1,-0.11011655,-0.03183268,-0.08194663,0.037241407,0.8842883,0.13837051
ZSCAN30,-0.11022148,0.020521725,0.43561292,-0.105800234,0.10935877,0.2394171
KLF2,-0.1766588,-0.008600411,0.28967556,0.044470392,0.4580275,0.21390109
TP73,-0.041344926,-0.041102488,-0.09845259,0.011469841,0.15119267,0.040390484
ZNF134,0.0031465418,-0.065255255,-0.23743238,0.065925315,0.36597872,-0.024720605
ZNF430,0.0069930796,-0.0807301,0.03494249,0.056956675,0.21781413,-0.012378228
ELF5,-0.09130631,-0.10891949,-0.13042928,0.3362679,0.028611882,-0.11084317
NFXL1,-0.11768972,-0.094221674,0.36078,-0.13719012,0.33061966,0.35126936
ZNF211,-0.010027926,-0.040222835,-0.28853986,-0.052671358,0.4491568,0.086629294
NR4A3,-0.037559226,0.0018948595,-0.1598588,0.12674572,0.119054906,-0.06384602
ZNF621,-0.05787917,-0.02221015,0.08585134,0.012093863,0.61642426,0.08128692
BATF3,0.41287047,-0.15272942,-0.37272334,-0.19429488,-0.4872865,-0.31214738
HOXB13,-0.009568767,-0.045208383,-0.049470242,-0.004779439,-0.049470235,-0.049470242
ZSCAN9,0.013749638,-0.08040646,0.13300967,0.047651786,0.49184534,-0.016363557
SRF,0.07146465,0.015119959,-0.49047795,0.021834238,0.19174723,-0.13148154
FOXN1,-0.018129084,-0.018129084,-0.018129086,-0.003278614,-0.018129084,-0.018129084
ZNF232,0.114371195,-0.13426685,-0.22884291,0.09437783,-0.008399722,-0.16378166
TOX4,0.23066309,-0.28096214,-0.5052137,0.12488591,-0.4152097,-0.26046893
ZNF17,0.058642067,-0.083995014,-0.13995133,0.050258316,-0.13995133,-0.077522516
TSC22D3,0.39700797,0.034596916,-0.11178663,-0.55326104,-0.3940681,-0.082167424
ARID5B,0.23235871,-0.2378573,-0.51793754,0.122206844,-0.3894637,-0.2882305
RFX2,-0.1198517,0.11489004,0.1457266,-0.21181564,-0.021844385,0.29251412
GLI3,-0.18107875,-0.05346211,-0.12540077,0.027647713,-0.065557085,0.27060714
ZNF689,0.034383357,-0.10607448,-0.19673808,0.09740945,-0.082983725,-0.06915954
ZNF226,0.11561825,-0.08206336,-0.31415695,0.039675068,-0.24249153,-0.1466446
KLF6,0.10840195,-0.05967183,-0.51274526,-0.109154254,0.25093096,-0.016794987
SOX15,-0.073632635,-0.15359753,-0.1676794,0.40444252,-0.1676794,-0.16449337
HAND2,-0.07223737,0.065109305,0.4808244,-0.042851247,-0.16482575,0.09961477
ZNF160,-0.028423203,-0.049267303,-0.02592085,-0.052415837,0.6203411,0.11600213
GABPA,-0.030750286,-0.15057644,0.24298146,0.0759894,0.19220495,0.06838591
ZNF841,0.05377291,0.008075668,-0.22513789,-0.08768681,-0.03739391,-0.00064075604
KLF9,-0.07747642,-0.0038747562,-0.13486613,-0.06192217,3.299975,0.13794553
THAP4,0.14219429,-0.21734762,0.24320169,0.12156645,-0.40513754,-0.17488578
ZNF77,-0.029584842,-0.042242028,0.04543194,0.053918045,0.032811977,0.019704299
TBX1,-0.09486745,-0.021510014,-0.018843634,-0.21509759,1.5561353,0.33590448
ZBTB1,0.01268355,-0.063474126,-0.19752872,-0.18165281,0.70719445,0.18478109
ARID1B,-0.26140445,0.020525232,0.40678522,-0.0070003145,0.7265268,0.36172748
ZFP62,0.06592135,-0.11891113,-0.2868704,0.037599504,-0.042398337,-0.051265184
ZNF800,-0.073606566,-0.07130943,-0.17831457,-0.11525954,0.6658778,0.2532554
USF2,0.14802578,-0.22395864,-0.3604272,0.022551812,-0.23840737,-0.08633226
ZNF615,0.03122047,-0.07378167,0.050525956,-0.004620876,0.67547905,0.0012416819
PBRM1,-0.063882284,-0.086023085,-0.36047414,-0.077147156,0.5253814,0.21574312
ZNF487,0.0018388089,-0.00233431,-0.28798714,-0.06632914,-0.16705577,0.06247445
ZNF740,-0.0019444873,-0.053969815,-0.1804835,-0.017702498,-0.029991444,0.05473383
IRF7,0.29332662,-0.08721659,-0.012675872,-0.17978755,-0.15946509,-0.19984183
ZFP42,0.39128357,-0.2566123,-0.34077713,-0.00048757554,-0.54336727,-0.39202216
JARID2,-0.13754302,0.0054769735,0.15862979,-0.32297277,0.56401414,0.48561797
PSPC1,0.06921464,-0.107559375,0.15198258,-0.21730542,0.7205251,0.16252927
BCL3,0.0075888806,-0.0792807,-0.2894331,-0.12309685,-0.07329891,0.1549412
ZNF445,-0.11698616,-0.08316979,0.5842635,0.11126497,-0.022689639,0.11672794
ZNF529,-0.06905131,-0.0209344,0.09592885,-0.004531182,-0.14067091,0.1175124
ZNF175,-0.104312114,-0.07749331,-0.24715436,0.22323632,-0.13240829,-0.002757532
MEF2A,-0.20810033,-0.028830077,0.90589154,-0.0417046,1.0829055,0.3432428
ARNT2,-0.021651303,-0.048633605,-0.18658872,-0.11583444,-0.18658873,0.1710203
E2F3,0.0020525393,-0.12326161,-0.20262732,0.268546,-0.018716898,-0.16910665
SCX,-0.08581329,0.006366879,0.57471776,-0.021438634,0.14128974,0.13431574
REST,0.16152471,-0.20635241,-0.009653644,0.025685107,-0.1723387,-0.122239344
ZNF324,0.0131049,-0.05581623,0.49140117,0.033405356,0.15085332,-0.017392153
MLXIP,-0.19582832,-0.04470378,0.2478392,-0.15000974,-0.14156988,0.44787413
GLIS3,-0.29682982,-0.04972455,0.6148864,-0.27781028,-0.0447884,0.71104693
ZNF835,-0.033669427,-0.065076366,-0.06934666,0.0766288,-0.06934666,-0.058389805
ZFP30,-0.01550893,-0.032091405,-0.082231246,-0.031007027,0.18805613,0.07034333
TCF7L1,-0.21602269,-0.11970167,0.36707962,-0.039860245,1.5027596,0.4108263
CREB3L2,-0.05585833,-0.008833279,-0.029164094,-0.23336308,0.89920074,0.2934641
ADNP,-0.10469548,-0.107708424,-0.10526928,0.04402125,0.520546,0.17591207
FOXO3,-0.03707336,-0.05930879,-0.08722105,-0.117648065,0.58111477,0.19536011
ZNF708,-0.043186903,-0.04570269,0.2793045,-0.0599744,1.2023246,0.13588262
MECOM,-0.118656695,0.035537306,1.0428089,-0.020007027,0.18505073,0.15948506
ZNF236,-0.08858772,-0.08400069,-0.22557376,0.014844264,0.5768797,0.16449322
MYC,0.2709811,-0.2332161,-0.43942797,0.10809496,-0.46576923,-0.3336533
MIER2,-0.015235525,-0.10101405,-0.08080681,-0.001828725,-0.050973747,0.08920093
NCOR1,0.16071849,-0.30562103,-0.48266345,0.06369653,0.295001,-0.09339598
HOMEZ,0.12673491,-0.1365558,-0.27942404,0.019665185,-0.16837493,-0.11006777
ZNF264,-0.0059061367,-0.054525994,-0.01579178,0.018196015,0.3236037,0.024394492
EGR3,-0.03620567,-0.02134421,-0.12429663,0.12990233,-0.12429663,-0.062179267
ZNF141,-0.078113265,-0.07947682,0.2189093,0.041367568,0.5527199,0.12007045
RFX3,-0.20276071,0.056305785,0.37384626,-0.2243837,0.13747612,0.4585216
