,Avg_expr,is_DE_limma,is_DA_dorothea,is_DA_chromVar,is_DA_MEFISTO,is_DE_and_DA,cluster,ID
LEF1,0.002516,yes,no,no,yes,yes,EVT_1,EVT_1_LEF1
E2F4,0.282439,yes,no,no,no,no,EVT_1,EVT_1_E2F4
NFATC3,0.145258,yes,no,no,no,no,EVT_1,EVT_1_NFATC3
TCF23,0.000137,no,yes,no,no,no,EVT_1,EVT_1_TCF23
ZNF287,0.004796,no,yes,no,no,no,EVT_1,EVT_1_ZNF287
MYT1L,0.004657,no,yes,no,no,no,EVT_1,EVT_1_MYT1L
FOXA3,0.000587,no,yes,no,yes,no,EVT_1,EVT_1_FOXA3
ZNF736,0.120505,no,yes,no,no,no,EVT_1,EVT_1_ZNF736
RAX2,0.0,no,yes,no,no,no,EVT_1,EVT_1_RAX2
ZNF8,0.007744,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF8
ZNF605,0.016337,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF605
ZNF740,0.012657,no,yes,no,no,no,EVT_1,EVT_1_ZNF740
RFXAP,0.013597,yes,no,no,no,no,EVT_1,EVT_1_RFXAP
ZNF853,9.7e-05,no,yes,no,no,no,EVT_1,EVT_1_ZNF853
TBX15,0.000803,no,yes,no,yes,no,EVT_1,EVT_1_TBX15
HIVEP3,0.110968,no,yes,no,no,no,EVT_1,EVT_1_HIVEP3
YBX3,0.201185,yes,no,no,no,no,EVT_1,EVT_1_YBX3
ZNFX1,0.099908,no,yes,no,no,no,EVT_1,EVT_1_ZNFX1
ZNF669,0.023184,no,yes,no,no,no,EVT_1,EVT_1_ZNF669
SCRT2,not_enough_cells_expr_limma,no,yes,no,no,no,EVT_1,EVT_1_SCRT2
ZBED5,0.054546,yes,yes,no,no,yes,EVT_1,EVT_1_ZBED5
DMTF1,0.152329,yes,yes,no,no,yes,EVT_1,EVT_1_DMTF1
FOXJ2,0.017106,yes,no,no,no,no,EVT_1,EVT_1_FOXJ2
NPAS1,0.002157,no,yes,no,no,no,EVT_1,EVT_1_NPAS1
JUND,0.452596,yes,no,yes,yes,yes,EVT_1,EVT_1_JUND
CASZ1,0.009131,no,yes,no,no,no,EVT_1,EVT_1_CASZ1
IKZF4,0.01891,yes,no,no,no,no,EVT_1,EVT_1_IKZF4
CEBPG,0.277608,no,yes,no,no,no,EVT_1,EVT_1_CEBPG
PITX1,0.003839,yes,no,no,yes,yes,EVT_1,EVT_1_PITX1
ETS1,0.006342,yes,no,no,no,no,EVT_1,EVT_1_ETS1
FOXI1,not_enough_cells_expr_limma,no,yes,no,no,no,EVT_1,EVT_1_FOXI1
KLF1,0.001372,no,yes,no,no,no,EVT_1,EVT_1_KLF1
ZC3H4,0.077867,no,yes,no,no,no,EVT_1,EVT_1_ZC3H4
ZNF672,0.070633,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF672
ZNF517,0.003841,no,yes,no,no,no,EVT_1,EVT_1_ZNF517
NFIB,0.029029,yes,no,no,no,no,EVT_1,EVT_1_NFIB
RELB,0.034206,yes,no,no,no,no,EVT_1,EVT_1_RELB
ZNF181,0.006115,no,yes,no,no,no,EVT_1,EVT_1_ZNF181
THAP6,0.07526,no,yes,no,no,no,EVT_1,EVT_1_THAP6
HAND1,0.001461,yes,no,no,no,no,EVT_1,EVT_1_HAND1
ZBTB7C,0.014003,yes,yes,no,no,yes,EVT_1,EVT_1_ZBTB7C
NR4A1,0.085665,yes,no,no,no,no,EVT_1,EVT_1_NR4A1
TSC22D3,0.432815,no,yes,no,no,no,EVT_1,EVT_1_TSC22D3
ZNF239,0.006903,no,yes,no,no,no,EVT_1,EVT_1_ZNF239
ZEB2,0.04875,yes,no,no,no,no,EVT_1,EVT_1_ZEB2
NR2E1,0.0,yes,no,no,no,no,EVT_1,EVT_1_NR2E1
ZNF764,0.007508,no,yes,no,no,no,EVT_1,EVT_1_ZNF764
ZNF175,0.020889,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF175
ZBTB8B,0.004974,yes,yes,no,no,yes,EVT_1,EVT_1_ZBTB8B
ZBED1,0.058498,yes,no,no,no,no,EVT_1,EVT_1_ZBED1
RHOXF1,0.002056,no,yes,no,no,no,EVT_1,EVT_1_RHOXF1
ZNF547,0.001679,no,yes,no,no,no,EVT_1,EVT_1_ZNF547
NR2F2,0.202216,yes,no,yes,no,yes,EVT_1,EVT_1_NR2F2
ELF5,0.002397,yes,no,no,no,no,EVT_1,EVT_1_ELF5
ZNF74,0.0207,no,yes,no,no,no,EVT_1,EVT_1_ZNF74
KDM5C,0.11403,yes,yes,no,no,yes,EVT_1,EVT_1_KDM5C
NFKBIB,0.10069,yes,yes,no,no,yes,EVT_1,EVT_1_NFKBIB
HOXA10,0.001268,yes,no,no,yes,yes,EVT_1,EVT_1_HOXA10
FOXD2,0.000153,no,yes,no,yes,no,EVT_1,EVT_1_FOXD2
ZNF37A,0.029311,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF37A
FOXP1,0.270798,yes,no,yes,yes,yes,EVT_1,EVT_1_FOXP1
CTCF,0.232836,yes,no,no,no,no,EVT_1,EVT_1_CTCF
ZBTB45,0.033352,yes,yes,no,no,yes,EVT_1,EVT_1_ZBTB45
ZBTB6,0.008497,yes,yes,no,no,yes,EVT_1,EVT_1_ZBTB6
ZBTB21,0.037208,yes,yes,no,no,yes,EVT_1,EVT_1_ZBTB21
ZNF554,0.017912,no,yes,no,no,no,EVT_1,EVT_1_ZNF554
POU6F1,0.007908,no,yes,no,no,no,EVT_1,EVT_1_POU6F1
GABPA,0.095346,yes,no,no,no,no,EVT_1,EVT_1_GABPA
ST18,0.005936,no,yes,no,no,no,EVT_1,EVT_1_ST18
ZSCAN20,0.012114,no,yes,no,no,no,EVT_1,EVT_1_ZSCAN20
IRF6,0.092861,yes,yes,no,no,yes,EVT_1,EVT_1_IRF6
ZBTB40,0.090652,no,yes,no,no,no,EVT_1,EVT_1_ZBTB40
ZNF707,0.028728,no,yes,no,no,no,EVT_1,EVT_1_ZNF707
MYBL2,0.099413,yes,no,no,no,no,EVT_1,EVT_1_MYBL2
ZNF302,0.064314,no,yes,no,no,no,EVT_1,EVT_1_ZNF302
THAP3,0.066118,no,yes,no,no,no,EVT_1,EVT_1_THAP3
ZNF529,0.043626,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF529
ZNF77,0.018978,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF77
TFDP1,0.342002,yes,no,yes,no,yes,EVT_1,EVT_1_TFDP1
ZNF467,0.001274,yes,no,no,no,no,EVT_1,EVT_1_ZNF467
ZNF440,0.212361,no,yes,no,no,no,EVT_1,EVT_1_ZNF440
ZNF510,0.016978,no,yes,no,no,no,EVT_1,EVT_1_ZNF510
IKZF2,0.092868,no,yes,no,no,no,EVT_1,EVT_1_IKZF2
ZNF550,0.022415,no,yes,no,no,no,EVT_1,EVT_1_ZNF550
FIZ1,0.015816,yes,no,no,no,no,EVT_1,EVT_1_FIZ1
FOXN1,0.0,yes,yes,no,no,yes,EVT_1,EVT_1_FOXN1
NFE2L2,0.212141,yes,no,yes,no,yes,EVT_1,EVT_1_NFE2L2
ZNF217,0.159115,yes,no,no,no,no,EVT_1,EVT_1_ZNF217
NFX1,0.178,yes,yes,no,no,yes,EVT_1,EVT_1_NFX1
TSC22D1,1.026929,yes,no,no,no,no,EVT_1,EVT_1_TSC22D1
DNMT3A,0.068839,yes,no,no,no,no,EVT_1,EVT_1_DNMT3A
ZNF530,0.008926,no,yes,no,no,no,EVT_1,EVT_1_ZNF530
HNF4G,0.003954,no,yes,no,no,no,EVT_1,EVT_1_HNF4G
ZNF565,0.088191,no,yes,no,no,no,EVT_1,EVT_1_ZNF565
ZNF264,0.065982,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF264
ZNF514,0.022453,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF514
FOXQ1,9.2e-05,no,yes,no,no,no,EVT_1,EVT_1_FOXQ1
ZSCAN26,0.01264,no,yes,no,no,no,EVT_1,EVT_1_ZSCAN26
TFEB,0.01834,yes,yes,no,no,yes,EVT_1,EVT_1_TFEB
ZNF761,0.152604,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF761
ZNF354B,0.051161,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF354B
TONSL,0.034969,yes,yes,no,no,yes,EVT_1,EVT_1_TONSL
ZNF827,0.011815,no,yes,no,no,no,EVT_1,EVT_1_ZNF827
ELK1,0.038163,yes,yes,no,no,yes,EVT_1,EVT_1_ELK1
ZNF362,0.033723,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF362
ZNF652,0.247232,no,yes,no,no,no,EVT_1,EVT_1_ZNF652
ZNF304,0.004495,yes,no,no,no,no,EVT_1,EVT_1_ZNF304
ZNF275,0.024742,no,yes,no,no,no,EVT_1,EVT_1_ZNF275
ZIK1,0.004568,no,yes,no,no,no,EVT_1,EVT_1_ZIK1
KLF10,0.301595,no,yes,no,no,no,EVT_1,EVT_1_KLF10
NFIC,0.038456,yes,no,no,no,no,EVT_1,EVT_1_NFIC
MITF,0.036978,yes,no,no,no,no,EVT_1,EVT_1_MITF
ZBTB17,0.059031,no,yes,no,no,no,EVT_1,EVT_1_ZBTB17
ZNF197,0.012059,no,yes,no,no,no,EVT_1,EVT_1_ZNF197
ZXDC,0.058763,yes,yes,no,no,yes,EVT_1,EVT_1_ZXDC
HIVEP1,0.094936,yes,yes,no,no,yes,EVT_1,EVT_1_HIVEP1
ZNF296,0.009517,no,yes,no,no,no,EVT_1,EVT_1_ZNF296
MECOM,0.047194,yes,yes,no,no,yes,EVT_1,EVT_1_MECOM
ZNF799,0.008964,yes,no,no,no,no,EVT_1,EVT_1_ZNF799
KAT6A,0.392434,no,yes,no,no,no,EVT_1,EVT_1_KAT6A
ZNF280D,0.068495,yes,no,no,no,no,EVT_1,EVT_1_ZNF280D
ZNF607,0.011824,no,yes,no,no,no,EVT_1,EVT_1_ZNF607
BNC2,0.060347,yes,no,no,no,no,EVT_1,EVT_1_BNC2
ADNP2,0.075048,yes,yes,no,no,yes,EVT_1,EVT_1_ADNP2
NCOA3,0.376756,yes,yes,no,no,yes,EVT_1,EVT_1_NCOA3
TP73,0.002534,yes,yes,yes,no,yes,EVT_1,EVT_1_TP73
ZNF410,0.005061,yes,yes,no,yes,yes,EVT_1,EVT_1_ZNF410
ZSCAN29,0.030695,no,yes,no,no,no,EVT_1,EVT_1_ZSCAN29
LMX1B,0.000682,no,yes,yes,yes,no,EVT_1,EVT_1_LMX1B
ZNF597,0.012341,no,yes,no,no,no,EVT_1,EVT_1_ZNF597
OTX1,0.004556,no,yes,no,no,no,EVT_1,EVT_1_OTX1
ZNF587,0.071136,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF587
BBX,0.542089,yes,yes,no,no,yes,EVT_1,EVT_1_BBX
ELK3,0.117519,no,yes,no,no,no,EVT_1,EVT_1_ELK3
ZNF266,0.033266,no,yes,no,no,no,EVT_1,EVT_1_ZNF266
ZNF579,0.002044,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF579
NFE2L1,0.095627,yes,no,no,yes,yes,EVT_1,EVT_1_NFE2L1
ZNF41,0.02411,no,yes,no,no,no,EVT_1,EVT_1_ZNF41
ZNF595,0.094451,yes,no,no,no,no,EVT_1,EVT_1_ZNF595
ZNF24,0.158085,yes,no,no,yes,yes,EVT_1,EVT_1_ZNF24
ZNF768,0.030124,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF768
ZNF611,0.148293,no,yes,no,no,no,EVT_1,EVT_1_ZNF611
TFAP2E,0.002841,no,yes,no,no,no,EVT_1,EVT_1_TFAP2E
ZBTB18,0.013494,yes,no,no,yes,yes,EVT_1,EVT_1_ZBTB18
DEAF1,0.051559,yes,yes,no,no,yes,EVT_1,EVT_1_DEAF1
ZNF619,0.004687,no,yes,no,no,no,EVT_1,EVT_1_ZNF619
ZNF408,0.031494,no,yes,no,no,no,EVT_1,EVT_1_ZNF408
HEY1,0.290802,no,yes,no,no,no,EVT_1,EVT_1_HEY1
TBX5,0.001579,no,yes,no,yes,no,EVT_1,EVT_1_TBX5
HOXC12,3.8e-05,no,yes,no,no,no,EVT_1,EVT_1_HOXC12
ARNTL2,0.042484,yes,no,no,no,no,EVT_1,EVT_1_ARNTL2
JDP2,0.050048,yes,no,yes,yes,yes,EVT_1,EVT_1_JDP2
ZNF700,0.018052,no,yes,no,no,no,EVT_1,EVT_1_ZNF700
ZNF654,0.129693,no,yes,no,no,no,EVT_1,EVT_1_ZNF654
ZFP14,0.026331,yes,yes,no,no,yes,EVT_1,EVT_1_ZFP14
ZNF253,0.045978,no,yes,no,no,no,EVT_1,EVT_1_ZNF253
THRB,0.554217,no,yes,no,no,no,EVT_1,EVT_1_THRB
ZNF211,0.029401,no,yes,no,no,no,EVT_1,EVT_1_ZNF211
LHX9,not_enough_cells_expr_limma,no,yes,no,no,no,EVT_1,EVT_1_LHX9
ATF4,0.720984,yes,yes,no,yes,yes,EVT_1,EVT_1_ATF4
GATAD1,0.101412,yes,yes,no,no,yes,EVT_1,EVT_1_GATAD1
ZKSCAN3,0.015002,no,yes,no,no,no,EVT_1,EVT_1_ZKSCAN3
PBRM1,0.338086,no,yes,no,no,no,EVT_1,EVT_1_PBRM1
TFCP2,0.189863,yes,no,no,no,no,EVT_1,EVT_1_TFCP2
ZNF286A,0.006306,no,yes,no,no,no,EVT_1,EVT_1_ZNF286A
TAF1,0.141425,no,yes,no,no,no,EVT_1,EVT_1_TAF1
ZNF200,0.038986,no,yes,no,no,no,EVT_1,EVT_1_ZNF200
ZNF548,0.01077,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF548
ZNF84,0.044604,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF84
RFX5,0.016496,yes,no,no,no,no,EVT_1,EVT_1_RFX5
KAT7,0.083946,yes,yes,no,no,yes,EVT_1,EVT_1_KAT7
ZNF142,0.027873,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF142
BSX,not_enough_cells_expr_limma,no,yes,no,no,no,EVT_1,EVT_1_BSX
FOSB,0.708748,yes,no,no,no,no,EVT_1,EVT_1_FOSB
ZBTB7A,0.074238,yes,no,no,no,no,EVT_1,EVT_1_ZBTB7A
LYAR,0.18463,yes,yes,no,no,yes,EVT_1,EVT_1_LYAR
KMT2A,0.121662,yes,no,no,no,no,EVT_1,EVT_1_KMT2A
ZNF615,0.025506,no,yes,no,no,no,EVT_1,EVT_1_ZNF615
ZNF445,0.019362,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF445
ZNF28,0.058079,yes,no,no,no,no,EVT_1,EVT_1_ZNF28
NFAT5,0.321382,yes,yes,no,no,yes,EVT_1,EVT_1_NFAT5
FOXK1,0.077106,yes,yes,no,no,yes,EVT_1,EVT_1_FOXK1
BACH2,0.010177,yes,yes,yes,yes,yes,EVT_1,EVT_1_BACH2
ZNF155,0.014089,no,yes,no,no,no,EVT_1,EVT_1_ZNF155
PURA,0.207035,yes,yes,no,no,yes,EVT_1,EVT_1_PURA
ZFHX3,0.328835,yes,yes,no,no,yes,EVT_1,EVT_1_ZFHX3
ZNF696,0.01102,no,yes,no,no,no,EVT_1,EVT_1_ZNF696
STAT4,0.028994,yes,no,no,no,no,EVT_1,EVT_1_STAT4
ZNF449,0.018292,no,yes,no,no,no,EVT_1,EVT_1_ZNF449
ZNF256,0.008411,yes,no,no,no,no,EVT_1,EVT_1_ZNF256
MTA1,0.049578,yes,no,no,no,no,EVT_1,EVT_1_MTA1
ZNF662,0.013666,no,yes,no,no,no,EVT_1,EVT_1_ZNF662
NEUROG2,not_enough_cells_expr_limma,no,yes,no,yes,no,EVT_1,EVT_1_NEUROG2
ZNF184,0.014081,yes,no,no,no,no,EVT_1,EVT_1_ZNF184
ASCL1,0.000153,yes,no,no,no,no,EVT_1,EVT_1_ASCL1
ARID1B,0.425956,yes,yes,no,no,yes,EVT_1,EVT_1_ARID1B
MLX,0.196988,no,yes,no,no,no,EVT_1,EVT_1_MLX
TSHZ1,0.029563,no,yes,no,no,no,EVT_1,EVT_1_TSHZ1
CNOT4,0.239985,no,yes,no,no,no,EVT_1,EVT_1_CNOT4
JUN,0.137497,yes,no,no,yes,yes,EVT_1,EVT_1_JUN
HES1,0.017395,yes,no,no,no,no,EVT_1,EVT_1_HES1
SHOX,0.000716,yes,no,no,no,no,EVT_1,EVT_1_SHOX
NR1H3,0.060241,yes,no,no,no,no,EVT_1,EVT_1_NR1H3
ZNF213,0.036235,no,yes,no,no,no,EVT_1,EVT_1_ZNF213
ZNF320,0.002896,no,yes,no,no,no,EVT_1,EVT_1_ZNF320
ZNF345,0.051634,no,yes,no,no,no,EVT_1,EVT_1_ZNF345
KDM5D,0.009708,yes,yes,no,no,yes,EVT_1,EVT_1_KDM5D
IRX5,0.000156,no,yes,no,no,no,EVT_1,EVT_1_IRX5
ZNF626,0.114389,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF626
ZNF684,0.018746,no,yes,no,no,no,EVT_1,EVT_1_ZNF684
RC3H2,0.158813,yes,yes,no,no,yes,EVT_1,EVT_1_RC3H2
ZNF433,0.020878,yes,no,no,no,no,EVT_1,EVT_1_ZNF433
NR2C1,0.123551,yes,no,no,no,no,EVT_1,EVT_1_NR2C1
ZFP3,0.004276,yes,yes,no,no,yes,EVT_1,EVT_1_ZFP3
MESP1,0.000314,yes,yes,no,no,yes,EVT_1,EVT_1_MESP1
FOXC1,0.001673,yes,no,yes,yes,yes,EVT_1,EVT_1_FOXC1
MIER3,0.035995,yes,yes,no,no,yes,EVT_1,EVT_1_MIER3
LRRFIP2,0.368492,no,yes,no,no,no,EVT_1,EVT_1_LRRFIP2
NCOR1,0.547356,yes,no,no,no,no,EVT_1,EVT_1_NCOR1
ZSCAN25,0.024411,yes,yes,no,no,yes,EVT_1,EVT_1_ZSCAN25
ZNF335,0.076321,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF335
GMEB2,0.055123,no,yes,no,no,no,EVT_1,EVT_1_GMEB2
SMAD3,0.12563,no,yes,no,no,no,EVT_1,EVT_1_SMAD3
ZNF835,0.001062,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF835
PAX4,0.0,yes,no,no,no,no,EVT_1,EVT_1_PAX4
HIC2,0.266976,yes,no,no,no,no,EVT_1,EVT_1_HIC2
KAT8,0.096853,yes,yes,no,no,yes,EVT_1,EVT_1_KAT8
BHLHE40,0.214888,yes,no,no,no,no,EVT_1,EVT_1_BHLHE40
SSRP1,0.319959,yes,yes,no,no,yes,EVT_1,EVT_1_SSRP1
ZNF136,0.043964,no,yes,no,no,no,EVT_1,EVT_1_ZNF136
ZC3H8,0.105838,yes,no,no,no,no,EVT_1,EVT_1_ZC3H8
HES2,0.016492,yes,no,no,no,no,EVT_1,EVT_1_HES2
ZNF250,0.017303,no,yes,no,no,no,EVT_1,EVT_1_ZNF250
SIX4,0.018019,yes,no,no,no,no,EVT_1,EVT_1_SIX4
THAP5,0.033039,yes,no,no,no,no,EVT_1,EVT_1_THAP5
ZNF664,0.030103,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF664
NFE2L3,0.076404,yes,yes,no,no,yes,EVT_1,EVT_1_NFE2L3
ZBTB4,0.012624,yes,no,no,no,no,EVT_1,EVT_1_ZBTB4
RREB1,0.498875,no,yes,no,no,no,EVT_1,EVT_1_RREB1
RBPJ,0.424656,yes,no,no,no,no,EVT_1,EVT_1_RBPJ
PLAG1,0.050195,no,yes,no,no,no,EVT_1,EVT_1_PLAG1
E2F1,0.031124,yes,yes,no,no,yes,EVT_1,EVT_1_E2F1
ZNF512B,0.021288,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF512B
ZNF717,0.027015,no,yes,no,no,no,EVT_1,EVT_1_ZNF717
THAP11,0.067477,yes,no,no,no,no,EVT_1,EVT_1_THAP11
ZNF558,0.023504,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF558
ZNF280C,0.04125,no,yes,no,no,no,EVT_1,EVT_1_ZNF280C
ZNF763,0.008682,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF763
SIX2,0.0,no,yes,no,no,no,EVT_1,EVT_1_SIX2
HIVEP2,0.045509,yes,yes,no,no,yes,EVT_1,EVT_1_HIVEP2
ZNF3,0.055535,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF3
PURB,0.064678,yes,yes,no,no,yes,EVT_1,EVT_1_PURB
NFATC2,0.008385,yes,yes,no,yes,yes,EVT_1,EVT_1_NFATC2
JUNB,0.459965,yes,yes,yes,yes,yes,EVT_1,EVT_1_JUNB
EGR3,0.004655,yes,yes,no,no,yes,EVT_1,EVT_1_EGR3
ZNF407,0.269589,no,yes,no,no,no,EVT_1,EVT_1_ZNF407
SREBF2,0.216964,yes,no,no,yes,yes,EVT_1,EVT_1_SREBF2
ZSCAN22,0.005043,no,yes,no,no,no,EVT_1,EVT_1_ZSCAN22
ZNF567,0.105021,no,yes,no,no,no,EVT_1,EVT_1_ZNF567
ZNF16,0.027002,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF16
ZNF891,0.021048,no,yes,no,no,no,EVT_1,EVT_1_ZNF891
ZNF260,0.051996,no,yes,no,no,no,EVT_1,EVT_1_ZNF260
SOX9,0.0,yes,no,no,no,no,EVT_1,EVT_1_SOX9
E2F8,0.011058,no,yes,no,no,no,EVT_1,EVT_1_E2F8
ZSCAN5A,0.066992,no,yes,no,no,no,EVT_1,EVT_1_ZSCAN5A
ZNF195,0.084872,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF195
ZNF135,0.001357,yes,no,no,no,no,EVT_1,EVT_1_ZNF135
ZNF837,0.005772,no,yes,no,no,no,EVT_1,EVT_1_ZNF837
ZNF324B,0.005897,no,yes,no,no,no,EVT_1,EVT_1_ZNF324B
TEF,0.002239,yes,yes,no,yes,yes,EVT_1,EVT_1_TEF
MYC,0.18535,no,yes,no,no,no,EVT_1,EVT_1_MYC
PRDM2,0.211365,no,yes,no,no,no,EVT_1,EVT_1_PRDM2
ZNF496,0.053168,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF496
RERE,0.624913,yes,no,no,no,no,EVT_1,EVT_1_RERE
PBX3,0.050183,yes,no,no,no,no,EVT_1,EVT_1_PBX3
THAP7,0.122698,yes,yes,no,no,yes,EVT_1,EVT_1_THAP7
ZBTB5,0.025507,yes,yes,no,no,yes,EVT_1,EVT_1_ZBTB5
KLF2,0.032131,yes,no,no,no,no,EVT_1,EVT_1_KLF2
NFIA,0.04052,yes,no,no,no,no,EVT_1,EVT_1_NFIA
ERF,0.013658,yes,no,no,no,no,EVT_1,EVT_1_ERF
ZNF316,0.022624,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF316
ZNF398,0.070003,no,yes,no,no,no,EVT_1,EVT_1_ZNF398
PLAGL2,0.018819,no,yes,no,no,no,EVT_1,EVT_1_PLAGL2
TBX4,0.000513,no,yes,no,yes,no,EVT_1,EVT_1_TBX4
AR,0.004739,no,yes,no,no,no,EVT_1,EVT_1_AR
ZNF180,0.023515,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF180
DDIT3,0.056976,yes,no,no,no,no,EVT_1,EVT_1_DDIT3
SOX13,0.038529,yes,yes,no,no,yes,EVT_1,EVT_1_SOX13
ZNF471,0.005297,no,yes,no,no,no,EVT_1,EVT_1_ZNF471
OVOL1,0.039231,yes,yes,no,no,yes,EVT_1,EVT_1_OVOL1
NONO,0.559141,yes,yes,no,no,yes,EVT_1,EVT_1_NONO
SMARCE1,0.092984,yes,no,no,no,no,EVT_1,EVT_1_SMARCE1
IRX4,0.012381,yes,yes,no,no,yes,EVT_1,EVT_1_IRX4
OLIG3,0.000719,no,yes,no,yes,no,EVT_1,EVT_1_OLIG3
ETV1,0.008247,yes,no,no,no,no,EVT_1,EVT_1_ETV1
ZNF675,0.062677,no,yes,no,no,no,EVT_1,EVT_1_ZNF675
TFE3,0.035365,yes,no,no,no,no,EVT_1,EVT_1_TFE3
KAT5,0.188447,no,yes,no,no,no,EVT_1,EVT_1_KAT5
WIZ,0.051585,no,yes,no,no,no,EVT_1,EVT_1_WIZ
ZNF248,0.08557,no,yes,no,no,no,EVT_1,EVT_1_ZNF248
RFX7,0.081862,yes,yes,no,no,yes,EVT_1,EVT_1_RFX7
ZNF681,0.027851,yes,no,no,no,no,EVT_1,EVT_1_ZNF681
ZBTB34,0.027545,no,yes,no,no,no,EVT_1,EVT_1_ZBTB34
ZNF808,0.034668,yes,no,no,no,no,EVT_1,EVT_1_ZNF808
ZNF202,0.01201,yes,no,no,no,no,EVT_1,EVT_1_ZNF202
EGR1,0.232271,yes,yes,no,no,yes,EVT_1,EVT_1_EGR1
MAFK,0.076212,yes,no,no,yes,yes,EVT_1,EVT_1_MAFK
ZNF417,0.004846,no,yes,no,no,no,EVT_1,EVT_1_ZNF417
ZNF165,0.026577,yes,no,no,no,no,EVT_1,EVT_1_ZNF165
ID2,0.386423,yes,no,no,no,no,EVT_1,EVT_1_ID2
ZBTB49,0.01963,no,yes,no,no,no,EVT_1,EVT_1_ZBTB49
ZNF343,0.006406,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF343
ZNF621,0.046158,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF621
SCX,0.007256,yes,yes,no,no,yes,EVT_1,EVT_1_SCX
ZNF169,0.03419,no,yes,no,no,no,EVT_1,EVT_1_ZNF169
ZNF623,0.040743,no,yes,no,no,no,EVT_1,EVT_1_ZNF623
ZNF780B,0.035902,no,yes,no,no,no,EVT_1,EVT_1_ZNF780B
GRHL1,0.549887,no,yes,yes,no,no,EVT_1,EVT_1_GRHL1
BCL11B,0.000575,no,yes,no,no,no,EVT_1,EVT_1_BCL11B
ZBTB2,0.094318,no,yes,no,no,no,EVT_1,EVT_1_ZBTB2
E2F6,0.061048,yes,no,no,no,no,EVT_1,EVT_1_E2F6
ZNF518B,0.051348,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF518B
PAX1,not_enough_cells_expr_limma,no,yes,no,no,no,EVT_1,EVT_1_PAX1
ZNF699,0.014645,no,yes,no,no,no,EVT_1,EVT_1_ZNF699
ZNF749,0.008464,no,yes,no,no,no,EVT_1,EVT_1_ZNF749
FOXH1,0.000226,no,yes,no,yes,no,EVT_1,EVT_1_FOXH1
ZNF780A,0.050317,no,yes,no,no,no,EVT_1,EVT_1_ZNF780A
ZXDA,0.002755,no,yes,no,no,no,EVT_1,EVT_1_ZXDA
DUXA,0.0,yes,no,no,yes,yes,EVT_1,EVT_1_DUXA
ZNF268,0.040835,yes,no,no,no,no,EVT_1,EVT_1_ZNF268
ZNF774,0.007658,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF774
E4F1,0.095753,no,yes,no,no,no,EVT_1,EVT_1_E4F1
TFCP2L1,0.008302,yes,no,no,no,no,EVT_1,EVT_1_TFCP2L1
ZNF292,0.407646,yes,yes,no,no,yes,EVT_1,EVT_1_ZNF292
CREB1,0.209679,yes,no,no,yes,yes,EVT_1,EVT_1_CREB1
TFAP2B,0.018,yes,no,no,no,no,EVT_1,EVT_1_TFAP2B
ZNF549,0.019016,no,yes,no,no,no,EVT_1,EVT_1_ZNF549
ZNF483,0.010933,yes,no,no,no,no,EVT_1,EVT_1_ZNF483
FOXL1,not_enough_cells_expr_limma,no,yes,no,no,no,EVT_1,EVT_1_FOXL1
SP2,0.047995,yes,no,yes,no,yes,EVT_1,EVT_1_SP2
ZNF726,0.064376,no,yes,no,no,no,EVT_1,EVT_1_ZNF726
ZNF671,0.008406,no,yes,no,no,no,EVT_1,EVT_1_ZNF671
ZNF782,0.039362,no,yes,no,no,no,EVT_1,EVT_1_ZNF782
