,gene,cluster,geneFrequency,geneFrequencyOutsideCluster,geneFrequencySecondBest,geneFrequencyGlobal,secondBestClusterName,tfidf,idf,qval
11878,FGFR1OP2,7,0.404025528,0.289392997,0.578947368,0.294190155,14,0.494336923,1.223528934,3.72E-26
11879,RAPGEF2,7,0.301423662,0.189305088,0.409356725,0.193997042,14,0.494308392,1.639912369,2.60E-31
11880,CACUL1,7,0.46784487,0.34241729,0.626427197,0.347666201,2,0.494283931,1.056512452,4.83E-29
11881,AEBP2,7,0.496318115,0.363922897,0.70314304,0.369463391,2,0.494185745,0.995703622,1.30E-31
11882,CTNND1,7,0.721158567,0.49447887,0.754586273,0.503964993,2,0.494172806,0.685248472,1.68E-90
11883,HOOK3,7,0.468335788,0.342974764,0.637869822,0.348220889,4,1,0.494055975,1.054918262
11884,PHF3,7,0.536573392,0.392289715,0.619756254,0.398327718,2,0.493905184,0.920480201,1.20E-36
11885,SP1,7,0.357879234,0.246982139,0.414420976,0.251622976,4,0,0.493810155,1.379823437
11886,SKAP2,7,0.340697104,0.230150732,0.408709598,0.234776892,0,0.493710854,1.449119611,2.37E-27
11887,PWWP2B,7,0.545409917,0.398421922,0.642388929,0.404573096,4,0,0.493553898,0.904922853
11888,PTPN13,7,0.145802651,0.028988615,0.071446384,0.033877065,1,0.49354446,3.385017052,3.39E-103
11889,DEGS2,7,0.18556701,0.064924205,0.324479167,0.069972882,8,0.493542838,2.659647513,5.49E-69
11890,CFAP97,7,0.48011782,0.352623341,0.631578947,0.357958748,14,0.493243055,1.027337529,1.10E-29
11891,EHD1,7,0.451153657,0.330131435,0.725418791,0.33519599,4,0,0.493128937,1.093039874
11892,STAT3,7,0.339715268,0.229657583,0.742857143,0.234263292,15,0.493032035,1.451309617,3.69E-27
11893,TET2,7,0.354442808,0.244387744,0.480473373,0.248993344,4,1,0.492792156,1.390329115
11894,MED13L,7,0.283750614,0.171444499,0.304093567,0.176144301,14,0.492719243,1.736451727,2.66E-33
11895,DAPP1,7,0.439371625,0.320954566,0.8,0.325910099,15,0.492594337,1.121133704,1.19E-26
11896,TENT2,7,0.306332842,0.195758914,0.30853111,0.200386227,2,0.49243269,1.607508638,6.16E-30
11897,AL161431.1,7,0.159548355,0.040695555,0.120718409,0.045669324,2,0.49241863,3.08632846,2.30E-88
11898,LPCAT4,7,0.261168385,0.147022878,0.397660819,0.151799655,14,0.492352991,1.885193688,1.18E-37
11899,ECHDC2,7,0.405498282,0.292266129,0.685311097,0.297004684,2,0.492277902,1.214007369,1.87E-25
11900,CCDC174,7,0.409425626,0.295911147,0.5046875,0.300661517,8,0.492035506,1.201770175,1.95E-25
11901,RECQL5,7,0.215513009,0.097043247,0.280407866,0.102000986,4,0,0.491967235,2.282772798
11902,JCAD,7,0.224349534,0.107077768,0.262604233,0.111985373,2,0.491187956,2.189387017,3.48E-48
11903,SNHG7,7,0.440353461,0.322884281,0.633354715,0.327800148,2,0.491148744,1.115351161,3.43E-26
11904,MID1,7,0.267550319,0.154806064,0.350877193,0.159524201,14,0.491104567,1.835559639,1.13E-35
11905,CCDC57,7,0.355915562,0.247067905,0.440897756,0.251622976,1,0.491100634,1.379823437,1.30E-25
11906,ATF3,7,0.811487482,0.534381097,0.914285714,0.545977484,15,0.491094,0.605177543,2.11E-143
11907,RBM33,7,0.393225331,0.282617552,0.448652586,0.287246282,4,0,0.490515298,1.247415307
11908,PSTPIP2,7,0.266077565,0.153562469,0.485714286,0.158271017,15,0.490499735,1.843446421,1.02E-35
11909,NABP1,7,0.637211586,0.455691589,0.765680473,0.463287863,4,1,0.490274854,0.769406685
11910,WEE1,7,0.793814433,0.528334656,0.842175066,0.53944449,11,0.489954486,0.617215391,8.27E-130
11911,RABGAP1L,7,0.325478645,0.217457493,0.514285714,0.221977977,15,0.489903005,1.505177106,4.99E-27
11912,SNX9,7,0.426116838,0.312077875,0.589349112,0.316850193,4,1,0.489747244,1.149326194
11913,MKRN1,7,0.541482572,0.398807865,0.660818713,0.404778536,14,0.489725062,0.904415187,9.18E-36
11914,EP300,7,0.539027982,0.397478505,0.659171598,0.403402087,4,1,0.48934118,0.907821479
11915,ZNF655,7,0.431516937,0.316966487,0.678362573,0.32176021,14,0.489318069,1.133948699,3.67E-25
11916,PURB,7,0.362788414,0.255086944,0.433721777,0.25959405,4,0,0.489269593,1.348636213
11917,FZD6,7,0.280805106,0.170501083,0.316100064,0.175117101,2,0.489246842,1.742300381,2.48E-32
11918,ERBB3,7,0.553264605,0.406891228,0.748538012,0.413016682,14,0.489233796,0.884267295,1.84E-37
11919,SH3GLB2,7,0.661757486,0.469606981,0.87800437,0.477648122,4,0,0.488960009,0.738880963
11920,ACAP2,7,0.444771723,0.328244602,0.526315789,0.333121045,14,0.48891503,1.099249356,1.21E-25
11921,YPEL2,7,0.263622975,0.151847167,0.444444444,0.156524776,14,0.488899607,1.854540968,1.54E-35
11922,EGLN1,7,0.365243004,0.257788546,0.526315789,0.262285315,14,0.488812886,1.338322379,1.75E-24
11923,REEP4,7,0.279332351,0.169236047,0.338859416,0.173843373,11,0.488720034,1.749600543,2.29E-32
11924,CCSAP,7,0.668630339,0.473359206,0.825564457,0.481530939,4,0,0.488624884,0.730784794
11925,C8orf58,7,0.275895925,0.165548146,0.313911143,0.170165996,4,0,0.488606407,1.770980874
11926,CCDC66,7,0.299950908,0.191792277,0.356725146,0.196318514,14,0.488325138,1.628016866,4.30E-29
11927,RSRP1,7,0.510063819,0.378395763,0.565234124,0.383905826,2,0.488313678,0.957358001,5.63E-31
11928,LARP4B,7,0.355424644,0.248718883,0.526627219,0.253184321,4,1,0.488224625,1.373637515
11929,TRIB1,7,0.219440353,0.103261219,0.318343195,0.1081231,4,1,0.48814175,2.224484889
11930,TES,7,0.622484045,0.449280645,0.69005848,0.456528885,14,0.488091798,0.784103306,8.57E-52
11931,RNF11,7,0.381934217,0.274105362,0.607100592,0.278617799,4,1,0.488079209,1.277914331
11932,F11R,7,0.693667158,0.486116769,0.812865497,0.494802367,14,0.488062031,0.703596855,3.34E-75
11933,NR2F2-AS1,7,0.198330879,0.080469135,0.169950125,0.08540143,1,0.487971794,2.460392435,4.11E-58
11934,MIDN,7,0.543446244,0.401509466,0.787456446,0.407449256,13,0.487927167,0.897838878,2.27E-35
11935,ATXN3,7,0.350515464,0.244173331,0.372070072,0.248623552,0,0.487852809,1.391815367,1.10E-24
11936,DRAM1,7,0.394698085,0.286048157,0.6,0.290594954,15,0.487777718,1.235824891,8.60E-24
11937,MBOAT2,7,0.171330388,0.053195823,0.09878127,0.058139535,2,0.487419428,2.844909384,5.41E-75
11938,CEMIP2,7,0.348551792,0.242586676,0.771428571,0.247021119,15,0.487373502,1.398281443,1.32E-24
11939,NUPR1,7,0.782523319,0.526018997,0.971428571,0.536753225,15,0.486899181,0.622216833,2.56E-120
11940,ELF1,7,0.6485027,0.464461073,0.730940044,0.472162873,0,0.486656713,0.750431283,1.41E-58
11941,CNOT8,7,0.316151203,0.210146015,0.328415651,0.214582135,2,0.486576524,1.5390627,1.31E-26
11942,OPHN1,7,0.404516446,0.295803941,0.583758194,0.300353357,4,0,0.486550618,1.202795641
11943,UVSSA,7,0.263622975,0.153498145,0.3728223,0.158106664,13,0.486248724,1.844485382,2.31E-34
11944,CRYBG3,7,0.307805596,0.201676708,0.309375,0.206118005,8,0.486119359,1.579306436,2.68E-27
11945,MARF1,7,0.24496809,0.132785866,0.24217043,0.137480483,4,0,0.486083644,1.984273312
11946,PTK2,7,0.520864016,0.387765604,0.578947368,0.393335525,14,0.486014191,0.933092279,1.87E-31
11947,NBR1,7,0.345606284,0.240742726,0.412600146,0.245131071,4,0,0.485909381,1.405962229
11948,DPP7,7,0.723122239,0.501597376,0.872015915,0.510867779,11,0.485681054,0.671644472,1.02E-86
11949,TBC1D22A,7,0.272459499,0.16376852,0.288419519,0.168317035,4,0,0.485497207,1.781905964
11950,STX16,7,0.407461954,0.299255987,0.497076023,0.303784206,14,0.485465525,1.191437679,3.78E-23
11951,NEURL1,7,0.262641139,0.152919231,0.600145666,0.157510888,4,0,0.485429293,1.848260691
11952,UBXN7,7,0.350515464,0.246038723,0.436818473,0.25041088,2,0.485342005,1.38465219,8.53E-24
11953,OCRL,7,0.220913108,0.106348764,0.191551347,0.111143068,4,0,0.48533218,2.196937003
11954,C2orf49,7,0.360333824,0.255751624,0.504369993,0.260128195,4,0,0.485218578,1.346580713
11955,ELF3,7,0.853706431,0.553935548,0.971428571,0.566480401,15,0.485172289,0.568312796,2.02E-175
11956,KDM4B,7,0.363279332,0.258646197,0.543859649,0.263024899,14,0.485161938,1.335506577,2.89E-23
11957,TAF7,7,0.489445263,0.365959819,0.628571429,0.371127455,15,0.485142907,0.991209731,1.21E-27
11958,NUDCD3,7,0.325969563,0.221402689,0.37618354,0.225778618,4,0,0.48510801,1.488200327
11959,KIAA2026,7,0.303387334,0.19768863,0.337217771,0.202111924,4,0,0.48509622,1.598933657
11960,NEK7,7,0.370643103,0.265786145,0.492352513,0.270174213,4,0,0.48505629,1.308688294
11961,ANKIB1,7,0.448208149,0.334076631,0.614035088,0.338852823,14,0.485046116,1.082189417,1.65E-24
11962,TNRC6B,7,0.458517428,0.342374408,0.540218089,0.347234777,2,0.484998706,1.057754137,4.06E-25
11963,TAPBP,7,0.813451154,0.539484123,0.942857143,0.550949133,15,0.484908638,0.596112792,8.23E-141
11964,CNOT2,7,0.46293569,0.346062308,0.532163743,0.350953242,14,0.484741016,1.047102279,2.51E-25
11965,NEK6,7,0.503190967,0.376315959,0.631962865,0.381625442,11,0.484731744,0.963315671,6.74E-29
11966,NECAP2,7,0.454099165,0.339136774,0.578947368,0.343947736,14,0.484644402,1.067265563,1.02E-24
11967,BRWD1,7,0.614138439,0.447286606,0.770575382,0.454269044,4,0,0.484595545,0.789065648
11968,SPTAN1,7,0.369661267,0.265357319,0.628571429,0.269722245,15,0.484390288,1.310362572,7.68E-23
11969,IFNAR1,7,0.407952872,0.300585347,0.625730994,0.305078478,14,0.484316032,1.18718623,8.97E-23
11970,ARPP19,7,0.604320079,0.441990609,0.682103913,0.448783795,2,0.484189727,0.801214033,1.41E-45
11971,SCD,7,0.723122239,0.502712322,0.736491488,0.511936067,0,0.484170494,0.669555531,6.90E-86
11972,PPP2R3A,7,0.28473245,0.178155621,0.30994152,0.182615663,14,0.484150953,1.700371538,1.41E-29
11973,SPOP,7,0.29209622,0.186238985,0.333333333,0.190668913,14,0.484066762,1.657216796,1.86E-28
11974,PAM,7,0.667648503,0.476360985,0.830409357,0.484366012,14,0.483988037,0.724914435,1.66E-63
11975,PLAG1,7,0.212567501,0.097815133,0.158776402,0.102617306,4,0,0.483962779,2.276748683
11976,NORAD,7,0.438389789,0.326893801,0.565362412,0.331559701,2,0.483959264,1.103947392,1.22E-23
11977,DUSP1,7,0.511045655,0.382619696,0.657142857,0.387994083,15,0.483840236,0.946765189,1.85E-29
11978,SBF2,7,0.311732941,0.207444413,0.30994152,0.211808694,14,0.483831905,1.552071797,5.16E-26
11979,CRBN,7,0.392243495,0.286970132,0.467589221,0.291375627,4,0,0.483691941,1.233142031
11980,NME3,7,0.47766323,0.358498253,0.684210526,0.363485085,14,0.483403316,1.012017014,5.49E-26
11981,ZNF761,7,0.262150221,0.153648234,0.332544379,0.15818884,4,1,0.483396033,1.843965767
11982,CNOT1,7,0.459008346,0.34408971,0.570237332,0.348898841,2,0.48332351,1.052973252,1.40E-24
11983,MBD1,7,0.328424153,0.225326444,0.456804734,0.229640891,4,1,0.48319027,1.471238535
11984,TMBIM1,7,0.759450172,0.519243552,0.726252159,0.529295751,0,0.483168219,0.636207927,4.75E-104
11985,GPBP1,7,0.717231222,0.500868372,0.885714286,0.509922755,15,0.483052378,0.673496026,1.43E-82
11986,CD24,7,0.677957781,0.482407427,0.846824888,0.490590846,2,0.482804113,0.712144807,1.51E-66
11987,HSPB8,7,0.518900344,0.389094963,0.969230769,0.394527077,4,1,0.482612348,0.930067505
11988,CCNY,7,0.435935199,0.325928944,0.602339181,0.330532501,14,0.482602187,1.107050287,4.49E-23
11989,SPATS2L,7,0.52724595,0.394905551,0.783625731,0.400443751,14,0.482525987,0.91518197,5.32E-31
11990,NHLRC3,7,0.343151694,0.241064345,0.494676074,0.245336511,2,0.482170851,1.405124497,4.83E-23
11991,AP2A2,7,0.51742759,0.388430284,0.596491228,0.393828581,14,0.482159486,0.931839538,1.30E-29
11992,SMAD2,7,0.42562592,0.317716932,0.584795322,0.322232722,14,0.482013376,1.132481254,1.78E-22
11993,SRGAP2C,7,0.347569956,0.245674221,0.479532164,0.249938368,14,0.481919966,1.38654092,9.72E-23
11994,CDK17,7,0.310751105,0.207808915,0.584795322,0.212116854,14,0.481856243,1.550617957,2.23E-25
11995,UPF2,7,0.562592047,0.418683934,0.6,0.424706221,15,0.481779972,0.856357594,4.03E-36
11996,LAMTOR3,7,0.423662248,0.316258925,0.614035088,0.320753554,14,0.481738799,1.137082195,2.54E-22
11997,ELL2,7,0.253804615,0.145371899,0.39002185,0.149909606,4,0,0.481650802,1.897722791
11998,PCMTD1,7,0.636720668,0.462038208,0.771428571,0.469348344,15,0.481621911,0.756410048,9.27E-53
11999,CMIP,7,0.756013746,0.518943374,0.842105263,0.528864327,14,0.481598409,0.63702335,3.35E-101
12000,PTAR1,7,0.325969563,0.224018525,0.360872354,0.228284986,2,0.48150936,1.47716049,6.56E-24
12001,TRIM8,7,0.219931271,0.10729218,0.260014567,0.112005917,4,0,0.481474327,2.189203582
12002,PCNP,7,0.687776141,0.488453869,0.689940828,0.496795135,4,1,0.481152742,0.699577541
12003,MPP5,7,0.290623466,0.186946547,0.374726875,0.191285233,4,0,0.48068819,1.653989599
12004,PDLIM4,7,0.180166912,0.064602586,0.152369077,0.069438738,1,0.480561076,2.667310386,2.62E-64
12005,NHS,7,0.270495827,0.164819143,0.277431421,0.169241515,1,0.480516496,1.776428499,1.59E-30
12006,TUT7,7,0.387334315,0.284954652,0.637869822,0.28923905,4,1,0.480488904,1.24050177
12007,ERVH48-1,7,0.665684831,0.478054847,0.733421751,0.485906812,11,0.480450316,0.721738418,3.95E-61
12008,LINC01176,7,0.163966618,0.04862883,0.098224852,0.053455502,4,1,0.480242763,2.928905715
12009,JUNB,7,0.491408935,0.371448787,0.885714286,0.376468896,15,0.480067142,0.976919848,4.65E-26
12010,MIGA1,7,0.392734413,0.290250649,0.516387473,0.294539403,4,0,0.48005596,1.222342487
12011,SERINC1,7,0.586156112,0.434764896,0.742690058,0.441100337,14,0.479758759,0.818482908,9.24E-40
12012,ASH1L,7,0.582228768,0.432577885,0.670814625,0.438840496,2,0.47953483,0.823619266,6.99E-39
12013,GNS,7,0.446735395,0.337314265,0.628571429,0.341893336,15,0.479461655,1.073256475,1.45E-22
12014,IRF6,7,0.291114384,0.188404554,0.542857143,0.192702769,15,0.479350788,1.646606332,9.59E-27
12015,ELMSAN1,7,0.365243004,0.265121465,0.657142857,0.269311365,15,0.479157578,1.311887078,3.46E-21
12016,CASP4,7,0.567501227,0.424108579,0.8,0.430109294,15,0.478809826,0.84371593,7.91E-36
12017,HK1,7,0.442317133,0.334248161,0.532520847,0.338770647,2,0.478778201,1.082431959,4.05E-22
12018,FAM210A,7,0.315169367,0.21473445,0.342527261,0.218937464,2,0.478732543,1.518969142,8.21E-24
12019,BCAT1,7,0.22778596,0.117669761,0.208338679,0.122277919,2,0.478682809,2.101458798,1.38E-40
12020,SPAG9,7,0.685812469,0.489375844,0.782248521,0.497596351,4,1,0.478673834,0.69796607
12021,PRKAB2,7,0.405007364,0.302450739,0.485380117,0.306742543,14,0.478616037,1.181746507,7.36E-21
12022,NMI,7,0.447717231,0.338858037,0.714285714,0.343413592,15,0.47852902,1.068819751,2.58E-22
12023,FTX,7,0.513500245,0.388623255,0.556638871,0.393849125,2,0.478473046,0.931787375,7.86E-28
12024,SPIN1,7,0.468826706,0.355689444,0.619883041,0.360424028,14,0.478425503,1.020474084,1.28E-23
12025,ADAM8,7,0.329405989,0.229893437,0.701754386,0.234057852,14,0.478359083,1.452186964,1.51E-22
12026,LMBRD1,7,0.476190476,0.361521473,0.553293856,0.366320158,0,0.478213133,1.00424758,4.16E-24
12027,ZNF791,7,0.369170349,0.269688458,0.443786982,0.27385159,4,1,0.478137977,1.295168961
12028,CLDN3,7,0.342660776,0.243658741,0.542912123,0.247801791,2,0.478054985,1.39512608,1.17E-21
12029,ACKR2,7,0.501227295,0.380368361,0.665331391,0.385426083,4,0,0.477873034,0.953405848
12030,KCMF1,7,0.442317133,0.335105813,0.602339181,0.339592407,14,0.477706566,1.080009184,8.98E-22
12031,MBOAT7,7,0.388807069,0.288556787,0.561403509,0.292752075,14,0.477621953,1.228429189,2.05E-20
12032,POLR2A,7,0.411880216,0.309354832,0.628571429,0.313645328,15,0.477572005,1.159492459,1.18E-20
12033,TGFBR3,7,0.412371134,0.309933746,0.702840495,0.31422056,4,0,0.477385616,1.157660118
12034,CDK13,7,0.405498282,0.303865863,0.499166132,0.308118991,2,0.477380653,1.177269237,1.79E-20
12035,FMN1,7,0.293078056,0.192049572,0.327810651,0.196277426,4,1,0.477197364,1.628226181
12036,CD276,7,0.575846834,0.430626729,0.883040936,0.43670392,14,0.477089011,0.828499843,1.13E-36
12037,BNIP3L,7,0.804123711,0.54160681,0.84375,0.552592653,8,0.476953243,0.593134161,9.41E-129
12038,MSANTD3,7,0.337751595,0.239520573,0.47787043,0.243631358,2,0.476938698,1.412099022,1.53E-21
12039,KLF10,7,0.567501227,0.425695234,0.608314829,0.43162955,0,0.476807483,0.840187581,4.69E-35
12040,KDSR,7,0.464899362,0.353995583,0.742857143,0.3586367,15,0.476728903,1.025445381,8.86E-23
12041,SMAD5,7,0.364752086,0.266751002,0.540731238,0.270852165,2,0.476432654,1.306182122,2.62E-20
12042,WWC1,7,0.303878252,0.204335427,0.478106509,0.208501109,4,1,0.476423641,1.567810917
12043,MTMR11,7,0.186548846,0.073093334,0.2,0.077841236,15,0.476274868,2.553083963,9.42E-58
12044,FAM162A,7,0.509572901,0.387636956,0.614035088,0.392739749,14,0.476250963,0.934608104,1.31E-26
12045,NRG4,7,0.182130584,0.068440575,0.1390625,0.073198291,8,0.476195567,2.614583209,2.30E-60
12046,DYRK2,7,0.205203731,0.093741289,0.231609614,0.098405785,4,0,0.475796797,2.318655684
12047,HGS,7,0.375552283,0.277643174,0.526315789,0.281740488,14,0.475737947,1.266768887,6.86E-20
12048,WHRN,7,0.160530191,0.046892086,0.093142145,0.051647629,1,0.47570088,2.963310985,1.11E-75
12049,JOSD2,7,0.451644575,0.344347006,0.748538012,0.348837209,14,0.475649446,1.053149915,1.33E-21
12050,CAPN2,7,0.42071674,0.318638907,0.590643275,0.322910675,14,0.475569597,1.130379543,3.02E-20
12051,DIP2A,7,0.297987236,0.198567722,0.292682927,0.202728244,13,0.475554522,1.595888897,1.92E-24
12052,PPP4R3A,7,0.464408444,0.354574498,0.591715976,0.359170844,4,1,0.47553433,1.023957115
12053,C3orf52,7,0.280805106,0.1798066,0.307692308,0.184033199,11,0.475301703,1.692639108,1.14E-26
12054,FBXO3,7,0.323024055,0.225583739,0.418426803,0.229661435,4,0,0.47521654,1.471149077
12055,JARID2,7,0.378006873,0.280451982,0.50877193,0.284534473,14,0.475117165,1.256900863,1.15E-19
12056,BCL2L13,7,0.360824742,0.263985077,0.563566389,0.268037637,2,0.475071913,1.316627873,5.71E-20
12057,KCTD1,7,0.238095238,0.131542271,0.314285714,0.136001315,15,0.475021601,1.995090726,1.19E-35
12058,PYCARD,7,0.411389298,0.311005811,0.651620948,0.315206673,1,0.47495995,1.154526752,8.09E-20
12059,PXN,7,0.741777123,0.517764103,0.83625731,0.527138631,14,0.474953741,0.640291708,7.61E-90
12060,ZNF106,7,0.508100147,0.387722721,0.614239897,0.392760293,2,0.474847937,0.934555796,5.78E-26
12061,CTDSPL2,7,0.329405989,0.232680804,0.411803714,0.236728573,11,0.474621674,1.440841057,2.90E-21
12062,TMEM51,7,0.120274914,0.014923133,0.030532393,0.019331909,2,0.474604599,3.945998235,2.60E-121
12063,GPBP1L1,7,0.382425135,0.285169065,0.532163743,0.28923905,14,0.474399057,1.24050177,2.10E-19
12064,BAG5,7,0.461953854,0.353824053,0.577931537,0.358349084,4,0,0.474079068,1.026247673
12065,OTUD1,7,0.203240059,0.092497695,0.252002913,0.097132057,4,0,0.473891556,2.331683815
12066,PCMTD2,7,0.270495827,0.16945046,0.352277101,0.17367902,2,0.473515495,1.750546393,1.14E-27
12067,KCNN4,7,0.337751595,0.242243616,0.663905325,0.246240447,4,1,0.47334089,1.401446793
12068,EPCAM,7,0.216003927,0.107356504,0.287620269,0.111903197,2,0.473074758,2.190121097,5.27E-42
12069,ADAM10,7,0.504663721,0.386736422,0.684210526,0.39167146,14,0.473037406,0.937331902,5.51E-25
12070,ADAMTS1,7,0.559155621,0.42346534,0.725146199,0.429143726,14,0.473025185,0.845963391,3.33E-32
12071,RASGRF1,7,0.146293569,0.03475632,0.08117207,0.039423946,1,0.473022975,3.233381878,5.28E-87
12072,LGALS8,7,0.394698085,0.29762645,0.64852071,0.301688717,4,1,0.472990212,1.198359531
12073,ACOX1,7,0.384388807,0.288385257,0.532264272,0.292402827,2,0.472653273,1.229622883,7.53E-19
12074,AKAP13,7,0.476681394,0.366431527,0.701754386,0.371045279,14,0.472596796,0.991431178,2.67E-22
12075,CCDC82,7,0.345115366,0.250434186,0.413129973,0.254396417,11,0.472415148,1.368861531,1.13E-19
12076,SPTY2D1,7,0.436426117,0.334762752,0.546745562,0.339017175,4,1,0.472084099,1.08170451
12077,PPP4R3B,7,0.387334315,0.291901627,0.473123797,0.295895308,2,0.471676199,1.217749577,1.53E-18
12078,EEA1,7,0.719685812,0.510538391,0.776331361,0.519290821,4,1,0.471603783,0.655291204
12079,PRRC2B,7,0.550319097,0.419005553,0.640025657,0.424500781,2,0.471536204,0.856841434,2.91E-30
12080,INF2,7,0.569955817,0.431462939,0.725146199,0.437258608,14,0.471484824,0.827230479,1.89E-33
12081,CMC1,7,0.392734413,0.2971333,0.549707602,0.301134029,14,0.471359778,1.200199834,1.86E-18
12082,GSN,7,0.772704958,0.533373357,0.857512953,0.543388939,0,0.471295887,0.609929937,1.04E-104
12083,MED29,7,0.318114875,0.223353845,0.389223861,0.227319418,2,0.471255096,1.481399122,6.07E-21
12084,RC3H1,7,0.314678449,0.219730269,0.37177678,0.223703673,2,0.47120989,1.49743299,3.29E-21
12085,HMGCL,7,0.286696122,0.189519501,0.34377276,0.193586162,4,0,0.470764374,1.642032586
12086,TBC1D23,7,0.318605793,0.224254379,0.420247633,0.22820281,4,0,0.470746599,1.477520526
12087,Mar-06,7,0.403043692,0.306996291,0.526363053,0.311015696,2,0.470719524,1.1679119,2.34E-18
12088,TTC17,7,0.385861561,0.291365595,0.45028374,0.295320076,0,0.470633613,1.219695509,3.20E-18
12089,DIAPH1,7,0.481099656,0.371405905,0.649704142,0.375996384,4,1,0.470600018,0.978175752
12090,CLDND1,7,0.556701031,0.423894166,0.783625731,0.429451886,14,0.470549079,0.845245567,6.84E-31
12091,SCAMP4,7,0.355424644,0.262226892,0.464913406,0.266127044,2,0.470504559,1.323781475,1.13E-18
12092,TRIM33,7,0.566519391,0.430176462,0.753846154,0.43588216,4,1,0.470428269,0.830383348
12093,PHLDB2,7,0.583210604,0.440468278,0.732050333,0.446441778,0,0.470328024,0.806446283,1.97E-35
12094,CCDC6,7,0.501718213,0.387208131,0.691340603,0.392000164,2,0.469855604,0.93649302,1.27E-23
12095,PHC2,7,0.34658812,0.253950556,0.520467836,0.257827266,14,0.469788215,1.35546543,9.10E-19
12096,SLC17A5,7,0.379479627,0.286219687,0.771428571,0.290122442,15,0.469587911,1.23745223,6.28E-18
12097,TFRC,7,0.842415317,0.560925406,0.887573964,0.572705235,4,1,0.469548919,0.557384119
12098,TNFAIP1,7,0.339715268,0.247260876,0.542857143,0.25112992,15,0.469413414,1.381784863,5.87E-19
12099,UBE2Q2,7,0.736867943,0.519779584,0.883040936,0.528864327,14,0.469402086,0.63702335,2.54E-84
12100,ZBTB44,7,0.314678449,0.221295482,0.385631815,0.225203386,2,0.469107322,1.490751349,1.70E-20
12101,ZCCHC2,7,0.437898871,0.338472094,0.586479151,0.34263292,0,0.469031558,1.07109561,7.50E-19
12102,VPS13C,7,0.402552774,0.308068355,0.4944195,0.312022352,2,0.468845347,1.164680453,8.73E-18
12103,CHMP4B,7,0.585174276,0.44284826,0.726876203,0.448804339,2,0.468823055,0.801168257,3.17E-35
12104,TBX3,7,0.307805596,0.214134094,0.918343195,0.218054072,4,1,0.468791682,1.523012211
12105,DSE,7,0.252331861,0.151804284,0.479532164,0.156011176,14,0.468789103,1.857827634,2.47E-29
12106,HIPK3,7,0.326951399,0.234589078,0.4,0.238454269,15,0.468710245,1.433577731,1.86E-19
12107,KIAA1109,7,0.343642612,0.251849311,0.398460552,0.255690689,2,0.468655261,1.363786809,1.56E-18
12108,EXOC6B,7,0.310260187,0.217050108,0.484023669,0.220950777,4,1,0.468435587,1.509815333
12109,PPT1,7,0.479626902,0.37232788,0.597480106,0.376818144,11,0.468112299,0.975992583,4.25E-21
12110,RAPGEF1,7,0.649484536,0.479298441,0.664785119,0.486420413,2,0.468071803,0.720681983,2.61E-50
12111,TGFB1,7,0.69317624,0.501018461,0.936096718,0.509059906,0,0.468025371,0.675189575,7.98E-65
12112,OSBPL3,7,0.169857634,0.059049294,0.169082745,0.063686416,2,0.467751231,2.753783984,3.04E-63
12113,SC5D,7,0.268532155,0.171165763,0.289147851,0.175240365,4,0,0.467674724,1.741596734
12114,ANKS1A,7,0.257241041,0.158215228,0.280701754,0.162359274,14,0.467649719,1.817943661,8.04E-28
12115,RAB21,7,0.492390771,0.382448166,0.685714286,0.387049059,15,0.467379204,0.949203826,6.15E-22
12116,PLEKHA1,7,0.592538046,0.4485302,0.627458121,0.45455666,4,0,0.467176376,0.788432708
12117,GDF15,7,0.642611684,0.476468192,0.925443787,0.483420988,4,1,0.46709348,0.726867395
12118,PLEKHM2,7,0.319587629,0.228092369,0.485380117,0.231921275,14,0.467031713,1.461357295,2.03E-19
12119,DAB2IP,7,0.250368189,0.150753661,0.26375882,0.154922344,2,0.466894434,1.864831296,5.57E-29
12120,SPPL3,7,0.407952872,0.314607946,0.558050032,0.318514258,2,0.466734002,1.14408804,3.07E-17
12121,PJA2,7,0.531664212,0.410664894,0.632371083,0.41572849,0,0.466653854,0.877722899,6.10E-26
12122,IL4R,7,0.229749632,0.126953837,0.342857143,0.13125565,15,0.466531517,2.030608334,3.45E-34
12123,DR1,7,0.471772214,0.367675122,0.660818713,0.372031391,14,0.466477535,0.988777043,5.28E-20
12124,STX7,7,0.533136966,0.411865606,0.685714286,0.416940587,15,0.466394373,0.874811545,4.85E-26
12125,ATP13A3,7,0.464408444,0.362207595,0.631173829,0.36648451,2,0.466172742,1.003799024,2.07E-19
12126,ANKRD12,7,0.644084438,0.478076288,0.715104167,0.48502342,8,0.466032512,0.7235581,7.12E-48
12127,EPS15,7,0.36377025,0.273998156,0.438596491,0.277754951,14,0.46599552,1.281016025,4.62E-17
12128,CCDC186,7,0.559155621,0.429211604,0.699563001,0.434649519,4,0,0.465897005,0.833215275
12129,GOLGA3,7,0.429062347,0.333647805,0.542684431,0.337640726,0,0.465864263,1.085772888,1.49E-17
12130,CDK12,7,0.483554246,0.377195051,0.650887574,0.381645986,4,1,0.465789353,0.963261839
12131,RNF114,7,0.569955817,0.43615858,0.857142857,0.441757745,15,0.465650275,0.816993635,2.89E-31
12132,AMDHD2,7,0.270495827,0.174982311,0.413017751,0.178979374,4,1,0.465383935,1.72048471
