"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ELF4_E"	"ELF4_E"	984	5.6123161273314	1.99636294852192e-08	1.6458111212517e-07
"ZNF81_E"	"ZNF81_E"	345	5.59152210986329	2.25087624992334e-08	1.84465302138688e-07
"ZNF8_E"	"ZNF8_E"	536	5.58970863896773	2.27450929707622e-08	1.85305610379445e-07
"ZBTB40_E"	"ZBTB40_E"	360	5.51743298778552	3.43987184645578e-08	2.7860950335329e-07
"CSRNP2_E"	"CSRNP2_E"	218	5.5004185717755	3.78890702819468e-08	3.05095129886606e-07
"ZNF142_E"	"ZNF142_E"	530	5.47523081572269	4.36941700387216e-08	3.49805927766644e-07
"FOXP4_E"	"FOXP4_E"	305	-5.4410594176551	5.29646435039233e-08	4.21586386511114e-07
"ZNF615_E"	"ZNF615_E"	193	5.43981696365541	5.33353389874753e-08	4.22111111415162e-07
"ZBTB25_E"	"ZBTB25_E"	377	5.42006339650432	5.9577904104708e-08	4.68837484005799e-07
"MESP1_E"	"MESP1_E"	505	5.40299896545259	6.55358378758414e-08	5.12808674904182e-07
"ZNF354B_E"	"ZNF354B_E"	387	5.3983151343229	6.72696335905004e-08	5.20625461010227e-07
"KAT5_E"	"KAT5_E"	750	5.39826984822965	6.72866119283975e-08	5.20625461010227e-07
"NFKBIE_E"	"NFKBIE_E"	676	5.39586822022291	6.81929850068785e-08	5.2470713463626e-07
"ZKSCAN5_E"	"ZKSCAN5_E"	383	5.37732680974503	7.55998754576591e-08	5.78485234855568e-07
"ZNF362_E"	"ZNF362_E"	683	5.37072519142813	7.84206370678181e-08	5.93770980931063e-07
"ZNF517_E"	"ZNF517_E"	616	5.37064633773763	7.84549382746459e-08	5.93770980931063e-07
"BATF2_E"	"BATF2_E"	240	5.36561215977697	8.06751287914638e-08	6.07255724870529e-07
"ZNF571_E"	"ZNF571_E"	136	5.3597391175925	8.33422157641956e-08	6.23940372072492e-07
"ZNF136_E"	"ZNF136_E"	611	5.33304988776345	9.65767645784809e-08	7.1913343516772e-07
"ZBTB7B_E"	"ZBTB7B_E"	1073	-5.31692557657412	1.05535208106172e-07	7.81637771267641e-07
"ETV2_E"	"ETV2_E"	990	5.30160293842517	1.14790292229825e-07	8.45662525203766e-07
"ZFP30_E"	"ZFP30_E"	177	5.29161815250778	1.21238824022616e-07	8.88443234239808e-07
"ZNF174_E"	"ZNF174_E"	348	-5.28266206914539	1.2732011507683e-07	9.2809662832321e-07
"ZNF91_E"	"ZNF91_E"	450	-5.25552270920696	1.47604637582256e-07	1.07032682225877e-06
"ZNF532_E"	"ZNF532_E"	348	5.25089082363251	1.5136537985796e-07	1.09188047449622e-06
"DMTF1_E"	"DMTF1_E"	710	5.24421181771621	1.56951808831672e-07	1.12631220327392e-06
"ZNF891_E"	"ZNF891_E"	247	5.23912791481935	1.61337185303475e-07	1.15181444147068e-06
"ZNF267_E"	"ZNF267_E"	675	5.21670066268481	1.8213824418398e-07	1.29364855484519e-06
"ZNF131_E"	"ZNF131_E"	658	5.21278784783674	1.8602359824778e-07	1.31450348761824e-06
"GZF1_E"	"GZF1_E"	205	-5.20737453918634	1.91531251320757e-07	1.34655219837182e-06
"MLXIP_E"	"MLXIP_E"	727	5.20321628291921	1.95868688523643e-07	1.37009158386488e-06
"ZNF384_C"	"ZNF384_C"	67	5.19272746562862	2.07235437518415e-07	1.44231698976385e-06
"E2F3_A"	"E2F3_A"	13	-5.1327637007078	2.85518282128667e-07	1.97721410374102e-06
"ZNF264_E"	"ZNF264_E"	631	5.10368587412689	3.3310102238543e-07	2.29524833832746e-06
"ZNF555_E"	"ZNF555_E"	51	5.10136501442555	3.37212487939209e-07	2.31207572176141e-06
"ZNF853_E"	"ZNF853_E"	507	5.06859728368062	4.00758137163712e-07	2.73423655158493e-06
"ZNF28_E"	"ZNF28_E"	397	5.06311713125765	4.12456259658841e-07	2.80025450797792e-06
"ZFAT_E"	"ZFAT_E"	255	5.04437802770987	4.54998963775881e-07	3.07401738941266e-06
"ZNF687_E"	"ZNF687_E"	476	5.03476568750579	4.78433681508941e-07	3.21665363538778e-06
"ELF1_C"	"ELF1_C"	56	5.02060993811425	5.15076607185978e-07	3.44628551184821e-06
"ZNF275_E"	"ZNF275_E"	307	5.01368473682452	5.33974509405068e-07	3.55555142079817e-06
"ZBTB43_E"	"ZBTB43_E"	360	5.00261494011624	5.65578397008405e-07	3.74797167395522e-06
"ZNF641_E"	"ZNF641_E"	289	4.99746682699872	5.80883274266402e-07	3.83106349932841e-06
"ZNF75D_E"	"ZNF75D_E"	271	4.97606586949942	6.4889573878044e-07	4.25933932801379e-06
"ZC3H8_D"	"ZC3H8_D"	422	-4.96407383340188	6.90296813002866e-07	4.50972210381589e-06
"ZFP14_E"	"ZFP14_E"	401	4.9625575379815	6.95709471130129e-07	4.52374468317009e-06
"ZFPM1_E"	"ZFPM1_E"	274	4.94240064533555	7.71664328286815e-07	4.99236627409326e-06
"ZNF236_E"	"ZNF236_E"	357	4.94156284699347	7.74988266375488e-07	4.99236627409326e-06
"SOX12_E"	"SOX12_E"	367	4.92772569645863	8.319229939827e-07	5.33432104937981e-06
"ZBTB42_E"	"ZBTB42_E"	604	4.9148988239875	8.88283213189486e-07	5.66945737450432e-06
"ZNF561_E"	"ZNF561_E"	412	4.90411422914628	9.38498661213944e-07	5.96248002651978e-06
"ZNF775_E"	"ZNF775_E"	947	4.89156208046447	1.00038829403865e-06	6.32665656275582e-06
"ZNF254_E"	"ZNF254_E"	186	4.87824434669609	1.07034278925785e-06	6.73829437782783e-06
"ZNF283_E"	"ZNF283_E"	220	4.87619000519351	1.08154436972638e-06	6.77800430801375e-06
"ZNF512_E"	"ZNF512_E"	448	4.87146048478289	1.10776320241229e-06	6.91104520423883e-06
"ZNF585A_E"	"ZNF585A_E"	240	4.86588710869087	1.13944547536702e-06	7.07682503759335e-06
"ZNF536_E"	"ZNF536_E"	293	-4.86238869220758	1.15977597973249e-06	7.17093630325671e-06
"ARID3B_E"	"ARID3B_E"	748	4.83522111247714	1.32997717122546e-06	8.18674836509895e-06
"PHF5A_E"	"PHF5A_E"	1702	4.7913694701834	1.6564677049882e-06	1.01513618203923e-05
"ZNF260_E"	"ZNF260_E"	687	4.77639941006212	1.78461759566619e-06	1.08885258590206e-05
"ZC3H6_E"	"ZC3H6_E"	500	4.76332667407063	1.90427183020752e-06	1.15676161615676e-05
"ZNF316_E"	"ZNF316_E"	504	4.75775344556629	1.95759393239048e-06	1.18395964906586e-05
"ZNF623_E"	"ZNF623_E"	379	4.74981710223575	2.03600705579924e-06	1.22603033577476e-05
"ZNF45_E"	"ZNF45_E"	288	4.67557834182871	2.93126346254774e-06	1.75748913230676e-05
"IKZF3_E"	"IKZF3_E"	422	-4.66196174905665	3.13209413068828e-06	1.86980619439796e-05
"ZNF414_E"	"ZNF414_E"	727	4.65491553118648	3.24113554393418e-06	1.92659773748877e-05
"ZNF569_E"	"ZNF569_E"	300	4.64933821106706	3.33001776574105e-06	1.97097205365442e-05
"ZNF573_E"	"ZNF573_E"	116	4.64485232351293	3.40319801985691e-06	2.00571457766035e-05
"ZNF37A_E"	"ZNF37A_E"	223	4.62349237420515	3.77332619832285e-06	2.21443084096489e-05
"ZBTB5_E"	"ZBTB5_E"	293	4.60259347149746	4.17262195617645e-06	2.43843097439003e-05
"ZNF621_E"	"ZNF621_E"	305	4.59485766398486	4.33044759871007e-06	2.52002937992162e-05
"ZNF197_D"	"ZNF197_D"	405	4.56651959602088	4.958887003448e-06	2.87366464425752e-05
"ZNF616_E"	"ZNF616_E"	258	4.5506153182614	5.34892616688677e-06	3.08677614214091e-05
"PRDM10_E"	"PRDM10_E"	221	4.54671724471125	5.44891231636241e-06	3.13142886230786e-05
"ZNF76_E"	"ZNF76_E"	1215	4.53299099995352	5.81542938701666e-06	3.32825194256945e-05
"ARID2_C"	"ARID2_C"	30	4.52887217839681	5.92993565565766e-06	3.37981929345097e-05
"POGZ_E"	"POGZ_E"	786	4.52514862475646	6.03530770041033e-06	3.4257791660116e-05
"ZNF689_E"	"ZNF689_E"	450	4.5219942902637	6.12597125429628e-06	3.46304905600014e-05
"FOXM1_B"	"FOXM1_B"	26	-4.50731139434299	6.56542454500929e-06	3.69638739627556e-05
"HES4_E"	"HES4_E"	336	-4.49398131322652	6.99037652937454e-06	3.91970505796912e-05
"ZNF496_E"	"ZNF496_E"	411	4.46104283510131	8.15617840305583e-06	4.55496253557755e-05
"ZNF84_E"	"ZNF84_E"	344	4.44651925789746	8.72728466233143e-06	4.8543330350719e-05
"ZNF175_D"	"ZNF175_D"	477	4.44372643410403	8.84140117189748e-06	4.8981362492312e-05
"PATZ1_E"	"PATZ1_E"	676	-4.42918911539804	9.45880539892588e-06	5.21930098705671e-05
"ZNF280C_E"	"ZNF280C_E"	353	4.42438118754952	9.67191144671271e-06	5.31571323559409e-05
"MAX_C"	"MAX_C"	55	4.40410000338913	1.06223937512392e-05	5.81502582824757e-05
"ZNF250_E"	"ZNF250_E"	609	4.39504912991594	1.10747703177162e-05	6.03880192521137e-05
"ZBTB17_E"	"ZBTB17_E"	1182	4.38656672265097	1.15153851806984e-05	6.25443469618325e-05
"HOXB2_E"	"HOXB2_E"	657	4.38256203400921	1.17291753089351e-05	6.34566711049811e-05
"NFIX_E"	"NFIX_E"	996	4.37711556988176	1.20260215589344e-05	6.4809493615269e-05
"ZNF215_E"	"ZNF215_E"	299	-4.37161012859585	1.23333613256672e-05	6.62081606048411e-05
"ZBTB26_E"	"ZBTB26_E"	196	4.36651230576773	1.26246178438055e-05	6.75100220605043e-05
"GLIS3_E"	"GLIS3_E"	849	4.33389634899754	1.4649316840511e-05	7.80357839388758e-05
"ZNF354A_E"	"ZNF354A_E"	719	4.30978972769256	1.63409845565398e-05	8.67136536812554e-05
"ZSCAN2_E"	"ZSCAN2_E"	120	4.30618533538574	1.66093913219475e-05	8.78015533622036e-05
"SP110_E"	"SP110_E"	410	4.29963276065142	1.71081365814808e-05	9.00941793359349e-05
"ZNF513_E"	"ZNF513_E"	779	4.29239364866021	1.7675721933733e-05	9.27305866599252e-05
"ZNF302_E"	"ZNF302_E"	202	4.28352791438303	1.83953007615083e-05	9.61414775648641e-05
"ZNF836_E"	"ZNF836_E"	114	4.27731029000603	1.89165045753961e-05	9.84938302139983e-05
