"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF500_E"	"ZNF500_E"	284	-6.5142592127919	7.30492572470174e-11	6.40336843589362e-10
"ZNF74_E"	"ZNF74_E"	422	-6.49495992222234	8.30555184244174e-11	7.23471025269296e-10
"MIER2_E"	"MIER2_E"	619	-6.49006919999796	8.57969570314135e-11	7.42679909303173e-10
"ZNF614_E"	"ZNF614_E"	190	-6.48766742692548	8.71754427815796e-11	7.49925392872594e-10
"HMGXB4_E"	"HMGXB4_E"	592	-6.46010546159642	1.04630038038886e-10	8.94522238789241e-10
"RORC_E"	"RORC_E"	988	-6.44384678817752	1.16482676367037e-10	9.87156740292189e-10
"ZBTB7B_E"	"ZBTB7B_E"	1072	6.44331625973423	1.16890762027378e-10	9.87156740292189e-10
"MYNN_D"	"MYNN_D"	474	-6.4414287384598	1.18354016815991e-10	9.93456444182717e-10
"ZNF134_E"	"ZNF134_E"	583	-6.42080045344675	1.35559629782286e-10	1.13102462197871e-09
"ZBTB6_E"	"ZBTB6_E"	779	-6.40770349679998	1.47727842718675e-10	1.21869702521571e-09
"HES2_E"	"HES2_E"	801	6.40760063797778	1.4782750919584e-10	1.21869702521571e-09
"ZBTB44_E"	"ZBTB44_E"	471	-6.37869577804349	1.7860242146707e-10	1.46369440078043e-09
"LYAR_E"	"LYAR_E"	1036	-6.33171338250688	2.42453564131209e-10	1.97528344895132e-09
"ZNF621_E"	"ZNF621_E"	305	-6.31121507667865	2.76853122389487e-10	2.24234838894409e-09
"ZNF785_E"	"ZNF785_E"	478	-6.25985903203756	3.85325627624811e-10	3.10276740849049e-09
"ZNF587_E"	"ZNF587_E"	289	-6.25347257549597	4.01425082344896e-10	3.2137210349577e-09
"ZNF91_E"	"ZNF91_E"	450	6.22349907404402	4.86187687709534e-10	3.86994222688336e-09
"ZBTB4_E"	"ZBTB4_E"	688	6.21701350736646	5.06706160201699e-10	4.01021732502488e-09
"RBAK_E"	"RBAK_E"	285	-6.20087059661094	5.61516697655989e-10	4.41875355825878e-09
"ZSCAN22_E"	"ZSCAN22_E"	598	-6.17395622371532	6.66019890064596e-10	5.21151156914953e-09
"PLAGL2_E"	"PLAGL2_E"	223	-6.15801189699424	7.36638233775225e-10	5.73170760549824e-09
"ZNF133_E"	"ZNF133_E"	451	-6.14691575364515	7.90040627893148e-10	6.11288418788832e-09
"SOX15_E"	"SOX15_E"	735	-6.13628036498626	8.44760184285314e-10	6.499960306862e-09
"IRX3_E"	"IRX3_E"	105	-6.12539147685897	9.0460911202038e-10	6.92200895109517e-09
"ZNF496_E"	"ZNF496_E"	411	-6.11256342834241	9.80433188130741e-10	7.46098882176415e-09
"ZNF518B_E"	"ZNF518B_E"	254	-6.02815515072563	1.65841808498967e-09	1.25514155612606e-08
"ZNF805_E"	"ZNF805_E"	126	-6.0021561053485	1.94714356774544e-09	1.46564882680839e-08
"POU2F3_E"	"POU2F3_E"	591	-5.99451901014702	2.04088591995146e-09	1.52790648601772e-08
"FOXN1_E"	"FOXN1_E"	247	-5.96898978938685	2.38727049714041e-09	1.77761808523627e-08
"ZNF548_E"	"ZNF548_E"	206	-5.96325854340894	2.47256721719873e-09	1.83128641487713e-08
"HOMEZ_E"	"HOMEZ_E"	452	-5.88900602410005	3.88525286434659e-09	2.86227405165959e-08
"ZNF558_E"	"ZNF558_E"	322	-5.87110751106942	4.3289341355504e-09	3.17226125806207e-08
"ZNF786_E"	"ZNF786_E"	263	-5.83579947156277	5.35332495078203e-09	3.90229213517532e-08
"RCOR3_E"	"RCOR3_E"	569	5.83248694672988	5.46072780791934e-09	3.9597424156902e-08
"ZNF283_E"	"ZNF283_E"	220	-5.81782303660867	5.96189690722754e-09	4.3006391752657e-08
