"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"MNT_C"	"MNT_C"	56	-8.84914005546076	8.81962346511878e-19	9.04828036977e-18
"ZNF521_E"	"ZNF521_E"	672	8.78587968187868	1.55145591405552e-18	1.57997532424037e-17
"KDM5A_D"	"KDM5A_D"	187	-8.76667786555883	1.8401530828029e-18	1.84867322794981e-17
"ZNF468_E"	"ZNF468_E"	394	-8.76656491068416	1.84199931737959e-18	1.84867322794981e-17
"ZNF627_E"	"ZNF627_E"	191	-8.74281499842606	2.273728373627e-18	2.26554949458517e-17
"EBF3_E"	"EBF3_E"	383	8.71794764826085	2.83289879785971e-18	2.80254631073979e-17
"PRDM8_E"	"PRDM8_E"	345	8.69440346733317	3.48656677978515e-18	3.42474821985988e-17
"PRRX1_E"	"PRRX1_E"	978	8.6326916283128	5.99248322529623e-18	5.8447811739685e-17
"NPAS4_E"	"NPAS4_E"	337	8.59877535170966	8.05712258037213e-18	7.80357676490588e-17
"MYRF_E"	"MYRF_E"	285	8.57834791002276	9.62454663720265e-18	9.25694242536505e-17
"VENTX_E"	"VENTX_E"	908	8.57400232898911	9.99494053957575e-18	9.54689148090511e-17
"GMEB1_E"	"GMEB1_E"	811	-8.56427739281505	1.08755727499256e-17	1.03168960675665e-16
"ZNF649_E"	"ZNF649_E"	313	8.55722871346954	1.15613026476377e-17	1.08927919503253e-16
"ZNF511_E"	"ZNF511_E"	705	-8.54054059522585	1.33595345501023e-17	1.25019968593863e-16
"PRDM15_E"	"PRDM15_E"	376	8.52389404917189	1.54276761495905e-17	1.43404909175724e-16
"ZNF175_D"	"ZNF175_D"	476	8.5064539952513	1.79333715321066e-17	1.65584797146451e-16
"ZBTB7A_C"	"ZBTB7A_C"	92	-8.50294370052066	1.84842563247888e-17	1.69541026555182e-16
"NFIX_E"	"NFIX_E"	995	8.48737191191732	2.11362501418497e-17	1.9259017398988e-16
"ZFP92_E"	"ZFP92_E"	167	8.48428305765254	2.17052810390709e-17	1.96482446007276e-16
"PBX4_E"	"PBX4_E"	461	8.43484534438636	3.31641067017919e-17	2.98261608973908e-16
"ZNF707_E"	"ZNF707_E"	379	8.41693878560607	3.86449475081449e-17	3.45311305153424e-16
"ID4_E"	"ID4_E"	649	8.37229092454644	5.65087249621474e-17	5.0169605174727e-16
"ZNF668_E"	"ZNF668_E"	505	-8.34851724027164	6.91252567485071e-17	6.09799239469314e-16
"ZNF681_E"	"ZNF681_E"	172	-8.32391072897816	8.51077130675631e-17	7.46039130370727e-16
"FOXS1_E"	"FOXS1_E"	418	-8.29607498814324	1.07607623500424e-16	9.35807597103773e-16
"ZNF512B_E"	"ZNF512B_E"	558	8.29552384594206	1.08107736849533e-16	9.35807597103773e-16
"SOX7_E"	"SOX7_E"	272	8.20625979778538	2.28185382090659e-16	1.96296120618362e-15
"KLF9_C"	"KLF9_C"	69	8.19707418697998	2.46308448108381e-16	2.10578518907474e-15
"TCF21_E"	"TCF21_E"	540	8.14737889470597	3.71897026920133e-16	3.15998394039499e-15
"PRRX2_E"	"PRRX2_E"	1333	8.13562835730437	4.09807178540375e-16	3.46087159925866e-15
"ZBTB17_E"	"ZBTB17_E"	1181	8.09225866422656	5.85683667340012e-16	4.91619320767223e-15
"GLIS3_E"	"GLIS3_E"	851	8.02650256420875	1.00290738161139e-15	8.36763086464921e-15
"KLF7_E"	"KLF7_E"	381	8.00710866585922	1.17436716379684e-15	9.7395121069379e-15
"ARID3B_E"	"ARID3B_E"	747	8.00087621582718	1.23536931504601e-15	1.01844434603496e-14
"ZBTB5_E"	"ZBTB5_E"	294	7.94825855204586	1.89151562139669e-15	1.55014741753516e-14
