,VCT_CCC,EVT_1,EVT_2,eEVT,iEVT,GC,Cluster
ZFAT,2.1840470714713005,-0.24358336382587414,-0.5310440299831324,-0.3960107122276814,-0.17634526695854788,-0.8370636984760617,1
NFIL3,-2.0173234465779104,0.15778822680573618,0.07115648208737396,0.6517650770206624,-0.07578272865703702,1.2123963893211727,0
MYBL1,2.125805846580441,0.02526448039766177,-0.5959361307549379,-0.08049536098361483,-0.8626429716654421,-0.6119958635741072,1
ELK3,-1.2977657784851198,-0.5870503570162766,0.8191977457743959,1.7017464083889082,-0.00040015451724543675,-0.6357278641446631,6
ATF1,1.0186608346461006,1.059898254737308,0.7580990863188722,-1.5684251405648748,-0.63988850260606,-0.6283445325313476,5
TRERF1,2.2152539158818727,-0.17384562094413353,-0.3926802472680849,-0.5533789709220911,-0.5152174418508874,-0.5801316348966753,1
GABPA,1.7699033937087425,0.4005248018206146,-0.9577303991634325,-1.3156637065848922,-0.11207493131727306,0.21504084153624747,1
REST,-1.1430378447526826,0.06374732629004312,0.07683332494516323,1.6871950960385094,-1.2374770772321884,0.5527391747111563,6
BARX2,2.2084463555251705,-0.18991816521788443,-0.47891960298408276,-0.6445738110893751,-0.303794084701665,-0.5912406915321636,1
FOXO1,-0.8145898709059584,0.9253993604186088,1.6385408864722475,-0.14050144186608665,-0.3138508091144836,-1.2949981250043259,3
ZNF664,-0.36184115284759993,-0.48444333710507104,-0.45326412133310234,-0.7148561602261242,-0.19467211850694757,2.209076890018845,2
CREM,1.736291260972647,0.8100823004155951,-0.11109650411849394,-0.5172353076485576,-0.6351826047800212,-1.2828591448411675,7
CSRNP2,-0.4616262244320348,-1.6328901243337628,1.6470030965854265,0.17938045395324512,0.5462720059439916,-0.2781392077168634,0
NR4A1,2.114644723888437,0.004724878039464371,-0.5279035589437246,-0.06121493390340453,-0.5714870987024613,-0.9587640103783114,1
POGZ,1.987600936621013,-0.02890975206213305,-0.6232236193548665,0.14719260869907966,-0.22200706437196532,-1.260653109531127,1
ZNF641,-0.6217248100323433,-1.1356843582592178,-0.5070379042040254,1.8945168253896323,-0.2672370807481738,0.6371673278541268,6
RFX3,-0.6325978454586766,0.2151874806670314,1.4454797553634688,-0.8985054662907059,1.0859563036540023,-1.2155202279351178,4
ZNF577,0.8030265616656251,0.4955720223202969,0.5599729018464771,0.7081886441966813,-0.5761576378998752,-1.9906024921292031,7
ARID1B,1.0245472736028574,-0.16934794063721179,0.29078073259363374,1.091779670860665,-0.3634648974715531,-1.8742948389483889,3
NFKBIZ,-0.6110062677664667,-0.9123921931616055,0.06469580307018398,-0.6358314531979202,2.0942169281600664,0.0003171828957405645,4
JARID2,-0.7330236029583783,0.6190734224103168,0.9272229761601741,0.061992522210007596,0.9467073077428444,-1.8219726255649678,3
TSC22D3,-1.714067970847477,-0.4140742000630565,1.2752456810565658,-0.450398133025035,0.32598254065639365,0.9773120822226091,0
ZNF529,0.9993222788576634,0.8047881681805779,0.6582631438283222,-0.8740886443512971,0.1792549602106143,-1.76753990672588,7
ZHX3,-1.9089973290402007,-0.15161356115289784,1.0379945153526364,0.4192019981628849,0.9716046213967942,-0.3681902447192173,0
PRDM10,0.3463532784023361,0.24769686882571598,0.49632833585519237,1.1805278729262418,-0.24097289507414532,-2.029933460935341,3
ZNF83,1.797940919982875,-0.22990857062082543,-0.5875206953408402,-0.03522989875567005,0.5074994148170284,-1.4527811700825686,1
MYCN,-1.5571237889637388,0.18838382500563855,0.40218404695223886,1.750952847417327,-0.44041613104650273,-0.34398079936496284,6
RFX7,1.635099787059802,-0.6759383256633346,-0.31486251553125005,1.0625749473139037,-0.5495924960047235,-1.157281397174397,1
ZNF496,1.8077339263285181,0.6957763036426317,-0.24224788929060284,-1.1652582492588992,-0.8877593674509969,-0.2082447239706525,1
ZC3H6,1.3785393386366018,0.10400304135808253,0.29800627043725486,-0.40680510670142456,0.5154029191248459,-1.889146462855365,7
TCF7L1,-0.3498713161676714,-0.29812415201201803,-0.8684275109506209,1.977467675471216,0.48288013177643874,-0.9439248281173453,6
ARNTL2,1.9559076722981301,-0.08923023616631244,-0.622479312653185,0.15228684846216614,-0.07346003380202679,-1.323024938138771,1
ADNP2,1.6042425866980408,0.6098641505539544,0.2728644750813979,-0.4321587967888148,-0.44339928916943316,-1.6114131263751452,7
ZBTB40,-0.6495189840208468,0.2729361816557929,0.00615969519205909,1.8237758371511192,0.02209516400063127,-1.4754478939787554,3
ZNF302,1.7561289890804095,-0.0210760574329012,0.5530042422345992,-0.18376811024754183,-0.6267234865133038,-1.4775655771212646,7
SP110,-1.5122887559120486,-0.8828599499082358,1.2698095187558274,0.5592091528046385,0.9342786261865371,-0.368148591926718,0
GLIS3,-0.8822662155839497,-0.7659351186261907,0.726956035019618,-0.9350148144584174,1.7968593397498582,0.059400773899080286,4
