,Empty_droplet_sum,Nuclei_sum,Soup_probability,Selected
CYP1A1,1.0,0.0,1.0,False
CYP1A2,23.0,15.0,0.6052631578947368,False
CYP1B1,4428.0,6501.0,0.4051605819379632,False
CYP1B1-AS1,3120.0,8595.0,0.2663252240717029,True
CYP20A1,16229.0,33558.0,0.3259686263482435,True
CYP21A2,33.0,56.0,0.3707865168539326,False
CYP24A1,2395.0,2081.0,0.5350759606791778,False
CYP26A1,1684.0,1571.0,0.517357910906298,False
CYP26B1,504.0,718.0,0.4124386252045826,False
CYP26C1,38.0,65.0,0.3689320388349514,False
CYP27A1,1590.0,2160.0,0.424,False
CYP27B1,136.0,277.0,0.3292978208232445,True
CYP27C1,198.0,297.0,0.4,False
CYP2A13,25.0,28.0,0.4716981132075472,False
CYP2A6,27.0,40.0,0.4029850746268656,False
CYP2A7,20.0,49.0,0.2898550724637681,True
CYP2B6,52.0,36.0,0.5909090909090909,False
CYP2C18,184.0,370.0,0.3321299638989169,True
CYP2C19,85.0,158.0,0.3497942386831276,True
CYP2C8,93.0,207.0,0.31,True
CYP2C9,1015.0,3151.0,0.2436389822371579,True
CYP2D6,91.0,261.0,0.2585227272727273,True
CYP2E1,249.0,616.0,0.2878612716763006,True
CYP2F1,17.0,36.0,0.320754716981132,True
CYP2J2,2803.0,5682.0,0.3303476723629935,True
CYP2R1,1599.0,2041.0,0.4392857142857143,False
CYP2S1,498.0,624.0,0.4438502673796791,False
CYP2U1,521.0,699.0,0.4270491803278688,False
CYP2W1,748.0,1111.0,0.4023668639053254,False
CYP39A1,845.0,1709.0,0.3308535630383711,True
CYP3A4,18.0,64.0,0.2195121951219512,True
CYP3A43,143.0,306.0,0.3184855233853007,True
CYP3A5,1655.0,3422.0,0.3259799093953122,True
CYP3A7,21.0,23.0,0.4772727272727273,False
CYP46A1,813.0,1648.0,0.3303535148313694,True
CYP4A11,4.0,17.0,0.1904761904761904,True
CYP4A22,3.0,8.0,0.2727272727272727,True
CYP4A22-AS1,593.0,1011.0,0.3697007481296758,False
CYP4B1,999.0,2383.0,0.2953873447664104,True
CYP4F11,27.0,33.0,0.45,False
CYP4F12,285.0,567.0,0.3345070422535211,True
CYP4F2,5.0,0.0,1.0,False
CYP4F22,154.0,275.0,0.358974358974359,False
CYP4F26P,96.0,223.0,0.3009404388714733,True
CYP4F3,44.0,48.0,0.4782608695652174,False
CYP4F8,15.0,30.0,0.3333333333333333,True
CYP4V2,2267.0,4217.0,0.3496298581122763,True
CYP4X1,474.0,759.0,0.3844282238442822,False
CYP4Z1,199.0,757.0,0.2081589958158995,True
CYP51A1,1367.0,1669.0,0.4502635046113307,False
CYP51A1-AS1,310.0,591.0,0.344062153163152,True
CYP7A1,24.0,52.0,0.3157894736842105,True
CYP7B1,2326.0,3324.0,0.4116814159292035,False
CYP8B1,2573.0,10126.0,0.2026143790849673,True
CYR61,25759.0,26493.0,0.4929763454030468,False
CYREN,7747.0,14530.0,0.347757777079499,True
CYS1,687.0,1040.0,0.3977996525767226,False
CYSLTR1,2181.0,3446.0,0.3875955215923227,False
CYSLTR2,3252.0,4942.0,0.396875762753234,False
CYSRT1,49.0,63.0,0.4375,False
CYSTM1,14251.0,28775.0,0.3312183331009157,True
CYTH1,31320.0,61845.0,0.3361777491547255,True
CYTH2,6194.0,13507.0,0.3144002842495305,True
CYTH3,91616.0,219792.0,0.2941992498587062,True
CYTH4,5259.0,10868.0,0.3260990884851491,True
CYTIP,3746.0,3767.0,0.4986024224677226,False
CYTL1,1383.0,1536.0,0.473792394655704,False
CYTOR,10933.0,23002.0,0.3221747458376308,True
CYYR1,2128.0,4061.0,0.3438358377767005,True
CYYR1-AS1,1291.0,3293.0,0.281631762652705,True
CZIB,621.0,875.0,0.4151069518716577,False
D2HGDH,8664.0,22737.0,0.2759147797840833,True
DAAM1,30071.0,61602.0,0.3280246092088183,True
DAAM2,1623.0,3120.0,0.3421884882985452,True
DAB1,7674.0,14992.0,0.338568781434748,True
DAB1-AS1,9.0,4.0,0.6923076923076923,False
DAB2,95587.0,151424.0,0.3869746691442891,False
DAB2IP,15161.0,46772.0,0.2447967965381945,True
DACH1,9323.0,14152.0,0.3971458998935037,False
DACH2,1050.0,1699.0,0.3819570753001091,False
DACT1,468.0,521.0,0.4732052578361981,False
DACT2,10813.0,26028.0,0.2935045194212969,True
DACT3,567.0,817.0,0.4096820809248555,False
DACT3-AS1,210.0,453.0,0.3167420814479638,True
DAD1,14759.0,18091.0,0.4492846270928463,False
DAG1,29314.0,50707.0,0.3663288386798465,False
DAGLA,430.0,730.0,0.3706896551724138,False
DAGLB,18468.0,44519.0,0.293203359423373,True
DALRD3,2178.0,4830.0,0.3107876712328767,True
DANCR,1474.0,2923.0,0.3352285649306345,True
DAND5,68.0,110.0,0.3820224719101123,False
DANT1,9.0,12.0,0.4285714285714285,False
DANT2,5910.0,13640.0,0.3023017902813299,True
DAO,161.0,283.0,0.3626126126126126,False
DAOA,7.0,4.0,0.6363636363636364,False
DAOA-AS1,40.0,39.0,0.5063291139240507,False
DAP,18652.0,42417.0,0.3054250110530711,True
DAP3,22361.0,50367.0,0.307460675393246,True
DAPK1,124429.0,268499.0,0.3166712476586041,True
DAPK1-IT1,390.0,1123.0,0.2577660277594183,True
DAPK2,4523.0,7456.0,0.377577427164204,False
DAPK3,7260.0,19168.0,0.2747086423490237,True
DAPL1,647.0,989.0,0.3954767726161369,False
DAPP1,7582.0,11512.0,0.3970880904996334,False
DARS,29319.0,52509.0,0.3583003372928582,False
DARS-AS1,800.0,1400.0,0.3636363636363636,False
DARS2,3734.0,6828.0,0.3535315281196743,True
DAW1,458.0,1185.0,0.2787583688374924,True
DAXX,2842.0,4447.0,0.3899025929482782,False
DAZ1,5.0,0.0,1.0,False
DAZ2,14.0,20.0,0.4117647058823529,False
DAZ4,5.0,0.0,1.0,False
DAZAP1,15128.0,34527.0,0.3046621689658644,True
DAZAP2,14155.0,26213.0,0.3506490289338089,True
DAZL,1307.0,2923.0,0.308983451536643,True
DBET,8.0,8.0,0.5,False
DBF4,4987.0,8560.0,0.3681257843064885,False
DBF4B,2954.0,7332.0,0.2871864670425821,True
DBH,23.0,26.0,0.4693877551020408,False
DBH-AS1,53.0,89.0,0.3732394366197183,False
DBI,13341.0,11829.0,0.5300357568533969,False
DBN1,1159.0,1564.0,0.4256334924715387,False
DBNDD1,70.0,179.0,0.2811244979919678,True
DBNDD2,170.0,205.0,0.4533333333333333,False
DBNL,7773.0,13723.0,0.3616021585411239,False
DBP,378.0,446.0,0.4587378640776699,False
DBR1,2731.0,3680.0,0.4259865855560755,False
DBT,6803.0,11757.0,0.3665409482758621,False
DBX2,33.0,45.0,0.4230769230769231,False
DCAF1,18569.0,40760.0,0.3129835325051829,True
DCAF10,19150.0,38045.0,0.3348194772270303,True
DCAF11,1394.0,2848.0,0.3286185761433286,True
DCAF12,6781.0,11445.0,0.3720509162734555,False
DCAF12L1,38.0,33.0,0.5352112676056338,False
DCAF12L2,15.0,21.0,0.4166666666666667,False
DCAF13,6967.0,10719.0,0.3939274002035508,False
DCAF15,2946.0,7631.0,0.2785288834263023,True
DCAF16,7098.0,9850.0,0.4188104791125797,False
DCAF17,6339.0,11879.0,0.3479525743769898,True
DCAF4,2942.0,7262.0,0.2883183065464523,True
DCAF4L1,157.0,208.0,0.4301369863013699,False
DCAF4L2,31.0,45.0,0.4078947368421052,False
DCAF5,26402.0,50383.0,0.3438431985413818,True
DCAF6,58055.0,105832.0,0.3542379810479171,True
DCAF7,13007.0,24166.0,0.3499045005783768,True
DCAF8,9010.0,16840.0,0.3485493230174081,True
DCAF8L1,3.0,0.0,1.0,False
DCAF8L2,164.0,250.0,0.3961352657004831,False
DCAKD,11205.0,27319.0,0.2908576471809781,True
DCANP1,1.0,0.0,1.0,False
DCBLD1,8218.0,16073.0,0.33831460211601,True
DCBLD2,7017.0,15599.0,0.3102670675627874,True
DCC,1731.0,2122.0,0.4492603166363872,False
DCD,24.0,46.0,0.3428571428571428,True
DCDC1,2023.0,2941.0,0.4075342465753425,False
DCDC2,5545.0,7994.0,0.4095575744146539,False
DCDC2B,305.0,1072.0,0.2214960058097313,True
DCDC2C,183.0,334.0,0.3539651837524178,True
DCHS1,1301.0,1782.0,0.4219915666558547,False
DCHS2,417.0,842.0,0.3312152501985703,True
DCK,2279.0,2047.0,0.5268146093388811,False
DCLK1,2851.0,5083.0,0.3593395512982102,False
DCLK2,5229.0,10236.0,0.3381183317167798,True
DCLK3,174.0,232.0,0.4285714285714285,False
DCLRE1A,1248.0,1865.0,0.4008994539029875,False
DCLRE1B,753.0,835.0,0.4741813602015113,False
DCLRE1C,9388.0,19021.0,0.3304586574677039,True
DCN,112819.0,71710.0,0.611388995767603,False
DCP1A,22293.0,44743.0,0.3325526582731666,True
DCP1B,4190.0,7373.0,0.3623627086396264,False
DCP2,54849.0,105565.0,0.3419215280461805,True
DCPS,3803.0,6977.0,0.3527829313543599,True
DCST1,191.0,394.0,0.3264957264957265,True
DCST1-AS1,172.0,284.0,0.3771929824561403,False
DCST2,534.0,1387.0,0.277980218636127,True
DCSTAMP,74.0,94.0,0.4404761904761904,False
DCT,127.0,154.0,0.4519572953736654,False
DCTD,3259.0,4834.0,0.4026936859013962,False
DCTN1,2317.0,4750.0,0.3278618933069195,True
DCTN1-AS1,19.0,36.0,0.3454545454545454,True
DCTN2,9147.0,15429.0,0.3721923828125,False
DCTN3,4051.0,3998.0,0.5032923344514847,False
DCTN4,25654.0,50692.0,0.336022843370969,True
DCTN5,9854.0,18904.0,0.342652479310105,True
DCTN6,7453.0,10216.0,0.4218122134812383,False
DCTPP1,2275.0,2330.0,0.494028230184582,False
DCUN1D1,13906.0,23475.0,0.3720071694176186,False
DCUN1D2,10158.0,22564.0,0.3104333475948903,True
DCUN1D2-AS,81.0,268.0,0.2320916905444126,True
DCUN1D3,745.0,1287.0,0.3666338582677165,False
DCUN1D4,9399.0,15580.0,0.3762760719003963,False
DCUN1D5,6773.0,9586.0,0.4140228620331316,False
DCX,2210.0,6925.0,0.2419266557197591,True
DCXR,6422.0,8933.0,0.4182351025724519,False
DCXR-DT,8.0,3.0,0.7272727272727273,False
DDA1,7070.0,12140.0,0.3680374804789172,False
DDAH1,12304.0,22017.0,0.3584977127706069,False
DDAH2,4103.0,4953.0,0.4530697879858657,False
DDB1,52421.0,111280.0,0.3202240670490712,True
DDB2,4589.0,8404.0,0.3531901793273301,True
DDC,45.0,55.0,0.45,False
DDC-AS1,7.0,22.0,0.2413793103448276,True
DDHD1,21021.0,39976.0,0.3446235060740692,True
DDHD2,7645.0,15079.0,0.3364284456961802,True
DDI1,6.0,6.0,0.5,False
DDI2,27228.0,61124.0,0.3081763853676204,True
DDIAS,1117.0,2133.0,0.3436923076923077,True
DDIT3,5123.0,10035.0,0.3379733474073096,True
DDIT4,6289.0,6897.0,0.4769452449567723,False
DDIT4-AS1,31.0,62.0,0.3333333333333333,True
DDIT4L,329.0,353.0,0.4824046920821114,False
DDN,20.0,13.0,0.6060606060606061,False
DDN-AS1,507.0,1185.0,0.299645390070922,True
DDO,243.0,361.0,0.402317880794702,False
DDOST,14443.0,19608.0,0.42415788082582,False
DDR1,7740.0,13259.0,0.3685889804276394,False
DDR1-DT,46.0,88.0,0.3432835820895522,True
DDR2,5990.0,12699.0,0.3205093905505912,True
DDRGK1,5365.0,7742.0,0.4093232623788815,False
DDT,9483.0,10448.0,0.4757914806080979,False
DDTL,120.0,349.0,0.255863539445629,True
DDX1,15244.0,28288.0,0.3501791785353303,True
DDX10,33589.0,67299.0,0.332933550075331,True
DDX11,1886.0,5297.0,0.2625643881386607,True
DDX11-AS1,584.0,1600.0,0.2673992673992674,True
DDX17,148203.0,269395.0,0.3548939410629361,False
DDX18,10530.0,21733.0,0.3263800638502309,True
DDX19A,3544.0,5617.0,0.3868573299858094,False
DDX19B,1137.0,2116.0,0.3495235167537657,True
DDX20,2479.0,4411.0,0.3597968069666183,False
DDX21,18254.0,31810.0,0.3646132949824225,False
DDX23,6241.0,11871.0,0.3445781802120141,True
DDX24,15941.0,32425.0,0.3295910350246041,True
DDX25,83.0,139.0,0.3738738738738739,False
DDX27,4092.0,8113.0,0.3352724293322409,True
DDX28,1448.0,1911.0,0.4310806787734444,False
DDX31,5214.0,11244.0,0.3168064163324827,True
DDX39A,4677.0,9053.0,0.3406409322651129,True
DDX39B,3610.0,7614.0,0.3216322166785459,True
DDX39B-AS1,20.0,22.0,0.4761904761904761,False
DDX3X,43878.0,69418.0,0.3872864002259568,False
DDX3Y,31.0,0.0,1.0,False
DDX4,134.0,236.0,0.3621621621621622,False
DDX41,2170.0,3520.0,0.3813708260105448,False
DDX42,16023.0,31961.0,0.3339238079359786,True
DDX43,1279.0,2811.0,0.3127139364303178,True
DDX46,22537.0,53577.0,0.2960953306881783,True
DDX47,255.0,369.0,0.4086538461538461,False
DDX49,3398.0,6854.0,0.3314475224346469,True
DDX5,127791.0,201940.0,0.3875613757881425,False
DDX50,12875.0,25442.0,0.336012735861367,True
DDX51,1421.0,3455.0,0.2914273995077933,True
DDX52,16932.0,26560.0,0.3893129770992366,False
DDX53,50.0,150.0,0.25,True
DDX54,5518.0,10459.0,0.3453714714902672,True
DDX55,4832.0,10329.0,0.3187124859837741,True
DDX56,4944.0,10188.0,0.3267248215701824,True
DDX58,12359.0,27515.0,0.309951346742238,True
DDX59,11626.0,23359.0,0.3323138487923395,True
DDX59-AS1,45.0,68.0,0.3982300884955752,False
DDX6,27954.0,51330.0,0.3525805963372181,True
DDX60,15528.0,29858.0,0.3421319349579165,True
DDX60L,49031.0,94145.0,0.3424526456948092,True
DEAF1,7281.0,18662.0,0.2806537408934972,True
DEC1,750.0,1910.0,0.2819548872180451,True
DECR1,10028.0,16333.0,0.3804104548385873,False
DECR2,1184.0,2183.0,0.3516483516483517,True
DEDD,5116.0,10871.0,0.3200100081316069,True
DEDD2,3383.0,6964.0,0.3269546728520344,True
DEF6,7488.0,13587.0,0.3553024911032028,False
DEF8,2659.0,5020.0,0.3462690454486261,True
DEFA3,8.0,0.0,1.0,False
DEFA4,1.0,0.0,1.0,False
DEFA5,3.0,0.0,1.0,False
DEFB1,5306.0,3076.0,0.6330231448341684,False
DEFB104A,2.0,0.0,1.0,False
DEFB104B,6.0,0.0,1.0,False
DEFB107A,3.0,0.0,1.0,False
DEFB107B,20.0,20.0,0.5,False
DEFB108B,5.0,10.0,0.3333333333333333,True
DEFB110,6.0,0.0,1.0,False
DEFB112,1.0,0.0,1.0,False
DEFB114,2.0,0.0,1.0,False
DEFB115,1.0,0.0,1.0,False
DEFB116,1.0,0.0,1.0,False
DEFB118,6.0,7.0,0.4615384615384615,False
DEFB119,30.0,70.0,0.3,True
DEFB121,4.0,0.0,1.0,False
DEFB123,21.0,51.0,0.2916666666666667,True
DEFB124,131.0,196.0,0.400611620795107,False
DEFB125,5.0,0.0,1.0,False
DEFB126,1.0,0.0,1.0,False
DEFB127,2.0,0.0,1.0,False
DEFB128,1.0,0.0,1.0,False
DEFB129,1.0,0.0,1.0,False
DEFB131A,10.0,6.0,0.625,False
DEFB131B,86.0,246.0,0.2590361445783132,True
DEFB132,2.0,0.0,1.0,False
DEFB133,4.0,0.0,1.0,False
DEFB135,1.0,0.0,1.0,False
DEFB136,1.0,0.0,1.0,False
DEFB4A,1.0,0.0,1.0,False
DEFB4B,1.0,0.0,1.0,False
DEGS1,15585.0,19972.0,0.4383103186433051,False
DEGS2,501.0,1286.0,0.2803581421376608,True
DEK,16015.0,25766.0,0.3833082022929082,False
DELE1,8623.0,16893.0,0.3379448189371374,True
DENND10,1661.0,2895.0,0.3645741878841089,False
DENND11,330.0,400.0,0.4520547945205479,False
DENND1A,143906.0,334373.0,0.3008829574369772,True
DENND1B,38304.0,51686.0,0.4256472941437937,False
DENND1C,841.0,1605.0,0.3438266557645135,True
DENND2A,11897.0,29145.0,0.2898737878271039,True
DENND2C,1249.0,1846.0,0.4035541195476575,False
DENND2D,4595.0,7418.0,0.3825022891867144,False
DENND3,5344.0,10213.0,0.3435109596965996,True
DENND4A,57382.0,98254.0,0.3686936184430337,False
DENND4B,5805.0,14711.0,0.2829498927666212,True
DENND4C,58497.0,122886.0,0.3225054167149071,True
DENND5A,41808.0,86217.0,0.3265612185120093,True
DENND5B,24823.0,55351.0,0.3096140893556514,True
DENND5B-AS1,760.0,1894.0,0.2863602110022607,True
DENND6A,18656.0,32007.0,0.3682371750587213,False
DENND6A-AS1,2864.0,6838.0,0.295196866625438,True
DENND6A-DT,30.0,25.0,0.5454545454545454,False
DENND6B,857.0,1857.0,0.3157700810611643,True
DENR,13744.0,27096.0,0.3365328109696376,True
DEPDC1,2065.0,2956.0,0.4112726548496315,False
DEPDC1-AS1,63.0,86.0,0.4228187919463087,False
DEPDC1B,164602.0,360397.0,0.3135282162442214,True
DEPDC4,2075.0,5170.0,0.2864044168391994,True
DEPDC5,1888.0,4210.0,0.3096097081010167,True
DEPDC7,2432.0,3922.0,0.3827510229776519,False
DEPP1,14847.0,17564.0,0.4580852179815495,False
DEPTOR,20795.0,33720.0,0.38145464551041,False
DERA,20895.0,37955.0,0.3550552251486831,False
DERL1,9449.0,12932.0,0.4221884634288012,False
DERL2,8964.0,12284.0,0.421875,False
DERL3,14025.0,25059.0,0.3588424930918023,False
DES,12694.0,17831.0,0.4158558558558559,False
DESI1,5184.0,9050.0,0.3641983982014894,False
DESI2,15150.0,27503.0,0.3551918974046374,False
DET1,3703.0,8116.0,0.3133090786022506,True
DEUP1,431.0,1058.0,0.2894560107454667,True
DEXI,2298.0,3060.0,0.4288913773796192,False
DFFA,5120.0,10275.0,0.3325755115297174,True
DFFB,1472.0,2532.0,0.3676323676323676,False
DGAT1,3323.0,5914.0,0.3597488362022301,False
DGAT2,79.0,105.0,0.4293478260869565,False
DGAT2L6,66.0,156.0,0.2972972972972973,True
DGCR11,86.0,183.0,0.3197026022304832,True
DGCR2,11679.0,25064.0,0.3178564624554337,True
DGCR6,55.0,73.0,0.4296875,False
DGCR6L,1746.0,2108.0,0.4530358069538142,False
DGCR8,9937.0,28748.0,0.2568695876954892,True
DGCR9,47.0,112.0,0.2955974842767295,True
DGKA,3284.0,7506.0,0.3043558850787766,True
DGKB,1703.0,2118.0,0.4456948442816016,False
DGKD,9444.0,24223.0,0.2805120741378798,True
DGKE,2909.0,3824.0,0.4320510916381999,False
DGKG,2983.0,6844.0,0.3035514399104508,True
DGKH,18998.0,34214.0,0.3570247312636248,False
DGKI,15032.0,35628.0,0.2967232530596131,True
DGKK,333.0,568.0,0.369589345172031,False
DGKQ,1098.0,2592.0,0.2975609756097561,True
DGKZ,16544.0,47672.0,0.2576304970723807,True
DGLUCY,20337.0,50413.0,0.2874487632508833,True
DGUOK,9461.0,17004.0,0.357491025883242,False
DGUOK-AS1,1131.0,2145.0,0.3452380952380952,True
DHCR24,6081.0,8672.0,0.4121873517250728,False
DHCR24-DT,8.0,23.0,0.2580645161290322,True
DHCR7,1982.0,3207.0,0.381961842358836,False
DHDDS,8523.0,19705.0,0.3019342496811676,True
DHDH,161.0,236.0,0.4055415617128463,False
DHFR,7797.0,9808.0,0.4428855438795797,False
DHFR2,664.0,765.0,0.4646606018194542,False
DHH,31.0,77.0,0.287037037037037,True
DHODH,986.0,1896.0,0.3421235253296322,True
DHPS,3720.0,6228.0,0.3739445114595898,False
DHRS1,2723.0,4821.0,0.360949098621421,False
DHRS11,391.0,628.0,0.3837095191364082,False
DHRS12,794.0,1659.0,0.3236852833265389,True
DHRS13,1063.0,1833.0,0.3670580110497237,False
DHRS2,725.0,1444.0,0.3342554172429691,True
DHRS3,19794.0,37004.0,0.3484981865558646,True
DHRS4,748.0,1140.0,0.3961864406779661,False
DHRS4-AS1,1593.0,2894.0,0.3550256295966124,False
DHRS4L2,1947.0,3035.0,0.3908069048574869,False
DHRS7,3630.0,4873.0,0.4269081500646831,False
DHRS7B,10710.0,23151.0,0.3162930805351289,True
DHRS7C,31.0,57.0,0.3522727272727273,True
DHRS9,3357.0,7249.0,0.3165189515368659,True
DHRSX,50257.0,140418.0,0.263574144486692,True
DHRSX-IT1,68.0,171.0,0.2845188284518828,True
DHTKD1,7381.0,15569.0,0.3216122004357298,True
DHX15,45643.0,76085.0,0.3749589248159832,False
DHX16,2633.0,5558.0,0.3214503723599072,True
DHX29,13701.0,27778.0,0.3303117240049181,True
DHX30,8637.0,17323.0,0.3327041602465331,True
DHX32,52894.0,117511.0,0.3104016900912532,True
DHX33,2016.0,4613.0,0.3041182682154171,True
DHX34,3712.0,10215.0,0.2665326344510663,True
DHX35,6668.0,13291.0,0.3340848739916829,True
DHX36,31381.0,59721.0,0.3444600557616737,True
DHX37,1898.0,4838.0,0.2817695961995249,True
DHX38,3818.0,8658.0,0.3060275729400449,True
DHX40,6344.0,11340.0,0.3587423659805474,False
DHX57,8002.0,18348.0,0.3036812144212524,True
DHX58,1332.0,2280.0,0.3687707641196013,False
DHX8,6778.0,15362.0,0.3061427280939476,True
DHX9,34354.0,63617.0,0.3506547855998203,True
DIABLO,77.0,322.0,0.1929824561403508,True
DIABLO-1,91.0,0.0,1.0,False
DIAPH1,41577.0,87889.0,0.3211422303925355,True
DIAPH2,171755.0,360781.0,0.3225227965808884,True
DIAPH2-AS1,6207.0,24845.0,0.1998905062475847,True
DIAPH3,33819.0,63267.0,0.3483406464371794,True
DIAPH3-AS1,286.0,981.0,0.2257300710339384,True
DIAPH3-AS2,262.0,759.0,0.2566111655239961,True
DICER1,32779.0,57461.0,0.3632424645390071,False
DICER1-AS1,2505.0,4888.0,0.3388340321926146,True
DIDO1,24757.0,50714.0,0.3280332843078798,True
DIMT1,4033.0,6713.0,0.3753024381165085,False
DINOL,0.0,3.0,0.0,True
DIO1,364.0,1197.0,0.2331838565022421,True
DIO2,25553.0,45739.0,0.358427313022499,False
DIO2-AS1,4890.0,7223.0,0.4036985057376372,False
DIO3,3818.0,4481.0,0.4600554283648632,False
DIO3OS,3528.0,9415.0,0.2725797728501893,True
DIP2A,25636.0,62122.0,0.2921215159871465,True
DIP2A-IT1,13.0,28.0,0.3170731707317073,True
DIP2B,128011.0,288645.0,0.307234265197189,True
DIP2C,32838.0,108469.0,0.2323876382627895,True
DIPK1A,3732.0,7502.0,0.3322058038098629,True
DIPK1B,137.0,252.0,0.352185089974293,True
DIPK1C,9.0,8.0,0.5294117647058824,False
DIPK2A,2773.0,2400.0,0.5360525807075198,False
DIPK2B,310.0,643.0,0.3252885624344176,True
DIRAS1,97.0,91.0,0.5159574468085106,False
DIRAS2,701.0,818.0,0.4614878209348255,False
DIRAS3,225.0,400.0,0.36,False
DIRC1,142.0,570.0,0.199438202247191,True
DIRC2,33420.0,72816.0,0.3145826273579578,True
DIRC3,9995.0,24975.0,0.2858164140692021,True
DIRC3-AS1,305.0,853.0,0.2633851468048359,True
DIS3,9163.0,17545.0,0.3430807248764415,True
DIS3L,4211.0,8363.0,0.3348974073484969,True
DIS3L2,28847.0,67172.0,0.3004301232047824,True
DISC1,28868.0,66591.0,0.3024125540808096,True
DISC1-IT1,9.0,11.0,0.45,False
DISC1FP1,321.0,424.0,0.4308724832214765,False
DISP1,3998.0,4800.0,0.454421459422596,False
DISP2,106.0,206.0,0.3397435897435897,True
DISP3,74.0,87.0,0.4596273291925465,False
DIXDC1,5055.0,10422.0,0.32661368482264,True
DKC1,5449.0,10088.0,0.3507112055094291,True
DKFZP434H168,1.0,7.0,0.125,True
DKFZP434K028,8.0,13.0,0.3809523809523809,False
DKK1,20419.0,14780.0,0.5801017074348703,False
DKK2,2091.0,3212.0,0.3943051103149161,False
DKK3,1385.0,1413.0,0.4949964260185847,False
DKK4,4.0,0.0,1.0,False
DKKL1,59.0,105.0,0.3597560975609756,False
DLAT,5267.0,8607.0,0.3796309643938302,False
DLC1,26271.0,53500.0,0.3293302077195973,True
DLD,11117.0,17425.0,0.3894961810664984,False
DLEC1,342.0,791.0,0.3018534863195057,True
DLEU1,5649.0,11288.0,0.3335301411111767,True
DLEU1-AS1,18.0,44.0,0.2903225806451613,True
DLEU2,61126.0,92655.0,0.397487335886748,False
DLEU2L,58.0,130.0,0.3085106382978723,True
DLEU7,1330.0,3469.0,0.2771410710564701,True
DLEU7-AS1,1295.0,2994.0,0.3019351830263465,True
DLG1,104901.0,212440.0,0.3305623918749862,True
DLG1-AS1,105.0,183.0,0.3645833333333333,False
DLG2,17084.0,34049.0,0.3341090880644593,True
DLG3,2247.0,4236.0,0.3465987968533086,True
DLG3-AS1,5.0,14.0,0.2631578947368421,True
DLG4,1005.0,2043.0,0.3297244094488189,True
DLG5,63076.0,175653.0,0.264215910090521,True
DLG5-AS1,21.0,58.0,0.2658227848101265,True
DLGAP1,31207.0,43211.0,0.4193474696981913,False
DLGAP1-AS1,1225.0,1887.0,0.3936375321336761,False
DLGAP1-AS2,499.0,864.0,0.3661041819515774,False
DLGAP1-AS3,523.0,487.0,0.5178217821782178,False
DLGAP1-AS4,151.0,231.0,0.3952879581151832,False
DLGAP1-AS5,76.0,135.0,0.3601895734597156,False
DLGAP2,5456.0,14802.0,0.2693256984894856,True
DLGAP2-AS1,39.0,69.0,0.3611111111111111,False
DLGAP3,154.0,158.0,0.4935897435897436,False
DLGAP4,16195.0,37896.0,0.2994028581464569,True
DLGAP4-AS1,2322.0,6008.0,0.2787515006002401,True
DLGAP5,1863.0,2602.0,0.4172452407614782,False
DLK1,43363.0,29924.0,0.5916874752684651,False
DLK2,159.0,384.0,0.292817679558011,True
DLL1,1039.0,1412.0,0.4239086087311302,False
DLL3,134.0,92.0,0.5929203539823009,False
DLL4,407.0,481.0,0.4583333333333333,False
DLST,9683.0,19526.0,0.3315074120990106,True
DLX1,8.0,0.0,1.0,False
DLX2,2.0,0.0,1.0,False
DLX2-DT,8.0,0.0,1.0,False
DLX3,3785.0,7719.0,0.3290159944367176,True
DLX4,2409.0,4601.0,0.3436519258202568,True
DLX5,4310.0,5623.0,0.4339071780932246,False
DLX6,1862.0,2774.0,0.4016393442622951,False
DLX6-AS1,6468.0,14107.0,0.3143620899149453,True
DM1-AS,1445.0,4162.0,0.2577135723203139,True
DMAC1,3883.0,3812.0,0.5046133853151397,False
DMAC2,2293.0,3724.0,0.381086920392222,False
DMAC2L,770.0,1381.0,0.3579730357973036,False
DMAP1,2908.0,4941.0,0.3704930564403109,False
DMBT1,63.0,98.0,0.391304347826087,False
DMBX1,4.0,3.0,0.5714285714285714,False
DMC1,1067.0,2172.0,0.3294226613152207,True
DMD,46029.0,116401.0,0.2833774549036508,True
DMD-AS3,4.0,0.0,1.0,False
DMGDH,3730.0,7169.0,0.3422332324066428,True
DMKN,1834.0,2328.0,0.4406535319557905,False
DMP1,40.0,104.0,0.2777777777777778,True
DMPK,2522.0,6742.0,0.2722366148531951,True
DMRT1,122.0,263.0,0.3168831168831169,True
DMRT2,5.0,0.0,1.0,False
DMRT3,8.0,11.0,0.4210526315789473,False
DMRTA1,56.0,38.0,0.5957446808510638,False
DMRTA2,5.0,7.0,0.4166666666666667,False
DMRTB1,1.0,0.0,1.0,False
DMRTC1,4.0,7.0,0.3636363636363636,False
DMRTC1B,5.0,0.0,1.0,False
DMRTC2,17.0,42.0,0.288135593220339,True
DMTF1,31188.0,50116.0,0.383597362983371,False
DMTN,716.0,886.0,0.4469413233458177,False
DMWD,1225.0,2870.0,0.2991452991452991,True
DMXL1,32780.0,64099.0,0.3383602225456497,True
DMXL2,31767.0,53686.0,0.3717482124676723,False
DNA2,4997.0,9946.0,0.3344040687947534,True
DNAAF1,376.0,551.0,0.4056094929881337,False
DNAAF2,2013.0,3150.0,0.3898895990703079,False
DNAAF3,147.0,250.0,0.3702770780856423,False
