,Empty_droplet_sum,Nuclei_sum,Soup_probability
AC005291.2,214.0,435.0,0.32973805855161786
AC005293.1,4.0,11.0,0.26666666666666666
AC005301.2,7.0,11.0,0.3888888888888889
AC005303.1,1.0,0.0,1.0
AC005304.1,184.0,428.0,0.3006535947712418
AC005304.2,7.0,21.0,0.25
AC005304.3,425.0,999.0,0.2984550561797753
AC005306.1,58.0,95.0,0.3790849673202614
AC005307.1,9.0,19.0,0.32142857142857145
AC005323.1,28.0,25.0,0.5283018867924528
AC005323.2,79.0,48.0,0.6220472440944882
AC005324.1,172.0,423.0,0.28907563025210087
AC005324.3,100.0,163.0,0.38022813688212925
AC005324.4,122.0,284.0,0.30049261083743845
AC005324.5,16.0,60.0,0.21052631578947367
AC005329.1,60.0,125.0,0.32432432432432434
AC005329.2,12.0,40.0,0.23076923076923078
AC005329.3,4.0,15.0,0.21052631578947367
AC005330.1,12.0,22.0,0.35294117647058826
AC005332.1,54.0,73.0,0.4251968503937008
AC005332.2,16.0,31.0,0.3404255319148936
AC005332.3,122.0,170.0,0.4178082191780822
AC005332.4,531.0,882.0,0.37579617834394907
AC005332.5,429.0,570.0,0.4294294294294294
AC005332.6,861.0,1413.0,0.3786279683377309
AC005332.7,1287.0,1946.0,0.39808227652335293
AC005332.8,104.0,125.0,0.45414847161572053
AC005339.1,7.0,17.0,0.2916666666666667
AC005342.1,25.0,31.0,0.44642857142857145
AC005342.2,77.0,105.0,0.4230769230769231
AC005343.1,17.0,43.0,0.2833333333333333
AC005343.4,1.0,4.0,0.2
AC005355.1,2339.0,8295.0,0.21995486176415271
AC005358.1,1031.0,3360.0,0.23479845137781827
AC005358.2,92.0,215.0,0.2996742671009772
AC005363.2,50.0,85.0,0.37037037037037035
AC005381.1,94.0,182.0,0.34057971014492755
AC005383.1,38.0,62.0,0.38
AC005387.1,24.0,32.0,0.42857142857142855
AC005387.2,157.0,429.0,0.26791808873720135
AC005391.1,2.0,12.0,0.14285714285714285
AC005392.2,3.0,6.0,0.3333333333333333
AC005392.3,146.0,437.0,0.2504288164665523
AC005393.1,81.0,93.0,0.46551724137931033
AC005394.1,128.0,243.0,0.3450134770889488
AC005400.1,93.0,229.0,0.2888198757763975
AC005410.2,383.0,695.0,0.35528756957328383
AC005414.1,10.0,15.0,0.4
AC005476.2,200.0,361.0,0.35650623885918004
AC005479.1,3.0,5.0,0.375
AC005479.2,44.0,68.0,0.39285714285714285
AC005480.1,4468.0,13892.0,0.24335511982570807
AC005481.1,12.0,15.0,0.4444444444444444
AC005482.1,11.0,0.0,1.0
AC005486.1,16.0,11.0,0.5925925925925926
AC005487.1,153.0,304.0,0.3347921225382932
AC005495.2,2.0,4.0,0.3333333333333333
AC005498.1,12.0,15.0,0.4444444444444444
AC005498.2,33.0,42.0,0.44
AC005498.3,546.0,964.0,0.3615894039735099
AC005515.2,517.0,1787.0,0.2243923611111111
AC005519.1,6.0,20.0,0.23076923076923078
AC005520.1,3.0,3.0,0.5
AC005520.2,362.0,781.0,0.31671041119860016
AC005520.3,5.0,17.0,0.22727272727272727
AC005520.5,56.0,97.0,0.3660130718954248
AC005522.1,111.0,436.0,0.20292504570383912
AC005523.1,104.0,246.0,0.29714285714285715
AC005523.2,445.0,883.0,0.33509036144578314
AC005532.1,4057.0,8697.0,0.318096283518896
AC005534.1,111.0,226.0,0.3293768545994065
AC005537.1,793.0,1752.0,0.31159135559921414
AC005538.1,2.0,0.0,1.0
AC005538.3,1.0,0.0,1.0
AC005540.1,28.0,48.0,0.3684210526315789
AC005544.1,4.0,4.0,0.5
AC005544.2,2.0,0.0,1.0
AC005546.1,16.0,78.0,0.1702127659574468
AC005548.1,12.0,17.0,0.41379310344827586
AC005549.1,1.0,0.0,1.0
AC005550.1,2.0,0.0,1.0
AC005550.2,302.0,977.0,0.2361219702892885
AC005552.1,2.0,0.0,1.0
AC005562.1,577.0,889.0,0.3935879945429741
AC005580.1,48.0,96.0,0.3333333333333333
AC005586.1,39.0,73.0,0.3482142857142857
AC005586.2,8.0,8.0,0.5
AC005592.1,111.0,160.0,0.4095940959409594
AC005592.2,1.0,0.0,1.0
AC005594.1,1.0,6.0,0.14285714285714285
AC005597.1,10.0,3.0,0.7692307692307693
AC005599.1,134.0,357.0,0.2729124236252546
AC005606.1,29.0,57.0,0.3372093023255814
AC005606.2,78.0,194.0,0.2867647058823529
AC005609.1,5.0,9.0,0.35714285714285715
AC005609.5,65.0,86.0,0.4304635761589404
AC005614.1,20.0,30.0,0.4
AC005616.1,31.0,88.0,0.2605042016806723
AC005618.1,24.0,37.0,0.39344262295081966
AC005618.2,2.0,0.0,1.0
AC005618.4,10.0,16.0,0.38461538461538464
AC005632.3,277.0,697.0,0.28439425051334705
AC005632.4,52.0,164.0,0.24074074074074073
AC005632.5,8.0,6.0,0.5714285714285714
AC005632.6,24.0,70.0,0.2553191489361702
AC005670.1,126.0,195.0,0.3925233644859813
AC005670.2,1372.0,3140.0,0.30407801418439717
AC005670.3,1207.0,2406.0,0.33407140880154995
AC005674.1,16.0,63.0,0.20253164556962025
AC005674.2,60.0,119.0,0.33519553072625696
AC005682.2,10.0,8.0,0.5555555555555556
AC005692.1,2.0,0.0,1.0
AC005692.3,0.0,4.0,0.0
AC005695.1,9.0,13.0,0.4090909090909091
AC005695.2,1510.0,5541.0,0.2141540207062828
AC005695.3,41.0,106.0,0.2789115646258503
AC005696.1,33.0,51.0,0.39285714285714285
AC005696.2,29.0,75.0,0.27884615384615385
AC005696.3,4.0,4.0,0.5
AC005696.4,43.0,62.0,0.4095238095238095
AC005697.1,415.0,812.0,0.3382233088834556
AC005697.2,145.0,374.0,0.279383429672447
AC005699.1,2470.0,4289.0,0.36543867436011246
AC005702.1,871.0,1645.0,0.34618441971383146
AC005703.1,4.0,0.0,1.0
AC005703.2,6.0,13.0,0.3157894736842105
AC005703.3,28.0,22.0,0.56
AC005703.4,324.0,836.0,0.2793103448275862
AC005703.7,13.0,17.0,0.43333333333333335
AC005722.2,5.0,0.0,1.0
AC005722.3,1.0,0.0,1.0
AC005725.1,36.0,52.0,0.4090909090909091
AC005726.1,3967.0,11235.0,0.26095250624917776
AC005726.2,26.0,103.0,0.20155038759689922
AC005726.3,108.0,170.0,0.38848920863309355
AC005726.4,3.0,0.0,1.0
AC005726.5,864.0,2840.0,0.23326133909287258
AC005730.2,3.0,0.0,1.0
AC005730.3,5.0,11.0,0.3125
AC005736.1,42.0,56.0,0.42857142857142855
AC005736.2,2.0,0.0,1.0
AC005736.3,11.0,20.0,0.3548387096774194
AC005740.3,301.0,949.0,0.2408
AC005740.4,29.0,54.0,0.3493975903614458
AC005740.5,44.0,86.0,0.3384615384615385
AC005746.1,0.0,3.0,0.0
AC005746.2,615.0,1962.0,0.23864959254947612
AC005746.3,4.0,0.0,1.0
AC005753.1,65.0,131.0,0.33163265306122447
AC005753.2,79.0,115.0,0.4072164948453608
AC005753.3,17.0,44.0,0.2786885245901639
AC005757.1,6.0,30.0,0.16666666666666666
AC005759.1,145.0,305.0,0.32222222222222224
AC005772.1,33.0,64.0,0.3402061855670103
AC005772.2,11.0,12.0,0.4782608695652174
AC005775.1,222.0,463.0,0.32408759124087594
AC005776.2,41.0,158.0,0.20603015075376885
AC005785.1,10.0,15.0,0.4
AC005786.2,14.0,38.0,0.2692307692307692
AC005786.3,4115.0,13534.0,0.23315768598787467
AC005789.1,2.0,0.0,1.0
AC005790.1,7.0,0.0,1.0
AC005803.1,9.0,36.0,0.2
AC005808.1,536.0,1062.0,0.3354192740926158
AC005821.1,132.0,218.0,0.37714285714285717
AC005823.2,3.0,4.0,0.42857142857142855
AC005828.1,201.0,891.0,0.18406593406593408
AC005828.2,2.0,0.0,1.0
AC005828.3,129.0,410.0,0.23933209647495363
AC005828.4,6.0,5.0,0.5454545454545454
AC005828.5,78.0,69.0,0.5306122448979592
AC005832.1,2.0,0.0,1.0
AC005832.4,93.0,162.0,0.36470588235294116
AC005833.1,144.0,297.0,0.32653061224489793
AC005833.2,497.0,971.0,0.3385558583106267
AC005837.1,86.0,202.0,0.2986111111111111
AC005837.2,1423.0,2969.0,0.32399817850637525
AC005837.3,86.0,122.0,0.41346153846153844
AC005837.4,1.0,8.0,0.1111111111111111
AC005838.2,467.0,1350.0,0.2570170610897083
AC005840.2,272.0,406.0,0.40117994100294985
AC005840.4,78.0,155.0,0.33476394849785407
AC005841.1,1.0,0.0,1.0
AC005842.1,680.0,1586.0,0.3000882612533098
AC005845.1,21.0,48.0,0.30434782608695654
AC005856.1,185.0,476.0,0.27987897125567324
AC005863.1,112.0,198.0,0.36129032258064514
AC005865.1,23.0,51.0,0.3108108108108108
AC005865.2,15.0,46.0,0.2459016393442623
AC005871.1,8.0,14.0,0.36363636363636365
AC005871.2,434.0,1071.0,0.28837209302325584
AC005884.1,727.0,1732.0,0.29564863765758437
AC005884.2,7.0,3.0,0.7
AC005888.1,6.0,0.0,1.0
AC005899.1,172.0,305.0,0.36058700209643607
AC005899.3,10.0,21.0,0.3225806451612903
AC005899.5,292.0,538.0,0.35180722891566263
AC005899.6,576.0,918.0,0.3855421686746988
AC005899.7,276.0,576.0,0.323943661971831
AC005899.8,372.0,903.0,0.2917647058823529
AC005901.1,2.0,3.0,0.4
AC005906.2,27.0,28.0,0.4909090909090909
AC005908.3,0.0,3.0,0.0
AC005909.1,18.0,28.0,0.391304347826087
AC005909.2,228.0,369.0,0.38190954773869346
AC005911.1,10.0,16.0,0.38461538461538464
AC005912.2,7.0,22.0,0.2413793103448276
AC005914.1,6.0,15.0,0.2857142857142857
AC005920.1,180.0,230.0,0.43902439024390244
AC005920.2,3391.0,10497.0,0.2441676267281106
AC005920.3,9.0,0.0,1.0
AC005920.4,1.0,0.0,1.0
AC005921.2,949.0,1367.0,0.40975820379965455
AC005921.4,4.0,4.0,0.5
AC005943.1,308.0,741.0,0.29361296472831266
AC005944.1,904.0,1688.0,0.3487654320987654
AC005954.1,2.0,0.0,1.0
AC005954.2,26.0,77.0,0.2524271844660194
AC005962.1,27.0,45.0,0.375
AC005962.2,0.0,4.0,0.0
AC005972.1,1.0,8.0,0.1111111111111111
AC005972.3,48.0,96.0,0.3333333333333333
AC005972.4,236.0,373.0,0.38752052545155996
AC005993.1,269.0,756.0,0.2624390243902439
AC005996.1,321.0,661.0,0.3268839103869654
AC005998.1,10.0,16.0,0.38461538461538464
AC005999.1,4.0,21.0,0.16
AC005999.2,51.0,36.0,0.5862068965517241
AC006001.2,1571.0,4073.0,0.2783486888731396
AC006004.1,48.0,59.0,0.4485981308411215
AC006007.1,1.0,0.0,1.0
AC006008.1,64.0,156.0,0.2909090909090909
AC006012.1,13.0,36.0,0.2653061224489796
AC006013.1,66.0,149.0,0.30697674418604654
AC006017.1,649.0,1484.0,0.30426629160806373
AC006019.1,23.0,137.0,0.14375
AC006019.2,2.0,20.0,0.09090909090909091
AC006019.3,77.0,412.0,0.1574642126789366
AC006027.1,191.0,462.0,0.29249617151607965
AC006030.1,1296.0,2789.0,0.31725826193390455
AC006033.2,405.0,442.0,0.4781582054309327
AC006040.1,3.0,4.0,0.42857142857142855
AC006041.1,17.0,27.0,0.38636363636363635
AC006041.2,108.0,148.0,0.421875
AC006042.1,95.0,204.0,0.3177257525083612
AC006042.2,288.0,909.0,0.24060150375939848
AC006042.4,36.0,47.0,0.43373493975903615
AC006043.1,6.0,6.0,0.5
AC006058.1,98.0,180.0,0.35251798561151076
AC006058.2,5.0,9.0,0.35714285714285715
AC006058.3,24.0,52.0,0.3157894736842105
AC006059.1,6290.0,13528.0,0.3173882329195681
AC006059.4,0.0,3.0,0.0
AC006059.5,4.0,3.0,0.5714285714285714
AC006062.1,4.0,3.0,0.5714285714285714
AC006063.2,4.0,0.0,1.0
AC006063.3,2.0,0.0,1.0
AC006064.1,47.0,146.0,0.24352331606217617
AC006064.2,908.0,2803.0,0.24467798437078955
AC006064.3,1.0,0.0,1.0
AC006064.4,325.0,277.0,0.5398671096345515
AC006064.5,50.0,53.0,0.4854368932038835
AC006064.6,18.0,47.0,0.27692307692307694
AC006065.4,13.0,0.0,1.0
AC006076.1,22.0,21.0,0.5116279069767442
AC006111.1,14.0,57.0,0.19718309859154928
AC006111.2,4.0,9.0,0.3076923076923077
AC006111.3,40.0,85.0,0.32
AC006112.1,1.0,0.0,1.0
AC006115.1,176.0,299.0,0.3705263157894737
AC006115.2,900.0,1794.0,0.33407572383073497
AC006115.3,228.0,529.0,0.3011889035667107
AC006116.10,2.0,0.0,1.0
AC006116.11,4.0,12.0,0.25
AC006116.4,14.0,27.0,0.34146341463414637
AC006116.5,14.0,33.0,0.2978723404255319
AC006116.8,311.0,548.0,0.3620488940628638
AC006116.9,1.0,0.0,1.0
AC006130.1,124.0,364.0,0.2540983606557377
AC006130.3,5.0,9.0,0.35714285714285715
AC006141.1,322.0,831.0,0.2792714657415438
AC006144.2,24.0,60.0,0.2857142857142857
AC006145.1,56.0,161.0,0.25806451612903225
AC006146.1,30.0,64.0,0.3191489361702128
AC006148.1,865.0,1502.0,0.3654414871144909
AC006148.2,5.0,3.0,0.625
AC006150.1,1.0,3.0,0.25
AC006157.1,1.0,0.0,1.0
AC006159.1,85.0,240.0,0.26153846153846155
AC006159.2,51.0,52.0,0.49514563106796117
AC006160.1,1311.0,2853.0,0.31484149855907784
AC006197.2,39.0,79.0,0.3305084745762712
AC006205.1,1.0,0.0,1.0
AC006206.1,70.0,276.0,0.2023121387283237
AC006206.2,7006.0,21467.0,0.2460576686685632
AC006207.1,12.0,15.0,0.4444444444444444
AC006213.1,37.0,58.0,0.3894736842105263
AC006213.2,121.0,249.0,0.327027027027027
AC006213.3,623.0,1638.0,0.2755417956656347
AC006213.4,20.0,33.0,0.37735849056603776
AC006213.5,4.0,0.0,1.0
AC006213.7,1.0,5.0,0.16666666666666666
AC006230.1,1130.0,834.0,0.575356415478615
AC006238.1,8.0,14.0,0.36363636363636365
AC006238.2,6.0,6.0,0.5
AC006252.1,26.0,49.0,0.3466666666666667
AC006254.1,14.0,34.0,0.2916666666666667
AC006262.1,7.0,36.0,0.16279069767441862
AC006262.2,39.0,82.0,0.32231404958677684
AC006262.3,1.0,0.0,1.0
AC006270.1,472.0,1422.0,0.249208025343189
AC006273.1,40.0,33.0,0.547945205479452
AC006288.1,84.0,163.0,0.340080971659919
AC006296.1,2.0,0.0,1.0
AC006296.2,16.0,26.0,0.38095238095238093
AC006296.3,32.0,20.0,0.6153846153846154
AC006299.1,1641.0,2811.0,0.36859838274932616
AC006305.1,512.0,1156.0,0.3069544364508393
AC006305.3,10.0,19.0,0.3448275862068966
AC006329.1,124.0,214.0,0.3668639053254438
AC006333.1,102.0,173.0,0.3709090909090909
AC006333.2,1052.0,1799.0,0.3689933356716941
AC006348.1,26.0,48.0,0.35135135135135137
AC006355.2,229.0,643.0,0.2626146788990826
AC006364.1,2.0,3.0,0.4
AC006369.1,620.0,1207.0,0.3393541324575807
AC006369.2,11.0,51.0,0.1774193548387097
AC006372.1,4.0,0.0,1.0
AC006372.3,54.0,92.0,0.3698630136986301
AC006378.1,31103.0,66313.0,0.31928020037776134
AC006387.1,1315.0,3281.0,0.286118363794604
AC006398.1,6.0,4.0,0.6
AC006427.2,6.0,15.0,0.2857142857142857
AC006435.1,5.0,27.0,0.15625
AC006435.2,55.0,268.0,0.17027863777089783
AC006435.3,19.0,33.0,0.36538461538461536
AC006441.1,46.0,121.0,0.2754491017964072
AC006441.3,37.0,69.0,0.3490566037735849
AC006441.4,16.0,33.0,0.32653061224489793
AC006445.3,11.0,8.0,0.5789473684210527
AC006449.1,4.0,7.0,0.36363636363636365
AC006449.2,538.0,1138.0,0.32100238663484487
AC006449.3,120.0,831.0,0.12618296529968454
AC006449.5,13.0,42.0,0.23636363636363636
AC006449.6,885.0,1479.0,0.3743654822335025
AC006450.1,1.0,0.0,1.0
AC006450.2,98.0,132.0,0.4260869565217391
AC006450.3,7.0,11.0,0.3888888888888889
AC006452.1,179.0,1041.0,0.14672131147540984
AC006455.1,4.0,0.0,1.0
AC006458.1,2.0,0.0,1.0
AC006459.1,4.0,3.0,0.5714285714285714
AC006460.1,462.0,752.0,0.3805601317957166
AC006460.2,141.0,197.0,0.4171597633136095
AC006478.2,1.0,0.0,1.0
AC006480.2,1428.0,2799.0,0.33782824698367636
AC006483.2,43.0,76.0,0.36134453781512604
AC006486.1,55.0,95.0,0.36666666666666664
AC006487.1,95.0,174.0,0.35315985130111527
AC006487.2,3.0,0.0,1.0
AC006504.1,31.0,49.0,0.3875
AC006504.2,92.0,285.0,0.2440318302387268
AC006504.5,1823.0,2578.0,0.4142240399909112
AC006504.7,26.0,35.0,0.4262295081967213
AC006511.4,231.0,237.0,0.4935897435897436
AC006511.6,50.0,160.0,0.23809523809523808
AC006517.2,17.0,21.0,0.4473684210526316
AC006525.1,140.0,213.0,0.39660056657223797
AC006538.1,7.0,13.0,0.35
AC006538.2,40.0,58.0,0.40816326530612246
AC006538.3,1.0,0.0,1.0
AC006547.1,1119.0,4285.0,0.20706883789785344
AC006547.2,440.0,1229.0,0.2636309167165968
AC006547.3,49.0,112.0,0.30434782608695654
AC006557.1,2.0,0.0,1.0
AC006557.3,9.0,12.0,0.42857142857142855
AC006566.1,22.0,45.0,0.3283582089552239
AC006566.2,0.0,4.0,0.0
AC006581.1,64.0,152.0,0.2962962962962963
AC006581.2,1163.0,2944.0,0.28317506695885075
AC006942.1,52.0,65.0,0.4444444444444444
AC006946.2,14.0,7.0,0.6666666666666666
AC006946.3,2.0,0.0,1.0
AC006947.1,1.0,0.0,1.0
AC006960.2,48.0,98.0,0.3287671232876712
AC006960.3,6.0,4.0,0.6
AC006970.3,2.0,0.0,1.0
AC006972.1,147.0,189.0,0.4375
AC006974.1,313.0,691.0,0.31175298804780877
AC006974.2,252.0,521.0,0.3260025873221216
AC006978.2,13552.0,26161.0,0.34124845768388185
AC006994.2,105.0,230.0,0.31343283582089554
AC007001.1,652.0,923.0,0.413968253968254
AC007003.1,2.0,0.0,1.0
AC007009.1,29.0,29.0,0.5
AC007014.1,1299.0,4991.0,0.20651828298887123
AC007014.2,8.0,14.0,0.36363636363636365
AC007029.1,26.0,33.0,0.4406779661016949
AC007032.1,102.0,170.0,0.375
AC007036.1,26.0,93.0,0.2184873949579832
AC007036.2,8.0,14.0,0.36363636363636365
AC007036.3,1.0,0.0,1.0
AC007036.5,4.0,11.0,0.26666666666666666
AC007038.1,5250.0,8577.0,0.37969190713820783
AC007038.2,1617.0,2131.0,0.43143009605122734
AC007040.1,298.0,913.0,0.24607762180016515
AC007040.2,1079.0,3690.0,0.226252883204026
AC007064.2,19.0,48.0,0.2835820895522388
AC007066.2,78.0,118.0,0.3979591836734694
AC007066.3,5.0,8.0,0.38461538461538464
AC007091.1,465.0,645.0,0.4189189189189189
AC007098.1,239.0,827.0,0.22420262664165103
AC007099.1,3236.0,10902.0,0.22888668835761777
AC007099.2,7.0,24.0,0.22580645161290322
AC007100.1,396.0,624.0,0.38823529411764707
AC007100.2,7.0,4.0,0.6363636363636364
AC007106.1,59.0,143.0,0.29207920792079206
AC007106.2,10.0,20.0,0.3333333333333333
AC007114.1,295.0,487.0,0.3772378516624041
AC007114.2,524.0,1523.0,0.25598436736687835
AC007126.1,4.0,0.0,1.0
AC007128.1,297.0,674.0,0.305870236869207
AC007128.2,227.0,455.0,0.33284457478005863
AC007130.1,284.0,858.0,0.2486865148861646
AC007132.1,5.0,0.0,1.0
AC007159.1,306.0,576.0,0.3469387755102041
AC007163.1,879.0,2548.0,0.25649255908958274
AC007179.1,82.0,17.0,0.8282828282828283
AC007179.2,1.0,0.0,1.0
AC007182.1,424.0,930.0,0.31314623338257014
AC007192.1,24.0,81.0,0.22857142857142856
AC007192.2,151.0,422.0,0.26352530541012215
AC007193.1,244.0,882.0,0.216696269982238
AC007193.2,279.0,923.0,0.23211314475873543
AC007193.3,28.0,61.0,0.3146067415730337
AC007207.2,20.0,25.0,0.4444444444444444
AC007216.1,12.0,60.0,0.16666666666666666
AC007216.2,236.0,494.0,0.3232876712328767
AC007216.3,88.0,199.0,0.30662020905923343
AC007216.4,8737.0,19102.0,0.31384029598764324
AC007218.1,9.0,9.0,0.5
AC007218.2,9.0,4.0,0.6923076923076923
AC007218.3,3.0,4.0,0.42857142857142855
AC007220.1,370.0,959.0,0.27840481565086533
AC007220.2,5.0,22.0,0.18518518518518517
AC007221.1,86.0,123.0,0.41148325358851673
AC007221.2,119.0,142.0,0.4559386973180077
AC007228.2,71.0,91.0,0.4382716049382716
AC007240.1,307.0,772.0,0.2845227062094532
AC007240.3,16.0,29.0,0.35555555555555557
AC007249.1,2.0,0.0,1.0
AC007249.2,44.0,57.0,0.43564356435643564
AC007250.1,12.0,10.0,0.5454545454545454
AC007255.1,1180.0,2479.0,0.32249248428532384
AC007262.2,3686.0,7093.0,0.3419612208924761
AC007271.1,385.0,812.0,0.3216374269005848
AC007272.1,40.0,81.0,0.3305785123966942
AC007277.1,293.0,746.0,0.28200192492781523
AC007278.1,1.0,0.0,1.0
AC007279.2,8.0,10.0,0.4444444444444444
AC007283.1,1.0,0.0,1.0
AC007285.1,747.0,1243.0,0.37537688442211053
AC007285.2,218.0,724.0,0.23142250530785563
AC007292.1,90.0,225.0,0.2857142857142857
AC007292.2,53.0,170.0,0.23766816143497757
AC007292.3,204.0,538.0,0.2749326145552561
AC007298.1,18.0,16.0,0.5294117647058824
AC007298.2,143.0,241.0,0.3723958333333333
AC007308.1,20.0,59.0,0.25316455696202533
AC007314.1,196.0,605.0,0.24469413233458176
AC007317.1,19.0,18.0,0.5135135135135135
AC007317.2,10.0,18.0,0.35714285714285715
AC007319.1,144942.0,300648.0,0.3252810879956911
AC007325.1,2.0,0.0,1.0
AC007325.2,6.0,7.0,0.46153846153846156
AC007325.4,213.0,325.0,0.395910780669145
AC007326.2,2.0,0.0,1.0
AC007326.4,360.0,426.0,0.4580152671755725
AC007326.5,0.0,7.0,0.0
AC007327.2,8.0,39.0,0.1702127659574468
AC007333.1,8.0,0.0,1.0
AC007333.2,33.0,43.0,0.4342105263157895
AC007336.1,277.0,473.0,0.36933333333333335
AC007336.2,2.0,0.0,1.0
AC007342.1,34.0,99.0,0.2556390977443609
AC007342.4,21.0,39.0,0.35
AC007342.5,15.0,16.0,0.4838709677419355
AC007344.1,254.0,338.0,0.42905405405405406
AC007347.1,283.0,1173.0,0.19436813186813187
AC007349.1,56.0,124.0,0.3111111111111111
AC007349.2,4.0,6.0,0.4
AC007349.3,3.0,0.0,1.0
AC007349.4,11.0,14.0,0.44
AC007359.1,1.0,0.0,1.0
AC007362.1,34.0,85.0,0.2857142857142857
AC007364.1,3242.0,6096.0,0.34718355108160204
AC007365.1,85.0,166.0,0.3386454183266932
AC007368.1,88.0,125.0,0.4131455399061033
AC007368.2,0.0,3.0,0.0
AC007370.1,62.0,109.0,0.36257309941520466
AC007370.2,78.0,140.0,0.3577981651376147
AC007376.2,454.0,1031.0,0.30572390572390573
AC007378.1,119.0,406.0,0.22666666666666666
AC007381.1,51.0,50.0,0.504950495049505
AC007381.2,2.0,0.0,1.0
AC007383.2,194.0,329.0,0.37093690248565964
AC007383.3,223.0,516.0,0.3017591339648173
AC007384.1,1035.0,2223.0,0.31767955801104975
AC007387.2,58.0,122.0,0.32222222222222224
AC007387.3,22.0,41.0,0.3492063492063492
AC007388.1,11107.0,25703.0,0.3017386579733768
AC007389.1,633.0,739.0,0.4613702623906705
AC007389.3,191.0,394.0,0.3264957264957265
AC007389.5,73.0,104.0,0.4124293785310734
AC007390.2,121.0,280.0,0.30174563591022446
AC007391.1,18.0,27.0,0.4
AC007391.2,1.0,0.0,1.0
AC007391.3,16.0,38.0,0.2962962962962963
AC007402.1,2296.0,4346.0,0.345679012345679
AC007402.2,1.0,0.0,1.0
AC007405.1,1036.0,2070.0,0.33354797166773986
AC007405.2,4.0,0.0,1.0
AC007405.3,506.0,796.0,0.38863287250384027
AC007406.1,1.0,0.0,1.0
AC007406.2,1.0,0.0,1.0
AC007406.3,60.0,86.0,0.410958904109589
AC007406.4,18.0,26.0,0.4090909090909091
AC007406.5,129.0,228.0,0.36134453781512604
AC007422.1,66.0,164.0,0.28695652173913044
AC007422.2,548.0,991.0,0.35607537361923325
AC007423.1,1.0,0.0,1.0
AC007431.1,45.0,170.0,0.20930232558139536
AC007431.2,30.0,104.0,0.22388059701492538
AC007432.1,15.0,9.0,0.625
AC007448.2,6.0,9.0,0.4
AC007448.3,382.0,623.0,0.3800995024875622
AC007448.4,40.0,47.0,0.45977011494252873
AC007448.5,119.0,182.0,0.3953488372093023
AC007450.1,72.0,206.0,0.2589928057553957
AC007463.1,9.0,3.0,0.75
AC007463.2,4.0,3.0,0.5714285714285714
AC007485.1,2.0,0.0,1.0
AC007491.1,50.0,82.0,0.3787878787878788
AC007493.1,271.0,548.0,0.3308913308913309
AC007493.2,13.0,20.0,0.3939393939393939
AC007494.2,79.0,333.0,0.19174757281553398
AC007495.1,557.0,987.0,0.36075129533678757
AC007495.2,49.0,120.0,0.28994082840236685
AC007496.1,16.0,54.0,0.22857142857142856
AC007496.2,44.0,136.0,0.24444444444444444
AC007497.1,6.0,23.0,0.20689655172413793
AC007513.1,560.0,1086.0,0.3402187120291616
AC007527.2,5.0,0.0,1.0
AC007529.1,10.0,6.0,0.625
AC007529.2,938.0,1391.0,0.4027479604980678
AC007533.1,947.0,3291.0,0.22345445965077868
AC007535.1,9.0,12.0,0.42857142857142855
AC007540.1,7.0,0.0,1.0
AC007541.1,168.0,221.0,0.4318766066838046
AC007546.1,26.0,92.0,0.22033898305084745
AC007552.2,2.0,0.0,1.0
AC007556.1,1.0,0.0,1.0
AC007557.2,1.0,0.0,1.0
AC007563.2,1191.0,1194.0,0.49937106918238994
AC007566.1,5427.0,16705.0,0.24521055485270196
AC007569.1,300.0,609.0,0.33003300330033003
AC007570.1,117.0,205.0,0.36335403726708076
AC007595.1,16.0,31.0,0.3404255319148936
AC007598.1,3.0,9.0,0.25
AC007598.2,61.0,184.0,0.24897959183673468
AC007599.2,11.0,35.0,0.2391304347826087
AC007601.1,67.0,203.0,0.24814814814814815
AC007601.2,5.0,19.0,0.20833333333333334
AC007603.1,4.0,0.0,1.0
AC007608.1,23.0,84.0,0.21495327102803738
AC007608.2,2.0,20.0,0.09090909090909091
AC007608.3,58.0,137.0,0.29743589743589743
AC007610.1,106.0,198.0,0.34868421052631576
AC007610.2,127.0,313.0,0.28863636363636364
AC007610.5,17.0,10.0,0.6296296296296297
AC007611.1,1028.0,2180.0,0.3204488778054863
AC007613.1,102.0,113.0,0.4744186046511628
AC007614.1,330.0,537.0,0.3806228373702422
AC007619.1,452.0,1083.0,0.2944625407166124
AC007620.2,237.0,428.0,0.35639097744360904
AC007620.3,32.0,65.0,0.32989690721649484
AC007622.2,545.0,1783.0,0.234106529209622
AC007637.1,32.0,102.0,0.23880597014925373
AC007638.1,145.0,292.0,0.3318077803203661
