Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
ZFY,-0.0401308570841803,0.352109054362109,0.981352056941436,0,0.041286,0,0.063112
DUSP12,-0.0422580537942451,0.352169724784346,0.981352056941436,0,0.05229,0,0.100381
AL118516.1,0.0332808172651087,0.352226395066073,0.981352056941436,0.049069,0.027987,0.052632,0.048422
SPATA1,-0.0319815480111193,0.352270956158115,0.981352056941436,0,0.023074,0,0.031828
CYTOR,-0.0485997422582882,0.352431289023083,0.981352056941436,0,0.052963,0,0.07889
UQCRC1,0.0889718564052405,0.352441275416352,0.981352056941436,0.251598,0.280057,0.210526,0.343036
SLC25A24,-0.116333915786157,0.352452731580068,0.981352056941436,0.319517,0.413769,0.263158,0.451306
CDC42SE2,-0.177998864024755,0.352558239885997,0.981352056941436,1.778135,1.562718,0.842105,0.824538
TEK,-0.0371692314296444,0.352622579081363,0.981352056941436,0,0.029848,0,0.042165
TRERF1,-0.0332105545112615,0.352676157914389,0.981352056941436,0,0.023805,0,0.0321
CLPTM1,-0.0903716785558996,0.352745771147962,0.981352056941436,0.125235,0.244372,0.105263,0.331338
CACTIN,-0.0425402242855287,0.352767288151162,0.981352056941436,0,0.041925,0,0.067737
ACLY,-0.0975753975381309,0.352797566295509,0.981352056941436,0.182446,0.274076,0.105263,0.351469
DAB1,0.0500111987243658,0.352855729988449,0.981352056941436,0.126062,0.053728,0.052632,0.066376
MIA3,-0.0858059742620105,0.3529291419839,0.981352056941436,0.149283,0.213499,0.157895,0.292709
KIAA1324,-0.0338722756781576,0.352945680507872,0.981352056941436,0,0.026244,0,0.036453
CSE1L,0.0866203832774743,0.353003731771889,0.981352056941436,0.313201,0.205554,0.210526,0.281556
RB1CC1,0.135343955618988,0.353108164517532,0.981352056941436,0.807158,0.580296,0.578947,0.538357
PFDN2,-0.0874621768508104,0.353131190466519,0.981352056941436,0.036521,0.292408,0.052632,0.331066
EHHADH,-0.0329903781121401,0.353159483866789,0.981352056941436,0,0.02554,0,0.036453
AC005842.1,-0.0318050650011175,0.353201732241665,0.981352056941436,0,0.022469,0,0.027748
PLEKHG4B,-0.0340500650271158,0.353238322266915,0.981352056941436,0,0.025398,0,0.034548
ZNF22,0.04538669411848,0.353259145336384,0.981352056941436,0.077556,0.076016,0.052632,0.136834
GALNT2,0.142582974755242,0.353260618549988,0.981352056941436,0.824655,0.640344,0.526316,0.576986
ABHD12B,-0.0289809677863194,0.3532992233108,0.981352056941436,0,0.020618,0,0.029108
AL136988.2,-0.0284012631126949,0.353633017990227,0.981352056941436,0,0.020065,0,0.02802
SLC16A6,-0.0367123994418277,0.353677515919707,0.981352056941436,0,0.033027,0,0.053047
CC2D1B,0.0573603424475012,0.353781574616315,0.981352056941436,0.15408,0.085581,0.157895,0.133297
PLPP2,-0.0891650011983244,0.353861104742056,0.981352056941436,0.068919,0.204285,0.052632,0.241839
ST6GALNAC3,-0.0365152669282293,0.3540082689744,0.981352056941436,0,0.026004,0,0.031556
UQCR11,-0.104479247511218,0.354017760341107,0.981352056941436,0,0.567508,0,0.365887
TXNIP,0.0833036020836631,0.354255508507879,0.981352056941436,0.220109,0.139882,0.157895,0.166485
PDXK,-0.133846606423473,0.354385127378419,0.981352056941436,0.471578,0.57112,0.368421,0.554135
VPS13D,-0.128875113559674,0.354402499746856,0.981352056941436,0.592781,0.542268,0.368421,0.48259
FBXO45,0.0430138403976692,0.354434083710064,0.981352056941436,0.085161,0.052685,0.105263,0.097116
PINK1-AS,-0.0329468136579429,0.354477418403851,0.981352056941436,0,0.025558,0,0.040805
MEIS2,-0.111777212488662,0.35450538851623,0.981352056941436,0.270829,0.292343,0.210526,0.293798
WNT5B,0.0302749455338726,0.354569006290346,0.981352056941436,0.057874,0.022068,0.052632,0.032916
HOXB3,-0.032428716412291,0.354671591557563,0.981352056941436,0,0.025013,0,0.038901
MTMR9,0.082896946564722,0.354676254294166,0.981352056941436,0.302267,0.188356,0.210526,0.255713
PPP1R16A,-0.0690064615668591,0.354677297260095,0.981352056941436,0.04864,0.134398,0.052632,0.204842
NOS1,-0.0290452152788983,0.354821645473357,0.981352056941436,0,0.02052,0,0.028836
ALG13-AS1,-0.0550579437120997,0.35492926925994,0.981352056941436,0.04864,0.073324,0.052632,0.09494
AC109446.3,-0.0278422182535592,0.354930869250984,0.981352056941436,0,0.01967,0,0.028292
KCNK12,0.150886680637846,0.354942998093647,0.981352056941436,0.868797,0.683927,0.578947,0.560936
ABCC5,-0.112173452420117,0.354975393229503,0.981352056941436,0.314046,0.321876,0.210526,0.328346
TMEM144,-0.0367629002689351,0.354989806319964,0.981352056941436,0,0.030887,0,0.045702
SHQ1,-0.0714996588236654,0.354991615963061,0.981352056941436,0.107547,0.136663,0.105263,0.1858
ATRNL1,0.0321153427330359,0.355066239081935,0.981352056941436,0.063615,0.022254,0.052632,0.028564
COL12A1,-0.0316636659460293,0.355075169373392,0.981352056941436,0,0.024666,0,0.037813
NDUFV2-AS1,-0.0299340453562618,0.355077040888559,0.981352056941436,0,0.023104,0,0.038085
AGTRAP,-0.0749531332397766,0.355184578707845,0.981352056941436,0.044371,0.197284,0.052632,0.283188
RAPGEF6,0.0282784919440112,0.355215664643727,0.981352056941436,0.049069,0.02464,0.052632,0.051415
RNF168,-0.114446445701609,0.355315690411385,0.981352056941436,0.311412,0.353363,0.315789,0.382481
KHSRP,-0.07888565801311,0.355325564135893,0.981352056941436,0.090288,0.180341,0.052632,0.259249
TARDBP,-0.0581019780396688,0.355393620835316,0.981352056941436,0,0.134196,0,0.222524
AL118556.1,-0.0235280777296516,0.355393677140043,0.981352056941436,0,0.016662,0,0.02938
GZF1,0.0277162153930123,0.355413271348523,0.981352056941436,0.04864,0.02098,0.052632,0.042165
FGF7,-0.0374274549831506,0.355425671667192,0.981352056941436,0,0.031063,0,0.042437
ZFP62,-0.0380613707238361,0.355427519564411,0.981352056941436,0,0.03935,0,0.068009
FHAD1,-0.029742124820724,0.355463049540616,0.981352056941436,0,0.021012,0,0.028564
LRTM1,-0.0353447751507513,0.355487041349519,0.981352056941436,0,0.026065,0,0.030196
USB1,-0.0654578051259678,0.35552878105445,0.981352056941436,0.036521,0.133764,0.052632,0.213547
FLG-AS1,-0.03167406518642,0.355632599759561,0.981352056941436,0,0.022377,0,0.028292
JUN,-0.106977080092162,0.355700824588081,0.981352056941436,0,0.239632,0,0.223613
KIF26B-AS1,-0.040160689355205,0.355766468678479,0.981352056941436,0,0.028373,0,0.028836
TDRD12,-0.03347624613429,0.355819997921796,0.981352056941436,0,0.024997,0,0.035365
SLIRP,0.0974205432919597,0.355868840245919,0.981352056941436,0.291096,0.313612,0.210526,0.36235
NCBP2,-0.0670906952753969,0.355904445176594,0.981352056941436,0.036521,0.14654,0.052632,0.23395
CLTB,0.146682793856345,0.35592080547657,0.981352056941436,0.563774,0.690094,0.368421,0.524483
PARVB,-0.0338424339683918,0.355930108200845,0.981352056941436,0,0.029498,0,0.049782
GPR155,-0.0369452826899659,0.355940117828153,0.981352056941436,0,0.028635,0,0.039445
SDK1,-0.161401911552287,0.35602556498257,0.981352056941436,0.44142,0.434775,0.210526,0.304679
AL357507.1,-0.0329769666854995,0.356050010688509,0.981352056941436,0,0.023297,0,0.029108
SUSD6,-0.0690957143663597,0.356192822496097,0.981352056941436,0.077556,0.111536,0.052632,0.145267
ASB14,-0.0321856297389056,0.356194666713463,0.981352056941436,0,0.022738,0,0.02802
GNA14,-0.0363677195691126,0.356195173181125,0.981352056941436,0,0.026373,0,0.031556
CENPQ,-0.0363111020018149,0.356291516005843,0.981352056941436,0,0.041917,0,0.082427
CCDC58,-0.0439714011598149,0.356299264484604,0.981352056941436,0,0.052932,0,0.09222
SDF2L1,-0.0988067510200858,0.356426110370405,0.981352056941436,0.07348,0.357183,0.052632,0.365887
SLCO3A1,-0.0354353652569161,0.356450026539153,0.981352056941436,0,0.026546,0,0.032644
CDC25B,-0.0366971538268377,0.356543839370943,0.981352056941436,0,0.035097,0,0.06012
AC092674.1,-0.0312371359313961,0.356601668455929,0.981352056941436,0,0.022068,0,0.028564
CD9,0.151216822363853,0.356776078090982,0.981352056941436,0.649868,0.816898,0.421053,0.573721
PPFIA3,0.0292097366992202,0.356804308611284,0.981352056941436,0.049069,0.018269,0.052632,0.028292
