,pre-GC_vs_iEVT,pre-eEVT_vs_iEVT,iEVT_vs_EVT_early,EVT_early_vs_VCT_CCC,VCT_CCC_vs_VCT,SCT_vs_VCT_fusing,VCT_fusing_vs_VCT
GLIS3,-0.1342039555311203,-0.2419937551021576,-0.12662342190742493,0.23446497321128845,0.22763480246067047,-0.08762344717979431,-0.13952793180942535
ZNF260,0.2449505478143692,0.07089056074619293,-0.029832465574145317,0.020045923069119453,0.016018962487578392,-0.08510090410709381,-0.1281387060880661
HSF4,0.09806682914495468,-0.04225664958357811,-0.018694251775741577,0.01451638713479042,0.012196077033877373,-0.03140459954738617,-0.042065855115652084
SP100,0.2830284535884857,0.13146120309829712,0.03981121629476547,0.13132058084011078,0.02966579794883728,-0.20305083692073822,-0.14281828701496124
MGA,0.4142628014087677,-0.23522275686264038,-0.09886941313743591,0.02672472968697548,0.07261047512292862,-0.17502592504024506,0.23379550874233246
PURB,0.2831483781337738,-0.24378451704978943,-0.09308358281850815,0.04555545747280121,0.01711934432387352,-0.02554132044315338,-0.023768432438373566
ZNF518A,0.88649582862854,0.07933241128921509,0.04159657284617424,0.025389986112713814,0.047983985394239426,-0.2118832767009735,-0.016402466222643852
ARNT,0.33488985896110535,-0.11141126602888107,0.10411661863327026,0.06850350648164749,-0.057770032435655594,-0.11338444799184799,-0.09981667995452881
SCX,0.6635032296180725,0.26322323083877563,-0.04507831856608391,0.010960155166685581,0.01327926479279995,0.014862923882901669,0.04328975826501846
ZNF214,-0.043624866753816605,0.013204510323703289,-0.012585768476128578,-0.018116168677806854,-0.005247512366622686,-0.027631375938653946,-0.043624866753816605
ZNF417,0.018728166818618774,-0.04877830669283867,-0.006142026279121637,-0.00391782633960247,-0.009328518062829971,-0.03358921408653259,0.014193754643201828
TCF12,0.19718918204307556,-0.16735756397247314,-0.05069198086857796,0.04902651533484459,-0.012447798624634743,-0.15104074776172638,0.34510305523872375
FOXJ3,0.6704328060150146,-0.24876126646995544,0.07990147173404694,0.2945975959300995,0.034419529139995575,-0.10531353205442429,0.14167223870754242
ZNF467,0.06660781055688858,0.02850443683564663,-0.03946170583367348,-0.01800154708325863,-0.0022785181645303965,0.02782914601266384,-0.04586568474769592
ZNF264,0.39985191822052,-0.13302381336688995,-0.009076940827071667,0.1436084359884262,0.06523434072732925,-0.14148230850696564,-0.1437315046787262
ZNF320,0.09349577128887177,-0.06294060498476028,-0.032657988369464874,-0.025849992409348488,0.009347910061478615,-0.0012750615132972598,-0.028263885527849197
SP1,0.07725922763347626,-0.37031155824661255,-0.1659323275089264,0.030867595225572586,0.06245061382651329,-0.03190033882856369,0.10184753686189651
NCOA1,0.6766681671142578,0.2481350302696228,0.19803360104560852,0.13853193819522858,0.02222355827689171,-0.3943808972835541,-0.41186049580574036
RREB1,0.7250880002975464,-0.251891553401947,0.02391245774924755,0.1531917005777359,-0.006967159453779459,-0.18475069105625153,0.47972261905670166
ASCL1,0.03810082748532295,-0.05331314727663994,-0.010447396896779537,-0.011677137576043606,0.0010213024215772748,-0.03225165978074074,-0.07428981363773346
ZNF555,0.0934842973947525,0.0488194078207016,0.02487308345735073,0.05585506185889244,0.0257594995200634,-0.075064517557621,-0.09975190460681915
ZNF594,-0.13325561583042145,-0.09865102171897888,-0.05496440827846527,0.04721113294363022,0.07053463906049728,-0.11074908822774887,-0.0758640468120575
ZNF701,0.3456641137599945,-0.17379622161388397,-0.1335361748933792,0.029514648020267487,0.005594306625425816,0.08069600909948349,0.16741468012332916
TGIF1,-0.30892059206962585,0.0894070491194725,0.19992294907569885,0.13312314450740814,-0.11207893490791321,-0.04715508595108986,0.016760174185037613
