"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF736_E"	"ZNF736_E"	352	-8.28181008149876	1.21316962757254e-16	1.41196633125039e-15
"ZNF354C_E"	"ZNF354C_E"	352	8.26393592008173	1.40946294345593e-16	1.62675514723872e-15
"ZNF571_E"	"ZNF571_E"	136	-8.25037148778707	1.57902899925263e-16	1.80740096195446e-15
"ZNF35_E"	"ZNF35_E"	569	8.24300831532138	1.67933898182567e-16	1.90646269658078e-15
"ZNF333_E"	"ZNF333_E"	437	-8.2393969430965	1.7308082002776e-16	1.94891817673534e-15
"ZSCAN12_E"	"ZSCAN12_E"	205	-8.22886690552464	1.88992624720026e-16	2.11092568739707e-15
"ZBTB43_E"	"ZBTB43_E"	360	-8.21494441456091	2.12262558168544e-16	2.35186914450747e-15
"ZNF317_E"	"ZNF317_E"	709	-8.10603828592573	5.22969721474567e-16	5.7485163828752e-15
"ZNF140_E"	"ZNF140_E"	675	-8.09854124156344	5.56221078680646e-16	6.06587554309208e-15
"ZNF226_E"	"ZNF226_E"	297	-8.06332823624308	7.42448218964065e-16	8.03352174425961e-15
"ZNF260_E"	"ZNF260_E"	641	-8.05834104310518	7.73368028169555e-16	8.30321487608398e-15
"GLIS2_E"	"GLIS2_E"	1003	8.03828303285421	9.11060006118055e-16	9.70629314210389e-15
"ZNF430_E"	"ZNF430_E"	282	-8.01693628209748	1.08415324956287e-15	1.1462230920951e-14
"HMG20B_E"	"HMG20B_E"	808	8.0022386135465	1.22177331598724e-15	1.28193639594115e-14
"ZFP69B_E"	"ZFP69B_E"	392	7.97897823546291	1.4754958705695e-15	1.53651261709681e-14
"ZNF808_E"	"ZNF808_E"	188	-7.96271119666306	1.68309990394657e-15	1.73962191564627e-14
"ZNF347_E"	"ZNF347_E"	154	-7.95145648324288	1.84331372469427e-15	1.89110333977894e-14
"ZNF518A_E"	"ZNF518A_E"	412	-7.94514395913619	1.93965392518127e-15	1.97530932821769e-14
"ZNF133_E"	"ZNF133_E"	450	-7.92857769836958	2.21669951278364e-15	2.24096994540536e-14
"ZSCAN25_E"	"ZSCAN25_E"	374	-7.92476979817152	2.28569367886563e-15	2.2939751777021e-14
"ZBED6_E"	"ZBED6_E"	284	7.91863661098244	2.40129016342587e-15	2.39265242902506e-14
"KDM5C_E"	"KDM5C_E"	340	-7.88721915449736	3.08994507514645e-15	3.05683852076988e-14
"ZNF623_E"	"ZNF623_E"	379	-7.85100309648746	4.12722769989599e-15	4.05404990379854e-14
"ZNF280D_E"	"ZNF280D_E"	635	-7.82658515326522	5.01299812882547e-15	4.88943831579104e-14
"ZNF836_E"	"ZNF836_E"	114	-7.7920884736878	6.59105538403506e-15	6.38364455027172e-14
"ZNF493_E"	"ZNF493_E"	172	-7.78941390487657	6.7320735845151e-15	6.47494577399543e-14
"KAT6A_E"	"KAT6A_E"	526	-7.78470272224289	6.9877315738883e-15	6.67448843436917e-14
"ZNF546_E"	"ZNF546_E"	303	-7.77815251698559	7.35913169903225e-15	6.97963306164573e-14
"ADNP2_E"	"ADNP2_E"	271	-7.77731521664941	7.40798599322688e-15	6.97963306164573e-14
"ZNF423_E"	"ZNF423_E"	942	7.77399436317801	7.60491247658148e-15	7.11675931085497e-14
"ZNF700_E"	"ZNF700_E"	499	-7.77184187298074	7.73529777239644e-15	7.19019289581816e-14
"ZNF236_E"	"ZNF236_E"	355	-7.76508816925241	8.15884477598711e-15	7.53333334316143e-14
"ZBTB26_E"	"ZBTB26_E"	195	-7.75164853693082	9.07071593355051e-15	8.31982885295858e-14
"TSC22D2_E"	"TSC22D2_E"	290	-7.74602376213917	9.48147751426697e-15	8.63937260346036e-14
"FIZ1_E"	"FIZ1_E"	721	-7.71636638851472	1.19692923529626e-14	1.08349476528452e-13
"ZNF841_E"	"ZNF841_E"	432	-7.71094310848186	1.24891332244548e-14	1.12321100752402e-13
"ZNF776_E"	"ZNF776_E"	208	-7.68709704137621	1.50510976106661e-14	1.34488839940468e-13
"ELMSAN1_E"	"ELMSAN1_E"	197	-7.68205594780933	1.56555431636965e-14	1.38993123600767e-13
"ZNF250_E"	"ZNF250_E"	562	-7.58601868036753	3.29884885684381e-14	2.91013099791635e-13
"BNC2_E"	"BNC2_E"	614	7.57978698181472	3.46122777964756e-14	3.03405093342523e-13
"GRHL1_E"	"GRHL1_E"	553	-7.56607069331794	3.84682760419888e-14	3.35085297598456e-13
"ZNF587_E"	"ZNF587_E"	287	-7.54866517752214	4.39741751184381e-14	3.8065145336898e-13
"ZNF266_E"	"ZNF266_E"	107	-7.51067405566438	5.88236867952182e-14	5.06029852244579e-13
"MYCL_E"	"MYCL_E"	378	-7.49898407104387	6.43143418792658e-14	5.49847922856686e-13
"ZNF175_D"	"ZNF175_D"	459	-7.48450312524027	7.18183253178673e-14	6.10235463590467e-13
"ZBTB21_E"	"ZBTB21_E"	380	-7.44053261740665	1.00280152237933e-13	8.46878114936202e-13
"ZNF136_E"	"ZNF136_E"	559	-7.42341618881465	1.14137403979063e-13	9.58062451581832e-13
"ZNF514_E"	"ZNF514_E"	143	-7.41526312302182	1.21383573685692e-13	1.01274849129327e-12
"ZNF253_E"	"ZNF253_E"	157	-7.40560633724922	1.3055257758349e-13	1.08272646678523e-12
"PPP1R13L_E"	"PPP1R13L_E"	604	-7.32424353922497	2.40250037630704e-13	1.98063275070551e-12
"KAT6B_E"	"KAT6B_E"	470	-7.30162532386319	2.84312080114354e-13	2.33001320093716e-12
"HEYL_E"	"HEYL_E"	364	7.2986564999312	2.90655297998527e-13	2.36798581016447e-12
"NRL_E"	"NRL_E"	718	7.28731942820738	3.16182651111177e-13	2.56089457186538e-12
"ZBTB45_E"	"ZBTB45_E"	654	7.27865141896125	3.37173645139041e-13	2.71503196812542e-12
"ZNF417_E"	"ZNF417_E"	120	-7.26110877205078	3.83930043831736e-13	3.07365959946217e-12
"ZBTB41_E"	"ZBTB41_E"	529	-7.25778808760347	3.93471333719626e-13	3.13194136322806e-12
"GATAD2A_E"	"GATAD2A_E"	955	-7.25498037704464	4.01720070492955e-13	3.17932741504424e-12
"BARX2_E"	"BARX2_E"	418	-7.21686589851581	5.3199391383263e-13	4.18642937873973e-12
"ZNF496_E"	"ZNF496_E"	407	-7.21476916347692	5.40255438781639e-13	4.22742250120096e-12
"ZNF614_E"	"ZNF614_E"	190	-7.19355976426393	6.31235031306394e-13	4.91157594583908e-12
"ZNF611_E"	"ZNF611_E"	216	-7.18374611174159	6.78267684534444e-13	5.24804884402349e-12
"ZNF681_E"	"ZNF681_E"	172	-7.17357199025001	7.30658023642558e-13	5.62200757080524e-12
"ZNF717_E"	"ZNF717_E"	220	-7.15941049677098	8.10247247973254e-13	6.19995822344175e-12
"ZNF575_E"	"ZNF575_E"	498	7.15001918569583	8.67657728559071e-13	6.60277996733139e-12
"ZNF765_E"	"ZNF765_E"	109	-7.07071338041727	1.54139216632802e-12	1.16657275976192e-11
"GRHL3_E"	"GRHL3_E"	324	-7.05748285981557	1.69545670628226e-12	1.27619974902224e-11
"ZNF37A_E"	"ZNF37A_E"	223	-7.05546304766842	1.72026895161348e-12	1.28787702593766e-11
"HIF1A_AA"	"HIF1A_AA"	58	-7.0484854056673	1.80875716918632e-12	1.34684337598013e-11
"ZSCAN29_E"	"ZSCAN29_E"	430	-7.02069313743739	2.2077025074386e-12	1.63511656299597e-11
"ZNF511_E"	"ZNF511_E"	704	6.99925690492639	2.57323638801425e-12	1.89570872202114e-11
"ZNF212_E"	"ZNF212_E"	293	-6.97058089175472	3.15634971167474e-12	2.31298642892567e-11
"THAP5_E"	"THAP5_E"	331	-6.96753788892316	3.22535606134541e-12	2.35111481313863e-11
"ELF4_E"	"ELF4_E"	948	6.93045126938074	4.19500257234438e-12	3.041925949056e-11
